Station: Tänikon
Land, < 1000 m
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
30.07.2019 06:00;40.6;8.1;8.4;6.4;10.1;17.7;0.0;23.5
30.07.2019 07:00;49.6;4.6;7.0;5.6;5.7;18.8;0.0;152.5
30.07.2019 08:00;60.1;3.8;7.2;5.6;5.0;20.4;0.0;354.3
30.07.2019 09:00;73.3;3.7;7.7;6.1;4.9;21.9;0.0;572.3
30.07.2019 10:00;89.0;3.4;7.6;6.1;4.2;22.6;0.0;726.8
30.07.2019 11:00;96.1;3.6;7.4;5.9;4.2;23.5;0.0;868.8
30.07.2019 12:00;101.4;3.0;6.9;5.2;3.9;24.3;0.0;726.0
30.07.2019 13:00;106.7;2.6;6.2;4.7;3.1;25.1;0.0;935.7
30.07.2019 14:00;111.3;3.3;9.5;5.3;4.4;25.9;0.0;903.8
30.07.2019 15:00;122.5;3.6;10.5;5.4;4.2;26.4;0.0;813.5
30.07.2019 16:00;130.3;12.3;18.4;7.2;25.0;26.7;0.0;672.2
30.07.2019 17:00;132.3;4.2;7.6;5.2;4.7;26.7;0.0;509.0
30.07.2019 18:00;127.4;4.1;7.9;5.5;4.6;26.6;0.0;324.0
30.07.2019 19:00;117.9;4.3;8.4;5.6;4.9;25.7;0.0;162.2
30.07.2019 20:00;106.5;4.5;9.8;6.0;5.0;23.2;0.0;29.2
30.07.2019 21:00;94.3;4.6;10.4;5.4;4.9;21.5;0.0;1.7
30.07.2019 22:00;86.6;4.3;9.5;4.9;4.6;20.2;0.0;1.7
30.07.2019 23:00;84.1;3.6;6.7;4.1;3.9;18.3;0.0;1.3
31.07.2019 00:00;82.9;4.6;6.4;4.1;5.0;17.6;0.0;1.3
31.07.2019 01:00;80.1;4.3;5.8;3.7;4.7;16.6;2.8;1.7
31.07.2019 02:00;80.6;3.0;4.2;2.8;3.5;15.5;3.2;1.0
31.07.2019 03:00;78.8;2.1;3.9;2.4;2.5;15.4;1.1;1.0
31.07.2019 04:00;74.9;1.9;4.3;2.8;2.4;15.2;0.6;1.0
31.07.2019 05:00;71.0;2.0;4.7;2.8;2.2;15.3;0.3;1.0
31.07.2019 06:00;65.9;3.1;5.2;3.0;3.5;15.4;0.1;5.5
31.07.2019 07:00;63.0;3.9;5.0;3.1;4.6;15.5;0.3;41.5
31.07.2019 08:00;60.9;4.6;6.6;3.4;5.3;16.4;0.1;100.8
31.07.2019 09:00;61.3;3.7;6.1;3.4;4.6;17.2;0.1;182.3
31.07.2019 10:00;66.5;4.2;8.2;4.7;5.4;18.3;0.1;436.2
31.07.2019 11:00;68.3;6.6;8.2;5.0;8.2;19.0;0.0;430.8
31.07.2019 12:00;73.4;5.2;8.9;4.7;6.3;19.6;0.0;392.3
31.07.2019 13:00;76.0;5.7;9.0;4.8;7.2;20.0;0.0;464.7
31.07.2019 14:00;87.4;3.4;8.1;4.4;4.2;21.4;0.0;710.3
31.07.2019 15:00;92.3;3.9;10.8;6.7;4.6;21.5;0.0;661.3
31.07.2019 16:00;95.4;3.7;13.1;6.1;4.4;21.9;0.0;481.8
31.07.2019 17:00;95.5;3.8;14.7;6.5;4.4;22.2;0.0;442.0
31.07.2019 18:00;96.1;5.3;10.2;5.9;6.1;21.7;0.0;281.2
31.07.2019 19:00;88.0;5.7;12.7;7.9;6.5;21.1;0.0;144.0
31.07.2019 20:00;72.4;5.5;8.7;5.3;6.2;20.0;0.0;40.8
31.07.2019 21:00;67.1;5.6;9.9;5.2;6.0;18.4;0.0;1.7
31.07.2019 22:00;66.8;4.7;9.7;5.1;5.0;17.3;0.0;1.2
31.07.2019 23:00;64.0;4.7;8.9;4.7;5.2;17.3;0.0;0.8
01.08.2019 00:00;49.5;5.3;9.9;6.1;5.8;16.7;0.0;1.2
01.08.2019 01:00;44.9;4.6;10.3;4.7;5.0;16.3;0.0;1.0
01.08.2019 02:00;49.0;4.1;9.4;4.7;4.4;16.5;0.0;1.0
01.08.2019 03:00;45.2;3.9;9.0;4.4;4.5;16.2;0.0;1.0
01.08.2019 04:00;44.5;4.0;9.6;4.4;4.2;15.8;0.0;1.0
01.08.2019 05:00;40.1;4.9;9.2;4.3;5.4;14.8;0.0;1.7
01.08.2019 06:00;37.9;5.1;9.7;4.3;5.6;13.9;0.0;32.0
01.08.2019 07:00;45.0;4.3;9.7;4.7;5.3;15.5;0.0;168.2
01.08.2019 08:00;56.1;4.1;11.1;5.4;5.1;17.2;0.0;276.7
01.08.2019 09:00;71.8;3.4;10.8;5.2;4.4;18.5;0.0;545.2
01.08.2019 10:00;81.5;3.8;12.2;5.7;4.6;19.7;0.0;723.5
01.08.2019 11:00;91.9;3.2;13.5;6.4;3.9;21.0;0.0;857.7
01.08.2019 12:00;93.9;2.7;12.3;6.1;3.2;22.0;0.0;811.3
01.08.2019 13:00;95.9;2.7;11.5;6.0;3.1;22.8;0.0;978.5
01.08.2019 14:00;97.5;2.8;11.1;5.7;3.4;23.5;0.0;926.8
01.08.2019 15:00;100.6;2.9;10.3;5.4;3.4;24.1;0.0;779.2
01.08.2019 16:00;103.8;2.5;9.5;5.0;3.1;24.2;0.0;656.7
01.08.2019 17:00;103.9;2.9;9.3;5.0;3.4;24.0;0.0;420.5
01.08.2019 18:00;103.5;3.1;10.9;5.2;3.6;24.1;0.0;291.7
01.08.2019 19:00;99.4;3.7;20.8;14.0;4.2;22.9;0.0;132.8
01.08.2019 20:00;71.0;6.2;14.4;9.0;6.8;20.5;0.0;25.5
01.08.2019 21:00;66.2;7.4;21.5;14.1;8.2;18.8;0.0;1.7
01.08.2019 22:00;64.3;9.4;31.9;22.3;10.5;18.3;0.0;1.0
01.08.2019 23:00;57.2;10.1;39.5;28.3;10.8;18.0;0.0;1.5
02.08.2019 00:00;53.9;10.1;28.1;19.3;10.9;17.9;0.0;1.0
02.08.2019 01:00;52.7;10.1;31.2;23.5;10.8;17.5;0.0;1.0
02.08.2019 02:00;47.9;9.2;31.7;24.0;9.8;17.0;0.0;1.2
02.08.2019 03:00;42.0;7.8;26.0;20.0;8.4;16.6;0.0;1.0
02.08.2019 04:00;38.7;7.7;26.3;19.9;8.4;15.3;0.0;1.3
02.08.2019 05:00;39.3;8.5;23.7;16.7;10.1;14.1;0.0;1.7
02.08.2019 06:00;36.5;9.3;19.0;12.1;11.5;14.2;0.0;25.3
02.08.2019 07:00;42.2;8.6;20.0;13.6;10.2;16.2;0.0;143.2
02.08.2019 08:00;52.3;10.0;23.1;16.2;12.2;17.8;0.0;263.3
02.08.2019 09:00;68.3;6.1;21.4;14.2;7.3;18.6;0.0;352.7
02.08.2019 10:00;73.3;7.9;20.2;12.6;9.7;20.3;0.0;556.3
02.08.2019 11:00;76.7;8.5;15.6;7.6;9.5;17.9;0.3;151.3
02.08.2019 12:00;78.6;7.6;12.8;7.4;8.6;16.8;1.2;261.5
02.08.2019 13:00;83.9;7.4;14.9;9.7;9.3;19.3;0.0;665.5
02.08.2019 14:00;82.7;7.7;16.6;11.1;9.3;20.0;0.0;527.8
02.08.2019 15:00;95.2;3.9;9.7;6.4;4.6;21.1;0.0;685.2
02.08.2019 16:00;103.5;3.9;9.0;5.6;4.2;20.8;0.0;230.8
02.08.2019 17:00;94.0;3.9;6.3;4.4;4.4;18.6;0.1;185.3
02.08.2019 18:00;92.2;3.0;6.6;4.2;3.6;20.0;0.0;251.7
02.08.2019 19:00;94.2;3.2;5.7;3.7;3.5;19.7;0.0;118.2
02.08.2019 20:00;94.4;3.2;5.5;3.6;3.5;19.2;0.0;30.5
02.08.2019 21:00;83.4;4.6;6.3;4.5;5.1;17.9;0.0;1.7
02.08.2019 22:00;86.6;2.9;5.8;3.9;3.2;19.0;0.0;0.7
02.08.2019 23:00;83.3;3.1;5.3;3.6;3.5;18.2;0.0;1.3
03.08.2019 00:00;84.9;2.6;5.2;3.3;2.9;17.4;0.0;1.0
03.08.2019 01:00;74.9;5.0;6.1;3.9;5.3;17.0;0.0;1.3
03.08.2019 02:00;61.8;5.5;6.6;4.2;5.9;16.3;0.0;1.2
03.08.2019 03:00;42.8;6.0;5.7;3.8;6.4;14.3;0.0;1.7
03.08.2019 04:00;36.2;6.9;6.5;4.0;7.2;14.0;0.0;1.0
03.08.2019 05:00;31.1;8.0;7.5;4.3;8.5;14.1;0.0;1.2
03.08.2019 06:00;29.5;9.7;8.7;4.7;11.7;14.1;0.0;22.7
03.08.2019 07:00;35.4;9.2;9.5;5.0;11.6;15.4;0.0;76.3
03.08.2019 08:00;58.8;6.4;8.8;5.0;8.5;18.0;0.0;262.5
03.08.2019 09:00;80.5;3.7;10.4;5.6;4.5;19.9;0.0;531.5
03.08.2019 10:00;91.9;4.0;12.4;6.6;4.9;21.0;0.0;671.7
03.08.2019 11:00;101.3;4.9;13.0;6.8;6.0;21.9;0.0;798.7
03.08.2019 12:00;106.8;3.7;10.0;6.1;4.5;22.7;0.0;931.7
03.08.2019 13:00;109.5;3.3;9.2;5.0;3.9;23.1;0.0;857.7
03.08.2019 14:00;112.3;2.9;6.2;3.4;3.2;24.3;0.0;895.3
03.08.2019 15:00;108.0;3.0;6.6;3.9;3.4;22.8;0.0;475.3
03.08.2019 16:00;107.2;2.5;7.0;4.1;2.9;23.3;0.0;478.7
03.08.2019 17:00;110.0;2.4;6.4;3.7;2.6;23.8;0.0;483.5
03.08.2019 18:00;106.7;4.2;6.5;3.6;5.2;23.6;0.0;290.7
03.08.2019 19:00;101.0;4.8;7.1;3.6;5.5;22.4;0.0;112.2
03.08.2019 20:00;63.5;8.4;8.7;5.2;9.0;19.1;0.0;28.0
03.08.2019 21:00;49.3;11.4;10.9;6.5;12.3;16.9;0.0;1.7
03.08.2019 22:00;43.8;15.3;9.7;7.3;17.7;15.3;0.0;1.3
03.08.2019 23:00;40.6;12.4;12.6;9.0;13.3;14.5;0.0;1.2
04.08.2019 00:00;39.3;11.7;12.6;9.2;12.3;13.7;0.0;1.0
04.08.2019 01:00;31.3;10.5;11.2;8.0;11.1;13.1;0.0;1.2
04.08.2019 02:00;35.8;8.2;11.4;8.4;8.8;12.5;0.0;1.0
04.08.2019 03:00;42.4;8.2;10.2;7.3;8.7;12.0;0.0;1.0
04.08.2019 04:00;41.5;8.1;10.2;7.0;8.8;12.0;0.0;1.0
04.08.2019 05:00;35.6;9.1;9.5;6.8;10.1;11.4;0.0;1.2
04.08.2019 06:00;28.0;8.7;10.8;6.9;9.6;11.1;0.0;16.3
04.08.2019 07:00;38.6;6.5;9.9;7.2;8.1;12.9;0.0;133.7
04.08.2019 08:00;49.7;5.7;11.4;7.7;7.5;16.0;0.0;351.0
04.08.2019 09:00;60.9;6.8;12.3;8.7;9.1;18.3;0.0;538.0
04.08.2019 10:00;83.6;4.1;11.7;8.5;5.2;19.9;0.0;703.5
04.08.2019 11:00;96.5;3.6;10.7;8.0;4.3;21.6;0.0;836.2
04.08.2019 12:00;102.2;3.6;10.8;8.4;4.3;22.9;0.0;904.3
04.08.2019 13:00;111.0;2.9;7.6;5.9;3.4;24.0;0.0;930.3
04.08.2019 14:00;113.7;2.6;7.1;5.2;3.1;24.5;0.0;892.7
04.08.2019 15:00;116.0;2.7;7.1;5.3;3.1;24.9;0.0;792.5
04.08.2019 16:00;117.9;2.8;8.4;5.3;3.3;25.6;0.0;657.0
04.08.2019 17:00;121.2;3.0;6.8;4.8;3.4;25.6;0.0;501.8
04.08.2019 18:00;122.6;3.8;7.9;4.7;4.2;25.5;0.0;311.3
04.08.2019 19:00;106.3;4.9;7.5;4.9;5.4;23.7;0.0;121.2
04.08.2019 20:00;62.8;10.5;8.3;5.3;11.6;19.2;0.0;24.5
04.08.2019 21:00;57.6;11.8;9.5;6.0;12.4;17.6;0.0;1.5
04.08.2019 22:00;56.4;10.0;9.9;6.7;10.6;17.7;0.0;1.2
04.08.2019 23:00;51.8;8.9;8.8;5.9;9.4;15.8;0.0;1.2
05.08.2019 00:00;62.8;7.1;8.7;6.0;7.4;15.4;0.0;1.2
05.08.2019 01:00;56.7;7.0;8.2;5.9;7.5;14.7;0.0;1.2
05.08.2019 02:00;55.6;7.1;8.3;5.9;7.6;15.1;0.0;0.8
05.08.2019 03:00;58.5;5.1;8.3;6.3;5.5;16.2;0.0;0.7
05.08.2019 04:00;56.6;6.2;8.0;6.5;6.6;16.5;0.0;1.0
05.08.2019 05:00;51.5;9.4;9.0;6.8;10.1;16.7;0.0;1.2
05.08.2019 06:00;44.2;12.9;9.7;7.1;14.5;16.6;0.0;12.2
05.08.2019 07:00;44.9;13.7;10.0;7.3;16.3;17.4;0.0;94.3
05.08.2019 08:00;45.4;16.9;12.8;8.4;21.5;18.6;0.0;208.8
05.08.2019 09:00;54.0;18.8;12.5;8.8;25.2;20.5;0.0;385.5
05.08.2019 10:00;55.1;19.9;13.9;9.1;26.8;22.0;0.0;460.2
05.08.2019 11:00;80.1;13.0;14.4;9.0;17.5;25.1;0.0;772.2
05.08.2019 12:00;112.8;3.4;8.0;5.6;3.8;26.8;0.0;880.7
05.08.2019 13:00;117.5;4.0;9.2;6.5;4.6;26.9;0.0;703.8
05.08.2019 14:00;131.6;4.9;11.0;6.9;5.6;27.8;0.0;807.0
05.08.2019 15:00;131.3;5.1;11.7;6.9;5.7;27.9;0.0;498.8
05.08.2019 16:00;132.6;5.0;12.5;7.3;5.5;27.8;0.0;414.0
05.08.2019 17:00;139.6;4.8;12.7;7.9;5.4;27.8;0.0;331.8
05.08.2019 18:00;139.9;5.0;14.0;8.2;5.4;27.7;0.0;277.8
05.08.2019 19:00;121.1;6.6;14.1;8.1;7.3;26.4;0.0;114.2
05.08.2019 20:00;100.0;8.0;18.8;9.2;8.4;24.5;0.0;19.8
05.08.2019 21:00;80.2;10.7;14.8;8.4;11.7;22.0;0.3;2.3
05.08.2019 22:00;77.6;5.6;14.1;8.6;6.4;19.8;0.0;1.2
05.08.2019 23:00;86.1;4.5;10.5;8.1;5.0;19.8;1.0;1.0
06.08.2019 00:00;79.7;4.4;9.6;8.0;5.2;18.9;1.1;1.2
06.08.2019 01:00;85.0;3.2;9.5;7.3;3.7;19.0;4.7;1.0
06.08.2019 02:00;86.4;2.5;7.4;4.9;3.0;17.9;0.1;1.0
06.08.2019 03:00;78.1;3.0;7.3;5.5;3.6;17.9;6.0;1.2
06.08.2019 04:00;76.6;3.7;8.6;6.8;4.3;17.7;0.5;1.0
06.08.2019 05:00;68.1;4.7;8.1;6.4;5.4;17.6;1.1;1.0
06.08.2019 06:00;59.7;8.2;9.3;7.0;9.1;17.7;0.0;3.5
06.08.2019 07:00;56.6;11.3;9.6;7.7;12.2;17.7;1.4;3.8
06.08.2019 08:00;90.4;4.3;6.9;5.6;5.3;17.8;;9.7
06.08.2019 09:00;81.1;5.8;6.3;5.1;6.7;18.0;;99.0
06.08.2019 10:00;71.1;9.2;7.5;5.6;10.8;18.9;;94.7
06.08.2019 11:00;58.6;13.4;8.4;6.6;15.7;18.7;;47.7
06.08.2019 12:00;58.5;10.8;9.2;7.8;12.6;19.1;;83.7
06.08.2019 13:00;58.3;7.6;10.2;8.6;9.4;19.3;;171.2
06.08.2019 14:00;88.3;3.5;11.6;9.0;4.8;22.9;;830.2
06.08.2019 15:00;109.7;3.2;14.5;10.0;4.1;24.4;;710.2
06.08.2019 16:00;96.8;4.2;15.1;10.4;4.9;23.1;;160.0
06.08.2019 17:00;89.0;7.6;15.4;10.7;8.7;21.4;;75.7
06.08.2019 18:00;103.2;3.6;12.9;9.6;4.5;22.2;;287.7
06.08.2019 19:00;90.3;3.8;6.2;4.5;4.3;21.3;;61.5
06.08.2019 20:00;73.9;3.8;6.0;3.8;4.4;19.7;;16.2
06.08.2019 21:00;97.3;2.9;5.7;4.0;3.3;21.7;;0.5
06.08.2019 22:00;107.0;1.9;5.9;4.4;2.2;22.1;;1.0
06.08.2019 23:00;103.6;2.2;5.7;4.2;2.4;20.8;;1.7
07.08.2019 00:00;79.4;4.2;6.1;4.2;4.5;18.8;;1.8
07.08.2019 01:00;64.4;5.1;8.2;5.0;5.6;17.3;;1.5
07.08.2019 02:00;58.0;5.0;7.7;4.8;5.5;16.5;;1.2
07.08.2019 03:00;49.4;6.2;8.6;5.7;6.6;16.2;;1.0
07.08.2019 04:00;40.0;6.8;9.3;5.7;7.3;16.1;;1.0
07.08.2019 05:00;35.1;7.8;9.1;5.2;9.0;16.0;;1.0
07.08.2019 06:00;23.6;20.1;9.7;5.6;25.9;16.0;;12.0
07.08.2019 07:00;32.2;16.8;11.2;5.9;20.5;16.9;;67.2
07.08.2019 08:00;59.9;9.2;10.1;6.0;11.3;18.8;;246.7
07.08.2019 09:00;51.8;12.3;10.1;6.0;14.5;19.3;;134.7
07.08.2019 10:00;80.9;10.4;9.8;6.1;11.4;18.3;;78.2
07.08.2019 11:00;96.9;3.8;7.6;5.4;4.5;18.3;;172.0
07.08.2019 12:00;93.5;4.1;7.0;5.4;4.7;17.9;;91.5
07.08.2019 13:00;89.8;3.8;6.9;5.3;4.4;18.7;;164.0
07.08.2019 14:00;84.3;4.4;7.2;5.5;5.1;19.1;;152.7
07.08.2019 15:00;88.1;4.9;7.5;5.8;5.9;19.4;;148.0
07.08.2019 16:00;78.8;4.1;7.4;5.4;5.1;18.9;;66.3
07.08.2019 17:00;74.6;4.2;7.4;5.5;5.2;19.5;;166.5
07.08.2019 18:00;78.5;4.5;6.4;4.6;5.0;18.8;;53.7
07.08.2019 19:00;65.9;4.9;4.0;2.4;5.6;17.8;;41.3
07.08.2019 20:00;68.1;5.1;5.2;3.4;5.6;17.9;;4.5
07.08.2019 21:00;68.3;3.2;3.9;2.4;3.6;17.6;;1.0
07.08.2019 22:00;61.3;3.9;3.2;1.9;4.5;17.4;;1.0
07.08.2019 23:00;55.2;4.7;4.2;2.5;5.3;17.1;;1.0
08.08.2019 00:00;35.9;4.8;5.7;2.7;5.1;16.6;;1.0
08.08.2019 01:00;30.1;5.0;6.9;3.0;5.4;16.2;;1.3
08.08.2019 02:00;25.3;4.4;7.9;3.4;5.1;15.9;;1.0
08.08.2019 03:00;26.4;4.0;7.8;3.5;4.6;15.5;;1.3
08.08.2019 04:00;20.5;4.2;7.9;3.7;4.9;14.6;;1.2
08.08.2019 05:00;16.3;6.0;6.2;3.4;6.7;13.8;;1.3
08.08.2019 06:00;9.4;13.0;5.2;3.2;25.6;13.8;;21.2
08.08.2019 07:00;10.4;14.8;5.2;3.5;29.3;14.7;;103.7
08.08.2019 08:00;14.9;14.0;5.6;4.1;27.8;15.9;0.0;204.8
08.08.2019 09:00;27.8;12.3;7.2;5.3;21.9;17.3;0.0;385.2
08.08.2019 10:00;39.4;8.6;8.9;6.7;13.5;18.6;0.0;483.5
08.08.2019 11:00;52.9;6.3;8.6;6.3;9.1;20.2;0.0;654.3
08.08.2019 12:00;73.6;4.8;8.0;5.9;6.5;21.3;0.0;816.0
08.08.2019 13:00;85.4;3.8;6.5;4.9;4.9;22.6;0.0;917.5
08.08.2019 14:00;92.2;3.3;6.8;4.9;4.2;23.6;0.0;867.3
08.08.2019 15:00;97.4;3.9;5.6;4.4;4.7;24.5;0.0;784.2
08.08.2019 16:00;103.8;4.1;6.2;4.4;5.0;24.6;0.0;643.0
08.08.2019 17:00;105.3;4.9;6.3;4.3;6.0;25.0;0.0;483.7
08.08.2019 18:00;108.7;4.3;6.7;4.4;5.1;24.8;0.0;293.8
08.08.2019 19:00;80.8;6.8;6.1;4.2;7.8;22.6;0.0;122.5
08.08.2019 20:00;63.6;7.5;7.4;4.5;8.3;19.8;0.0;19.3
08.08.2019 21:00;54.3;8.6;8.1;5.0;9.7;17.1;0.0;1.8
08.08.2019 22:00;46.7;7.2;9.4;5.5;7.8;15.9;0.0;1.2
08.08.2019 23:00;46.4;6.5;9.4;5.4;7.6;15.0;0.0;1.3
09.08.2019 00:00;39.8;5.1;8.6;4.5;5.7;14.5;0.0;0.8
09.08.2019 01:00;45.2;4.7;7.8;4.5;4.9;14.2;0.0;0.8
09.08.2019 02:00;36.3;6.0;8.8;5.1;6.6;13.5;0.0;1.0
09.08.2019 03:00;40.8;4.5;8.2;4.5;4.8;13.7;0.0;1.2
09.08.2019 04:00;33.1;5.9;7.6;4.5;6.4;13.2;0.0;1.0
09.08.2019 05:00;31.6;8.5;8.4;4.4;11.5;13.0;0.0;1.2
09.08.2019 06:00;28.6;13.1;8.6;4.4;18.0;13.0;0.0;13.0
09.08.2019 07:00;30.9;12.7;9.6;5.1;17.7;15.4;0.0;140.7
09.08.2019 08:00;45.6;11.6;8.6;5.3;16.2;18.2;0.0;318.0
09.08.2019 09:00;61.1;9.7;9.3;6.1;13.4;20.9;0.0;516.3
09.08.2019 10:00;71.2;10.6;8.9;5.7;14.3;23.2;0.0;718.8
09.08.2019 11:00;74.5;8.8;11.0;6.8;11.4;24.6;0.0;799.7
09.08.2019 12:00;82.7;7.9;13.1;9.2;10.0;25.8;0.0;855.5
09.08.2019 13:00;92.6;7.6;14.6;9.6;9.5;27.5;0.0;870.0
09.08.2019 14:00;100.5;7.0;13.5;8.1;8.7;29.3;0.0;840.2
09.08.2019 15:00;90.1;3.6;6.9;3.9;4.7;30.8;0.0;755.3
09.08.2019 16:00;93.1;3.1;5.8;3.0;4.7;31.2;0.0;624.8
09.08.2019 17:00;96.5;2.9;5.5;3.2;3.6;31.1;0.0;418.3
09.08.2019 18:00;71.1;7.6;8.7;3.9;9.1;28.9;0.0;217.3
09.08.2019 19:00;60.1;8.5;10.1;4.8;9.9;27.0;0.0;140.7
09.08.2019 20:00;62.5;7.8;8.2;4.3;9.0;25.6;0.0;20.2
09.08.2019 21:00;58.6;7.3;8.3;4.4;8.0;24.4;0.0;1.3
09.08.2019 22:00;63.5;7.4;8.4;4.6;8.2;24.9;0.0;0.8
09.08.2019 23:00;82.1;5.4;10.3;5.9;6.0;26.3;0.0;0.7
10.08.2019 00:00;77.4;6.3;10.8;6.4;7.0;24.6;0.1;1.8
10.08.2019 01:00;77.5;5.2;7.7;5.7;6.0;22.6;0.0;1.0
10.08.2019 02:00;88.2;2.7;5.3;3.7;2.9;22.0;0.3;1.8
10.08.2019 03:00;85.0;2.1;3.8;2.6;2.7;21.2;0.2;0.5
10.08.2019 04:00;79.6;2.0;3.6;2.3;2.6;20.4;3.0;1.7
10.08.2019 05:00;62.2;3.2;3.7;2.5;3.8;19.9;0.1;1.0
10.08.2019 06:00;59.2;3.5;4.5;2.9;4.2;19.9;4.3;3.0
10.08.2019 07:00;64.4;3.2;3.1;2.1;3.9;18.8;9.3;4.0
10.08.2019 08:00;62.0;2.6;2.7;1.5;3.3;18.3;1.4;56.0
10.08.2019 09:00;66.3;3.6;3.2;2.0;4.3;17.3;1.1;69.5
10.08.2019 10:00;62.2;3.4;4.0;2.3;4.0;17.6;0.0;67.2
10.08.2019 11:00;61.5;4.1;3.9;2.3;4.8;17.4;1.3;79.0
10.08.2019 12:00;62.4;5.2;3.1;2.2;6.5;16.6;0.5;155.3
10.08.2019 13:00;63.5;4.5;3.1;2.3;6.2;17.9;0.0;423.7
10.08.2019 14:00;75.6;2.1;2.8;2.0;2.9;20.3;0.0;634.2
10.08.2019 15:00;75.5;2.5;3.0;2.1;3.4;20.5;0.0;433.3
10.08.2019 16:00;72.1;2.4;3.8;2.4;3.2;20.5;0.0;296.2
10.08.2019 17:00;75.0;1.9;3.7;2.5;2.6;21.0;0.0;353.5
10.08.2019 18:00;74.2;1.9;4.1;2.7;2.5;21.4;0.0;262.3
10.08.2019 19:00;72.5;2.5;4.0;2.7;3.1;20.9;0.0;129.3
10.08.2019 20:00;61.8;3.5;4.5;2.7;3.9;19.1;0.0;16.5
10.08.2019 21:00;47.0;4.9;5.1;2.8;5.3;17.4;0.0;1.7
10.08.2019 22:00;43.7;3.4;5.7;3.1;4.1;16.3;0.0;1.0
10.08.2019 23:00;37.0;4.7;6.8;3.8;5.3;15.7;0.0;1.0
11.08.2019 00:00;31.0;4.3;6.2;3.0;4.8;14.9;0.0;1.0
11.08.2019 01:00;29.6;4.6;8.3;3.1;5.2;14.4;0.0;1.0
11.08.2019 02:00;30.6;4.2;8.2;3.2;4.5;13.7;0.0;1.0
11.08.2019 03:00;24.8;5.2;8.4;3.3;5.7;13.6;0.0;1.0
11.08.2019 04:00;24.1;5.7;8.6;3.5;6.3;13.3;0.0;1.0
11.08.2019 05:00;24.0;5.2;8.6;3.5;5.7;12.9;0.0;1.0
11.08.2019 06:00;20.4;6.4;7.2;3.3;7.5;12.5;0.0;12.7
11.08.2019 07:00;23.2;5.0;8.0;3.5;6.9;14.0;0.0;136.0
11.08.2019 08:00;39.6;3.5;7.7;3.8;5.4;16.8;0.0;324.0
11.08.2019 09:00;43.9;5.4;8.6;4.3;8.3;18.8;0.0;507.0
11.08.2019 10:00;58.1;4.3;8.5;4.6;6.0;20.8;0.0;668.8
11.08.2019 11:00;75.2;3.9;8.9;5.1;5.6;22.6;0.0;798.5
11.08.2019 12:00;84.2;2.3;8.0;4.5;2.9;24.0;0.0;863.3
11.08.2019 13:00;86.4;2.6;8.0;4.6;3.4;24.9;0.0;872.0
11.08.2019 14:00;89.3;2.5;8.2;4.5;3.3;25.6;0.0;843.2
11.08.2019 15:00;89.2;2.5;6.8;4.2;3.3;26.5;0.0;750.5
11.08.2019 16:00;90.5;2.8;7.8;4.4;3.7;26.5;0.0;524.8
11.08.2019 17:00;87.9;2.7;7.4;4.6;3.4;26.2;0.0;344.2
11.08.2019 18:00;91.8;2.6;7.9;5.0;2.9;25.3;0.0;99.3
11.08.2019 19:00;79.0;3.5;9.8;5.3;3.9;20.5;1.1;11.7
11.08.2019 20:00;66.8;3.8;7.1;4.1;4.2;17.9;3.0;3.7
11.08.2019 21:00;61.1;4.2;4.5;2.5;4.7;17.8;0.0;0.8
11.08.2019 22:00;59.7;3.9;3.7;2.5;4.2;17.8;0.0;1.0
11.08.2019 23:00;51.9;4.8;3.7;2.2;5.3;17.3;0.1;1.2
12.08.2019 00:00;44.9;6.7;3.6;2.0;7.1;16.7;0.0;1.0
12.08.2019 01:00;44.6;5.9;4.3;2.4;6.4;16.4;0.0;1.0
12.08.2019 02:00;50.1;4.7;4.1;2.5;5.0;16.0;0.0;1.0
12.08.2019 03:00;54.0;3.4;3.7;2.1;3.8;15.9;0.0;1.0
12.08.2019 04:00;60.1;2.3;3.4;1.4;2.5;15.3;0.0;1.0
12.08.2019 05:00;64.0;2.7;3.2;1.6;3.0;14.8;0.0;1.0
12.08.2019 06:00;53.8;6.2;3.7;1.7;7.3;14.9;1.3;3.2
12.08.2019 07:00;41.1;13.0;4.7;2.3;14.2;14.9;0.0;13.7
12.08.2019 08:00;47.2;9.2;5.3;2.8;10.0;14.8;0.0;28.5
12.08.2019 09:00;42.9;11.5;5.2;2.8;13.1;14.9;0.0;14.2
12.08.2019 10:00;42.8;10.3;5.1;2.9;11.4;14.9;0.1;23.3
12.08.2019 11:00;49.5;6.7;3.1;1.8;8.1;14.9;4.5;94.7
12.08.2019 12:00;52.9;6.0;1.5;0.8;7.2;15.5;0.1;73.5
12.08.2019 13:00;46.0;6.3;1.2;0.7;8.6;16.1;0.2;212.2
12.08.2019 14:00;49.0;7.8;2.8;1.1;10.9;16.7;0.0;251.2
12.08.2019 15:00;49.7;7.4;2.5;1.5;10.4;17.6;0.0;387.7
12.08.2019 16:00;53.5;6.0;3.4;1.7;7.1;17.6;0.0;167.7
12.08.2019 17:00;59.5;4.9;3.9;2.2;5.8;17.5;0.0;137.3
