Station: Zürich-Kaserne
Stadt
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NMVOC [ppm];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
12.05.2019 03:00;69.3;17.0;0.4;0.20;10.3;8.2;0.2;0.1;18.3;8.8;0.0;-1.9
12.05.2019 04:00;70.4;17.4;0.4;0.19;9.6;7.2;0.2;0.1;18.6;8.6;0.0;-1.6
12.05.2019 05:00;68.7;19.4;0.6;0.19;10.6;7.8;0.1;0.1;21.2;8.5;0.0;-0.9
12.05.2019 06:00;61.4;21.0;0.7;0.19;11.2;8.2;0.2;0.1;23.2;8.2;0.0;21.5
12.05.2019 07:00;59.4;18.5;0.8;0.19;12.4;8.7;0.2;0.1;21.5;8.2;0.0;183.5
12.05.2019 08:00;77.9;9.9;0.7;0.17;12.8;8.9;0.1;0.0;12.1;9.6;0.0;347.4
12.05.2019 09:00;85.0;7.1;0.5;0.17;12.4;9.1;0.1;0.0;8.5;9.9;0.0;370.8
12.05.2019 10:00;83.6;8.3;0.5;0.17;12.4;8.8;0.1;0.0;10.1;10.1;0.0;556.0
12.05.2019 11:00;91.6;5.9;0.3;0.16;9.3;6.1;0.1;0.0;7.5;11.6;0.0;781.9
12.05.2019 12:00;96.8;4.7;0.2;0.15;7.3;4.8;0.1;0.0;5.8;12.6;0.0;849.7
12.05.2019 13:00;96.0;6.2;0.3;0.16;7.7;5.1;0.1;0.0;7.2;12.9;0.0;723.5
12.05.2019 14:00;98.8;5.8;0.3;0.16;7.7;4.7;0.1;0.0;6.7;13.5;0.0;742.6
12.05.2019 15:00;96.9;5.9;0.3;0.16;7.1;4.6;0.1;0.0;6.9;13.0;0.0;458.8
12.05.2019 16:00;96.7;6.0;0.3;0.16;6.3;4.0;0.1;0.0;6.8;13.1;0.0;387.5
12.05.2019 17:00;90.9;6.2;0.3;0.17;7.9;4.6;0.1;0.0;6.7;12.1;0.0;118.3
12.05.2019 18:00;86.9;8.2;0.4;0.17;8.6;5.1;0.2;0.0;8.8;11.2;0.0;60.8
12.05.2019 19:00;87.1;7.5;0.5;0.16;8.0;4.6;0.1;0.0;8.0;10.7;0.0;25.4
12.05.2019 20:00;84.7;7.6;0.4;0.16;8.0;4.7;0.1;0.0;7.8;10.1;0.0;1.1
12.05.2019 21:00;82.8;8.0;0.4;0.16;7.9;4.7;0.1;0.0;8.3;9.7;0.0;-1.7
12.05.2019 22:00;73.7;12.9;0.5;0.18;8.8;5.3;0.2;0.0;13.3;9.3;0.0;-1.4
12.05.2019 23:00;68.6;12.4;0.5;0.18;8.5;5.6;0.2;0.0;12.8;9.1;0.0;-1.4
13.05.2019 00:00;67.0;9.2;0.4;0.18;8.5;5.8;0.2;0.0;9.3;8.7;0.0;-1.6
13.05.2019 01:00;64.3;8.7;0.4;0.18;7.3;5.6;0.2;0.0;8.8;8.3;0.0;-2.3
13.05.2019 02:00;63.0;8.5;0.4;0.18;7.5;6.0;0.2;0.0;8.8;8.0;0.0;-1.9
13.05.2019 03:00;61.3;8.0;0.4;0.18;8.4;7.1;0.2;0.0;8.3;7.8;0.0;-3.0
13.05.2019 04:00;51.0;11.9;0.3;0.18;8.6;7.3;0.2;0.0;12.8;7.1;0.0;-2.8
13.05.2019 05:00;45.3;15.8;0.4;0.19;8.8;7.2;0.2;0.0;16.8;6.7;0.0;-1.3
13.05.2019 06:00;35.0;27.9;0.6;0.20;8.9;7.1;0.3;0.0;32.4;6.8;0.0;37.4
13.05.2019 07:00;41.1;26.2;0.6;0.20;10.7;7.0;0.3;0.0;34.5;7.2;0.0;157.1
13.05.2019 08:00;58.3;18.2;0.7;0.19;13.8;7.7;0.2;0.0;23.5;8.3;0.0;259.9
13.05.2019 09:00;66.4;13.0;0.6;0.17;11.1;7.0;0.2;0.0;15.7;9.4;0.0;295.5
13.05.2019 10:00;71.0;10.0;0.6;0.17;14.5;7.6;0.2;0.0;13.1;11.1;0.0;694.0
13.05.2019 11:00;78.8;10.3;0.6;0.17;14.9;7.4;0.2;0.0;13.3;12.4;0.0;685.5
13.05.2019 12:00;87.7;8.3;0.5;0.16;13.0;6.4;0.1;0.0;9.9;12.9;;436.3
13.05.2019 13:00;90.1;10.0;0.4;0.16;11.5;5.3;0.1;0.0;11.8;13.0;;270.6
13.05.2019 14:00;89.0;10.5;0.4;0.17;17.1;6.5;0.1;0.0;12.5;13.2;;338.0
13.05.2019 15:00;84.2;12.3;0.5;0.17;16.5;6.9;0.2;0.0;14.8;13.3;;398.6
13.05.2019 16:00;84.7;11.1;0.4;0.16;13.3;6.5;0.1;0.0;12.8;13.2;;242.9
13.05.2019 17:00;86.3;10.1;0.3;0.17;10.6;5.8;0.2;0.0;11.9;;;267.0
13.05.2019 18:00;91.0;8.3;0.4;0.17;9.3;4.8;0.1;0.0;9.4;;;229.6
13.05.2019 19:00;91.6;8.4;0.4;0.16;8.1;4.4;0.1;0.0;9.1;;;143.0
13.05.2019 20:00;86.1;10.5;0.4;0.17;7.6;4.3;0.2;0.0;11.0;;;32.9
13.05.2019 21:00;81.8;10.9;0.6;0.17;7.9;4.6;0.2;0.0;11.4;;;-3.0
13.05.2019 22:00;74.2;13.6;0.8;0.18;8.6;5.1;0.2;0.0;13.9;;;-3.5
13.05.2019 23:00;74.3;10.7;0.5;0.17;7.8;5.0;0.2;0.0;11.0;;;-3.2
14.05.2019 00:00;64.7;15.8;0.6;0.19;8.8;5.6;0.2;0.0;16.1;;;-3.1
14.05.2019 01:00;62.7;14.5;0.6;0.18;8.0;5.5;0.2;0.0;14.8;;;-3.1
14.05.2019 02:00;66.1;13.6;0.5;0.17;7.8;4.9;0.2;0.0;14.0;;;-3.1
14.05.2019 03:00;70.5;8.9;0.6;0.16;7.5;4.4;0.1;0.0;9.1;;;-3.1
14.05.2019 04:00;71.8;8.2;0.7;0.16;7.0;4.5;0.1;0.0;8.6;;;-3.1
14.05.2019 05:00;69.3;10.4;0.8;0.16;8.3;4.7;0.1;0.0;11.0;;;-1.6
14.05.2019 06:00;61.4;18.8;1.0;0.17;8.0;4.9;0.2;0.0;21.0;;;60.4
14.05.2019 07:00;57.3;23.9;1.1;0.18;10.9;5.5;0.2;0.0;29.6;;;235.5
14.05.2019 08:00;62.1;21.2;1.1;0.18;13.0;6.1;0.2;0.0;28.3;;;415.4
14.05.2019 09:00;66.1;18.5;1.1;0.18;14.1;6.6;0.2;0.1;25.0;10.9;;585.6
14.05.2019 10:00;78.4;13.8;1.2;0.17;21.9;11.6;0.3;0.0;18.4;12.2;0.0;673.2
14.05.2019 11:00;89.8;11.2;0.9;0.16;19.8;9.8;0.2;0.0;14.1;12.9;0.0;614.6
14.05.2019 12:00;100.2;7.5;0.5;0.15;11.8;5.7;0.1;0.0;9.1;13.7;0.0;905.1
14.05.2019 13:00;101.0;9.7;0.4;0.16;14.1;4.9;0.1;0.0;12.8;14.3;0.0;
14.05.2019 14:00;99.3;11.6;0.5;0.16;11.5;4.9;0.1;0.0;14.0;13.7;0.0;
14.05.2019 15:00;103.1;10.5;0.5;0.17;15.9;8.2;0.1;0.0;12.8;14.2;0.0;
14.05.2019 16:00;104.0;9.1;0.4;0.16;11.1;5.3;0.1;0.0;10.7;14.4;0.0;
14.05.2019 17:00;104.7;8.6;0.4;0.17;9.3;5.1;0.1;0.0;10.0;13.9;0.0;
14.05.2019 18:00;105.5;8.6;0.4;0.16;9.1;5.4;0.1;0.0;9.6;13.6;0.0;
14.05.2019 19:00;100.7;10.1;0.4;0.17;9.7;5.7;0.2;0.0;10.7;12.4;0.0;
14.05.2019 20:00;97.0;11.2;0.5;0.17;9.5;5.8;0.2;0.0;11.8;11.7;0.0;
14.05.2019 21:00;96.7;10.8;0.6;0.17;9.0;5.8;0.2;0.0;11.1;11.2;0.0;
14.05.2019 22:00;92.9;9.7;0.5;0.17;7.5;5.1;0.2;0.0;10.3;10.3;0.0;
14.05.2019 23:00;91.3;9.0;0.6;0.17;7.1;4.6;0.1;0.0;9.4;9.1;0.0;
15.05.2019 00:00;82.6;12.4;0.5;0.16;7.3;4.6;0.1;0.0;12.9;8.4;0.0;
15.05.2019 01:00;75.5;11.6;0.5;0.16;7.2;4.6;0.1;0.0;11.9;7.7;0.0;
15.05.2019 02:00;78.1;9.5;0.4;0.15;5.5;3.6;0.1;0.0;9.9;7.1;0.0;
15.05.2019 03:00;76.2;8.1;0.4;0.15;5.2;3.4;0.1;0.0;8.6;6.7;0.0;
15.05.2019 04:00;72.9;6.6;0.4;0.15;5.3;4.1;0.1;0.0;6.9;6.7;0.0;
15.05.2019 05:00;66.9;10.3;0.6;0.16;6.5;4.4;0.1;0.0;10.9;6.3;0.0;
15.05.2019 06:00;58.9;17.1;0.7;0.17;7.3;5.2;0.2;0.0;19.2;5.9;0.0;
15.05.2019 07:00;48.5;27.1;0.8;0.19;9.7;5.9;0.3;0.0;32.1;6.3;0.0;
15.05.2019 08:00;56.9;18.8;0.7;0.18;11.8;6.7;0.2;0.0;24.3;7.1;0.0;
15.05.2019 09:00;64.5;12.2;0.6;0.17;12.6;7.2;0.2;0.0;16.8;8.6;0.0;
15.05.2019 10:00;66.4;12.0;0.6;0.16;11.1;7.2;0.2;0.0;15.6;9.2;0.0;
15.05.2019 11:00;76.4;10.1;0.5;0.16;13.2;7.0;0.2;0.0;12.8;10.8;0.0;
15.05.2019 12:00;80.1;10.6;0.4;0.16;14.1;6.6;0.2;0.0;12.9;11.1;0.0;408.7
15.05.2019 13:00;81.6;9.4;0.4;0.16;12.0;6.3;0.2;0.0;11.8;11.5;0.0;508.0
15.05.2019 14:00;83.3;9.2;0.4;0.16;17.3;7.4;0.2;0.0;12.0;12.9;0.0;920.2
15.05.2019 15:00;81.2;13.0;0.4;0.17;18.1;7.0;0.2;0.0;15.9;12.6;0.0;469.1
15.05.2019 16:00;80.7;12.8;0.4;0.17;18.8;7.5;0.2;0.0;15.3;12.2;0.0;223.8
15.05.2019 17:00;82.6;11.1;0.4;0.17;13.1;6.9;0.2;0.0;12.8;12.1;0.0;217.2
15.05.2019 18:00;79.8;11.9;0.4;0.17;12.1;6.7;0.2;0.0;13.0;12.0;0.0;115.8
15.05.2019 19:00;80.9;11.1;0.4;0.17;11.9;6.6;0.2;0.0;12.1;11.8;0.0;69.7
15.05.2019 20:00;77.6;12.1;0.5;0.17;11.7;6.7;0.3;0.0;13.0;11.5;0.0;9.7
15.05.2019 21:00;72.8;13.8;0.6;0.18;11.9;7.2;0.3;0.0;14.3;10.9;0.0;-9.6
15.05.2019 22:00;69.5;14.3;0.7;0.18;13.4;8.2;0.3;0.0;14.9;10.3;0.0;-10.1
15.05.2019 23:00;71.1;11.0;0.6;0.18;12.4;8.1;0.2;0.0;11.4;9.8;0.0;-10.0
16.05.2019 00:00;68.9;12.4;0.5;0.17;11.7;7.4;0.2;0.0;13.5;9.2;0.0;-11.0
16.05.2019 01:00;62.1;13.7;0.6;0.18;10.8;7.5;0.3;0.0;14.2;8.4;0.0;-10.9
16.05.2019 02:00;51.9;16.7;0.7;0.20;10.8;7.9;0.3;0.1;18.7;7.4;0.0;-11.9
16.05.2019 03:00;42.7;22.5;0.8;0.20;10.7;8.0;0.4;0.1;23.8;6.6;0.0;-11.6
16.05.2019 04:00;44.4;18.3;0.7;0.18;8.9;6.8;0.3;0.1;19.0;6.1;0.0;-11.3
16.05.2019 05:00;37.0;25.5;0.9;0.19;8.4;6.0;0.3;0.1;27.8;5.6;0.0;-9.0
16.05.2019 06:00;28.2;36.0;1.1;0.21;9.4;5.9;0.4;0.1;45.8;5.5;0.0;33.6
16.05.2019 07:00;31.4;32.9;1.6;0.22;10.8;7.1;0.5;0.1;47.6;6.3;0.0;208.4
16.05.2019 08:00;39.0;23.8;1.3;0.21;14.0;9.3;0.5;0.1;38.3;7.5;0.0;404.2
16.05.2019 09:00;44.4;17.6;0.8;0.19;15.0;11.7;0.4;0.0;27.5;8.7;0.0;480.1
16.05.2019 10:00;50.1;16.4;0.7;0.19;17.7;13.5;0.4;0.0;26.3;10.2;0.0;801.2
16.05.2019 11:00;58.3;11.3;0.5;0.18;18.0;14.2;0.4;0.0;17.0;11.0;0.0;861.0
16.05.2019 12:00;57.8;13.7;0.5;0.19;16.8;15.3;0.4;0.0;19.5;11.5;0.0;520.8
16.05.2019 13:00;64.8;12.0;0.4;0.18;16.8;14.6;0.3;0.0;16.7;12.2;0.0;600.2
16.05.2019 14:00;62.8;15.4;0.5;0.19;18.8;15.4;0.3;0.0;21.5;12.9;0.0;598.5
16.05.2019 15:00;66.1;14.9;0.5;0.19;19.1;16.0;0.4;0.0;20.9;13.9;0.0;743.8
16.05.2019 16:00;67.9;15.7;0.6;0.21;18.7;16.3;0.5;0.1;21.2;14.7;0.0;675.6
16.05.2019 17:00;72.1;14.6;0.5;0.20;16.4;15.0;0.4;0.0;18.6;14.8;0.0;536.9
16.05.2019 18:00;72.8;14.3;0.6;0.19;15.1;13.9;0.4;0.0;17.3;14.7;0.0;344.4
16.05.2019 19:00;72.6;14.3;0.5;0.19;14.2;13.2;0.3;0.0;15.9;14.1;0.0;153.9
16.05.2019 20:00;68.2;16.1;0.6;0.20;16.0;12.7;0.4;0.1;17.0;13.4;0.0;24.3
16.05.2019 21:00;66.5;18.8;0.7;0.21;15.6;13.2;0.4;0.1;19.3;12.4;0.0;-7.7
16.05.2019 22:00;65.8;17.4;0.7;0.20;15.7;14.5;0.4;0.1;18.0;11.8;0.0;-10.8
16.05.2019 23:00;46.8;30.3;0.8;0.24;16.8;15.6;0.5;0.1;32.3;11.2;0.0;-9.6
17.05.2019 00:00;51.3;18.6;0.6;0.20;15.1;14.9;0.4;0.1;19.3;10.7;0.0;-9.4
17.05.2019 01:00;43.6;21.0;0.6;0.20;13.7;15.3;0.4;0.1;22.0;9.8;0.0;-9.0
17.05.2019 02:00;38.8;21.4;0.6;0.20;13.9;15.5;0.4;0.1;22.9;9.3;0.0;-9.0
17.05.2019 03:00;31.1;22.4;0.6;0.20;14.7;16.6;0.4;0.1;23.6;8.5;0.0;-9.0
17.05.2019 04:00;33.5;18.0;0.5;0.19;14.1;16.4;0.4;0.1;19.2;7.8;0.0;-9.0
17.05.2019 05:00;30.9;20.7;0.5;0.20;14.3;16.6;0.4;0.1;23.2;7.3;0.0;-7.0
17.05.2019 06:00;16.8;36.4;0.8;0.23;15.5;17.4;0.5;0.1;48.6;7.2;0.0;47.8
17.05.2019 07:00;14.3;42.2;1.4;0.27;18.6;19.2;0.8;0.1;76.3;7.9;0.0;182.5
17.05.2019 08:00;21.2;40.6;2.2;0.30;22.2;22.3;0.8;0.1;79.2;9.8;0.0;387.1
17.05.2019 09:00;26.1;38.3;2.5;0.28;23.7;23.8;0.8;0.1;69.2;11.3;0.0;411.6
17.05.2019 10:00;34.4;34.4;2.2;0.28;25.3;24.8;0.7;0.1;58.5;12.9;0.0;580.0
17.05.2019 11:00;37.7;35.2;2.3;0.27;23.4;22.6;0.8;0.1;59.2;15.2;0.0;598.7
17.05.2019 12:00;46.9;25.5;1.8;0.27;23.8;23.1;0.7;0.1;41.2;16.8;0.0;848.5
17.05.2019 13:00;70.2;22.9;1.3;0.22;20.5;18.4;0.5;0.1;31.0;18.1;0.0;771.5
17.05.2019 14:00;85.1;19.6;1.1;0.21;17.5;15.2;0.4;0.1;23.9;19.3;0.0;583.0
17.05.2019 15:00;96.8;18.3;0.9;0.21;14.9;12.5;0.4;0.1;22.3;20.6;0.0;781.0
17.05.2019 16:00;108.2;14.3;0.7;0.19;13.5;10.3;0.3;0.0;16.3;21.0;0.0;563.5
17.05.2019 17:00;111.8;14.6;0.8;0.23;11.2;9.8;0.4;0.1;16.1;20.9;0.0;357.7
17.05.2019 18:00;110.7;15.9;0.8;0.23;12.1;9.3;0.5;0.1;17.4;21.1;0.0;294.0
17.05.2019 19:00;107.8;17.1;0.8;0.23;11.3;8.2;0.4;0.1;18.0;16.9;2.7;9.3
17.05.2019 20:00;94.3;20.6;0.9;0.23;10.0;9.0;0.4;0.1;21.9;14.1;0.0;-2.9
17.05.2019 21:00;93.8;19.3;0.9;0.23;7.6;7.2;0.4;0.1;20.4;13.5;0.0;-7.9
17.05.2019 22:00;92.2;19.4;0.8;0.21;7.0;6.8;0.3;0.1;20.2;13.0;0.0;-8.0
17.05.2019 23:00;91.3;16.5;0.7;0.21;5.9;6.3;0.3;0.1;17.0;12.6;0.0;-7.0
18.05.2019 00:00;61.5;28.8;0.7;0.25;7.6;7.5;0.4;0.1;29.5;11.9;0.0;-7.7
18.05.2019 01:00;53.5;31.6;1.0;0.24;9.0;7.3;0.4;0.1;32.4;11.4;0.0;-7.6
18.05.2019 02:00;53.6;25.7;0.9;0.22;9.1;7.2;0.3;0.1;26.4;11.4;0.0;-6.9
18.05.2019 03:00;52.0;22.9;0.9;0.21;9.5;7.6;0.3;0.1;23.5;11.1;0.0;-6.0
18.05.2019 04:00;57.0;18.4;1.0;0.19;8.7;7.3;0.3;0.1;19.0;11.0;0.0;-6.0
18.05.2019 05:00;57.9;16.5;0.8;0.19;9.3;7.9;0.3;0.1;16.9;10.9;0.0;-4.3
18.05.2019 06:00;53.7;17.2;1.0;0.19;9.7;8.6;0.3;0.1;18.4;10.8;0.0;27.9
18.05.2019 07:00;53.8;19.8;1.3;0.19;11.3;9.6;0.3;0.1;22.9;11.1;0.0;147.8
18.05.2019 08:00;75.4;16.9;1.3;0.19;11.7;9.7;0.3;0.1;20.3;12.5;0.0;294.3
18.05.2019 09:00;80.0;15.1;0.9;0.18;13.8;10.0;0.3;0.0;18.1;13.4;0.0;358.5
18.05.2019 10:00;80.0;13.0;0.8;0.19;12.8;10.0;0.3;0.0;15.8;14.1;0.0;397.0
18.05.2019 11:00;79.8;17.1;1.0;0.20;13.3;10.7;0.4;0.1;21.3;15.1;0.0;480.9
18.05.2019 12:00;82.5;21.9;1.2;0.22;13.5;11.7;0.4;0.1;26.5;16.0;0.0;424.5
18.05.2019 13:00;93.6;15.4;0.9;0.20;11.9;10.3;0.4;0.0;18.1;16.7;0.0;398.5
18.05.2019 14:00;89.9;22.0;1.1;0.22;14.0;12.4;0.4;0.1;26.1;17.3;0.0;411.7
18.05.2019 15:00;102.8;14.4;0.9;0.20;13.2;12.2;0.4;0.1;16.8;18.3;0.0;556.9
18.05.2019 16:00;109.6;10.7;0.7;0.20;12.0;10.7;0.3;0.0;12.0;18.8;0.0;458.9
18.05.2019 17:00;105.2;14.7;0.8;0.21;16.2;14.3;0.4;0.1;16.4;19.1;0.0;288.6
18.05.2019 18:00;99.5;18.7;0.8;0.23;16.1;14.0;0.5;0.1;19.7;18.4;0.0;94.2
18.05.2019 19:00;93.7;18.8;1.0;0.24;17.6;15.8;0.5;0.1;19.7;17.7;0.0;47.8
18.05.2019 20:00;78.7;24.9;0.8;0.26;16.3;14.3;0.7;0.1;25.8;16.6;0.0;12.6
18.05.2019 21:00;68.8;28.9;1.0;0.28;17.4;15.9;0.7;0.1;29.7;16.2;0.0;-4.3
18.05.2019 22:00;61.2;32.5;1.2;0.31;18.4;16.5;0.8;0.1;33.3;15.9;0.0;-4.9
18.05.2019 23:00;68.2;20.4;0.7;0.24;16.5;15.1;0.5;0.1;21.0;14.0;3.1;-5.0
19.05.2019 00:00;90.7;14.4;0.5;0.20;7.0;5.8;0.2;0.1;14.8;12.4;1.7;-4.3
19.05.2019 01:00;81.8;20.7;0.5;0.21;9.7;7.1;0.3;0.1;22.0;12.3;0.7;-4.6
19.05.2019 02:00;83.0;18.9;0.4;0.20;7.2;5.6;0.2;0.1;19.7;12.2;0.1;-5.0
19.05.2019 03:00;76.7;14.7;0.4;0.19;7.6;5.8;0.2;0.1;15.6;12.0;0.1;-4.8
19.05.2019 04:00;80.6;12.5;0.3;0.18;5.3;3.6;0.1;0.1;13.0;11.7;0.2;-5.0
19.05.2019 05:00;79.8;10.8;0.4;0.18;5.9;4.7;0.1;0.0;11.3;11.7;0.0;-4.1
19.05.2019 06:00;70.1;9.7;0.4;0.17;5.3;4.1;0.1;0.0;10.3;11.6;0.0;11.2
19.05.2019 07:00;75.6;9.0;0.4;0.17;5.6;4.1;0.1;0.0;9.7;11.9;0.0;49.0
19.05.2019 08:00;83.6;8.5;0.5;0.19;5.1;4.1;0.2;0.0;9.4;12.5;0.0;119.0
19.05.2019 09:00;79.7;10.0;0.5;0.19;6.1;4.8;0.2;0.0;11.5;13.0;0.0;175.9
19.05.2019 10:00;86.1;11.0;0.5;0.20;6.1;4.7;0.2;0.0;12.8;13.8;0.0;226.7
19.05.2019 11:00;95.0;7.5;0.5;0.18;5.7;4.3;0.2;0.0;9.2;15.4;0.0;679.9
19.05.2019 12:00;99.3;6.7;0.4;0.18;5.5;4.2;0.2;0.0;8.0;16.6;0.0;632.8
19.05.2019 13:00;102.8;6.5;0.4;0.18;5.3;4.1;0.2;0.0;7.6;17.7;0.0;567.0
19.05.2019 14:00;106.9;6.6;0.3;0.18;5.1;3.5;0.2;0.0;7.3;17.5;0.0;264.5
19.05.2019 15:00;109.5;7.4;0.4;0.18;5.3;3.5;0.1;0.0;8.2;17.9;0.0;339.6
19.05.2019 16:00;104.1;8.6;0.4;0.18;5.4;3.6;0.2;0.0;9.6;18.0;0.0;174.5
19.05.2019 17:00;96.5;9.8;0.5;0.19;6.4;4.2;0.2;0.0;11.1;18.2;0.0;315.3
19.05.2019 18:00;97.0;8.0;0.5;0.19;6.0;3.9;0.2;0.0;9.1;18.5;0.0;296.1
19.05.2019 19:00;86.2;14.1;0.4;0.21;6.6;4.4;0.3;0.0;14.8;17.3;0.1;23.7
19.05.2019 20:00;78.7;15.1;0.5;0.20;7.2;5.1;0.3;0.0;15.6;15.5;0.0;2.0
19.05.2019 21:00;82.9;14.4;0.4;0.22;7.9;5.4;0.3;0.1;15.3;14.0;10.2;-4.8
19.05.2019 22:00;81.1;16.9;0.4;0.20;6.9;4.3;0.2;0.1;17.9;13.0;1.9;-4.0
19.05.2019 23:00;79.1;12.6;0.4;0.21;6.5;4.5;0.2;0.0;13.3;12.9;0.0;-4.0
20.05.2019 00:00;83.0;9.0;0.3;0.18;5.2;3.5;0.2;0.0;9.3;12.9;0.0;-3.6
20.05.2019 01:00;76.1;8.4;0.3;0.18;4.7;3.7;0.1;0.0;8.9;13.0;0.1;-3.7
20.05.2019 02:00;65.0;11.3;0.3;0.18;5.8;4.4;0.2;0.0;11.7;12.9;0.7;-4.0
20.05.2019 03:00;60.1;12.7;0.3;0.18;7.1;4.9;0.2;0.0;13.4;12.7;0.2;-4.1
20.05.2019 04:00;57.2;12.6;0.3;0.19;7.0;5.3;0.2;0.0;13.1;12.4;1.9;-4.0
20.05.2019 05:00;61.3;11.9;0.2;0.18;5.3;4.3;0.1;0.0;13.0;12.2;0.7;-3.5
20.05.2019 06:00;59.4;16.1;0.4;0.19;4.6;3.4;0.2;0.0;16.9;12.2;0.8;8.5
20.05.2019 07:00;55.7;24.1;0.4;0.20;3.6;2.2;0.2;0.0;26.0;12.2;0.7;35.0
20.05.2019 08:00;60.2;28.3;0.3;0.20;3.4;1.3;0.2;0.0;30.6;11.8;0.7;54.1
20.05.2019 09:00;58.0;28.2;0.4;0.20;3.6;1.8;0.2;0.0;30.6;11.9;0.8;45.0
20.05.2019 10:00;53.1;29.3;0.4;0.21;4.2;2.4;0.2;0.1;32.1;11.9;3.3;35.8
20.05.2019 11:00;55.8;30.1;0.3;0.22;5.2;2.8;0.2;0.1;33.1;11.7;3.0;52.4
20.05.2019 12:00;63.4;19.1;0.3;0.21;3.2;1.8;0.2;0.1;21.6;12.5;1.9;91.2
20.05.2019 13:00;70.5;15.4;0.3;0.20;3.4;1.4;0.1;0.0;17.0;12.5;2.6;70.7
20.05.2019 14:00;71.5;17.2;0.3;0.20;2.4;1.2;0.1;0.0;18.2;11.9;6.1;31.2
20.05.2019 15:00;72.2;20.0;0.2;0.21;3.0;1.3;0.2;0.1;21.2;11.7;1.3;6.9
20.05.2019 16:00;59.2;29.8;0.3;0.23;3.3;1.5;0.2;0.1;34.2;12.1;0.0;14.6
20.05.2019 17:00;62.4;18.8;0.3;0.23;2.7;1.4;0.2;0.1;20.0;12.4;0.4;12.5
20.05.2019 18:00;62.1;15.3;0.3;0.22;2.3;1.6;0.2;0.0;16.6;12.6;0.0;18.6
20.05.2019 19:00;59.6;15.5;0.2;0.23;2.8;2.2;0.2;0.1;16.6;12.3;2.0;1.9
20.05.2019 20:00;54.9;18.2;0.3;0.24;2.9;2.3;0.2;0.1;19.3;12.3;3.1;-3.9
20.05.2019 21:00;52.8;17.6;0.3;0.25;4.0;3.5;0.3;0.1;19.3;12.4;0.7;-7.4
20.05.2019 22:00;61.3;10.2;0.3;0.22;8.4;6.7;0.2;0.1;11.0;12.5;0.0;-6.1
20.05.2019 23:00;58.5;8.4;0.2;0.21;7.6;6.0;0.2;0.0;9.2;12.4;0.4;-10.6
21.05.2019 00:00;58.9;6.8;0.2;0.21;5.0;4.2;0.1;0.0;7.4;12.2;0.1;-12.8
21.05.2019 01:00;63.5;5.5;0.2;0.19;4.9;4.3;0.1;0.0;5.9;11.9;0.1;-11.5
21.05.2019 02:00;60.7;5.4;0.2;0.19;3.4;2.9;0.1;0.0;5.9;11.7;0.2;-11.8
21.05.2019 03:00;53.8;8.1;0.1;0.19;2.9;2.4;0.1;0.0;8.7;11.4;1.9;-10.9
21.05.2019 04:00;51.8;7.7;0.2;0.19;4.6;3.6;0.1;0.0;8.3;11.5;0.3;-11.5
21.05.2019 05:00;75.8;7.9;0.2;0.18;6.2;5.3;0.1;0.0;8.8;11.3;0.0;-8.9
21.05.2019 06:00;79.4;12.8;0.2;0.19;8.1;7.0;0.2;0.0;14.1;11.2;0.0;1.1
21.05.2019 07:00;63.9;22.8;0.3;0.21;8.8;7.6;0.3;0.1;25.8;11.2;0.0;20.9
21.05.2019 08:00;65.0;17.4;0.3;0.21;10.6;8.0;0.2;0.1;19.7;11.6;0.0;63.6
21.05.2019 09:00;64.2;16.9;0.4;0.20;11.0;7.8;0.2;0.0;19.9;12.3;0.0;122.7
21.05.2019 10:00;62.0;17.8;0.5;0.21;11.5;8.1;0.3;0.1;22.6;13.1;0.0;242.5
21.05.2019 11:00;57.8;29.6;0.5;0.24;13.3;10.0;0.8;0.1;36.7;13.0;0.7;144.2
21.05.2019 12:00;57.8;34.9;0.3;0.25;11.7;10.2;0.8;0.1;42.1;12.0;2.4;113.4
21.05.2019 13:00;62.5;33.5;0.3;0.24;9.5;8.5;0.4;0.1;40.7;12.1;2.0;167.0
21.05.2019 14:00;72.3;27.0;0.4;0.22;8.4;6.9;0.3;0.1;33.8;12.9;0.3;245.5
21.05.2019 15:00;79.2;18.9;0.4;0.21;9.5;7.8;0.3;0.1;22.5;13.6;0.1;242.0
21.05.2019 16:00;83.5;13.8;0.4;0.19;10.1;8.8;0.3;0.1;16.3;13.8;0.0;216.8
21.05.2019 17:00;78.7;16.6;0.4;0.20;10.5;9.1;0.3;0.1;18.5;13.7;0.1;103.0
21.05.2019 18:00;73.5;18.0;0.3;0.21;11.5;10.0;0.4;0.1;19.9;13.5;0.5;51.6
21.05.2019 19:00;69.3;18.9;0.3;0.21;11.4;10.6;0.4;0.1;20.3;13.3;0.6;24.7
21.05.2019 20:00;69.2;18.2;0.3;0.22;11.0;10.0;0.4;0.1;19.0;13.1;0.2;3.2
