Station: Beromünster
Land, < 1000 m
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
17.02.2019 16:00;88.9;6.4;7.2;4.8;7.6;12.1;0.0;362.8
17.02.2019 17:00;87.6;7.0;7.6;5.3;8.0;11.6;0.0;202.4
17.02.2019 18:00;86.3;9.5;10.9;7.8;10.1;11.0;0.0;46.0
17.02.2019 19:00;89.1;6.4;9.7;6.9;6.6;10.8;0.0;-1.7
17.02.2019 20:00;83.8;8.5;11.0;8.4;9.0;10.2;0.0;-2.0
17.02.2019 21:00;83.8;7.8;11.5;8.8;8.1;9.4;0.0;-2.0
17.02.2019 22:00;82.9;8.1;9.7;7.2;8.5;9.2;0.0;-2.0
17.02.2019 23:00;82.3;7.7;10.6;8.0;8.1;9.2;0.0;-2.0
18.02.2019 00:00;79.2;9.3;11.3;8.7;9.7;8.4;0.0;-2.0
18.02.2019 01:00;81.0;7.5;11.8;8.2;7.8;8.2;0.0;-2.0
18.02.2019 02:00;82.0;7.2;12.2;8.9;7.4;7.6;0.0;-2.0
18.02.2019 03:00;77.0;8.4;13.6;9.7;8.8;6.5;0.0;-2.0
18.02.2019 04:00;76.2;7.5;12.5;9.0;8.0;5.0;0.0;-1.1
18.02.2019 05:00;76.6;6.9;11.7;8.1;7.3;4.6;0.0;-1.5
18.02.2019 06:00;76.3;6.2;9.8;6.6;6.6;3.8;0.0;-1.0
18.02.2019 07:00;76.9;5.8;8.9;6.3;6.1;3.4;0.0;-1.0
18.02.2019 08:00;82.0;5.4;7.4;4.8;5.7;3.6;0.0;13.3
18.02.2019 09:00;83.9;8.1;8.2;5.9;8.6;5.1;0.0;138.8
18.02.2019 10:00;83.8;8.0;9.7;6.9;9.3;6.8;0.0;302.8
18.02.2019 11:00;85.5;6.9;9.8;6.5;8.3;8.1;0.0;440.5
18.02.2019 12:00;83.1;8.7;12.1;7.5;11.3;8.6;0.0;532.1
18.02.2019 13:00;84.2;11.2;16.6;11.6;14.7;8.8;0.0;571.4
18.02.2019 14:00;87.3;10.7;19.5;13.5;13.5;9.8;0.0;553.0
18.02.2019 15:00;86.3;12.9;19.9;12.8;16.3;10.5;0.0;478.1
18.02.2019 16:00;85.1;15.6;22.6;13.3;19.1;10.9;0.0;354.9
18.02.2019 17:00;83.9;15.2;21.3;13.0;17.3;10.8;0.0;194.1
18.02.2019 18:00;71.4;21.9;22.7;13.6;23.2;9.2;0.0;39.6
18.02.2019 19:00;82.8;13.6;19.7;12.1;14.2;7.3;0.0;-1.6
18.02.2019 20:00;87.9;9.7;16.2;11.3;10.0;6.5;0.0;-1.6
18.02.2019 21:00;84.3;10.1;19.3;13.3;10.7;5.9;0.0;-1.0
18.02.2019 22:00;81.3;11.0;21.1;14.6;11.6;5.2;0.0;-1.0
18.02.2019 23:00;79.3;11.3;21.3;14.8;12.0;5.1;0.0;-1.0
19.02.2019 00:00;81.1;10.3;16.8;11.4;10.9;5.0;0.0;-1.1
19.02.2019 01:00;81.0;9.3;16.6;10.5;9.9;4.3;0.0;-1.0
19.02.2019 02:00;82.9;8.0;14.0;9.5;8.5;4.0;0.0;-1.1
19.02.2019 03:00;85.4;7.1;14.0;9.0;7.6;3.7;0.0;-1.0
19.02.2019 04:00;84.7;6.5;14.8;9.1;7.1;3.0;0.0;-1.0
19.02.2019 05:00;85.7;7.5;14.0;9.1;8.0;3.3;0.0;-1.0
19.02.2019 06:00;85.0;6.9;15.0;9.4;7.4;3.2;0.0;-1.0
19.02.2019 07:00;83.6;6.6;14.7;9.6;7.3;3.0;0.0;-1.0
19.02.2019 08:00;84.1;6.6;14.0;9.1;7.0;3.3;0.0;14.4
19.02.2019 09:00;83.5;7.2;14.2;8.8;8.1;3.4;0.0;137.1
19.02.2019 10:00;84.8;6.6;15.0;9.1;7.9;4.5;0.0;293.9
19.02.2019 11:00;84.9;6.8;13.8;8.8;8.6;5.7;0.0;424.6
19.02.2019 12:00;79.5;10.5;15.6;9.8;13.5;6.8;0.0;495.1
19.02.2019 13:00;81.9;10.0;15.8;9.6;12.8;8.1;0.0;526.4
19.02.2019 14:00;83.3;9.4;17.4;9.9;12.2;9.1;0.0;516.0
19.02.2019 15:00;86.8;9.4;17.3;9.9;11.8;9.8;0.0;438.4
19.02.2019 16:00;93.0;7.2;15.0;9.1;8.5;10.1;0.0;315.9
19.02.2019 17:00;89.1;9.1;16.6;9.4;10.6;9.7;0.0;172.6
19.02.2019 18:00;86.9;11.9;15.9;9.6;12.7;8.8;0.0;35.1
19.02.2019 19:00;81.0;16.2;18.0;10.6;16.8;8.2;0.0;-0.8
19.02.2019 20:00;83.5;12.1;19.8;10.7;12.7;7.7;0.0;-1.0
19.02.2019 21:00;82.3;11.6;21.5;12.2;12.3;7.6;0.0;-1.0
19.02.2019 22:00;85.4;8.3;18.4;10.9;8.7;7.3;0.0;-1.0
19.02.2019 23:00;79.6;11.0;21.3;11.5;11.8;6.5;0.0;-1.0
20.02.2019 00:00;76.8;10.6;23.3;12.8;11.5;5.7;0.0;-1.0
20.02.2019 01:00;81.6;9.0;17.9;9.9;9.5;5.7;0.0;-1.0
20.02.2019 02:00;78.7;9.7;18.9;11.2;10.3;5.8;0.0;-1.0
20.02.2019 03:00;82.0;8.2;18.5;10.4;9.1;5.4;0.0;-1.0
20.02.2019 04:00;83.9;7.8;15.6;9.5;8.4;4.9;0.0;-1.0
20.02.2019 05:00;83.7;7.0;16.1;9.9;7.8;4.0;0.0;-1.0
20.02.2019 06:00;80.4;8.3;15.4;9.6;8.7;4.5;0.0;-1.0
20.02.2019 07:00;64.8;11.4;23.5;15.8;12.2;3.5;0.0;-1.0
20.02.2019 08:00;66.1;9.6;24.7;15.8;10.5;3.4;0.0;11.6
20.02.2019 09:00;71.6;11.2;23.9;15.2;12.5;3.5;0.0;126.3
20.02.2019 10:00;78.4;7.7;17.0;10.9;8.9;4.0;0.0;285.9
20.02.2019 11:00;77.6;9.0;19.6;12.1;11.3;5.6;0.0;424.3
20.02.2019 12:00;81.6;10.9;21.6;13.3;14.0;6.7;0.0;511.9
20.02.2019 13:00;82.0;8.6;21.3;13.1;10.6;8.0;0.0;559.9
20.02.2019 14:00;;10.5;22.7;14.1;13.2;9.2;0.0;529.1
20.02.2019 15:00;88.5;9.7;21.1;13.1;11.8;9.8;0.0;432.9
20.02.2019 16:00;91.3;8.3;20.3;12.1;9.9;9.7;0.0;320.2
20.02.2019 17:00;87.7;9.6;22.9;13.9;10.8;9.1;0.0;148.2
20.02.2019 18:00;85.1;11.6;25.6;15.4;12.3;8.6;0.0;38.2
20.02.2019 19:00;76.4;16.8;27.9;16.0;17.3;7.5;0.0;-0.7
20.02.2019 20:00;75.6;16.6;28.7;16.2;17.2;7.6;0.0;-1.0
20.02.2019 21:00;81.2;12.7;26.6;15.3;13.2;7.6;0.0;-1.0
20.02.2019 22:00;82.0;11.4;27.0;14.7;11.9;7.1;0.0;-1.0
20.02.2019 23:00;83.7;9.4;26.2;14.0;9.7;7.5;0.0;-1.0
21.02.2019 00:00;87.6;7.6;25.1;13.0;8.0;7.6;0.0;-1.0
21.02.2019 01:00;81.7;9.7;23.9;13.2;10.2;5.9;0.0;-1.2
21.02.2019 02:00;74.3;11.8;26.5;16.9;12.3;5.3;0.0;-1.0
21.02.2019 03:00;70.9;12.9;29.9;20.4;13.7;5.6;0.0;-1.0
21.02.2019 04:00;66.7;10.8;30.0;20.7;11.5;5.4;0.0;-1.0
21.02.2019 05:00;65.0;11.0;31.7;21.6;11.5;5.3;0.0;-1.0
21.02.2019 06:00;67.0;9.8;31.6;21.9;10.6;5.3;0.0;-1.0
21.02.2019 07:00;77.2;7.5;28.4;16.5;7.9;5.1;0.0;-1.0
21.02.2019 08:00;85.3;5.3;25.1;11.2;5.7;5.3;0.0;16.1
21.02.2019 09:00;83.6;10.0;26.0;12.1;11.8;6.1;0.0;137.8
21.02.2019 10:00;77.7;8.2;24.2;12.4;9.9;6.7;0.0;295.1
21.02.2019 11:00;78.0;8.0;27.8;11.2;10.3;7.6;0.0;428.0
21.02.2019 12:00;79.6;9.5;29.7;13.4;12.4;8.8;0.0;518.3
21.02.2019 13:00;82.8;9.3;29.6;12.7;12.0;10.1;0.0;555.5
21.02.2019 14:00;90.3;6.8;28.3;10.7;8.6;11.2;0.0;539.2
21.02.2019 15:00;88.3;8.3;25.6;11.1;10.3;11.9;0.0;467.3
21.02.2019 16:00;83.6;9.0;26.6;12.1;11.2;12.2;0.0;345.2
21.02.2019 17:00;81.2;10.4;27.5;11.7;12.1;12.0;0.0;193.7
21.02.2019 18:00;77.0;13.1;28.1;12.3;14.4;10.6;0.0;51.3
21.02.2019 19:00;82.5;10.3;29.5;13.6;10.8;10.1;0.0;-0.8
21.02.2019 20:00;73.3;14.7;31.2;14.1;15.2;9.0;0.0;-1.0
21.02.2019 21:00;69.1;14.1;32.7;16.5;14.8;8.4;0.0;-0.9
21.02.2019 22:00;60.1;15.9;33.6;17.3;16.6;7.3;0.0;-1.0
21.02.2019 23:00;65.6;11.9;34.8;17.5;12.5;6.8;0.0;-1.0
22.02.2019 00:00;73.2;8.3;33.8;16.2;8.6;6.8;0.0;-0.6
22.02.2019 01:00;76.6;7.5;31.1;14.6;7.9;7.3;0.0;0.0
22.02.2019 02:00;80.1;6.4;30.3;13.4;6.9;7.3;0.0;-0.1
22.02.2019 03:00;82.8;5.8;29.7;12.6;6.2;7.5;0.0;-0.1
22.02.2019 04:00;84.8;5.0;29.6;12.4;5.5;7.4;0.0;-0.0
22.02.2019 05:00;82.7;5.1;31.0;12.8;5.5;7.2;0.0;-0.7
22.02.2019 06:00;89.4;3.9;22.7;10.7;4.3;7.4;0.0;0.0
22.02.2019 07:00;92.3;3.7;22.5;10.8;4.2;7.8;0.0;-0.1
22.02.2019 08:00;76.8;7.7;25.9;12.3;8.2;6.5;0.0;6.2
22.02.2019 09:00;81.5;5.6;24.1;12.3;6.4;6.8;0.0;49.5
22.02.2019 10:00;79.4;6.2;27.2;12.8;7.2;7.5;0.0;147.3
22.02.2019 11:00;77.4;8.3;28.9;14.2;10.2;7.5;0.0;202.3
22.02.2019 12:00;82.9;6.9;25.4;14.4;8.8;8.6;0.0;326.6
22.02.2019 13:00;78.8;7.4;23.2;13.6;9.7;9.0;0.0;338.1
22.02.2019 14:00;80.7;6.4;18.9;11.6;8.7;9.1;0.0;452.5
22.02.2019 15:00;76.3;11.1;18.4;12.3;15.3;9.4;0.0;476.0
22.02.2019 16:00;61.4;23.8;22.6;14.5;27.6;8.7;0.0;105.5
22.02.2019 17:00;68.7;13.8;19.4;13.3;15.5;8.0;0.0;65.4
22.02.2019 18:00;70.2;10.9;16.9;11.4;12.0;7.8;0.0;37.8
22.02.2019 19:00;59.7;16.6;21.7;15.2;17.5;7.2;0.0;0.1
22.02.2019 20:00;63.5;11.5;18.3;13.4;12.1;7.0;0.0;-0.6
22.02.2019 21:00;64.1;8.8;15.1;11.3;9.7;5.8;0.0;-1.7
22.02.2019 22:00;66.5;7.6;15.3;11.7;8.3;5.4;0.0;-1.3
22.02.2019 23:00;63.9;7.7;16.2;12.6;8.4;4.8;0.0;-1.1
23.02.2019 00:00;60.1;9.0;17.5;13.5;9.6;4.3;0.0;-1.0
23.02.2019 01:00;47.2;15.1;24.4;18.4;15.7;3.9;0.0;-0.2
23.02.2019 02:00;43.1;14.3;26.6;20.0;15.2;3.5;0.0;0.0
23.02.2019 03:00;41.2;12.9;23.5;18.1;13.8;3.0;0.0;0.0
23.02.2019 04:00;42.6;10.8;19.7;15.2;11.6;2.7;0.0;0.0
23.02.2019 05:00;44.1;9.6;18.7;14.5;10.3;2.6;0.0;0.0
23.02.2019 06:00;43.2;9.1;18.1;14.2;10.0;2.3;0.0;0.0
23.02.2019 07:00;42.4;9.3;17.9;14.0;10.1;1.9;0.0;0.0
23.02.2019 08:00;40.9;9.1;15.9;12.3;10.1;1.5;0.0;6.1
23.02.2019 09:00;40.6;9.5;13.6;10.6;10.5;1.3;0.0;23.8
23.02.2019 10:00;41.7;9.5;13.5;10.6;11.0;1.3;0.0;49.5
23.02.2019 11:00;42.9;9.7;13.5;10.6;11.7;1.6;0.0;77.2
23.02.2019 12:00;46.8;8.5;14.1;10.7;12.2;2.5;0.0;274.4
23.02.2019 13:00;51.1;8.1;13.9;10.6;12.2;4.0;0.1;494.4
23.02.2019 14:00;57.9;7.2;13.4;9.9;10.4;5.5;0.0;554.4
23.02.2019 15:00;62.6;7.1;12.5;9.1;9.9;6.2;0.0;464.4
23.02.2019 16:00;72.8;7.4;10.8;6.9;9.3;6.5;0.0;337.1
23.02.2019 17:00;79.1;7.2;9.5;5.6;8.1;6.3;0.0;215.4
23.02.2019 18:00;79.7;8.1;10.3;5.9;8.6;5.4;0.0;56.8
23.02.2019 19:00;74.3;11.5;10.6;6.1;11.5;4.2;0.0;-0.1
23.02.2019 20:00;77.7;10.2;9.6;5.5;10.3;3.9;0.0;-1.0
23.02.2019 21:00;75.0;10.2;8.7;4.9;10.2;3.4;0.0;-1.0
23.02.2019 22:00;66.4;11.4;8.8;5.4;11.4;2.1;0.0;-1.0
23.02.2019 23:00;62.0;12.2;9.8;6.5;12.3;1.1;0.0;-1.0
24.02.2019 00:00;60.7;11.7;10.8;7.2;11.9;0.2;0.0;-1.0
24.02.2019 01:00;60.3;11.4;11.5;7.1;11.6;-0.3;0.0;-1.0
24.02.2019 02:00;60.0;10.6;11.2;6.7;10.7;-1.0;0.0;-1.0
24.02.2019 03:00;58.5;10.8;10.7;6.4;11.0;-1.6;0.0;-1.0
24.02.2019 04:00;57.8;9.9;9.8;6.0;10.0;-2.0;0.0;-1.0
24.02.2019 05:00;56.1;9.7;9.5;5.7;10.0;-2.5;0.0;-1.0
24.02.2019 06:00;54.6;10.0;8.5;5.4;10.2;-3.1;0.0;-1.0
24.02.2019 07:00;54.8;9.8;8.2;4.9;9.9;-3.2;0.0;-0.9
24.02.2019 08:00;57.3;10.1;8.3;5.0;10.2;-2.7;0.0;30.3
24.02.2019 09:00;57.0;10.6;8.9;5.4;12.2;-1.7;0.0;168.5
24.02.2019 10:00;58.2;9.5;12.6;7.1;12.4;-0.3;0.0;336.5
24.02.2019 11:00;59.4;9.2;13.4;7.7;12.8;1.0;0.0;473.4
24.02.2019 12:00;60.3;9.4;14.2;8.2;13.6;2.3;0.0;566.5
24.02.2019 13:00;63.2;8.4;15.3;9.4;11.7;4.3;0.0;607.3
24.02.2019 14:00;62.2;8.7;15.6;9.8;12.3;5.6;0.0;588.9
24.02.2019 15:00;66.0;8.2;18.3;10.2;10.9;6.7;0.0;514.2
24.02.2019 16:00;67.7;8.3;16.7;10.4;10.5;7.2;0.0;389.7
24.02.2019 17:00;65.0;9.6;18.4;11.2;11.6;6.5;0.0;228.9
24.02.2019 18:00;60.8;13.8;20.7;12.6;14.7;5.6;0.0;65.7
24.02.2019 19:00;60.0;16.0;19.7;12.4;16.2;5.2;0.0;-0.3
24.02.2019 20:00;60.2;13.6;18.8;11.5;13.9;4.8;0.0;-1.1
24.02.2019 21:00;58.6;13.2;16.6;10.1;13.4;4.0;0.0;-1.0
24.02.2019 22:00;55.2;13.6;13.8;8.6;13.7;3.6;0.0;-1.0
24.02.2019 23:00;53.4;14.7;11.7;7.2;14.9;3.2;0.0;-1.0
25.02.2019 00:00;46.8;17.2;13.7;8.2;17.2;2.4;0.0;-1.0
25.02.2019 01:00;42.7;18.6;13.3;8.3;18.8;1.6;0.0;-1.0
25.02.2019 02:00;39.6;19.8;13.3;8.4;20.1;1.0;0.0;-1.0
25.02.2019 03:00;38.5;18.1;12.9;8.2;18.4;0.5;0.0;-1.0
25.02.2019 04:00;41.8;16.3;12.5;7.9;16.6;0.2;0.0;-1.0
25.02.2019 05:00;43.5;15.2;11.9;7.3;15.4;-0.0;0.0;-1.0
25.02.2019 06:00;45.3;14.6;10.5;6.6;14.7;-0.3;0.0;-1.0
25.02.2019 07:00;44.4;15.8;11.6;6.8;16.2;-0.5;0.0;-0.9
25.02.2019 08:00;45.2;17.4;13.4;7.8;18.3;-0.2;0.0;34.5
25.02.2019 09:00;48.5;16.2;13.8;8.3;19.7;0.9;0.0;187.8
25.02.2019 10:00;48.2;16.0;17.3;10.5;23.0;2.2;0.0;339.3
25.02.2019 11:00;48.5;15.9;18.5;11.5;24.4;3.6;0.0;474.1
25.02.2019 12:00;51.6;15.7;18.2;11.2;24.4;4.8;0.0;566.5
25.02.2019 13:00;53.5;16.3;19.9;11.7;25.2;6.2;0.0;601.9
25.02.2019 14:00;57.1;15.9;20.3;12.2;23.8;7.5;0.0;587.9
25.02.2019 15:00;58.8;17.6;20.8;11.7;25.4;8.7;0.0;513.0
25.02.2019 16:00;56.1;21.2;23.5;12.5;29.3;9.1;0.0;390.3
25.02.2019 17:00;57.2;21.9;24.0;12.2;27.4;9.6;0.0;233.7
25.02.2019 18:00;57.7;21.8;25.4;11.7;23.6;9.2;0.0;70.7
25.02.2019 19:00;53.6;24.2;30.2;13.5;24.9;7.8;0.0;0.1
25.02.2019 20:00;57.4;20.3;25.8;13.6;20.8;7.6;0.0;-1.4
25.02.2019 21:00;58.0;18.4;24.0;12.8;18.8;7.5;0.0;-2.0
25.02.2019 22:00;58.7;16.2;23.1;12.7;16.8;7.0;0.0;-2.0
25.02.2019 23:00;60.4;13.1;18.7;10.3;13.4;6.5;0.0;-2.0
26.02.2019 00:00;53.6;15.3;21.0;11.9;15.7;5.8;0.0;-1.9
26.02.2019 01:00;45.8;18.5;24.1;13.7;18.9;5.0;0.0;-1.1
26.02.2019 02:00;40.5;21.2;24.0;13.5;21.9;4.5;0.0;-1.0
26.02.2019 03:00;34.4;24.7;21.8;12.7;25.4;3.8;0.0;-1.0
26.02.2019 04:00;31.2;26.4;22.0;12.9;27.1;3.3;0.0;-1.0
26.02.2019 05:00;33.2;23.2;22.7;13.6;23.8;3.4;0.0;-1.0
26.02.2019 06:00;36.2;19.3;23.9;15.2;20.0;3.1;0.0;-1.0
26.02.2019 07:00;36.5;17.8;25.0;16.6;18.6;2.9;0.0;-1.0
26.02.2019 08:00;39.9;16.4;28.1;19.6;17.8;3.5;0.0;17.3
26.02.2019 09:00;49.7;12.5;26.5;18.0;14.8;3.1;0.0;131.8
26.02.2019 10:00;41.5;15.5;30.1;20.0;23.9;4.7;0.0;324.6
26.02.2019 11:00;45.0;13.5;31.6;20.4;20.9;5.9;0.0;461.8
26.02.2019 12:00;49.5;14.6;29.6;19.3;22.9;7.7;0.0;579.5
26.02.2019 13:00;57.0;12.9;27.0;17.7;19.4;8.9;0.0;607.6
26.02.2019 14:00;61.7;12.2;27.7;17.9;17.5;9.7;0.0;585.1
26.02.2019 15:00;61.2;14.9;29.0;18.1;21.4;10.3;0.0;514.7
26.02.2019 16:00;61.7;16.7;27.9;18.1;22.3;11.0;0.0;397.7
26.02.2019 17:00;56.3;23.6;29.0;17.8;29.3;10.9;0.0;238.5
26.02.2019 18:00;51.1;26.7;31.6;18.6;29.4;9.8;0.0;76.3
26.02.2019 19:00;47.0;28.7;35.4;20.6;29.3;9.0;0.0;0.1
26.02.2019 20:00;53.7;22.7;33.9;20.1;23.2;8.6;0.0;-2.0
26.02.2019 21:00;58.6;18.3;29.5;18.4;18.7;8.4;0.0;-2.0
26.02.2019 22:00;58.6;17.3;29.8;18.2;17.7;8.4;0.0;-2.0
26.02.2019 23:00;61.3;14.3;30.4;18.9;14.7;7.9;0.0;-2.0
27.02.2019 00:00;65.4;11.9;24.1;15.5;12.3;8.2;0.0;-2.0
27.02.2019 01:00;66.4;10.8;22.7;15.1;11.3;7.8;0.0;-2.0
27.02.2019 02:00;64.9;10.6;22.4;14.7;11.1;7.3;0.0;-2.0
27.02.2019 03:00;57.4;12.7;31.1;19.8;13.2;6.5;0.0;-1.2
27.02.2019 04:00;58.8;11.8;28.4;18.7;12.4;6.0;0.0;-1.4
27.02.2019 05:00;59.3;11.0;25.0;16.5;11.2;5.6;0.0;-1.1
27.02.2019 06:00;53.9;12.6;29.5;19.7;13.1;5.2;0.0;-1.0
27.02.2019 07:00;52.8;12.8;29.3;19.4;13.5;4.9;0.0;-0.9
27.02.2019 08:00;51.2;17.8;25.5;16.9;18.7;4.4;0.0;27.2
27.02.2019 09:00;53.9;17.7;23.5;15.5;21.6;4.7;0.0;165.7
27.02.2019 10:00;56.8;13.9;23.8;14.6;18.8;6.9;0.0;340.2
27.02.2019 11:00;58.8;15.4;21.6;13.1;23.1;8.6;0.0;471.8
27.02.2019 12:00;62.6;14.3;22.5;13.2;20.9;10.3;0.0;570.2
27.02.2019 13:00;67.5;12.1;24.0;13.9;17.1;11.3;0.0;604.6
27.02.2019 14:00;69.6;13.2;23.2;14.5;18.4;12.1;0.0;585.7
27.02.2019 15:00;72.4;14.9;23.4;14.0;19.9;12.7;0.0;496.2
27.02.2019 16:00;67.4;22.6;24.3;14.4;29.9;13.2;0.0;385.5
27.02.2019 17:00;63.1;27.9;28.4;15.8;34.4;13.1;0.0;233.7
27.02.2019 18:00;58.7;32.5;29.1;15.7;35.4;12.7;0.0;74.9
27.02.2019 19:00;56.4;29.4;33.2;17.8;30.0;10.7;0.0;0.3
27.02.2019 20:00;54.0;30.6;30.1;18.0;31.0;11.1;0.0;-1.3
27.02.2019 21:00;52.3;29.1;31.9;17.6;29.5;11.2;0.0;-1.9
27.02.2019 22:00;49.6;27.9;34.6;20.7;28.4;10.4;0.0;-1.6
27.02.2019 23:00;64.8;16.0;22.9;13.6;16.6;9.5;0.0;-1.2
28.02.2019 00:00;61.9;17.6;25.7;16.1;18.0;9.1;0.0;-1.3
28.02.2019 01:00;60.7;15.0;24.1;16.7;15.6;8.2;0.0;-1.7
28.02.2019 02:00;61.1;13.3;23.5;16.1;14.0;7.6;0.0;-1.1
28.02.2019 03:00;63.1;12.1;22.5;15.6;12.5;7.8;0.0;-1.2
28.02.2019 04:00;63.7;11.1;21.2;14.7;11.6;7.5;0.0;-1.1
28.02.2019 05:00;64.0;10.3;21.5;14.5;10.9;7.5;0.0;-1.1
28.02.2019 06:00;66.5;9.8;21.2;14.8;10.1;7.7;0.0;-1.2
28.02.2019 07:00;65.9;9.9;21.7;14.0;10.4;7.0;0.0;-1.4
28.02.2019 08:00;68.1;10.4;18.0;11.7;11.0;7.0;0.0;38.1
28.02.2019 09:00;69.1;10.8;15.6;10.3;12.3;7.5;0.0;190.5
28.02.2019 10:00;;;16.9;10.5;;8.8;0.0;358.4
28.02.2019 11:00;70.6;13.2;17.3;11.2;17.1;10.4;0.0;490.3
28.02.2019 12:00;76.0;13.7;17.0;11.0;17.4;12.5;0.0;559.9
28.02.2019 13:00;91.1;9.5;17.2;9.7;11.3;14.5;0.0;603.8
28.02.2019 14:00;102.0;8.6;14.9;9.2;9.9;15.4;0.0;567.7
28.02.2019 15:00;112.3;7.8;22.1;13.3;8.8;15.5;0.0;496.7
28.02.2019 16:00;115.1;6.5;22.2;13.0;7.2;15.2;0.0;377.3
28.02.2019 17:00;112.5;6.9;19.1;11.3;7.5;14.4;0.0;222.1
28.02.2019 18:00;108.6;7.0;17.3;9.9;7.3;13.1;0.0;68.1
28.02.2019 19:00;102.1;9.3;18.9;10.6;9.6;11.2;0.0;-0.1
28.02.2019 20:00;94.9;8.9;21.0;12.6;9.3;9.3;0.0;-2.0
28.02.2019 21:00;88.3;8.4;17.8;10.9;9.0;8.1;0.0;-1.5
28.02.2019 22:00;80.2;8.5;15.7;9.4;9.2;6.7;0.0;-1.5
28.02.2019 23:00;78.8;8.2;9.6;6.0;8.7;5.9;0.0;-0.4
01.03.2019 00:00;83.9;6.4;5.9;3.2;6.9;6.4;0.0;0.0
01.03.2019 01:00;84.2;6.2;5.6;2.9;6.6;6.7;0.1;-0.5
01.03.2019 02:00;84.4;5.7;4.3;2.3;6.4;5.7;0.2;-1.3
01.03.2019 03:00;83.2;5.8;4.6;2.5;6.5;6.1;0.0;0.0
01.03.2019 04:00;87.8;5.1;4.2;2.2;5.6;6.7;0.0;-0.8
01.03.2019 05:00;87.9;4.9;3.3;2.0;5.7;5.9;0.1;-1.5
01.03.2019 06:00;87.2;5.3;2.9;1.9;5.9;5.9;0.0;-1.0
01.03.2019 07:00;84.3;6.2;3.1;2.0;6.6;6.0;0.0;-0.8
01.03.2019 08:00;84.8;6.8;3.6;2.2;7.3;5.8;0.0;3.9
01.03.2019 09:00;82.3;7.5;3.7;2.2;8.2;5.0;0.5;16.2
01.03.2019 10:00;79.2;8.0;3.2;2.1;8.7;4.2;1.6;12.4
01.03.2019 11:00;80.1;8.4;3.0;2.1;9.4;4.3;0.4;55.6
01.03.2019 12:00;80.1;7.8;3.5;2.0;8.9;4.6;0.2;98.7
01.03.2019 13:00;80.0;6.7;3.1;2.0;7.6;4.5;0.6;64.1
01.03.2019 14:00;79.0;7.1;2.8;1.8;8.1;4.3;1.1;59.1
01.03.2019 15:00;79.2;7.5;2.9;1.5;8.5;4.3;0.1;58.4
01.03.2019 16:00;75.7;9.2;2.9;1.5;10.0;4.0;0.5;31.8
01.03.2019 17:00;73.2;6.6;2.0;1.2;7.5;3.8;0.5;36.5
01.03.2019 18:00;65.1;10.9;1.5;1.0;11.8;3.6;0.2;10.3
01.03.2019 19:00;68.9;8.1;2.3;1.5;8.8;3.4;1.1;0.0
01.03.2019 20:00;65.7;8.6;3.3;2.2;9.3;3.4;0.3;0.0
01.03.2019 21:00;67.1;6.7;3.0;2.3;7.4;3.3;0.7;0.0
01.03.2019 22:00;65.0;7.2;3.2;2.5;7.8;3.2;0.2;0.0
01.03.2019 23:00;61.9;7.0;3.3;2.7;7.8;3.3;0.0;0.0
02.03.2019 00:00;62.8;6.5;3.9;3.0;7.0;3.2;0.0;-0.2
02.03.2019 01:00;61.7;6.2;4.6;3.7;6.8;3.1;0.0;0.0
02.03.2019 02:00;62.0;5.8;5.8;4.6;6.5;3.4;0.0;0.0
02.03.2019 03:00;58.9;6.3;6.6;5.2;6.9;3.3;0.0;0.0
02.03.2019 04:00;58.1;5.7;7.1;5.7;6.5;3.2;0.0;0.0
02.03.2019 05:00;59.8;4.9;7.9;6.2;5.6;3.2;0.0;0.0
02.03.2019 06:00;64.7;4.8;8.9;7.1;5.3;3.5;0.0;0.0
02.03.2019 07:00;64.3;4.5;9.5;7.5;5.1;3.4;0.0;0.0
02.03.2019 08:00;64.4;4.4;8.5;6.9;4.8;3.4;0.0;12.8
02.03.2019 09:00;60.8;4.3;7.8;6.0;5.1;3.5;0.0;61.7
02.03.2019 10:00;59.7;4.5;8.5;7.0;5.7;4.0;0.0;173.5
02.03.2019 11:00;62.0;4.0;8.1;6.6;5.6;5.0;0.0;374.6
02.03.2019 12:00;61.8;4.2;9.2;7.2;5.7;5.6;0.0;305.3
02.03.2019 13:00;61.1;4.6;7.6;6.3;6.4;6.3;0.0;324.6
02.03.2019 14:00;67.7;4.4;6.8;5.7;5.8;6.8;0.0;340.5
02.03.2019 15:00;68.9;3.9;6.3;5.3;5.1;6.6;0.0;209.0
02.03.2019 16:00;68.8;4.4;7.2;6.0;5.9;6.9;0.0;287.2
02.03.2019 17:00;68.9;5.2;8.2;6.7;6.6;6.7;0.0;183.0
02.03.2019 18:00;66.9;6.0;8.5;7.0;6.9;6.1;0.0;37.8
02.03.2019 19:00;68.7;5.3;8.2;6.7;5.9;5.8;0.0;1.2
02.03.2019 20:00;64.6;6.9;8.2;6.7;7.5;5.4;0.0;0.0
