Station: Bern-Bollwerk
Stadt, Verkehr
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];CPC [1/cm3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
08.09.2019 04:00;56.0;24.8;0.20;5.8;3.1;0.2;9187.3;36.8;10.4;0.8;-0.8
08.09.2019 05:00;57.4;19.8;0.20;4.3;2.2;0.2;5529.0;29.6;10.7;0.0;-0.3
08.09.2019 06:00;47.1;18.5;0.20;4.8;2.1;0.1;5351.2;28.3;10.7;0.0;-0.2
08.09.2019 07:00;50.1;14.6;0.20;3.7;2.0;0.1;5768.2;24.4;10.8;0.0;5.9
08.09.2019 08:00;48.8;13.8;0.30;4.4;1.9;0.2;5905.0;21.9;10.7;0.0;45.8
08.09.2019 09:00;53.9;11.5;0.20;4.4;1.9;0.2;5377.7;17.1;10.6;0.1;113.0
08.09.2019 10:00;62.8;12.7;0.20;5.1;2.6;0.3;4911.2;18.3;10.4;0.6;221.3
08.09.2019 11:00;62.3;12.1;0.20;5.3;2.5;0.2;4089.8;19.1;11.1;0.2;306.7
08.09.2019 12:00;59.1;19.3;0.20;5.7;3.1;0.6;7021.0;32.3;12.4;0.0;307.2
08.09.2019 13:00;68.0;9.0;0.20;5.2;2.8;0.3;4745.8;14.8;13.4;0.0;524.2
08.09.2019 14:00;61.4;15.2;0.20;7.4;3.7;0.5;4682.0;23.3;12.4;1.2;155.0
08.09.2019 15:00;57.0;17.6;0.30;6.5;3.8;0.4;7274.2;29.8;12.8;0.1;340.0
08.09.2019 16:00;57.7;14.9;0.30;5.8;3.4;0.3;14880.5;25.9;12.7;0.0;244.3
08.09.2019 17:00;48.0;27.9;0.30;7.4;4.2;0.5;9278.7;43.6;10.3;11.6;19.9
08.09.2019 18:00;44.5;35.2;0.30;6.8;4.4;0.6;12789.6;60.4;9.7;4.7;15.9
08.09.2019 19:00;45.8;29.7;0.30;7.3;4.6;0.6;13745.2;47.4;9.7;0.0;11.6
08.09.2019 20:00;42.9;26.9;0.30;7.0;4.3;0.6;16073.5;41.3;9.6;1.4;-0.8
08.09.2019 21:00;44.4;23.3;0.30;6.8;4.3;0.5;12769.9;41.0;9.4;0.8;-1.1
08.09.2019 22:00;46.7;14.6;0.30;6.2;3.9;0.5;4698.2;23.6;9.4;0.4;-1.1
08.09.2019 23:00;47.5;12.0;0.20;4.8;2.8;0.2;6559.2;20.6;9.3;0.0;-1.1
09.09.2019 00:00;46.6;14.9;0.20;3.3;1.9;0.3;3220.2;26.1;9.3;0.0;-1.0
09.09.2019 01:00;47.4;9.4;0.20;3.0;1.6;0.1;2361.7;13.2;9.5;0.0;-0.8
09.09.2019 02:00;49.3;6.0;0.20;3.1;1.6;0.1;2785.3;8.3;9.5;0.0;-0.7
09.09.2019 03:00;43.0;5.8;0.20;3.4;1.9;0.1;2774.3;6.7;9.7;0.0;-0.1
09.09.2019 04:00;35.7;13.4;0.20;4.1;2.1;0.1;4211.6;21.4;9.6;0.0;-0.6
09.09.2019 05:00;28.6;17.6;0.30;5.4;2.5;0.2;11579.2;42.6;9.5;0.0;-0.6
09.09.2019 06:00;16.9;31.3;0.30;7.9;3.4;1.1;17195.2;97.9;9.4;0.0;-0.4
09.09.2019 07:00;5.8;57.7;0.50;12.1;4.4;1.3;48522.1;239.0;9.7;0.0;24.6
09.09.2019 08:00;8.5;47.5;0.50;10.6;4.5;0.9;38796.5;175.7;10.2;0.0;181.4
09.09.2019 09:00;26.2;37.4;0.40;20.6;5.6;0.9;27200.5;101.3;11.7;0.0;427.5
09.09.2019 10:00;43.3;29.2;0.30;45.0;9.0;0.7;12577.4;56.9;12.2;0.0;308.8
09.09.2019 11:00;39.4;45.7;0.30;99.5;16.6;0.8;14631.3;93.4;12.8;0.0;502.3
09.09.2019 12:00;64.7;36.8;0.30;21.6;5.8;0.6;23427.0;72.4;14.3;0.2;813.2
09.09.2019 13:00;64.9;32.7;0.30;30.7;6.4;0.6;18214.3;58.2;15.1;0.0;674.3
09.09.2019 14:00;71.7;25.0;0.30;41.2;8.5;0.5;14099.7;44.2;15.2;0.0;431.7
09.09.2019 15:00;75.0;22.8;0.30;17.6;5.0;0.4;12542.3;39.9;16.1;0.0;505.8
09.09.2019 16:00;75.6;20.9;0.20;16.6;4.3;0.4;13373.1;34.8;16.7;0.0;493.4
09.09.2019 17:00;77.3;16.6;0.30;14.6;4.2;0.4;10639.8;23.9;16.4;0.0;273.9
09.09.2019 18:00;78.8;15.6;0.20;11.7;3.9;0.5;7884.6;20.0;16.0;0.0;114.5
09.09.2019 19:00;49.2;40.3;0.40;17.1;4.9;0.7;14555.7;52.0;15.2;0.0;22.2
09.09.2019 20:00;16.7;59.7;0.40;26.9;7.4;0.8;40022.5;81.7;14.0;0.0;-2.2
09.09.2019 21:00;11.8;50.3;0.50;31.8;8.7;0.8;22560.7;80.1;13.0;0.0;-2.0
09.09.2019 22:00;12.4;40.1;0.40;17.6;6.6;0.6;16735.1;58.0;11.8;0.0;-1.9
09.09.2019 23:00;18.0;31.5;0.30;17.9;6.9;0.6;15068.0;39.2;11.5;0.0;-0.9
10.09.2019 00:00;14.9;28.1;0.30;16.5;6.5;0.7;11429.4;32.4;11.3;0.0;-0.9
10.09.2019 01:00;26.0;19.8;0.30;9.2;5.0;0.4;7172.4;26.7;11.5;0.0;-1.2
10.09.2019 02:00;9.1;20.3;0.30;8.7;4.7;0.4;7992.8;25.3;10.9;0.0;-1.6
10.09.2019 03:00;11.3;15.3;0.30;9.0;4.7;0.4;6803.4;18.1;10.5;0.0;-1.0
10.09.2019 04:00;8.5;19.3;0.30;12.3;5.1;0.4;10584.2;36.7;10.5;0.0;-1.1
10.09.2019 05:00;8.5;19.7;0.30;10.9;4.7;0.8;19455.5;43.7;10.2;0.0;-1.2
10.09.2019 06:00;9.4;30.8;0.40;21.8;5.9;0.5;26959.8;85.2;10.3;0.0;-0.9
10.09.2019 07:00;3.5;35.7;0.50;56.3;11.8;1.2;34092.7;111.6;9.6;0.0;31.2
10.09.2019 08:00;5.5;36.5;0.40;42.2;10.8;1.1;35266.4;128.9;9.9;0.0;142.9
10.09.2019 09:00;13.7;35.0;0.40;41.4;11.1;0.9;21782.2;96.1;11.7;0.1;360.0
10.09.2019 10:00;28.6;28.2;0.30;22.6;8.5;0.8;20887.8;65.4;13.1;0.0;549.7
10.09.2019 11:00;35.3;27.4;0.30;17.1;7.5;0.8;14106.7;62.7;14.9;0.0;653.5
10.09.2019 12:00;50.7;19.0;0.30;12.3;6.3;0.6;14535.0;32.9;16.2;0.0;661.0
10.09.2019 13:00;50.5;19.7;0.30;14.4;7.4;0.7;14001.5;32.4;17.9;0.0;650.4
10.09.2019 14:00;58.2;27.5;0.30;11.2;5.2;0.5;16332.8;49.8;18.8;0.0;601.4
10.09.2019 15:00;65.9;25.5;0.30;9.9;4.5;0.7;13709.0;41.3;19.2;0.0;552.6
10.09.2019 16:00;59.2;38.9;0.40;11.6;4.7;0.7;23597.2;68.5;20.0;0.0;496.5
10.09.2019 17:00;66.0;34.8;0.40;11.5;4.9;0.6;24112.1;59.6;19.8;0.0;345.2
10.09.2019 18:00;62.0;40.8;0.40;9.8;4.3;0.4;16125.1;64.4;19.4;0.0;190.8
10.09.2019 19:00;48.0;51.5;0.50;9.6;4.7;0.4;21668.8;68.9;18.5;0.0;31.8
10.09.2019 20:00;34.5;53.7;0.50;16.1;7.0;0.8;22379.5;73.4;17.3;0.0;-2.3
10.09.2019 21:00;38.3;36.5;0.40;14.5;7.1;0.9;18876.0;45.7;15.8;0.0;-1.6
10.09.2019 22:00;34.9;37.5;0.30;16.3;8.1;1.1;16071.6;44.6;15.1;0.0;-2.3
10.09.2019 23:00;37.3;35.3;0.40;13.9;6.7;0.8;14282.4;39.9;14.6;0.0;-1.4
11.09.2019 00:00;32.6;30.2;0.30;12.4;6.4;0.6;9773.2;34.8;13.9;0.0;-2.1
11.09.2019 01:00;41.9;17.4;0.30;10.1;5.7;0.6;8020.4;18.9;13.1;0.0;-2.2
11.09.2019 02:00;41.8;14.4;0.20;10.4;5.9;0.5;6603.6;15.7;12.2;0.0;-1.8
11.09.2019 03:00;32.7;14.5;0.20;10.6;6.2;0.4;6726.2;16.0;11.7;0.0;-2.0
11.09.2019 04:00;16.9;23.3;0.30;19.7;7.6;1.0;13958.4;29.5;11.3;0.0;-1.7
11.09.2019 05:00;7.6;29.4;0.30;14.9;6.8;1.7;16369.5;53.1;10.7;0.0;-1.7
11.09.2019 06:00;1.7;42.1;0.40;39.2;10.6;1.2;29793.4;118.7;10.4;0.0;-1.6
11.09.2019 07:00;1.8;47.5;0.60;39.7;11.6;1.8;49016.8;210.4;10.5;0.0;40.6
11.09.2019 08:00;3.3;47.3;0.60;36.0;11.1;1.2;35827.2;205.2;11.5;0.1;191.5
11.09.2019 09:00;11.8;42.4;0.70;21.1;8.9;1.0;28071.7;132.4;13.3;0.0;370.2
11.09.2019 10:00;21.9;39.9;1.10;21.8;8.8;0.7;22060.8;103.1;15.2;0.0;576.3
11.09.2019 11:00;33.1;35.7;0.40;23.0;10.8;0.8;22998.6;75.1;16.9;0.0;670.2
11.09.2019 12:00;50.4;29.7;0.40;17.6;9.8;0.6;16892.0;53.9;19.1;0.0;691.7
11.09.2019 13:00;53.6;37.2;0.40;14.9;8.5;0.8;16697.7;95.3;20.2;0.0;631.5
11.09.2019 14:00;68.2;19.8;0.30;17.1;8.5;0.7;9391.5;27.6;19.8;0.0;333.5
11.09.2019 15:00;75.1;21.0;0.30;18.8;8.8;0.7;9520.9;28.2;19.6;0.0;324.2
11.09.2019 16:00;73.8;20.8;0.30;23.5;12.9;0.6;11145.7;31.3;19.4;0.0;230.8
11.09.2019 17:00;72.6;28.0;0.30;18.1;9.2;0.6;13264.3;38.0;19.6;0.0;168.1
11.09.2019 18:00;69.3;29.4;0.40;16.2;8.4;0.5;12550.2;40.9;19.6;0.0;177.2
11.09.2019 19:00;58.4;37.5;0.40;17.5;9.4;0.5;12668.4;47.9;19.4;0.0;27.1
11.09.2019 20:00;35.1;48.5;0.40;21.4;11.4;0.7;17845.4;58.5;18.6;0.0;-1.2
11.09.2019 21:00;24.8;48.4;0.40;19.1;10.8;0.7;20549.4;61.7;17.4;0.0;-1.3
11.09.2019 22:00;16.3;49.3;0.40;21.5;12.4;1.1;19770.0;64.0;17.0;0.0;-1.3
11.09.2019 23:00;8.5;46.3;0.50;22.9;13.0;0.8;16556.3;64.6;16.1;0.0;-2.4
12.09.2019 00:00;6.8;37.0;0.40;17.7;10.5;0.6;12781.8;48.3;14.9;0.0;-2.1
12.09.2019 01:00;4.1;30.6;0.40;15.5;9.7;0.7;10891.6;39.2;14.2;0.0;-1.9
12.09.2019 02:00;4.1;26.1;0.30;14.9;9.5;0.5;9382.0;33.7;13.6;0.0;-2.0
12.09.2019 03:00;5.1;17.2;0.30;14.4;9.2;0.4;7644.4;21.7;13.1;0.0;-1.9
12.09.2019 04:00;14.7;17.0;0.30;14.7;9.4;0.5;8629.5;35.8;12.6;0.0;-2.0
12.09.2019 05:00;9.0;20.3;0.30;17.4;9.5;0.4;12218.1;43.3;12.1;0.0;-1.8
12.09.2019 06:00;2.8;25.8;0.50;41.4;12.4;1.0;27882.9;100.4;11.7;0.0;-1.4
12.09.2019 07:00;3.3;40.5;0.70;20.7;10.3;0.8;33503.1;183.8;11.8;0.0;43.3
12.09.2019 08:00;2.8;41.7;0.60;31.5;12.3;1.3;34430.1;200.7;12.7;0.0;199.1
12.09.2019 09:00;10.4;44.1;0.50;22.5;10.8;1.0;25656.8;161.3;15.5;0.0;377.2
12.09.2019 10:00;20.5;43.5;0.50;26.8;9.9;0.7;24684.5;131.9;16.9;0.0;538.2
12.09.2019 11:00;48.2;39.9;0.40;18.8;9.6;0.9;15678.8;77.8;18.7;0.0;663.5
12.09.2019 12:00;78.8;23.3;0.30;15.9;7.7;0.4;11393.8;33.8;20.3;0.0;747.3
12.09.2019 13:00;84.7;23.7;0.30;13.5;6.3;0.5;12420.1;35.8;21.2;0.0;776.1
12.09.2019 14:00;82.3;27.0;0.30;14.7;7.2;0.5;12995.5;39.5;22.7;0.0;747.1
12.09.2019 15:00;82.0;29.9;0.30;17.2;5.5;0.4;13887.1;45.9;23.2;0.0;665.5
12.09.2019 16:00;68.1;50.2;0.40;19.4;5.7;0.5;25778.8;86.1;24.1;0.0;534.0
12.09.2019 17:00;73.2;40.3;0.40;12.5;5.0;0.5;15107.8;60.3;24.2;0.0;367.6
12.09.2019 18:00;66.0;46.1;0.40;13.5;5.9;0.4;16693.4;60.8;24.5;0.0;184.5
12.09.2019 19:00;49.5;56.7;0.50;15.7;6.6;0.7;25895.2;69.6;22.5;0.0;28.8
12.09.2019 20:00;18.9;85.5;0.70;24.3;11.4;1.2;35579.1;114.6;20.8;0.0;-3.0
12.09.2019 21:00;9.3;74.0;0.60;38.8;17.3;1.3;31354.3;109.6;18.5;0.0;-2.9
12.09.2019 22:00;9.5;60.8;0.70;28.5;13.3;1.0;30965.6;113.1;17.6;0.0;-2.4
12.09.2019 23:00;8.3;48.4;0.50;24.9;11.8;0.8;18984.6;68.6;16.2;0.0;-2.4
13.09.2019 00:00;16.0;33.5;0.40;19.2;10.0;0.6;17016.6;47.0;15.7;0.0;-2.0
13.09.2019 01:00;18.5;28.0;0.40;15.5;8.6;0.4;11623.5;38.4;15.0;0.0;-2.1
13.09.2019 02:00;19.6;20.4;0.30;12.5;7.9;0.3;8902.7;34.6;14.2;0.0;-2.1
13.09.2019 03:00;19.1;16.7;0.30;13.9;8.0;0.3;8140.8;22.5;13.6;0.0;-1.9
13.09.2019 04:00;12.0;19.1;0.30;16.0;8.7;0.3;8140.7;36.1;13.3;0.0;-2.0
13.09.2019 05:00;11.6;21.8;0.30;16.4;8.5;0.8;12785.3;52.3;12.9;0.0;-1.9
13.09.2019 06:00;3.2;28.4;0.50;26.6;10.5;0.9;20596.3;95.3;12.6;0.0;-1.5
13.09.2019 07:00;1.8;33.7;0.60;34.3;12.3;1.3;32966.1;177.3;12.5;0.1;43.0
13.09.2019 08:00;6.6;46.8;0.50;23.6;10.7;1.1;32073.4;188.1;13.7;0.0;199.6
13.09.2019 09:00;8.1;52.8;0.60;26.4;12.1;1.6;31044.9;206.3;15.9;0.0;377.5
13.09.2019 10:00;16.8;47.3;0.60;19.7;10.1;1.8;23235.1;145.7;18.5;0.0;540.2
13.09.2019 11:00;37.0;39.1;0.40;18.7;9.6;0.7;18239.1;78.4;19.9;0.0;667.0
13.09.2019 12:00;66.9;30.7;0.30;19.3;9.6;0.6;12223.5;45.6;21.8;0.0;748.5
13.09.2019 13:00;87.9;23.2;0.30;15.0;7.2;0.4;10047.6;32.2;22.5;0.0;780.0
13.09.2019 14:00;87.1;24.9;0.30;14.4;7.0;0.5;17333.9;36.6;24.4;0.0;746.2
13.09.2019 15:00;83.7;25.9;0.30;12.3;5.8;0.6;15340.8;37.7;25.1;0.0;661.0
13.09.2019 16:00;64.7;47.1;0.40;10.7;4.5;0.4;36343.3;81.1;25.6;0.0;533.9
13.09.2019 17:00;65.2;53.3;0.50;10.9;5.5;0.5;44853.8;94.0;25.8;0.0;362.8
13.09.2019 18:00;62.0;61.7;0.50;12.0;6.2;0.4;22243.5;92.1;24.9;0.0;177.2
13.09.2019 19:00;66.6;50.8;0.60;13.3;6.8;0.4;33715.8;65.9;23.8;0.0;28.8
13.09.2019 20:00;73.4;38.1;0.50;15.1;7.4;0.4;26663.2;47.7;22.1;0.0;-2.9
13.09.2019 21:00;53.4;57.9;0.50;16.3;7.8;0.5;28617.6;79.5;21.6;0.0;-2.5
13.09.2019 22:00;23.9;76.9;0.80;28.1;17.5;1.2;41285.9;100.3;20.1;0.0;-3.1
13.09.2019 23:00;19.8;62.9;0.90;30.0;19.6;0.9;40896.5;95.1;18.4;0.0;-2.7
14.09.2019 00:00;23.0;46.3;0.50;25.0;16.9;0.9;25214.5;67.3;17.3;0.0;-2.4
14.09.2019 01:00;21.9;35.3;0.50;20.9;13.4;1.1;32284.6;48.9;16.4;0.0;-2.2
14.09.2019 02:00;16.0;39.6;0.40;22.1;15.2;0.7;26480.3;50.3;15.4;0.0;-1.8
14.09.2019 03:00;11.4;33.1;0.40;21.3;14.5;0.7;19554.2;51.7;15.1;0.0;-2.0
14.09.2019 04:00;8.3;39.8;0.40;21.0;12.2;0.7;15501.5;66.1;14.6;0.0;-1.9
14.09.2019 05:00;15.7;29.4;0.30;15.8;9.9;0.6;13152.3;46.9;14.1;0.0;-2.0
14.09.2019 06:00;6.7;31.6;0.30;31.7;12.2;0.8;15457.0;66.3;13.6;0.0;-1.5
14.09.2019 07:00;4.9;33.0;0.40;24.3;11.2;0.7;18156.0;76.6;13.3;0.0;38.7
14.09.2019 08:00;7.7;29.6;0.50;19.1;10.9;0.8;20911.1;83.4;14.2;0.0;162.6
14.09.2019 09:00;15.0;31.1;0.40;19.8;12.3;0.8;15119.5;67.6;15.4;0.0;274.3
14.09.2019 10:00;25.8;28.2;0.40;18.5;13.2;0.6;18927.4;54.9;17.0;0.0;439.5
14.09.2019 11:00;34.9;22.3;0.30;20.0;15.2;0.5;10343.9;40.8;18.2;0.0;443.4
14.09.2019 12:00;46.1;19.1;0.30;21.4;16.5;1.0;12962.7;31.9;19.1;0.0;581.4
14.09.2019 13:00;59.4;18.7;0.30;20.9;15.9;0.7;10800.5;32.6;20.5;0.0;720.2
14.09.2019 14:00;72.6;16.7;0.30;17.9;12.9;0.5;10860.8;23.7;21.9;0.0;668.8
14.09.2019 15:00;83.1;15.2;0.30;15.4;11.0;0.5;7895.1;23.5;23.4;0.0;656.8
14.09.2019 16:00;86.7;15.3;0.30;18.0;12.0;0.4;9143.4;19.9;23.6;0.0;501.5
14.09.2019 17:00;75.8;24.4;0.30;20.3;13.5;0.5;10748.3;33.0;23.6;0.0;259.3
14.09.2019 18:00;71.5;26.5;0.40;18.6;13.0;0.6;18048.0;34.2;23.0;0.0;133.0
14.09.2019 19:00;56.8;39.5;0.50;21.4;15.8;0.7;28061.3;54.8;22.1;0.0;15.6
14.09.2019 20:00;52.3;37.6;0.50;21.4;17.1;0.7;24497.6;43.7;20.7;0.0;-2.2
14.09.2019 21:00;30.5;53.0;0.50;33.5;26.3;1.1;21916.1;74.3;19.6;0.0;-2.5
14.09.2019 22:00;14.7;61.7;0.60;41.7;32.3;1.3;25407.5;86.8;18.5;0.0;-1.9
14.09.2019 23:00;13.7;43.9;0.50;35.4;28.6;0.9;26119.6;65.3;18.0;0.0;-1.9
15.09.2019 00:00;4.4;48.1;0.70;38.8;31.9;1.1;29418.1;83.3;17.2;0.0;-2.1
15.09.2019 01:00;5.8;40.8;0.50;38.7;31.0;1.3;23773.5;66.4;16.6;0.0;-1.7
15.09.2019 02:00;17.7;29.8;0.40;25.0;19.9;0.8;15839.2;53.3;16.3;0.0;-1.6
15.09.2019 03:00;15.1;28.1;0.40;22.0;17.4;1.0;19002.8;55.4;15.7;0.0;-1.6
15.09.2019 04:00;11.1;27.9;0.40;22.5;17.2;1.1;16076.7;52.1;15.8;0.0;-1.6
15.09.2019 05:00;9.1;22.1;0.40;22.7;16.8;0.7;10698.5;42.7;15.3;0.0;-1.9
15.09.2019 06:00;8.6;17.7;0.40;28.3;16.3;0.5;9411.6;38.4;15.0;0.0;-1.5
15.09.2019 07:00;8.7;14.1;0.30;17.6;13.5;0.6;8371.8;31.8;14.1;0.0;33.6
15.09.2019 08:00;13.5;12.4;0.30;16.7;12.8;0.4;12295.5;28.7;15.4;0.0;177.5
15.09.2019 09:00;24.5;14.4;0.30;19.2;12.8;0.5;7775.9;30.4;17.8;0.0;348.5
15.09.2019 10:00;35.5;16.8;0.30;18.9;13.4;0.5;9651.3;29.1;19.8;0.0;506.9
15.09.2019 11:00;64.7;17.8;0.40;16.7;12.5;0.4;9411.0;26.7;22.4;0.0;639.1
15.09.2019 12:00;82.8;14.2;0.30;17.5;12.7;0.4;8814.1;18.4;23.8;0.0;723.1
15.09.2019 13:00;86.8;12.5;0.30;15.4;10.9;0.3;9099.3;16.5;25.1;0.0;755.6
15.09.2019 14:00;87.2;11.7;0.30;11.2;7.7;0.4;5946.0;16.2;26.3;0.0;721.4
15.09.2019 15:00;83.7;13.8;0.30;9.8;6.8;0.4;7430.5;19.3;27.4;0.0;634.8
15.09.2019 16:00;82.8;17.8;0.30;10.6;6.5;0.3;8103.9;24.3;27.6;0.0;499.4
15.09.2019 17:00;82.4;19.6;0.30;9.8;6.3;0.5;9914.0;26.1;27.3;0.0;329.4
15.09.2019 18:00;63.3;41.5;0.40;11.5;7.3;0.7;18756.6;52.4;27.1;0.0;147.7
15.09.2019 19:00;16.7;89.3;0.80;16.1;10.2;1.3;32856.9;133.3;25.3;0.0;17.3
15.09.2019 20:00;8.2;81.0;0.90;21.2;13.3;1.1;29153.7;124.4;23.1;0.0;-3.2
15.09.2019 21:00;28.1;40.3;0.50;16.7;10.3;0.6;17900.8;63.3;21.2;0.0;-3.0
15.09.2019 22:00;34.1;25.3;0.30;13.1;8.2;0.4;13909.0;37.0;19.5;0.0;-2.7
15.09.2019 23:00;34.0;21.0;0.30;11.8;8.0;0.4;9172.4;28.4;18.7;0.0;-2.0
16.09.2019 00:00;32.1;15.2;0.30;12.1;7.5;0.3;7857.1;20.3;17.9;0.0;-2.1
16.09.2019 01:00;32.9;13.6;0.20;11.0;6.8;0.3;6683.2;20.2;17.3;0.0;-2.0
16.09.2019 02:00;32.1;9.7;0.20;10.9;6.6;0.3;4323.3;13.2;16.5;0.0;-2.0
16.09.2019 03:00;29.4;9.4;0.20;10.8;6.5;0.2;4220.6;12.1;16.5;0.0;-1.6
16.09.2019 04:00;29.7;12.5;0.20;11.6;6.6;0.3;4804.6;22.3;16.1;0.0;-1.9
16.09.2019 05:00;21.3;19.9;0.30;12.3;6.7;0.4;7757.1;35.7;15.8;0.0;-1.6
16.09.2019 06:00;10.5;35.6;0.50;16.0;7.7;0.5;24346.5;93.7;15.7;0.0;-1.4
16.09.2019 07:00;5.8;49.1;0.50;21.3;9.6;1.0;39107.0;183.3;15.4;0.0;31.7
16.09.2019 08:00;7.6;48.1;0.70;21.1;9.8;1.0;35010.7;171.0;16.1;0.0;163.9
16.09.2019 09:00;13.7;47.1;0.40;19.4;9.4;1.1;31557.0;152.4;17.9;0.0;334.2
16.09.2019 10:00;18.0;52.8;0.40;19.9;9.5;2.3;22952.6;133.1;20.7;0.0;493.8
16.09.2019 11:00;45.0;40.3;0.30;19.1;9.3;0.7;16030.9;69.9;22.6;0.0;620.8
16.09.2019 12:00;58.5;39.2;0.40;18.2;9.6;0.7;21012.4;62.3;25.1;0.0;700.8
16.09.2019 13:00;82.7;33.3;0.30;17.5;9.8;0.7;18285.5;50.1;26.6;0.0;729.1
16.09.2019 14:00;88.0;33.8;0.30;16.9;8.9;1.0;13169.9;51.2;27.7;0.0;695.9
16.09.2019 15:00;82.7;38.9;0.40;19.0;7.9;0.7;11312.1;63.8;28.2;0.0;611.4
16.09.2019 16:00;85.9;30.7;0.30;21.9;8.4;0.5;12000.2;41.6;28.6;0.0;481.7
16.09.2019 17:00;84.9;32.4;0.30;21.5;8.6;0.7;12464.3;44.1;28.6;0.0;315.9
16.09.2019 18:00;85.4;29.7;0.30;20.7;8.5;0.6;11871.2;35.6;28.0;0.0;141.7
16.09.2019 19:00;33.2;76.4;0.80;23.4;10.0;0.7;24869.9;101.9;26.4;0.0;15.4
16.09.2019 20:00;35.5;56.5;0.50;23.8;11.1;0.9;23100.2;72.6;23.9;0.0;-3.5
16.09.2019 21:00;33.4;46.5;0.40;27.8;13.0;0.6;21521.9;67.2;22.1;0.0;-3.0
16.09.2019 22:00;33.4;31.1;0.30;27.0;11.6;0.6;19752.8;46.1;20.2;0.0;-2.9
16.09.2019 23:00;28.6;28.1;0.30;25.1;11.1;0.5;14879.6;36.7;19.4;0.0;-2.0
17.09.2019 00:00;30.2;24.6;0.30;22.2;10.4;0.3;9987.4;34.2;18.8;0.0;-2.3
17.09.2019 01:00;40.4;15.1;0.20;20.7;9.4;0.2;6622.5;19.7;17.9;0.0;-2.0
17.09.2019 02:00;42.1;9.5;0.20;19.5;9.2;0.2;5111.2;11.0;17.4;0.0;-1.9
17.09.2019 03:00;37.5;11.9;0.20;16.4;8.6;0.2;5283.9;13.7;17.0;0.0;-1.9
17.09.2019 04:00;32.4;13.4;0.20;18.4;8.8;0.2;5539.4;18.2;16.1;0.0;-2.0
17.09.2019 05:00;22.8;22.1;0.20;21.0;9.2;0.4;13386.2;46.2;15.9;0.0;-1.5
17.09.2019 06:00;4.8;40.5;0.50;40.7;12.4;0.8;25656.3;115.2;15.8;0.0;-1.6
17.09.2019 07:00;8.8;53.0;0.50;23.3;10.6;1.0;40429.6;166.8;15.3;0.0;25.5
17.09.2019 08:00;8.1;47.7;0.50;28.8;11.5;1.1;31361.8;145.0;16.1;0.0;175.9
17.09.2019 09:00;9.9;53.6;0.50;29.3;12.7;1.1;26226.6;147.8;18.1;0.0;337.9
17.09.2019 10:00;33.8;47.8;0.40;28.6;11.6;0.9;25597.6;94.1;21.1;0.0;525.7
17.09.2019 11:00;66.1;30.0;0.30;26.5;11.4;2.7;14583.2;49.5;22.5;0.0;641.7
17.09.2019 12:00;68.1;28.8;0.30;25.2;12.0;0.5;12919.8;45.3;22.8;0.0;703.2
17.09.2019 13:00;86.6;29.1;0.30;24.5;10.6;0.4;14473.7;40.5;24.2;0.0;745.7
17.09.2019 14:00;101.3;25.0;0.30;20.0;7.6;0.4;19167.1;34.2;24.9;0.0;718.3
17.09.2019 15:00;99.6;31.4;0.30;16.1;6.9;0.4;22738.9;45.3;25.9;0.0;631.3
17.09.2019 16:00;88.6;27.5;0.30;14.0;5.6;0.6;17527.1;41.8;26.3;0.0;499.4
17.09.2019 17:00;84.7;24.4;0.30;11.8;4.8;0.5;16220.8;32.2;26.0;0.0;331.0
17.09.2019 18:00;81.6;44.6;0.40;17.3;7.2;0.4;18212.4;59.9;24.3;0.0;144.2
17.09.2019 19:00;84.8;35.6;0.30;17.4;8.2;0.4;20412.7;42.5;22.5;0.0;14.3
17.09.2019 20:00;76.2;34.3;0.40;17.7;9.0;0.5;18706.1;41.0;21.2;0.0;-2.9
17.09.2019 21:00;78.9;24.7;0.30;17.7;9.7;0.4;16968.9;29.1;19.6;0.0;-2.5
17.09.2019 22:00;76.6;21.3;0.30;16.4;9.6;0.2;13115.2;27.6;18.8;0.0;-2.8
17.09.2019 23:00;75.3;14.6;0.30;12.7;8.2;0.2;6950.0;19.8;17.9;0.0;-2.4
18.09.2019 00:00;73.3;11.3;0.30;11.3;8.0;0.2;4923.5;15.0;17.2;0.0;-2.6
18.09.2019 01:00;68.0;7.9;0.20;8.5;5.9;0.1;3983.1;9.4;16.1;0.0;-2.6
18.09.2019 02:00;63.9;9.0;0.20;7.1;4.8;0.1;4439.8;10.5;15.2;0.0;-2.1
18.09.2019 03:00;59.8;8.2;0.20;7.0;4.8;0.1;5123.4;8.8;14.4;0.0;-2.1
18.09.2019 04:00;56.5;11.7;0.20;8.4;5.2;0.1;6210.1;16.1;13.7;0.0;-1.9
18.09.2019 05:00;53.2;14.2;0.20;9.3;5.9;0.1;8634.9;19.3;13.1;0.0;-2.0
18.09.2019 06:00;42.3;29.4;0.30;18.5;7.5;0.2;13914.2;46.1;12.7;0.0;-1.8
