Station: Härkingen-A1
Land, Autobahn
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];CPC [1/cm3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
13.08.2019 06:00;1.9;36.6;0.8;0.40;10.9;4.2;1.3;56229.5;159.1;12.9;0.0;4.8
13.08.2019 07:00;3.2;48.6;0.8;0.40;10.2;4.1;1.2;50450.9;167.7;13.6;0.0;41.8
13.08.2019 08:00;6.2;39.8;0.7;0.40;15.7;5.4;1.1;51157.3;135.6;14.3;0.0;107.1
13.08.2019 09:00;66.6;8.9;0.2;0.30;9.5;3.6;0.5;35486.9;15.1;16.3;0.0;349.1
13.08.2019 10:00;64.6;16.7;0.3;0.20;5.8;2.1;0.3;18514.1;30.7;17.7;0.0;459.9
13.08.2019 11:00;73.9;5.7;0.2;0.20;3.7;1.8;0.1;5380.5;9.0;18.2;0.0;491.3
13.08.2019 12:00;70.2;5.7;0.1;0.20;3.8;1.9;0.1;6358.9;9.1;18.4;0.0;434.3
13.08.2019 13:00;74.7;1.8;0.1;0.20;5.3;2.1;0.1;2861.0;3.5;19.2;0.0;677.3
13.08.2019 14:00;76.7;1.3;0.1;0.20;5.8;2.3;0.1;2940.8;2.2;18.9;0.0;455.9
13.08.2019 15:00;78.4;1.9;0.1;0.20;4.1;2.1;0.1;3315.6;2.8;19.5;0.0;543.1
13.08.2019 16:00;76.7;2.2;0.1;0.20;4.5;2.3;0.1;2869.8;3.0;19.6;0.0;478.6
13.08.2019 17:00;78.0;3.8;0.1;0.20;5.5;2.7;0.1;4214.0;5.5;19.6;;423.1
13.08.2019 18:00;77.6;3.1;0.1;0.20;5.6;2.9;0.1;3398.4;4.0;18.9;0.0;237.1
13.08.2019 19:00;75.6;4.2;0.1;0.20;5.3;3.0;0.1;3058.0;4.9;18.0;0.0;102.2
13.08.2019 20:00;73.0;6.4;0.2;0.20;5.4;3.1;0.2;3134.7;7.1;17.0;0.0;17.8
13.08.2019 21:00;75.3;6.2;0.2;0.20;6.2;3.3;0.2;3116.8;6.8;16.4;0.0;-1.0
13.08.2019 22:00;56.2;26.8;0.2;0.20;6.0;3.5;0.4;18326.5;35.6;16.3;0.0;-1.0
13.08.2019 23:00;62.4;24.9;0.2;0.20;6.5;3.5;0.3;13075.3;34.3;15.9;0.0;-1.0
14.08.2019 00:00;71.6;13.9;0.2;0.20;5.9;3.5;0.2;9694.6;19.2;15.5;0.0;-1.0
14.08.2019 01:00;39.8;16.2;0.2;0.20;7.6;4.0;0.3;16566.0;21.7;13.7;0.0;-1.6
14.08.2019 02:00;25.2;16.2;0.2;0.20;8.6;4.2;0.2;7051.2;23.4;12.3;0.0;-1.0
14.08.2019 03:00;21.8;19.0;0.2;0.20;8.7;4.5;0.3;16389.4;24.3;10.9;0.0;-1.0
14.08.2019 04:00;11.4;24.9;0.3;0.30;8.1;4.6;0.4;23076.6;46.6;10.4;0.0;-1.0
14.08.2019 05:00;1.6;36.6;0.5;0.30;9.1;4.5;0.7;46709.1;112.8;9.8;0.0;-1.0
14.08.2019 06:00;1.1;44.2;0.8;0.30;11.4;4.8;1.1;44124.4;161.3;9.3;0.0;10.5
14.08.2019 07:00;3.5;48.2;1.1;0.40;12.8;5.4;1.3;80867.5;205.0;11.0;0.0;123.3
14.08.2019 08:00;10.9;44.3;0.9;0.40;16.8;7.0;0.9;54925.6;145.4;12.9;0.0;299.4
14.08.2019 09:00;31.9;22.1;0.6;0.30;15.5;7.1;0.4;16394.5;40.8;14.9;0.0;478.8
14.08.2019 10:00;35.3;41.3;0.7;0.30;17.6;7.4;0.8;37083.2;87.7;17.4;0.0;642.2
14.08.2019 11:00;52.7;41.6;0.6;0.30;13.3;6.2;0.7;32178.0;80.7;19.5;0.0;780.3
14.08.2019 12:00;77.8;17.4;0.4;0.20;9.1;4.8;0.4;15547.8;29.2;20.6;0.0;866.1
14.08.2019 13:00;75.0;32.8;0.4;0.30;8.8;4.7;0.5;28916.7;56.9;21.7;0.0;880.6
14.08.2019 14:00;81.3;32.1;0.4;0.20;9.6;4.6;0.5;30647.9;53.5;22.3;0.0;896.2
14.08.2019 15:00;90.6;14.4;0.3;0.20;7.3;4.1;0.3;15403.5;22.0;22.4;0.0;791.8
14.08.2019 16:00;94.6;8.0;0.2;0.20;7.5;3.9;0.2;8418.6;11.4;22.5;0.0;659.4
14.08.2019 17:00;90.1;12.7;0.3;0.20;6.7;3.5;0.2;8370.4;22.9;22.5;0.0;494.4
14.08.2019 18:00;89.8;12.3;0.3;0.20;6.0;3.2;0.3;7874.2;21.6;22.3;0.0;316.2
14.08.2019 19:00;85.2;12.0;0.2;0.20;6.3;3.3;0.2;13095.4;13.2;21.1;0.0;138.7
14.08.2019 20:00;73.1;21.2;0.3;0.20;6.7;3.7;0.3;18307.4;21.9;18.3;0.0;12.2
14.08.2019 21:00;71.0;16.7;0.3;0.20;7.2;4.0;0.3;16884.1;17.2;16.3;0.0;-2.0
14.08.2019 22:00;32.4;46.3;0.4;0.40;8.6;4.9;0.7;30675.6;58.4;14.9;0.0;-1.9
14.08.2019 23:00;12.8;52.9;0.4;0.40;12.6;7.9;1.0;29713.3;75.6;13.8;0.0;-1.5
15.08.2019 00:00;16.3;34.4;0.3;0.30;13.0;7.6;0.7;21220.3;56.1;13.2;0.0;-1.0
15.08.2019 01:00;13.8;24.3;0.3;0.30;11.3;5.5;0.6;27780.1;45.9;12.3;0.0;-1.0
15.08.2019 02:00;13.5;20.4;0.3;0.30;11.2;5.9;0.6;24653.3;39.3;11.7;0.0;-1.0
15.08.2019 03:00;8.3;19.8;0.3;0.30;11.4;6.0;0.5;21909.6;43.1;11.3;0.0;-1.0
15.08.2019 04:00;6.8;18.6;0.3;0.30;10.2;5.8;0.6;21779.7;46.5;11.0;0.0;-1.0
15.08.2019 05:00;5.1;29.0;0.5;0.30;11.1;6.1;0.8;38209.2;94.0;11.3;0.0;-0.4
15.08.2019 06:00;5.5;38.3;0.7;0.30;11.3;6.2;1.3;59206.6;137.1;12.1;0.0;7.6
15.08.2019 07:00;6.8;37.6;0.7;0.40;11.5;6.5;1.1;51871.3;123.5;12.6;0.0;58.1
15.08.2019 08:00;6.4;38.8;0.7;0.40;12.6;6.9;1.2;60287.4;124.7;13.6;0.0;86.7
15.08.2019 09:00;11.3;45.5;0.8;0.40;13.4;7.3;1.1;57830.8;129.4;15.2;0.0;190.0
15.08.2019 10:00;15.4;50.9;0.7;0.40;15.3;7.6;1.1;52252.1;124.4;16.5;0.3;186.8
15.08.2019 11:00;41.3;40.7;0.9;0.40;12.8;6.5;1.0;42286.4;84.8;18.4;0.0;433.9
15.08.2019 12:00;58.9;30.8;0.7;0.30;9.7;5.1;0.6;25004.3;59.6;21.2;0.0;661.8
15.08.2019 13:00;55.4;21.9;0.4;0.30;7.7;4.8;0.5;15804.8;37.1;19.1;0.0;201.8
15.08.2019 14:00;48.4;30.3;0.4;0.30;4.5;2.7;0.6;28775.4;58.8;20.2;0.0;338.7
15.08.2019 15:00;56.0;14.4;0.2;0.20;4.6;2.4;0.3;13659.9;26.1;21.0;0.0;343.7
15.08.2019 16:00;58.9;21.4;0.3;0.30;3.9;2.0;0.3;15918.8;40.5;23.6;0.0;563.8
15.08.2019 17:00;64.3;7.7;0.2;0.20;4.5;2.1;0.2;5457.0;11.8;22.3;0.0;268.7
15.08.2019 18:00;60.0;5.3;0.1;0.20;3.9;1.8;0.1;4401.6;7.3;21.4;0.0;195.5
15.08.2019 19:00;60.7;4.5;0.2;0.20;4.1;2.1;0.1;4018.2;6.3;20.4;0.0;68.5
15.08.2019 20:00;60.7;6.1;0.2;0.20;5.3;2.6;0.1;5818.5;9.2;19.7;0.0;13.6
15.08.2019 21:00;53.6;20.1;0.2;0.30;5.5;3.0;0.4;11257.3;31.8;19.2;0.0;-1.0
15.08.2019 22:00;55.1;17.9;0.2;0.20;4.6;2.8;0.3;9527.9;28.5;19.1;0.0;-0.9
15.08.2019 23:00;54.2;17.4;0.2;0.20;4.3;2.6;0.3;9127.0;26.8;18.8;0.0;-1.0
16.08.2019 00:00;52.7;15.3;0.2;0.20;4.5;2.7;0.3;11268.5;22.5;18.4;0.0;-1.0
16.08.2019 01:00;43.2;19.5;0.2;0.20;4.8;2.8;0.3;15737.5;25.4;17.2;0.0;-1.0
16.08.2019 02:00;30.8;23.4;0.3;0.20;5.4;3.2;0.4;20993.7;32.2;16.0;0.0;-1.0
16.08.2019 03:00;16.9;27.9;0.3;0.20;6.3;3.3;0.4;19447.2;40.2;14.4;0.0;-1.0
16.08.2019 04:00;10.9;29.7;0.3;0.20;7.0;3.7;0.5;34631.1;50.6;13.2;0.0;-1.0
16.08.2019 05:00;2.3;46.3;0.7;0.30;8.3;4.2;0.9;67370.6;135.6;13.1;0.0;-1.1
16.08.2019 06:00;1.1;41.8;0.7;0.30;9.8;4.6;0.9;52915.7;124.6;11.8;0.0;9.4
16.08.2019 07:00;6.3;44.5;1.0;0.40;8.8;4.4;1.0;48861.7;134.4;13.0;0.0;116.2
16.08.2019 08:00;7.3;47.5;1.1;0.40;26.3;7.8;1.3;62692.7;166.6;15.2;0.0;291.1
16.08.2019 09:00;17.3;37.9;0.8;0.40;20.4;7.3;0.9;36778.5;102.8;17.2;0.0;468.5
16.08.2019 10:00;38.6;30.6;0.6;0.30;14.3;5.3;0.6;33012.8;64.9;19.6;0.0;640.3
16.08.2019 11:00;52.8;30.2;0.5;0.30;9.8;4.1;0.5;26952.8;60.6;21.3;0.0;730.7
16.08.2019 12:00;67.2;19.6;0.4;0.30;11.1;4.2;0.4;24572.7;35.4;22.1;0.0;764.6
16.08.2019 13:00;64.4;32.1;0.4;0.30;8.2;3.9;0.5;27172.4;59.7;23.1;0.0;830.2
16.08.2019 14:00;73.2;24.3;0.4;0.30;7.5;3.5;0.4;21850.2;41.8;23.5;0.0;756.9
16.08.2019 15:00;88.7;5.7;0.3;0.20;6.7;3.7;0.2;11566.5;9.2;23.5;0.0;772.1
16.08.2019 16:00;75.3;40.2;0.4;0.30;7.4;3.6;0.6;16286.4;72.6;24.4;0.0;654.4
16.08.2019 17:00;68.1;52.9;0.5;0.30;7.2;3.6;0.9;21051.8;100.0;24.7;0.0;488.6
16.08.2019 18:00;55.4;69.0;0.6;0.40;7.4;3.8;1.1;33160.6;123.6;24.6;0.0;256.6
16.08.2019 19:00;49.4;63.2;0.5;0.40;7.5;3.8;0.9;30252.7;96.4;23.6;0.0;125.5
16.08.2019 20:00;39.1;48.2;0.3;0.40;6.9;3.9;0.4;23770.3;50.0;19.4;0.0;10.4
16.08.2019 21:00;23.4;56.9;0.4;0.50;9.3;5.6;0.8;28059.5;73.2;16.9;0.0;-1.8
16.08.2019 22:00;6.0;66.5;0.5;0.50;13.8;8.0;1.5;36477.6;109.5;16.3;0.0;-1.1
16.08.2019 23:00;6.4;58.3;0.5;0.50;12.8;6.6;1.3;28533.0;104.1;15.4;0.0;-1.0
17.08.2019 00:00;6.4;47.5;0.5;0.50;13.0;6.3;1.3;30104.3;91.8;14.9;0.0;-1.0
17.08.2019 01:00;10.0;32.0;0.3;0.40;11.9;6.3;0.9;17679.8;55.4;14.3;0.0;-1.0
17.08.2019 02:00;7.5;28.4;0.3;0.30;11.7;6.4;0.8;15414.1;50.0;13.4;0.0;-1.0
17.08.2019 03:00;6.7;24.1;0.3;0.30;10.9;6.0;0.7;13365.8;50.0;12.8;0.0;-1.0
17.08.2019 04:00;4.8;20.6;0.3;0.30;11.1;6.0;0.7;23207.2;50.9;12.7;0.0;-0.7
17.08.2019 05:00;4.4;23.9;0.4;0.30;11.0;6.1;0.7;23642.7;64.0;12.9;0.0;-0.1
17.08.2019 06:00;3.6;29.6;0.5;0.40;11.7;6.2;0.9;43142.9;92.4;13.3;0.0;5.1
17.08.2019 07:00;3.9;30.9;0.6;0.50;11.7;6.3;1.1;39145.1;112.0;14.0;0.0;54.6
17.08.2019 08:00;8.7;33.7;0.6;0.50;12.0;6.6;1.2;45024.3;105.2;15.2;0.0;124.7
17.08.2019 09:00;11.8;35.7;0.6;0.40;13.5;7.0;1.1;41631.2;93.0;16.4;0.0;188.0
17.08.2019 10:00;18.1;45.7;0.8;0.50;14.5;7.7;1.3;38968.8;108.9;18.0;0.0;263.6
17.08.2019 11:00;31.9;41.6;0.9;0.40;14.3;8.0;1.2;26614.0;84.5;19.6;0.0;329.0
17.08.2019 12:00;44.1;34.3;0.9;0.40;13.8;7.9;0.9;20921.4;61.9;20.5;0.0;403.4
17.08.2019 13:00;61.1;35.6;0.8;0.40;13.2;7.2;0.8;19493.6;59.6;22.3;0.0;550.9
17.08.2019 14:00;67.7;33.6;0.7;0.40;12.0;6.7;0.8;18838.8;52.7;23.2;0.0;415.6
17.08.2019 15:00;53.8;61.5;0.8;0.50;13.9;7.0;1.1;43259.7;99.3;23.6;0.0;222.8
17.08.2019 16:00;58.2;60.6;0.8;0.50;13.8;7.0;1.1;40296.9;95.2;24.2;0.0;330.0
17.08.2019 17:00;52.2;65.4;0.8;0.50;12.6;6.9;1.3;37155.0;98.5;24.0;0.0;128.6
17.08.2019 18:00;79.9;10.3;0.5;0.30;14.7;7.5;0.5;11102.8;11.4;23.0;0.0;164.1
17.08.2019 19:00;76.8;9.2;0.4;0.30;15.0;8.1;0.5;11095.9;9.9;22.5;0.0;66.1
17.08.2019 20:00;67.7;12.7;0.4;0.30;15.5;8.8;0.6;12144.6;14.3;21.3;0.0;1.9
17.08.2019 21:00;54.5;16.8;0.4;0.40;13.8;8.6;0.7;17140.0;20.2;20.5;0.0;-0.3
17.08.2019 22:00;50.2;12.7;0.3;0.30;15.2;8.8;0.6;10738.1;13.3;19.9;0.0;0.0
17.08.2019 23:00;45.5;14.3;0.3;0.40;15.9;8.9;0.7;11298.5;15.2;19.3;0.0;-0.8
18.08.2019 00:00;24.7;35.4;0.4;0.50;15.5;9.5;1.1;21647.1;52.8;19.2;0.0;-0.3
18.08.2019 01:00;11.3;34.9;0.3;0.40;17.6;11.6;1.2;17334.0;50.3;18.1;0.0;-0.7
18.08.2019 02:00;9.5;25.7;0.3;0.50;18.3;12.7;1.0;17033.3;42.2;17.5;0.0;-1.0
18.08.2019 03:00;5.5;23.7;0.2;0.40;16.4;11.0;1.0;18684.3;43.2;16.6;0.0;-1.0
18.08.2019 04:00;3.3;20.4;0.3;0.40;15.2;9.5;0.9;18570.7;39.7;15.9;0.0;-1.0
18.08.2019 05:00;1.7;17.2;0.3;0.40;12.8;8.8;0.8;16001.5;43.2;14.8;0.0;-1.0
18.08.2019 06:00;1.0;22.1;0.3;0.50;13.3;8.3;1.1;23724.5;68.5;14.5;0.0;5.9
18.08.2019 07:00;3.9;20.8;0.5;0.40;12.9;8.0;1.0;22729.5;71.9;15.3;0.0;108.5
18.08.2019 08:00;11.7;27.6;0.6;0.50;14.1;8.8;1.1;40855.2;85.3;17.7;0.0;284.4
18.08.2019 09:00;28.8;23.6;0.5;0.40;15.4;9.1;0.8;21553.5;54.7;20.7;0.0;460.7
18.08.2019 10:00;56.7;24.6;0.7;0.40;13.3;7.6;0.6;19997.4;41.9;23.6;0.0;619.8
18.08.2019 11:00;70.2;34.6;0.6;0.40;12.6;6.8;0.8;26086.2;54.9;26.1;0.0;741.0
18.08.2019 12:00;77.7;42.4;0.8;0.40;12.0;6.5;0.8;26363.2;67.3;28.1;0.0;815.2
18.08.2019 13:00;87.4;38.3;0.8;0.40;11.4;6.0;0.7;25059.0;58.6;29.7;0.0;838.9
18.08.2019 14:00;95.5;24.5;0.7;0.30;11.5;5.2;0.4;19507.5;37.8;30.8;0.0;836.6
18.08.2019 15:00;96.7;25.9;0.8;0.30;10.4;5.1;0.5;18074.3;39.0;31.3;0.2;555.3
18.08.2019 16:00;92.3;12.7;0.5;0.30;12.5;7.0;0.8;10441.0;19.0;30.9;0.3;601.9
18.08.2019 17:00;93.4;2.0;0.4;0.30;14.7;6.7;0.2;5977.4;2.7;29.4;0.3;403.0
18.08.2019 18:00;81.4;12.9;0.4;0.30;16.0;7.3;0.3;9926.3;18.2;28.0;0.9;177.3
18.08.2019 19:00;62.2;39.0;0.5;0.40;15.1;7.5;0.8;21404.7;57.6;27.1;0.0;54.9
18.08.2019 20:00;55.7;41.2;0.4;0.40;15.3;7.7;0.9;22692.7;61.2;25.9;0.1;4.0
18.08.2019 21:00;55.9;30.0;0.4;0.30;15.5;7.6;0.7;22866.8;36.8;24.4;0.0;-0.8
18.08.2019 22:00;72.7;17.3;0.3;0.30;14.8;7.6;0.6;12818.9;23.5;23.7;2.0;-2.0
18.08.2019 23:00;72.0;4.9;0.2;0.20;7.8;4.6;0.2;5251.8;7.2;21.0;0.0;-1.6
19.08.2019 00:00;65.1;13.4;0.1;0.20;5.2;2.9;0.3;6695.7;18.6;19.2;6.5;-0.5
19.08.2019 01:00;57.4;11.7;0.1;0.20;7.3;4.4;0.2;9090.4;16.1;18.7;0.8;0.0
19.08.2019 02:00;69.0;11.0;0.2;0.20;6.7;4.1;0.2;15347.0;14.8;18.7;0.1;0.0
19.08.2019 03:00;56.1;15.4;0.1;0.20;7.2;4.0;0.3;18317.1;18.5;18.2;0.0;-0.8
19.08.2019 04:00;45.6;27.2;0.1;0.30;6.9;3.9;0.5;30770.1;37.9;18.2;0.2;-0.6
19.08.2019 05:00;28.7;48.4;0.3;0.30;10.3;5.6;0.9;49979.1;88.7;17.8;2.7;0.0
19.08.2019 06:00;17.1;76.9;0.6;0.40;14.0;7.4;1.7;68326.9;170.4;18.0;0.6;1.2
19.08.2019 07:00;13.4;81.0;0.7;0.40;9.6;5.1;1.9;68046.0;201.8;18.4;0.0;29.9
19.08.2019 08:00;16.0;60.5;0.5;0.40;9.0;4.8;1.3;73288.6;135.3;18.6;0.0;108.1
19.08.2019 09:00;22.9;54.9;0.5;0.30;7.7;4.0;1.1;61968.9;121.9;19.2;0.0;154.3
19.08.2019 10:00;37.8;39.5;0.4;0.30;7.4;3.3;0.8;40619.8;79.1;19.9;0.0;331.1
19.08.2019 11:00;41.2;29.1;0.3;0.30;6.0;2.9;0.6;33821.4;55.3;20.3;0.0;236.6
19.08.2019 12:00;45.8;5.3;0.1;0.20;3.4;1.8;0.2;7040.1;7.1;19.5;0.0;179.0
19.08.2019 13:00;46.4;4.7;0.2;0.20;3.7;2.2;0.2;6771.8;6.6;20.2;0.0;297.9
19.08.2019 14:00;49.8;3.5;0.2;0.20;4.3;2.5;0.1;4387.6;4.8;20.3;0.0;226.1
19.08.2019 15:00;60.1;2.8;0.1;0.20;4.3;2.5;0.1;3570.2;3.6;20.0;0.0;194.6
19.08.2019 16:00;60.6;4.1;0.1;0.20;4.0;2.1;0.2;3769.7;4.8;18.8;3.5;58.8
19.08.2019 17:00;40.9;37.6;0.3;0.30;7.4;3.8;0.8;32000.8;75.7;18.3;1.5;128.3
19.08.2019 18:00;51.7;18.8;0.2;0.30;4.4;2.4;0.3;28208.8;34.4;18.4;0.0;47.6
19.08.2019 19:00;22.7;49.5;0.3;0.40;10.5;4.5;1.1;44688.6;91.4;17.7;0.5;9.7
19.08.2019 20:00;17.7;43.6;0.3;0.30;10.3;5.1;0.9;36800.6;81.1;17.0;1.6;0.4
19.08.2019 21:00;24.0;29.8;0.2;0.30;7.0;4.0;0.6;23121.0;52.7;16.5;4.2;-0.1
19.08.2019 22:00;30.9;21.0;0.2;0.30;6.0;3.5;0.5;16509.7;32.3;16.1;1.2;0.0
19.08.2019 23:00;28.8;25.7;0.2;0.30;6.2;3.4;0.4;16852.3;34.5;16.2;0.7;0.0
20.08.2019 00:00;27.1;22.3;0.2;0.30;7.0;3.9;0.3;11690.5;27.3;16.0;0.0;0.0
20.08.2019 01:00;22.3;19.5;0.1;0.30;7.7;4.7;0.7;12827.5;25.0;15.9;0.0;0.0
20.08.2019 02:00;23.6;13.4;0.1;0.30;8.1;4.4;0.3;7572.5;16.3;15.8;0.0;0.0
20.08.2019 03:00;21.6;18.6;0.1;0.30;9.4;5.6;0.4;11515.6;25.5;15.8;0.0;0.0
20.08.2019 04:00;23.0;15.0;0.2;0.30;7.7;4.2;0.2;14078.5;25.2;15.6;0.0;0.0
20.08.2019 05:00;23.5;15.7;0.2;0.30;7.6;4.3;0.3;15943.6;28.8;15.5;0.0;0.0
20.08.2019 06:00;4.7;48.3;0.6;0.40;9.8;5.6;1.1;58589.6;126.1;15.9;0.0;2.4
20.08.2019 07:00;4.1;42.6;0.5;0.40;10.2;6.0;0.9;38710.3;94.3;16.0;0.1;21.5
20.08.2019 08:00;5.4;47.0;0.6;0.40;11.1;6.4;1.1;51868.5;121.1;16.5;0.2;39.9
20.08.2019 09:00;6.7;45.9;0.6;0.30;15.1;8.5;1.2;55352.8;132.4;16.6;1.4;62.9
20.08.2019 10:00;23.4;15.7;0.2;0.30;8.1;5.6;0.4;10691.0;24.9;16.7;1.2;132.4
20.08.2019 11:00;32.0;23.0;0.4;0.30;9.5;6.2;0.5;23327.7;48.7;17.4;0.1;168.0
20.08.2019 12:00;39.8;16.2;0.4;0.30;7.5;5.3;0.4;15805.5;29.1;17.1;0.4;108.3
20.08.2019 13:00;42.9;9.0;0.2;0.20;4.0;3.0;0.2;8801.1;12.9;16.8;0.4;169.7
20.08.2019 14:00;24.3;49.2;0.5;0.30;13.2;6.7;1.0;54304.4;115.9;16.9;1.0;109.2
20.08.2019 15:00;30.9;27.8;0.3;0.30;7.9;3.9;0.5;17824.6;52.3;16.3;0.9;98.0
20.08.2019 16:00;37.9;35.1;0.3;0.30;5.4;2.6;0.6;22978.3;68.4;16.0;0.4;101.5
20.08.2019 17:00;50.7;33.7;0.3;0.30;7.7;3.8;0.6;23104.2;63.2;15.7;0.6;92.7
20.08.2019 18:00;37.7;57.9;0.4;0.40;10.5;5.1;0.9;40045.8;105.1;15.2;0.8;34.5
20.08.2019 19:00;28.3;62.9;0.4;0.40;11.9;6.0;1.1;50454.7;116.2;14.7;1.3;8.8
20.08.2019 20:00;22.4;52.1;0.3;0.30;6.7;4.1;0.8;24027.5;73.1;14.1;1.3;2.6
20.08.2019 21:00;30.1;34.9;0.2;0.30;6.7;4.0;0.5;19619.0;47.7;13.9;0.3;0.0
20.08.2019 22:00;41.0;14.7;0.2;0.30;6.5;4.1;0.3;8557.3;15.3;13.5;0.6;0.0
20.08.2019 23:00;46.4;22.9;0.2;0.20;6.0;3.2;0.3;11114.1;27.0;13.4;0.0;0.0
21.08.2019 00:00;53.6;7.3;0.1;0.20;4.8;2.6;0.2;5312.0;7.9;13.1;0.0;0.0
21.08.2019 01:00;56.7;4.2;0.1;0.20;4.8;2.6;0.1;3526.1;4.7;12.8;0.0;-0.5
21.08.2019 02:00;48.0;7.4;0.1;0.20;5.1;3.0;0.2;4701.0;7.8;12.1;0.0;-1.0
21.08.2019 03:00;49.2;8.8;0.1;0.20;5.8;3.7;0.2;15634.9;11.4;12.0;0.0;-1.0
21.08.2019 04:00;47.2;11.5;0.1;0.20;6.0;3.8;0.2;17509.9;14.8;11.7;0.0;-1.0
21.08.2019 05:00;33.0;22.4;0.3;0.30;7.5;5.0;0.3;31399.8;41.7;11.2;0.0;-1.0
21.08.2019 06:00;21.8;33.7;0.3;0.30;8.5;6.9;0.5;30799.2;63.4;10.8;0.0;4.3
21.08.2019 07:00;31.8;19.9;0.2;0.30;10.3;8.4;0.3;14724.3;22.8;11.7;0.0;59.4
21.08.2019 08:00;49.5;11.4;0.3;0.20;7.1;5.3;0.2;14939.5;14.7;13.2;0.0;253.5
21.08.2019 09:00;;;;0.20;5.2;3.8;0.1;14104.9;;14.9;0.0;544.6
21.08.2019 10:00;;;;;4.4;3.2;0.1;15255.0;;16.5;0.0;681.4
21.08.2019 11:00;71.3;6.7;0.2;;4.5;2.8;0.1;16920.1;9.7;17.2;0.0;537.5
21.08.2019 12:00;78.6;4.8;0.2;0.20;4.1;2.7;0.1;15714.3;5.9;17.6;0.0;498.2
21.08.2019 13:00;87.5;2.9;0.2;0.20;3.9;2.3;0.1;14764.2;3.8;19.3;0.0;711.5
21.08.2019 14:00;89.1;2.6;0.3;0.20;3.9;2.2;0.1;15263.5;3.4;19.9;0.0;636.6
21.08.2019 15:00;88.9;3.0;0.2;0.20;4.4;2.3;0.1;14336.9;4.0;20.5;0.0;563.7
21.08.2019 16:00;89.2;3.6;0.2;0.20;4.7;2.5;0.1;14706.9;4.6;20.4;0.0;450.4
21.08.2019 17:00;89.5;4.5;0.2;0.20;4.9;2.5;0.1;13610.2;5.4;20.2;0.0;266.1
21.08.2019 18:00;86.7;4.6;0.2;0.20;4.1;2.4;0.1;13534.7;5.2;19.6;0.0;151.6
21.08.2019 19:00;83.9;4.6;0.2;0.20;5.2;2.7;0.1;12830.6;5.0;19.0;0.0;64.7
21.08.2019 20:00;83.1;3.7;0.2;0.20;4.6;2.7;0.1;12416.1;4.0;18.2;0.0;5.2
21.08.2019 21:00;77.9;4.9;0.2;0.20;5.5;3.3;0.1;13234.6;5.4;17.2;0.0;-1.3
21.08.2019 22:00;71.1;7.0;0.2;0.20;5.3;3.5;0.2;12995.0;7.5;16.0;0.0;-1.3
21.08.2019 23:00;67.9;7.3;0.2;0.20;6.6;3.9;0.2;12824.8;7.8;15.3;0.0;-1.0
22.08.2019 00:00;40.9;45.5;0.3;0.30;7.4;4.4;0.5;36669.5;66.1;15.2;0.0;-1.8
22.08.2019 01:00;50.7;24.8;0.2;0.20;6.3;5.0;0.4;26781.7;33.7;14.5;0.0;-1.3
22.08.2019 02:00;57.2;18.1;0.2;0.20;6.8;4.8;0.3;18773.1;22.6;14.7;0.0;-1.0
22.08.2019 03:00;62.6;6.2;0.2;0.20;6.4;5.1;0.2;11759.9;7.0;13.4;0.0;-1.0
22.08.2019 04:00;44.7;16.7;0.2;0.20;7.1;5.6;0.3;16176.8;19.7;12.4;0.0;-1.0
22.08.2019 05:00;7.4;63.9;0.8;0.40;9.1;6.6;1.3;83417.5;170.6;12.7;0.0;-0.8
22.08.2019 06:00;1.3;78.8;1.5;0.50;9.6;7.0;2.2;89038.8;276.0;13.5;0.0;2.4
22.08.2019 07:00;19.5;42.7;0.8;0.40;9.1;6.8;1.2;43731.6;108.0;14.3;0.0;25.3
22.08.2019 08:00;35.2;17.7;0.3;0.30;8.4;6.9;0.4;14133.0;20.1;14.6;0.0;67.3
22.08.2019 09:00;42.7;11.3;0.2;0.20;8.6;6.9;0.3;12732.7;13.4;15.2;0.0;122.0
22.08.2019 10:00;47.3;9.2;0.2;0.20;8.0;6.7;0.2;12419.2;11.2;15.8;0.0;202.6
22.08.2019 11:00;51.2;6.2;0.2;0.20;7.9;7.2;0.2;11801.1;7.8;16.1;0.0;224.0
22.08.2019 12:00;53.5;5.0;0.2;0.20;8.5;7.6;0.2;11541.8;6.7;16.7;0.0;350.9
22.08.2019 13:00;56.1;8.0;0.3;0.20;7.7;6.9;0.2;15706.7;14.1;17.8;0.0;577.9
22.08.2019 14:00;53.7;19.6;0.3;0.30;8.2;7.7;0.5;26242.1;38.6;19.2;0.0;633.3
22.08.2019 15:00;51.9;29.6;0.4;0.30;10.5;8.6;0.5;36760.6;57.3;20.7;0.0;744.3
22.08.2019 16:00;65.3;13.6;0.3;0.30;10.3;8.6;0.4;19812.2;22.2;21.0;0.0;516.3
22.08.2019 17:00;71.8;8.6;0.2;0.30;9.6;8.3;0.3;15748.9;12.4;21.0;0.0;452.3
