Station: Lugano-Università
Stadt
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];CPC [1/cm3];NMVOC [ppm];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
03.05.2019 04:00;47.9;7.1;0.8;0.19;5.4;3.9;0.1;4018.7;0.0;7.0;10.4;0.0;0.0
03.05.2019 05:00;44.1;9.4;1.1;0.20;5.3;3.8;0.1;4667.3;0.0;9.6;10.2;0.0;0.0
03.05.2019 06:00;36.4;24.0;2.1;0.23;6.0;4.0;0.2;7596.0;0.1;26.9;10.1;0.0;20.3
03.05.2019 07:00;40.6;29.4;2.0;0.24;6.5;3.9;0.3;10316.4;0.1;35.5;10.7;0.0;120.0
03.05.2019 08:00;41.3;31.5;1.6;0.27;9.5;4.9;0.4;12316.2;0.1;42.4;11.4;0.0;330.2
03.05.2019 09:00;53.7;22.3;1.2;0.26;8.1;4.7;0.3;9701.0;0.1;30.0;12.1;0.0;469.0
03.05.2019 10:00;61.7;19.9;0.9;0.24;9.2;4.9;0.3;10108.4;0.1;26.4;13.2;0.0;535.8
03.05.2019 11:00;87.9;8.6;0.6;0.21;5.3;3.1;0.2;4799.2;0.0;10.1;14.6;0.0;759.8
03.05.2019 12:00;84.5;14.5;0.6;0.23;5.3;3.3;0.2;8896.0;0.0;18.5;16.1;0.0;902.7
03.05.2019 13:00;93.2;11.3;0.5;0.25;6.8;3.6;0.2;8125.9;0.1;13.6;17.7;0.0;969.3
03.05.2019 14:00;96.6;11.4;0.4;0.21;7.8;3.1;0.2;7380.7;0.0;12.1;16.4;0.0;298.0
03.05.2019 15:00;89.3;14.2;0.4;0.21;7.0;2.5;0.2;9305.7;0.0;15.2;14.1;0.0;101.5
03.05.2019 16:00;89.3;19.8;0.4;0.22;8.0;3.1;0.2;8043.6;0.0;22.2;12.9;0.0;188.0
03.05.2019 17:00;87.6;15.4;0.4;0.24;5.9;3.2;0.2;7658.6;0.1;17.0;13.5;0.0;243.3
03.05.2019 18:00;84.7;16.5;0.4;0.23;6.1;2.8;0.2;5807.7;0.0;17.6;13.3;0.0;142.8
03.05.2019 19:00;86.6;17.9;0.4;0.22;4.5;2.8;0.3;6938.1;0.0;19.4;13.3;0.0;56.5
03.05.2019 20:00;85.2;17.3;0.6;0.21;3.9;2.7;0.3;9122.4;0.0;17.2;12.7;0.0;4.8
03.05.2019 21:00;74.7;15.4;0.8;0.22;5.4;3.4;0.4;10441.9;0.0;15.6;12.2;0.0;0.0
03.05.2019 22:00;64.7;14.6;0.7;0.23;6.0;3.5;0.3;10438.5;0.0;14.8;12.0;0.0;0.0
03.05.2019 23:00;57.0;19.0;0.6;0.24;6.0;4.0;0.4;10221.0;0.0;18.7;11.9;0.0;0.0
04.05.2019 00:00;64.7;15.1;0.6;0.23;5.5;3.6;0.3;10492.1;0.0;15.1;11.9;0.0;0.0
04.05.2019 01:00;61.1;11.6;0.6;0.23;4.3;3.4;0.2;7634.4;0.0;11.6;11.4;0.0;0.0
04.05.2019 02:00;55.8;10.0;0.4;0.22;5.0;4.0;0.3;6410.1;0.0;10.1;11.3;0.0;0.0
04.05.2019 03:00;41.3;8.6;0.6;0.21;4.5;3.4;0.2;5832.3;0.0;8.6;11.1;0.0;0.0
04.05.2019 04:00;41.9;7.3;0.7;0.20;4.0;2.7;0.2;4791.4;0.0;7.5;10.6;0.0;0.0
04.05.2019 05:00;36.2;9.3;0.9;0.20;3.4;2.4;0.1;5848.8;0.0;9.8;10.4;0.0;0.2
04.05.2019 06:00;35.3;12.6;2.1;0.20;3.5;2.2;0.1;7204.9;0.0;14.0;10.6;0.0;13.8
04.05.2019 07:00;38.1;15.4;1.6;0.21;3.8;2.6;0.2;7933.6;0.0;17.8;10.7;0.0;110.2
04.05.2019 08:00;43.6;16.3;1.3;0.22;4.6;3.5;0.2;9280.5;0.1;19.9;11.3;0.0;204.7
04.05.2019 09:00;55.8;12.3;1.0;0.23;4.2;3.6;0.2;7817.4;0.0;15.0;11.8;0.0;371.0
04.05.2019 10:00;67.5;9.8;0.8;0.22;4.1;2.8;0.2;7370.0;0.0;12.3;13.1;0.0;726.7
04.05.2019 11:00;86.1;8.0;0.5;0.20;3.5;2.6;0.2;7201.9;0.0;9.5;14.6;0.0;831.8
04.05.2019 12:00;94.5;7.4;0.6;0.21;4.0;2.8;0.2;6794.2;0.1;8.5;15.8;0.0;932.2
04.05.2019 13:00;99.7;8.1;0.6;0.22;4.4;2.8;0.2;5071.3;0.0;9.7;16.1;0.0;597.8
04.05.2019 14:00;95.2;13.9;0.5;0.24;4.8;3.4;0.4;9032.5;0.0;15.2;15.4;0.0;261.8
04.05.2019 15:00;97.4;11.4;0.5;0.23;4.4;3.6;0.3;7818.0;0.0;12.7;15.6;0.0;415.3
04.05.2019 16:00;99.4;11.1;0.5;0.22;4.7;3.7;0.3;7006.8;0.0;12.0;15.6;0.0;383.3
04.05.2019 17:00;102.4;8.6;0.5;0.20;3.9;2.5;0.2;5126.1;0.0;9.3;16.1;0.0;520.8
04.05.2019 18:00;101.3;8.9;0.4;0.20;2.7;1.8;0.2;4885.0;0.0;9.1;15.5;0.0;246.2
04.05.2019 19:00;95.2;12.3;0.6;0.21;3.6;2.3;0.2;6792.0;0.0;12.3;14.5;0.0;54.8
04.05.2019 20:00;89.8;14.8;0.9;0.24;5.0;3.5;0.8;17385.6;0.0;14.9;14.1;0.0;6.7
04.05.2019 21:00;75.5;17.8;1.2;0.25;5.7;4.3;0.4;10156.8;0.1;18.1;13.8;0.0;0.0
04.05.2019 22:00;76.7;12.0;1.1;0.23;4.9;3.6;0.3;8069.6;0.0;12.1;13.5;0.0;0.0
04.05.2019 23:00;75.2;11.0;0.7;0.20;3.7;2.3;0.1;5216.2;0.0;11.0;13.0;0.1;0.0
05.05.2019 00:00;80.7;6.6;0.3;0.17;1.8;0.5;0.0;2021.5;0.0;6.7;13.8;0.0;0.0
05.05.2019 01:00;75.5;5.4;0.5;0.18;3.5;0.7;0.0;1042.2;0.0;5.3;12.6;0.0;0.0
05.05.2019 02:00;78.5;4.6;0.2;0.17;5.5;0.9;0.0;766.1;0.0;4.3;11.6;0.0;0.0
05.05.2019 03:00;81.1;3.8;0.2;0.17;7.6;1.1;0.0;1048.9;0.0;3.7;10.7;0.0;0.0
05.05.2019 04:00;85.1;3.2;0.3;0.16;5.8;1.0;0.0;1686.1;0.0;3.0;10.3;0.0;0.0
05.05.2019 05:00;88.2;3.1;0.4;0.16;6.6;1.2;0.0;2682.5;0.0;2.9;9.9;0.0;0.0
05.05.2019 06:00;91.9;3.5;0.7;0.16;7.1;1.4;0.0;3170.2;0.0;3.4;9.5;0.0;4.7
05.05.2019 07:00;83.2;3.9;0.7;0.16;7.0;1.5;0.0;3566.4;0.0;4.0;9.7;0.0;28.0
05.05.2019 08:00;77.0;4.2;0.7;0.17;6.3;1.3;0.0;3265.4;0.0;4.4;10.1;0.0;67.3
05.05.2019 09:00;75.5;4.7;0.7;0.17;6.5;1.3;0.1;3946.9;0.0;5.4;10.6;0.0;101.3
05.05.2019 10:00;77.7;4.8;0.6;0.17;4.7;1.1;0.0;3818.3;0.0;5.2;11.0;0.0;130.2
05.05.2019 11:00;81.5;4.3;0.5;0.17;4.6;1.2;0.1;4065.4;0.0;4.6;11.7;0.0;326.2
05.05.2019 12:00;83.4;4.4;0.6;0.17;3.3;1.1;0.0;5562.8;0.0;5.1;12.8;0.0;523.2
05.05.2019 13:00;87.1;3.5;0.6;0.17;3.7;1.1;0.0;5740.6;0.0;4.0;14.4;0.0;814.7
05.05.2019 14:00;90.9;3.9;0.5;0.17;3.8;1.3;0.0;6723.6;0.0;4.4;15.4;0.0;885.5
05.05.2019 15:00;92.8;4.7;0.5;0.17;4.5;1.4;0.1;5254.8;0.0;5.3;15.7;0.0;820.7
05.05.2019 16:00;93.9;4.3;0.5;0.17;3.7;1.3;0.1;4583.0;0.0;4.7;14.9;0.0;658.7
05.05.2019 17:00;95.1;5.1;0.5;0.17;3.3;1.2;0.1;4351.8;0.0;5.7;14.3;0.0;508.3
05.05.2019 18:00;93.1;5.9;0.6;0.17;3.7;1.3;0.1;5221.9;0.0;6.5;13.2;0.0;335.0
05.05.2019 19:00;89.0;6.0;0.7;0.18;3.7;1.3;0.1;4300.8;0.0;6.4;12.3;0.0;139.0
05.05.2019 20:00;88.5;6.0;0.8;0.17;3.0;1.2;0.1;4402.6;0.0;6.2;11.5;0.0;11.5
05.05.2019 21:00;87.4;5.9;0.8;0.17;3.1;1.3;0.1;3518.0;0.0;6.0;11.2;0.0;0.0
05.05.2019 22:00;88.7;4.6;0.6;0.17;2.6;1.3;0.0;3294.7;0.0;4.5;11.2;0.0;0.0
05.05.2019 23:00;89.7;3.9;0.5;0.17;2.4;1.2;0.0;2418.6;0.0;3.8;11.0;0.0;0.0
06.05.2019 00:00;89.0;4.4;0.4;0.16;1.9;1.1;0.0;2200.3;0.0;4.1;10.9;0.0;0.0
06.05.2019 01:00;89.3;3.5;0.4;0.16;1.9;1.2;0.0;1976.6;0.0;3.2;10.7;0.0;0.0
06.05.2019 02:00;89.3;3.4;0.5;0.16;1.8;1.2;0.0;1903.3;0.0;2.9;10.3;0.0;0.0
06.05.2019 03:00;89.6;3.4;0.5;0.16;2.0;1.3;0.0;1822.2;0.0;3.0;10.1;0.0;0.0
06.05.2019 04:00;89.8;3.4;0.5;0.16;2.3;1.3;0.0;1905.8;0.0;2.9;10.0;0.0;0.0
06.05.2019 05:00;88.8;4.5;0.5;0.16;2.1;1.4;0.0;2662.7;0.0;4.3;10.1;0.0;0.0
06.05.2019 06:00;85.5;10.8;1.1;0.17;2.0;1.4;0.1;4438.8;0.0;12.1;10.1;0.0;12.3
06.05.2019 07:00;86.1;12.6;1.2;0.18;3.3;1.7;0.1;6791.6;0.0;14.7;10.3;0.0;121.5
06.05.2019 08:00;88.1;12.4;1.0;0.18;4.6;2.0;0.1;6463.7;0.0;14.8;11.3;0.0;388.0
06.05.2019 09:00;91.7;9.2;0.7;0.18;4.8;2.1;0.1;4936.7;0.0;11.2;12.3;0.0;573.8
06.05.2019 10:00;93.5;10.5;0.6;0.18;4.2;2.1;0.1;5482.2;0.0;13.4;14.0;0.0;727.2
06.05.2019 11:00;98.2;9.8;0.6;0.18;5.1;2.1;0.1;5476.5;0.1;12.5;15.2;0.0;841.2
06.05.2019 12:00;102.9;9.3;0.7;0.18;3.6;1.9;0.1;4807.4;0.0;11.1;16.8;0.0;916.5
06.05.2019 13:00;107.8;8.2;0.6;0.17;4.8;2.2;0.1;5212.2;0.0;9.5;17.8;0.0;950.0
06.05.2019 14:00;103.3;11.3;0.6;0.18;5.6;2.4;0.1;5651.4;0.0;13.5;18.4;0.0;913.2
06.05.2019 15:00;102.9;10.2;0.6;0.20;6.9;2.8;0.1;5831.5;0.1;11.7;18.4;0.0;826.3
06.05.2019 16:00;105.7;10.4;0.6;0.20;5.9;2.9;0.1;5521.8;0.0;12.2;18.4;0.0;693.8
06.05.2019 17:00;106.9;12.3;0.7;0.22;6.9;2.9;0.1;5161.7;0.1;13.8;17.8;0.0;528.3
06.05.2019 18:00;106.6;11.9;0.6;0.21;4.9;3.0;0.1;4854.4;0.1;13.1;16.4;0.0;335.3
06.05.2019 19:00;103.1;14.5;0.8;0.21;4.7;2.9;0.1;4996.5;0.1;16.1;15.3;0.0;138.3
06.05.2019 20:00;103.3;12.1;1.0;0.19;4.0;2.7;0.1;4619.0;0.1;12.8;14.0;0.0;7.0
06.05.2019 21:00;103.2;10.1;0.8;0.20;4.8;3.3;0.1;3456.7;0.1;10.6;12.9;0.0;0.0
06.05.2019 22:00;97.2;12.7;1.1;0.20;3.9;3.0;0.1;4348.4;0.0;12.7;11.4;0.0;0.0
06.05.2019 23:00;92.0;12.1;1.2;0.20;4.3;3.3;0.1;5060.8;0.0;11.6;10.5;0.0;0.0
07.05.2019 00:00;87.2;8.0;0.9;0.19;4.0;3.2;0.1;4879.4;0.0;7.6;9.5;0.0;0.0
07.05.2019 01:00;84.7;6.2;0.9;0.17;3.9;2.9;0.1;3740.1;0.0;5.7;8.2;0.0;0.0
07.05.2019 02:00;85.3;5.7;0.6;0.16;3.4;2.6;0.1;2889.5;0.0;5.3;7.9;0.0;0.0
07.05.2019 03:00;84.3;6.3;1.0;0.16;3.1;2.4;0.1;2878.9;0.0;5.9;7.7;0.0;0.0
07.05.2019 04:00;84.3;7.1;1.3;0.16;3.0;2.3;0.1;3322.7;0.0;6.6;7.2;0.0;0.0
07.05.2019 05:00;80.3;10.6;2.3;0.17;3.2;2.3;0.1;4953.0;0.0;10.5;6.5;0.0;0.0
07.05.2019 06:00;55.8;35.6;5.0;0.21;4.6;2.6;0.2;14100.5;0.0;38.0;6.5;0.0;17.8
07.05.2019 07:00;35.7;58.4;4.7;0.31;9.1;3.7;0.6;22697.1;0.1;82.9;7.0;0.0;130.7
07.05.2019 08:00;35.1;65.2;3.9;0.41;16.9;5.4;0.9;22396.7;0.1;99.6;9.2;0.0;365.2
07.05.2019 09:00;73.6;25.1;1.4;0.23;7.3;3.5;0.3;9081.0;0.1;29.7;10.1;0.0;428.8
07.05.2019 10:00;82.7;15.3;0.8;0.21;6.0;3.1;0.2;6817.8;0.1;17.7;10.4;0.0;460.8
07.05.2019 11:00;88.0;14.7;0.8;0.20;7.1;4.0;0.2;6566.0;0.0;17.3;12.6;0.0;629.3
07.05.2019 12:00;90.3;15.2;1.0;0.23;9.4;5.4;0.3;7910.5;0.0;18.0;13.9;0.0;672.3
07.05.2019 13:00;101.2;11.6;1.2;0.23;10.1;5.4;0.3;8280.4;0.0;13.0;15.1;0.0;904.8
07.05.2019 14:00;109.0;11.5;2.2;0.21;10.8;6.1;0.3;13692.0;0.0;12.8;15.7;0.0;817.3
07.05.2019 15:00;103.2;17.8;1.8;0.23;14.4;8.4;0.4;9630.9;0.1;20.2;15.9;0.0;768.2
07.05.2019 16:00;101.7;20.3;1.0;0.25;14.0;8.6;0.4;8791.4;0.1;23.0;15.8;0.0;620.2
07.05.2019 17:00;109.9;17.1;0.9;0.23;12.6;7.5;0.4;8159.6;0.1;18.6;15.5;0.0;486.5
07.05.2019 18:00;109.6;18.0;0.8;0.25;11.7;7.2;0.4;8615.0;0.1;19.4;15.3;0.0;290.7
07.05.2019 19:00;109.6;18.4;1.1;0.23;11.3;6.5;0.4;8828.3;0.0;18.6;15.1;0.0;63.5
07.05.2019 20:00;98.5;28.6;1.4;0.26;12.2;6.6;0.5;11161.6;0.1;28.8;14.5;0.0;6.7
07.05.2019 21:00;75.7;29.9;2.7;0.28;13.0;7.3;0.8;15774.1;0.1;29.9;13.3;0.0;0.0
07.05.2019 22:00;73.1;26.2;2.2;0.28;12.4;8.1;0.8;13573.7;0.1;27.1;12.3;0.0;0.0
07.05.2019 23:00;74.6;22.6;1.7;0.26;12.0;8.0;0.5;10286.1;0.1;22.6;12.5;0.0;0.0
08.05.2019 00:00;74.4;16.8;1.5;0.24;11.5;7.9;0.4;8905.4;0.1;16.9;12.3;0.0;0.0
08.05.2019 01:00;71.7;13.5;1.1;0.22;13.0;7.5;0.4;6878.4;0.1;13.2;11.8;0.0;0.0
08.05.2019 02:00;66.4;12.8;1.3;0.21;12.2;7.1;0.3;6311.9;0.1;12.6;11.6;0.0;0.0
08.05.2019 03:00;72.7;9.7;0.6;0.21;12.0;7.7;0.4;5586.9;0.1;9.4;11.4;0.0;0.0
08.05.2019 04:00;63.5;12.2;0.9;0.21;12.9;7.4;0.3;6377.0;0.1;12.2;11.5;0.0;0.0
08.05.2019 05:00;56.5;15.5;1.6;0.21;12.6;7.4;0.3;6562.7;0.1;15.4;11.4;0.0;0.0
08.05.2019 06:00;51.8;26.5;2.2;0.23;12.8;7.6;0.4;8175.3;0.1;27.2;11.3;0.0;2.7
08.05.2019 07:00;42.0;39.1;1.7;0.27;16.3;8.2;0.6;10634.2;0.1;49.2;11.2;0.0;11.0
08.05.2019 08:00;39.8;45.4;1.6;0.28;19.5;9.0;0.7;11956.9;0.1;52.6;10.7;0.6;14.8
08.05.2019 09:00;68.1;32.0;1.1;0.24;11.6;8.1;0.4;7993.9;0.1;33.4;9.9;1.0;32.0
08.05.2019 10:00;73.2;30.8;0.9;0.24;11.5;8.2;0.4;7690.7;0.1;32.1;10.1;0.3;47.7
08.05.2019 11:00;71.3;32.2;0.8;0.24;10.5;7.8;0.4;8303.0;0.1;34.3;9.8;0.9;55.5
08.05.2019 12:00;70.3;34.7;0.9;0.25;9.1;7.2;0.5;8506.4;0.1;36.7;10.2;0.3;75.7
08.05.2019 13:00;71.9;26.9;0.8;0.24;11.4;8.3;0.4;7458.1;0.1;29.1;10.2;1.5;123.8
08.05.2019 14:00;79.4;19.6;0.7;0.22;8.4;6.7;0.3;8301.5;0.0;21.1;10.3;1.4;103.0
08.05.2019 15:00;76.4;21.2;0.6;0.23;9.9;7.8;0.4;7010.9;0.0;23.0;10.3;1.2;95.3
08.05.2019 16:00;75.2;22.9;0.6;0.24;9.3;7.6;0.4;7125.0;0.0;24.1;10.3;1.0;46.7
08.05.2019 17:00;51.5;41.0;1.1;0.32;10.8;8.2;0.6;11408.7;0.1;43.7;10.3;0.9;27.7
08.05.2019 18:00;35.7;59.3;1.4;0.42;10.6;8.7;0.7;15273.1;0.1;72.1;10.3;0.9;18.5
08.05.2019 19:00;46.2;45.8;1.1;0.34;10.5;8.6;0.7;12775.6;0.1;49.4;9.9;1.4;7.5
08.05.2019 20:00;52.2;35.2;1.3;0.32;10.2;8.7;0.6;11485.3;0.1;36.7;9.9;0.9;0.5
08.05.2019 21:00;60.1;24.2;1.3;0.27;10.2;8.1;0.4;9427.4;0.1;24.7;9.5;0.8;0.0
08.05.2019 22:00;65.6;22.4;1.0;0.26;8.3;6.7;0.4;8012.1;0.0;22.7;9.3;2.9;0.0
08.05.2019 23:00;70.1;14.1;0.8;0.24;7.3;5.6;0.3;6512.2;0.0;14.3;9.1;2.3;0.0
09.05.2019 00:00;74.9;8.9;0.6;0.21;6.5;4.6;0.2;5289.2;0.0;8.9;8.9;1.4;0.0
09.05.2019 01:00;82.4;5.0;0.7;0.18;4.9;2.3;0.1;3025.5;0.0;4.9;8.3;0.7;0.0
09.05.2019 02:00;80.1;5.6;0.7;0.18;3.3;1.6;0.1;2666.1;0.0;5.5;8.1;0.3;0.0
09.05.2019 03:00;73.4;6.4;0.7;0.18;3.5;1.3;0.1;2719.9;0.0;6.5;8.0;0.0;0.0
09.05.2019 04:00;66.6;7.6;0.8;0.18;4.2;1.4;0.1;3666.6;0.0;7.5;7.8;0.0;0.0
09.05.2019 05:00;53.5;14.6;1.5;0.19;4.4;1.6;0.1;7750.0;0.1;15.1;7.2;0.0;0.2
09.05.2019 06:00;36.6;29.1;1.9;0.22;4.1;1.2;0.1;9193.6;0.0;32.2;7.0;0.0;14.5
09.05.2019 07:00;21.0;52.0;3.1;0.33;5.6;1.8;0.5;19825.6;0.1;76.5;7.7;0.0;132.8
09.05.2019 08:00;46.8;33.6;2.1;0.27;6.1;2.5;0.4;15083.8;0.1;47.7;8.8;0.0;375.3
09.05.2019 09:00;60.2;24.7;1.7;0.25;7.7;3.1;0.2;12804.3;0.1;33.1;9.8;0.0;562.5
09.05.2019 10:00;71.8;18.6;1.2;0.23;6.2;2.4;0.2;9630.2;0.1;24.7;11.1;0.0;738.5
09.05.2019 11:00;87.8;11.1;0.8;0.21;4.2;1.7;0.1;7533.2;0.0;13.8;12.7;0.0;871.3
09.05.2019 12:00;98.1;7.7;0.6;0.21;2.0;0.9;0.1;6892.0;0.0;8.9;14.1;0.0;923.2
09.05.2019 13:00;101.6;7.5;0.5;0.20;2.1;1.0;0.1;7153.0;0.0;8.9;15.1;0.0;941.3
09.05.2019 14:00;103.6;7.6;0.6;0.20;2.6;1.2;0.2;6848.6;0.0;8.8;15.9;0.0;899.2
09.05.2019 15:00;108.0;8.7;0.6;0.21;4.1;1.8;0.2;6902.6;0.0;9.5;16.6;0.0;830.2
09.05.2019 16:00;109.0;10.5;0.6;0.22;5.6;2.3;0.2;7745.2;0.0;11.5;16.6;0.0;652.5
09.05.2019 17:00;109.1;12.3;0.6;0.23;4.7;2.1;0.3;9100.5;0.1;13.4;16.8;0.0;498.2
09.05.2019 18:00;106.2;15.7;0.6;0.25;4.9;2.3;0.3;9438.3;0.1;17.0;16.6;0.0;332.3
09.05.2019 19:00;103.2;16.8;0.5;0.24;5.1;2.7;0.3;10158.0;0.1;17.3;16.1;0.0;151.8
09.05.2019 20:00;83.7;25.0;1.1;0.28;7.2;4.0;0.6;16369.5;0.1;25.2;15.1;0.0;7.3
09.05.2019 21:00;61.5;23.3;2.0;0.28;8.5;3.9;0.5;15387.1;0.1;23.9;13.7;0.0;0.0
09.05.2019 22:00;61.9;20.7;2.1;0.27;7.6;3.6;0.4;14249.4;0.1;21.1;12.7;0.0;0.0
09.05.2019 23:00;49.8;23.4;1.4;0.26;7.5;3.4;0.4;11611.7;0.1;25.6;11.8;0.0;0.0
10.05.2019 00:00;55.3;14.2;1.0;0.23;6.4;2.7;0.2;10037.4;0.1;14.1;11.1;0.0;0.0
10.05.2019 01:00;56.6;10.9;1.0;0.21;4.6;2.3;0.2;7471.5;0.1;11.0;10.8;0.0;0.0
10.05.2019 02:00;53.2;10.4;1.0;0.20;4.5;2.1;0.2;6377.1;0.1;10.4;11.1;0.0;0.0
10.05.2019 03:00;53.3;8.7;0.9;0.18;5.2;2.0;0.2;5205.2;0.1;8.7;11.2;0.0;0.0
10.05.2019 04:00;58.5;7.7;0.6;0.20;4.9;2.5;0.3;5534.8;0.0;7.6;11.3;0.0;0.0
10.05.2019 05:00;41.8;15.2;1.6;0.20;6.0;2.6;0.2;8518.0;0.1;15.5;11.0;0.0;0.2
10.05.2019 06:00;29.7;31.3;2.0;0.25;7.2;2.8;0.5;11603.7;0.1;35.8;11.2;0.0;26.2
10.05.2019 07:00;21.9;43.0;2.2;0.31;10.2;3.7;0.6;15710.4;0.1;60.2;11.6;0.0;112.8
10.05.2019 08:00;28.9;41.8;2.8;0.30;9.6;3.9;0.6;14767.9;0.1;58.8;12.2;0.0;214.2
10.05.2019 09:00;54.7;29.6;1.8;0.27;17.0;10.4;0.6;12311.3;0.1;38.8;12.9;0.0;450.8
10.05.2019 10:00;81.0;16.7;1.3;0.25;19.4;15.5;0.4;7246.1;0.1;20.1;14.1;0.0;696.2
10.05.2019 11:00;96.3;14.0;1.2;0.25;21.9;18.1;0.4;7073.6;0.1;16.0;16.5;0.0;840.2
10.05.2019 12:00;104.5;15.2;1.1;0.27;18.3;14.6;0.4;7492.9;0.1;17.5;17.6;0.0;926.3
10.05.2019 13:00;119.6;9.8;0.9;0.23;16.0;11.5;0.3;6307.1;0.0;10.5;18.3;0.0;928.5
10.05.2019 14:00;122.1;10.1;0.8;0.23;14.2;10.5;0.4;6009.4;0.1;11.1;18.5;0.0;937.5
10.05.2019 15:00;122.9;12.8;1.0;0.24;14.8;9.8;0.4;7194.9;0.1;13.8;19.9;0.0;771.8
10.05.2019 16:00;122.7;15.3;1.1;0.24;15.5;11.1;0.5;7526.5;0.1;16.5;20.5;0.0;738.2
10.05.2019 17:00;123.1;17.3;0.9;0.27;15.7;11.0;0.5;8185.9;0.1;18.7;19.4;0.0;501.5
10.05.2019 18:00;123.5;17.0;1.0;0.26;17.0;11.8;0.5;8460.6;0.1;17.7;18.8;0.0;237.3
10.05.2019 19:00;113.9;21.7;1.2;0.29;19.8;14.1;0.6;9614.6;0.1;22.1;17.9;0.0;61.2
10.05.2019 20:00;108.4;25.1;1.1;0.28;20.6;15.6;0.6;10425.3;0.1;25.2;16.6;0.0;7.8
10.05.2019 21:00;80.9;31.2;1.8;0.32;20.1;15.2;0.7;13214.2;0.1;31.4;16.4;0.0;0.0
10.05.2019 22:00;74.4;23.1;1.8;0.31;19.7;15.1;0.7;11246.7;0.1;23.3;15.5;0.0;0.0
10.05.2019 23:00;68.2;22.9;1.6;0.30;19.1;14.1;0.6;10728.6;0.1;23.2;14.7;0.0;0.0
11.05.2019 00:00;68.2;19.5;1.3;0.29;17.0;13.2;0.6;10023.5;0.1;19.7;14.2;0.0;0.0
11.05.2019 01:00;75.5;16.8;1.1;0.26;15.1;13.4;0.5;7834.4;0.1;16.7;14.2;0.0;0.0
11.05.2019 02:00;59.6;17.1;1.1;0.28;16.4;13.9;0.6;8707.2;0.1;17.2;13.8;0.0;0.0
11.05.2019 03:00;57.0;12.0;1.0;0.24;14.7;12.0;0.5;7075.8;0.1;12.1;13.9;0.0;0.0
11.05.2019 04:00;65.7;10.8;0.8;0.23;14.2;12.5;0.5;6328.0;0.1;11.0;13.6;0.0;0.0
11.05.2019 05:00;61.1;11.2;0.8;0.23;14.7;12.7;0.5;6025.5;0.1;11.2;13.4;0.0;0.2
11.05.2019 06:00;55.8;14.0;1.0;0.23;14.2;12.4;0.5;6242.8;0.1;14.3;13.5;0.0;7.3
11.05.2019 07:00;38.5;23.5;1.9;0.25;15.5;13.4;0.5;8487.5;0.1;24.5;14.0;0.0;13.7
11.05.2019 08:00;36.3;27.2;1.9;0.26;16.0;12.5;0.6;9213.7;0.1;29.6;13.9;0.0;30.3
11.05.2019 09:00;64.5;18.9;1.3;0.21;13.5;10.3;0.3;6858.4;0.1;19.6;14.1;0.0;25.2
11.05.2019 10:00;80.1;12.8;1.2;0.20;12.8;9.5;0.3;6755.7;0.0;13.3;14.3;0.0;44.8
11.05.2019 11:00;69.6;20.0;1.7;0.22;16.5;12.9;0.4;9288.9;0.1;21.4;14.8;0.0;97.5
11.05.2019 12:00;69.1;19.0;2.2;0.22;13.8;10.6;0.3;8415.0;0.1;20.6;15.0;0.0;116.3
11.05.2019 13:00;72.0;18.3;2.5;0.22;15.2;11.6;0.4;7795.4;0.1;19.4;15.0;0.0;112.5
11.05.2019 14:00;72.9;19.9;3.1;0.22;16.3;12.2;0.4;8563.8;0.1;20.9;14.1;0.0;54.0
11.05.2019 15:00;75.5;20.2;3.0;0.23;16.1;13.5;0.4;8986.0;0.1;22.0;14.1;0.2;101.8
11.05.2019 16:00;72.6;22.0;1.5;0.21;7.3;4.1;0.2;6883.8;0.0;25.1;12.7;0.7;44.5
11.05.2019 17:00;71.7;18.9;1.1;0.21;4.5;2.2;0.2;8846.5;0.0;20.9;13.0;0.0;8.2
11.05.2019 18:00;71.4;21.7;1.3;0.23;3.9;1.8;0.2;9726.5;0.0;23.4;13.6;0.0;8.3
11.05.2019 19:00;61.1;25.5;2.0;0.28;5.0;3.0;0.4;15968.7;0.1;27.8;13.4;0.0;13.5
11.05.2019 20:00;52.0;28.2;2.3;0.25;6.0;4.1;0.3;14580.3;0.1;29.1;13.1;0.0;4.3
11.05.2019 21:00;49.4;29.0;1.9;0.27;4.6;2.8;0.4;15337.0;0.1;30.3;12.8;0.0;0.0
11.05.2019 22:00;51.1;23.7;1.8;0.28;4.8;3.0;0.2;11686.4;0.1;26.5;12.4;0.0;0.0
11.05.2019 23:00;57.2;19.1;1.5;0.23;4.3;1.9;0.1;10458.7;0.1;20.1;12.6;0.0;0.0
12.05.2019 00:00;59.0;15.9;1.0;0.23;3.4;1.4;0.1;8681.6;0.1;16.1;12.7;0.0;0.0
12.05.2019 01:00;64.5;16.0;1.4;0.23;2.9;1.0;0.1;8004.5;0.1;16.1;13.1;0.0;0.0
