Station: Davos-Seehornwald
Land, > 1000 m
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
10.07.2019 16:00;100.7;2.3;4.7;2.4;15.5;0.0;717.5
10.07.2019 17:00;103.0;2.2;4.8;2.4;15.4;0.0;585.5
10.07.2019 18:00;106.7;1.8;4.4;2.0;14.9;0.0;407.4
10.07.2019 19:00;102.7;2.2;5.3;2.3;13.9;0.0;165.1
10.07.2019 20:00;96.5;2.7;6.2;2.8;12.3;0.0;16.8
10.07.2019 21:00;79.4;3.4;7.0;3.5;10.6;0.0;-0.2
10.07.2019 22:00;71.2;3.3;7.0;3.4;9.7;0.0;-1.6
10.07.2019 23:00;68.7;3.2;7.2;3.3;9.0;0.0;-1.3
11.07.2019 00:00;65.6;3.1;6.1;3.2;7.9;0.0;-1.3
11.07.2019 01:00;62.0;2.4;5.4;2.5;7.3;0.0;-1.0
11.07.2019 02:00;61.9;4.1;4.2;4.6;6.8;0.0;-1.2
11.07.2019 03:00;62.3;1.9;4.1;2.0;6.6;0.0;-0.8
11.07.2019 04:00;62.8;1.8;3.7;1.9;6.6;0.0;-0.9
11.07.2019 05:00;63.3;1.5;3.4;1.6;6.4;0.0;2.6
11.07.2019 06:00;62.2;2.7;3.2;3.0;6.6;0.0;42.7
11.07.2019 07:00;59.7;2.1;3.1;2.3;8.1;0.0;106.8
11.07.2019 08:00;61.4;1.3;2.4;1.4;10.1;0.0;182.7
11.07.2019 09:00;65.5;2.0;3.0;2.4;13.1;0.0;492.7
11.07.2019 10:00;75.1;2.2;2.5;2.6;14.8;0.0;394.2
11.07.2019 11:00;80.1;2.2;3.2;2.5;14.4;0.0;391.7
11.07.2019 12:00;84.2;1.6;2.7;1.8;15.3;0.0;614.7
11.07.2019 13:00;88.0;1.1;1.7;1.2;16.0;0.0;591.5
11.07.2019 14:00;88.7;0.9;1.0;1.0;16.3;0.0;552.6
11.07.2019 15:00;89.8;1.6;4.0;1.8;15.9;0.0;426.7
11.07.2019 16:00;91.7;3.2;6.1;3.4;14.0;0.0;200.5
11.07.2019 17:00;84.6;6.0;8.7;6.4;12.0;0.0;104.5
11.07.2019 18:00;91.3;3.9;7.9;4.1;10.5;0.6;43.3
11.07.2019 19:00;80.2;2.8;5.6;3.0;9.2;1.6;31.1
11.07.2019 20:00;62.1;3.5;4.9;3.6;8.7;0.1;7.2
11.07.2019 21:00;56.2;4.1;4.2;4.2;8.6;0.0;0.6
11.07.2019 22:00;52.8;2.9;2.7;2.9;8.0;0.0;-0.8
11.07.2019 23:00;49.8;1.9;1.6;2.0;7.3;0.0;-0.8
12.07.2019 00:00;49.4;2.2;1.7;2.3;7.1;0.0;0.0
12.07.2019 01:00;48.8;2.3;1.5;2.5;7.6;0.0;-0.2
12.07.2019 02:00;47.6;1.9;1.7;2.0;7.7;0.0;0.1
12.07.2019 03:00;45.3;1.5;1.8;1.6;7.7;0.4;-0.9
12.07.2019 04:00;47.2;2.3;1.3;2.5;8.1;0.2;-0.4
12.07.2019 05:00;47.3;1.5;1.5;1.6;7.9;0.3;-0.1
12.07.2019 06:00;45.7;3.1;1.5;3.3;7.9;0.0;19.4
12.07.2019 07:00;41.6;3.3;1.6;4.4;8.2;0.0;86.4
12.07.2019 08:00;41.4;6.1;2.3;8.2;9.3;0.0;169.3
12.07.2019 09:00;45.5;6.9;2.7;8.7;10.3;0.0;157.6
12.07.2019 10:00;54.8;2.5;1.8;3.2;11.0;0.0;360.0
12.07.2019 11:00;57.5;2.1;2.3;2.5;12.2;0.0;274.2
12.07.2019 12:00;60.2;2.9;2.4;3.4;11.4;0.2;254.7
12.07.2019 13:00;60.8;3.0;2.4;3.6;10.2;2.2;153.7
12.07.2019 14:00;60.8;2.2;1.9;2.5;9.7;1.8;195.8
12.07.2019 15:00;61.4;2.4;1.7;3.0;10.2;0.1;518.7
12.07.2019 16:00;69.9;1.6;1.4;1.8;11.1;0.0;279.5
12.07.2019 17:00;65.8;2.6;1.7;3.1;10.8;0.1;298.7
12.07.2019 18:00;65.1;1.7;2.6;1.8;11.6;0.0;131.8
12.07.2019 19:00;58.8;2.1;3.0;2.2;10.8;1.2;42.3
12.07.2019 20:00;57.2;1.8;2.9;1.9;10.2;0.3;9.3
12.07.2019 21:00;50.7;1.8;3.1;1.9;9.7;0.4;0.5
12.07.2019 22:00;49.4;2.2;3.1;2.3;9.2;1.0;-0.7
12.07.2019 23:00;62.4;1.5;2.8;1.7;9.2;3.5;-0.7
13.07.2019 00:00;76.4;2.0;2.3;2.1;9.2;3.1;-0.8
13.07.2019 01:00;83.7;1.4;5.1;1.5;9.4;0.1;-1.2
13.07.2019 02:00;62.2;3.0;3.9;3.1;8.3;0.0;-0.1
13.07.2019 03:00;52.5;2.7;3.7;2.8;8.1;0.1;-0.4
13.07.2019 04:00;64.5;1.6;2.8;1.7;7.9;4.5;-0.7
13.07.2019 05:00;80.2;1.4;0.8;1.5;7.4;2.8;0.1
13.07.2019 06:00;73.8;1.4;1.0;1.5;7.0;1.1;6.6
13.07.2019 07:00;61.4;1.9;1.3;2.0;6.9;0.2;28.5
13.07.2019 08:00;65.6;1.8;1.8;2.0;7.3;0.0;71.4
13.07.2019 09:00;65.2;2.3;2.6;2.6;7.4;0.0;144.1
13.07.2019 10:00;67.9;1.9;2.9;2.3;8.2;0.0;279.6
13.07.2019 11:00;73.8;1.0;3.7;1.2;8.9;0.0;336.6
13.07.2019 12:00;76.0;1.1;3.6;1.2;9.4;0.0;305.8
13.07.2019 13:00;78.8;1.3;3.6;1.4;10.2;0.0;443.0
13.07.2019 14:00;82.0;1.3;3.8;1.5;11.2;0.0;556.3
13.07.2019 15:00;91.1;1.3;3.4;1.4;11.8;0.0;511.6
13.07.2019 16:00;87.4;1.3;3.6;1.4;11.8;0.0;425.0
13.07.2019 17:00;93.1;1.3;3.8;1.4;12.4;0.0;575.4
13.07.2019 18:00;97.9;1.3;3.9;1.4;11.7;0.0;199.1
13.07.2019 19:00;94.3;1.3;4.5;1.5;11.2;0.0;127.8
13.07.2019 20:00;84.8;1.5;4.8;1.6;10.4;0.0;27.5
13.07.2019 21:00;70.4;1.6;5.3;1.7;9.8;0.0;-0.1
13.07.2019 22:00;61.4;1.9;5.9;1.9;9.2;0.0;0.0
13.07.2019 23:00;58.4;1.7;5.8;1.8;9.1;0.0;-0.2
14.07.2019 00:00;59.5;1.6;5.4;1.7;8.9;0.0;-0.3
14.07.2019 01:00;56.4;2.1;6.0;2.2;8.5;0.0;-0.5
14.07.2019 02:00;55.2;1.8;5.6;1.9;7.6;0.0;-1.0
14.07.2019 03:00;50.5;1.5;5.5;1.6;6.7;0.0;-1.0
14.07.2019 04:00;49.2;1.6;5.1;1.7;5.8;0.0;-1.1
14.07.2019 05:00;47.8;1.8;4.7;1.8;5.2;0.0;1.3
14.07.2019 06:00;48.6;2.0;4.8;2.1;5.1;0.0;23.1
14.07.2019 07:00;48.8;1.6;4.4;1.8;5.8;0.0;44.0
14.07.2019 08:00;52.5;1.4;4.1;1.6;7.4;0.0;118.9
14.07.2019 09:00;60.1;1.3;4.1;1.5;10.2;0.0;610.6
14.07.2019 10:00;67.8;1.4;3.3;1.5;12.0;0.0;773.0
14.07.2019 11:00;83.1;1.5;2.9;1.6;12.9;0.0;904.6
14.07.2019 12:00;88.6;1.2;2.9;1.4;14.1;0.0;1029.6
14.07.2019 13:00;89.7;1.3;2.9;1.5;14.8;0.0;923.2
14.07.2019 14:00;90.1;1.2;3.1;1.4;15.3;0.0;924.1
14.07.2019 15:00;88.5;1.1;2.8;1.3;15.6;0.0;738.1
14.07.2019 16:00;90.1;1.1;2.8;1.3;16.1;0.0;715.6
14.07.2019 17:00;93.9;1.2;3.7;1.3;14.9;0.0;231.5
14.07.2019 18:00;90.2;1.4;4.5;1.5;13.5;0.0;164.8
14.07.2019 19:00;89.1;1.6;4.7;1.8;12.6;0.0;102.5
14.07.2019 20:00;85.5;1.8;4.5;1.9;11.5;0.0;21.0
14.07.2019 21:00;81.7;1.7;4.1;1.8;10.1;0.0;-2.1
14.07.2019 22:00;71.2;2.2;2.9;2.3;8.4;6.3;-0.9
14.07.2019 23:00;68.0;1.8;1.6;1.9;7.0;5.8;-2.5
15.07.2019 00:00;65.5;3.5;1.2;3.7;6.1;2.4;-4.5
15.07.2019 01:00;62.7;3.6;1.0;4.0;5.7;0.8;-4.0
15.07.2019 02:00;59.5;2.4;0.9;2.5;5.8;1.0;-4.0
15.07.2019 03:00;59.9;4.4;0.9;5.0;5.8;1.0;-2.9
15.07.2019 04:00;55.9;1.7;1.0;1.8;5.8;1.5;-4.8
15.07.2019 05:00;51.6;1.8;1.1;1.9;5.9;0.0;-3.9
15.07.2019 06:00;51.6;3.1;1.5;3.3;5.9;0.0;16.7
15.07.2019 07:00;53.1;3.4;1.6;3.7;6.3;0.0;52.9
15.07.2019 08:00;53.1;5.9;1.5;6.7;6.7;0.0;93.1
15.07.2019 09:00;58.1;3.8;1.8;4.7;7.4;0.0;282.5
15.07.2019 10:00;72.8;2.1;1.7;2.6;8.1;0.0;465.0
15.07.2019 11:00;77.5;1.5;2.0;1.8;8.9;0.0;574.2
15.07.2019 12:00;75.2;1.3;2.3;1.5;10.0;0.0;594.7
15.07.2019 13:00;75.8;1.4;2.9;1.6;11.1;0.0;838.4
15.07.2019 14:00;79.4;1.3;3.7;1.6;12.0;0.0;749.6
15.07.2019 15:00;79.0;1.5;4.2;1.7;12.6;0.0;760.4
15.07.2019 16:00;81.3;1.6;4.2;1.9;13.7;0.0;765.1
15.07.2019 17:00;82.6;1.8;4.7;2.1;13.8;0.0;448.5
15.07.2019 18:00;84.6;1.8;3.4;2.0;12.6;0.0;213.7
15.07.2019 19:00;80.6;1.7;2.8;1.9;12.2;0.0;157.7
15.07.2019 20:00;77.6;1.7;3.0;1.8;11.6;0.5;27.2
15.07.2019 21:00;73.6;1.7;2.9;1.7;9.9;0.3;-0.0
15.07.2019 22:00;55.9;1.9;3.9;2.0;9.0;0.0;-0.7
15.07.2019 23:00;51.8;1.9;4.4;2.0;8.7;0.0;-0.7
16.07.2019 00:00;49.8;1.6;4.3;1.7;8.0;0.0;-1.0
16.07.2019 01:00;46.2;1.2;4.5;1.3;7.3;0.0;-1.1
16.07.2019 02:00;43.7;1.2;3.8;1.3;6.9;0.0;-0.5
16.07.2019 03:00;43.4;1.4;4.4;1.5;6.3;0.0;-0.4
16.07.2019 04:00;42.7;1.2;3.9;1.3;6.4;0.0;-0.7
16.07.2019 05:00;42.2;1.7;4.3;1.9;5.8;0.0;1.1
16.07.2019 06:00;42.9;1.4;4.1;1.6;5.6;0.0;23.4
16.07.2019 07:00;41.8;1.8;4.0;2.2;6.0;0.0;45.0
16.07.2019 08:00;45.9;3.5;4.1;4.4;7.6;0.0;109.8
16.07.2019 09:00;52.1;1.5;4.7;1.7;10.2;0.0;557.1
16.07.2019 10:00;55.7;1.8;4.6;2.0;12.5;0.0;779.8
16.07.2019 11:00;82.4;2.0;4.5;2.2;13.9;0.0;896.1
16.07.2019 12:00;88.8;1.5;4.1;1.7;14.8;0.0;967.7
16.07.2019 13:00;91.6;1.5;4.2;1.7;15.6;0.0;999.4
16.07.2019 14:00;90.5;1.4;4.0;1.6;16.2;0.0;682.7
16.07.2019 15:00;89.9;1.5;4.1;1.7;17.0;0.0;817.6
16.07.2019 16:00;92.3;1.4;3.9;1.6;17.5;0.0;672.7
16.07.2019 17:00;95.6;1.4;4.4;1.5;17.3;0.0;522.3
16.07.2019 18:00;97.5;1.4;4.3;1.6;17.3;0.0;388.5
16.07.2019 19:00;96.9;1.6;5.5;1.8;16.1;0.0;150.1
16.07.2019 20:00;95.9;1.9;7.2;2.0;15.0;0.0;25.5
16.07.2019 21:00;78.1;2.1;8.1;2.2;14.1;0.0;-0.3
16.07.2019 22:00;69.0;2.8;8.2;2.8;12.5;0.0;-1.8
16.07.2019 23:00;67.8;2.6;8.1;2.7;11.6;0.0;-1.4
17.07.2019 00:00;63.6;2.6;7.2;2.7;10.2;0.0;-1.3
17.07.2019 01:00;60.0;2.0;6.9;2.1;9.7;0.0;-0.9
17.07.2019 02:00;59.3;1.4;6.3;1.5;9.2;0.0;-0.9
17.07.2019 03:00;58.5;1.6;5.7;1.7;8.9;0.0;-1.1
17.07.2019 04:00;57.7;1.4;5.6;1.5;8.7;0.0;-1.1
17.07.2019 05:00;57.9;1.7;5.5;1.8;8.3;0.0;1.2
17.07.2019 06:00;58.1;2.0;5.3;2.2;8.6;0.0;27.9
17.07.2019 07:00;56.0;2.3;5.3;2.6;9.1;0.0;54.1
17.07.2019 08:00;59.5;4.2;6.3;4.8;10.2;0.0;107.2
17.07.2019 09:00;63.8;1.9;5.6;2.1;13.0;0.0;596.4
17.07.2019 10:00;;;5.1;;15.9;0.0;751.2
17.07.2019 11:00;;;5.1;;17.1;;882.0
17.07.2019 12:00;88.7;;5.8;;17.3;;705.3
17.07.2019 13:00;97.5;1.7;6.3;1.9;18.0;;994.1
17.07.2019 14:00;96.5;1.7;7.1;1.9;18.2;0.0;789.1
17.07.2019 15:00;97.2;1.8;7.6;2.0;18.1;0.0;558.0
17.07.2019 16:00;99.2;1.9;7.1;2.0;17.8;0.0;379.4
17.07.2019 17:00;101.8;2.4;9.5;2.6;17.2;0.0;317.0
17.07.2019 18:00;102.5;2.5;9.5;2.6;16.8;0.0;297.4
17.07.2019 19:00;97.4;2.6;10.1;2.7;15.7;0.0;118.2
17.07.2019 20:00;80.9;2.6;4.6;2.7;13.9;0.0;22.2
17.07.2019 21:00;69.6;3.2;5.7;3.3;13.3;0.0;-0.3
17.07.2019 22:00;67.7;6.6;8.1;6.7;12.8;0.0;-0.5
17.07.2019 23:00;65.8;6.5;8.3;6.7;12.6;0.0;-0.4
18.07.2019 00:00;65.7;4.4;9.0;4.5;12.0;0.0;-0.8
18.07.2019 01:00;63.0;3.6;8.3;3.7;11.2;0.0;-0.9
18.07.2019 02:00;63.3;2.8;9.0;2.8;10.8;0.0;-0.4
18.07.2019 03:00;75.8;2.2;7.2;2.3;10.9;0.0;-0.3
18.07.2019 04:00;76.4;1.9;6.2;1.9;10.4;0.0;-1.1
18.07.2019 05:00;68.9;1.9;7.6;2.0;9.6;0.0;0.8
18.07.2019 06:00;64.6;3.5;7.8;3.7;9.4;0.0;36.9
18.07.2019 07:00;58.0;4.5;8.8;5.1;10.2;0.0;119.0
18.07.2019 08:00;55.2;4.9;8.7;5.5;11.4;0.0;195.4
18.07.2019 09:00;69.2;4.9;9.1;5.5;12.9;0.0;318.5
18.07.2019 10:00;88.3;2.2;8.4;2.4;14.6;0.0;617.9
18.07.2019 11:00;98.3;2.2;7.6;2.3;15.6;0.0;872.7
18.07.2019 12:00;101.7;1.9;7.4;2.0;16.2;0.0;892.3
18.07.2019 13:00;107.5;1.5;6.6;1.6;16.2;0.0;600.6
18.07.2019 14:00;103.0;1.6;6.2;1.7;16.6;0.0;617.5
18.07.2019 15:00;105.7;1.6;6.3;1.7;17.1;0.0;581.2
18.07.2019 16:00;107.5;1.8;6.9;1.9;17.3;0.0;575.6
18.07.2019 17:00;113.3;1.8;7.4;1.9;17.4;0.0;563.0
18.07.2019 18:00;114.5;2.0;8.3;2.1;16.7;0.0;347.4
18.07.2019 19:00;109.7;2.1;8.8;2.2;15.9;0.0;145.3
18.07.2019 20:00;101.3;2.2;8.2;2.3;15.2;0.0;25.2
18.07.2019 21:00;84.2;2.8;8.2;2.8;14.2;0.0;-0.9
18.07.2019 22:00;77.7;5.1;6.9;5.1;12.1;0.0;-1.8
18.07.2019 23:00;75.5;2.8;7.0;2.9;11.1;0.0;-1.1
19.07.2019 00:00;70.9;2.7;6.3;2.8;10.3;0.0;-0.6
19.07.2019 01:00;69.5;1.9;6.5;2.0;10.3;0.0;-1.0
19.07.2019 02:00;69.8;2.0;6.2;2.0;9.8;0.0;-0.7
19.07.2019 03:00;68.6;2.2;6.3;2.3;9.8;0.0;-0.5
19.07.2019 04:00;67.2;3.0;6.5;3.1;9.2;0.0;-0.7
19.07.2019 05:00;66.7;2.5;6.8;2.5;9.3;0.0;1.2
19.07.2019 06:00;66.4;2.2;5.9;2.3;9.5;0.0;37.4
19.07.2019 07:00;62.3;3.6;5.9;3.9;10.0;0.0;110.2
19.07.2019 08:00;58.2;3.6;7.7;4.0;11.7;0.0;179.3
19.07.2019 09:00;66.4;2.1;8.9;2.3;13.8;0.0;531.0
19.07.2019 10:00;79.2;2.7;8.3;2.9;15.6;0.0;539.5
19.07.2019 11:00;95.1;2.6;8.9;2.8;16.6;0.0;761.8
19.07.2019 12:00;105.4;2.2;8.4;2.4;17.4;0.0;632.0
19.07.2019 13:00;106.2;2.1;8.2;2.3;18.4;0.0;820.7
19.07.2019 14:00;104.2;2.1;8.3;2.2;19.1;0.0;793.2
19.07.2019 15:00;105.3;2.2;8.4;2.3;19.5;0.0;787.6
19.07.2019 16:00;103.6;2.1;9.0;2.3;19.6;0.0;601.9
19.07.2019 17:00;108.2;2.2;9.5;2.3;19.4;0.0;491.4
19.07.2019 18:00;111.1;2.4;11.5;2.6;19.3;0.0;400.6
19.07.2019 19:00;109.5;2.5;12.3;2.6;18.4;0.0;151.6
19.07.2019 20:00;95.8;4.7;13.0;4.8;16.5;0.0;27.2
19.07.2019 21:00;90.1;5.2;14.6;5.3;15.2;0.0;-0.6
19.07.2019 22:00;78.4;4.6;12.8;4.6;14.4;0.0;-1.3
19.07.2019 23:00;67.7;4.3;11.3;4.4;13.1;0.0;-1.3
20.07.2019 00:00;65.0;3.0;9.5;3.1;12.5;0.0;-1.1
20.07.2019 01:00;61.8;3.4;9.5;3.5;11.7;0.0;-1.1
20.07.2019 02:00;58.1;3.5;9.7;3.6;11.1;0.0;-1.1
20.07.2019 03:00;57.7;2.7;9.1;2.8;11.2;0.0;-1.0
20.07.2019 04:00;59.5;2.6;9.8;2.6;10.9;0.0;-0.9
20.07.2019 05:00;63.7;3.6;8.6;3.9;11.3;0.0;0.7
20.07.2019 06:00;62.6;3.7;8.7;3.8;11.4;0.0;20.0
20.07.2019 07:00;62.7;3.0;8.4;3.2;12.3;0.0;42.2
20.07.2019 08:00;64.6;4.0;9.5;4.5;13.2;0.0;84.8
20.07.2019 09:00;68.5;4.9;10.4;5.9;16.4;0.0;559.0
20.07.2019 10:00;74.8;2.6;9.4;2.8;19.0;0.0;699.2
20.07.2019 11:00;88.5;2.4;9.5;2.5;20.3;0.0;764.4
20.07.2019 12:00;95.5;2.1;9.2;2.3;20.8;0.0;822.4
20.07.2019 13:00;98.3;3.1;9.0;3.4;21.7;0.0;870.0
20.07.2019 14:00;98.2;3.1;9.5;3.4;22.3;0.0;916.6
20.07.2019 15:00;100.4;2.1;8.2;2.2;22.5;0.0;776.7
20.07.2019 16:00;98.1;2.5;7.5;2.7;22.2;0.0;499.4
20.07.2019 17:00;100.1;2.8;8.9;3.0;21.5;0.0;270.1
20.07.2019 18:00;112.5;2.5;11.6;2.6;19.5;0.0;88.7
20.07.2019 19:00;95.8;2.9;12.2;3.0;16.4;0.9;30.5
20.07.2019 20:00;75.4;2.7;10.6;2.8;14.9;0.0;13.5
20.07.2019 21:00;65.3;2.5;8.8;2.5;14.4;0.0;0.1
20.07.2019 22:00;61.8;2.2;7.9;2.2;13.6;0.0;-0.9
20.07.2019 23:00;57.8;2.3;8.0;2.3;13.4;0.0;-0.4
21.07.2019 00:00;55.9;2.2;8.5;2.2;13.1;0.0;-0.5
21.07.2019 01:00;55.9;2.3;8.8;2.4;13.2;0.0;-0.6
21.07.2019 02:00;56.3;1.9;8.4;1.9;13.3;0.0;-0.3
21.07.2019 03:00;55.8;1.7;8.4;1.7;13.6;0.0;-0.0
21.07.2019 04:00;57.5;2.1;8.4;2.2;13.7;0.0;-0.4
21.07.2019 05:00;59.6;2.7;9.0;2.8;13.6;0.0;0.1
21.07.2019 06:00;58.0;2.1;8.8;2.2;13.4;0.0;18.3
21.07.2019 07:00;63.3;2.1;9.8;2.3;13.5;0.0;77.0
21.07.2019 08:00;62.1;2.1;10.3;2.2;14.0;0.0;104.4
21.07.2019 09:00;71.6;2.2;10.1;2.3;15.1;0.0;134.3
21.07.2019 10:00;76.0;3.2;11.0;3.4;13.4;0.0;123.2
21.07.2019 11:00;77.7;3.1;10.5;3.4;13.8;0.0;332.9
21.07.2019 12:00;88.8;2.4;9.2;2.6;15.9;0.0;418.7
21.07.2019 13:00;99.0;1.9;7.5;2.0;17.4;0.0;789.8
21.07.2019 14:00;98.5;1.8;8.2;1.9;18.2;0.0;647.2
21.07.2019 15:00;103.0;1.8;8.8;1.9;19.1;0.0;762.6
21.07.2019 16:00;101.3;1.6;7.6;1.7;19.8;0.0;679.1
21.07.2019 17:00;103.1;1.5;7.7;1.6;19.5;0.0;418.9
21.07.2019 18:00;101.1;1.5;7.5;1.6;19.3;0.0;338.3
21.07.2019 19:00;97.9;1.4;8.2;1.5;18.7;0.0;133.3
21.07.2019 20:00;87.2;1.4;7.9;1.5;17.5;0.0;23.5
21.07.2019 21:00;68.7;2.8;8.5;2.8;15.5;0.0;-0.9
21.07.2019 22:00;63.1;2.9;9.8;3.0;14.8;0.0;-1.1
21.07.2019 23:00;61.1;2.2;9.0;2.3;13.8;0.0;-1.5
22.07.2019 00:00;59.7;2.4;8.5;2.5;12.7;0.0;-1.1
22.07.2019 01:00;58.5;2.5;7.9;2.6;12.1;0.0;-1.1
22.07.2019 02:00;57.5;1.5;7.7;1.6;11.8;0.0;-0.8
22.07.2019 03:00;57.5;1.9;7.4;2.0;11.5;0.0;-0.7
22.07.2019 04:00;56.8;1.5;7.6;1.6;11.6;0.0;-0.6
22.07.2019 05:00;55.7;1.6;7.5;1.7;11.0;0.0;0.2
22.07.2019 06:00;56.0;2.2;7.6;2.3;11.4;0.0;38.5
22.07.2019 07:00;52.7;4.8;7.8;5.4;11.8;0.0;66.8
22.07.2019 08:00;54.0;2.7;7.8;3.0;13.5;0.0;92.0
22.07.2019 09:00;61.9;1.5;7.8;1.7;16.4;0.0;538.6
22.07.2019 10:00;77.2;1.5;5.9;1.6;18.7;0.0;654.5
22.07.2019 11:00;95.8;1.7;6.8;1.8;19.3;0.0;810.2
22.07.2019 12:00;97.6;1.7;7.5;1.8;20.1;0.0;880.3
22.07.2019 13:00;97.8;1.6;7.0;1.8;20.5;0.0;854.5
22.07.2019 14:00;98.9;1.5;7.1;1.6;21.1;0.0;801.8
22.07.2019 15:00;99.9;1.6;6.7;1.7;21.5;0.0;700.4
22.07.2019 16:00;104.2;1.4;5.4;1.5;22.1;0.0;599.7
22.07.2019 17:00;103.5;1.2;5.9;1.4;22.0;0.0;501.3
22.07.2019 18:00;102.7;1.3;6.3;1.4;21.6;0.0;310.9
22.07.2019 19:00;100.4;1.7;8.7;1.8;20.7;0.0;125.7
22.07.2019 20:00;86.6;2.5;9.7;2.6;19.1;0.0;24.1
22.07.2019 21:00;71.0;3.7;9.9;3.8;17.0;0.0;-1.2
22.07.2019 22:00;68.4;3.5;9.9;3.5;16.2;0.0;-1.5
22.07.2019 23:00;66.5;3.5;9.4;3.5;15.1;0.0;-1.4
23.07.2019 00:00;63.3;2.6;9.2;2.7;14.2;0.0;-1.1
23.07.2019 01:00;62.0;2.4;8.6;2.5;13.6;0.0;-1.3
23.07.2019 02:00;60.4;2.4;8.8;2.6;13.1;0.0;-1.0
23.07.2019 03:00;59.5;1.5;8.7;1.6;12.8;0.0;-0.8
23.07.2019 04:00;59.0;1.8;9.5;1.9;13.2;0.0;-0.9
23.07.2019 05:00;57.9;1.9;9.6;2.0;12.8;0.0;0.1
23.07.2019 06:00;57.3;2.2;9.4;2.3;12.9;0.0;18.5
23.07.2019 07:00;56.4;3.5;9.4;3.8;13.3;0.0;37.9
23.07.2019 08:00;60.2;6.2;10.0;7.0;15.0;0.0;54.3
23.07.2019 09:00;66.7;2.1;10.0;2.3;18.2;0.0;572.4
23.07.2019 10:00;71.0;2.2;11.1;2.3;21.1;0.0;724.4
23.07.2019 11:00;94.7;1.9;7.8;2.1;22.3;0.0;846.2
23.07.2019 12:00;107.5;1.6;7.6;1.7;23.0;0.0;917.1
23.07.2019 13:00;109.0;1.8;6.9;1.9;23.9;0.0;926.5
23.07.2019 14:00;110.3;1.8;7.1;1.9;24.6;0.0;874.0
23.07.2019 15:00;106.6;1.7;7.7;1.8;25.3;0.0;799.9
23.07.2019 16:00;106.9;1.7;7.7;1.8;25.3;0.0;686.7
23.07.2019 17:00;105.6;1.7;9.0;1.9;25.0;0.0;506.2
23.07.2019 18:00;106.1;2.3;11.0;2.4;24.3;0.0;312.6
23.07.2019 19:00;111.0;2.3;15.0;2.4;23.2;0.0;118.4
23.07.2019 20:00;98.6;2.8;14.6;2.9;21.3;0.0;18.0
23.07.2019 21:00;82.0;4.4;15.7;4.5;19.4;0.0;-0.9
23.07.2019 22:00;74.9;3.1;14.0;3.2;19.0;0.0;-1.3
23.07.2019 23:00;72.6;3.0;13.8;3.1;17.8;0.0;-1.3
24.07.2019 00:00;64.5;2.8;13.4;2.9;17.1;0.0;-1.3
24.07.2019 01:00;61.3;2.5;12.6;2.6;16.5;0.0;-1.3
24.07.2019 02:00;61.3;3.1;12.1;3.2;15.6;0.0;-1.2
24.07.2019 03:00;61.0;1.9;10.7;1.9;16.0;0.0;-0.6
24.07.2019 04:00;61.1;1.7;9.8;1.8;16.1;0.0;-1.2
24.07.2019 05:00;61.1;2.1;9.3;2.1;15.7;0.0;0.0
24.07.2019 06:00;61.1;2.6;9.7;2.7;15.4;0.0;18.9
24.07.2019 07:00;60.7;2.9;9.5;3.1;15.5;0.0;39.1
24.07.2019 08:00;62.1;8.1;10.6;9.0;16.9;0.0;56.8
24.07.2019 09:00;68.7;2.2;10.9;2.4;20.2;0.0;555.8
24.07.2019 10:00;82.5;2.2;11.3;2.4;22.9;0.0;709.7
24.07.2019 11:00;104.3;2.4;9.7;2.6;24.2;0.0;829.7
24.07.2019 12:00;108.9;1.8;8.3;1.9;24.6;0.0;906.4
24.07.2019 13:00;108.4;1.8;8.0;2.0;25.4;0.0;929.1
24.07.2019 14:00;106.5;1.5;5.5;1.6;25.8;0.0;906.3
24.07.2019 15:00;111.2;1.8;8.6;1.9;26.0;0.0;821.1
24.07.2019 16:00;109.5;1.8;8.1;1.9;26.4;0.0;689.8
24.07.2019 17:00;115.6;2.1;11.1;2.2;25.8;0.0;525.6
24.07.2019 18:00;119.8;2.5;13.9;2.6;25.0;0.0;340.7
24.07.2019 19:00;119.7;2.6;15.2;2.7;24.2;0.0;125.6
24.07.2019 20:00;108.9;2.5;16.9;2.6;22.8;0.0;23.3
24.07.2019 21:00;101.2;3.6;17.3;3.7;21.8;0.0;-1.1
24.07.2019 22:00;86.8;3.6;17.9;3.7;20.4;0.0;-1.5
24.07.2019 23:00;87.2;3.5;17.5;3.6;19.4;0.0;-1.7
25.07.2019 00:00;85.2;3.4;16.0;3.5;18.2;0.0;-1.0
25.07.2019 01:00;77.3;3.1;16.7;3.2;17.6;0.0;-1.2
25.07.2019 02:00;72.3;2.7;15.8;2.8;16.9;0.0;-1.2
25.07.2019 03:00;72.9;2.4;15.0;2.5;16.4;0.0;-1.4
25.07.2019 04:00;72.4;2.4;15.4;2.5;16.1;0.0;-0.8
25.07.2019 05:00;72.5;2.8;14.7;2.8;15.5;0.0;-0.1
25.07.2019 06:00;70.8;3.7;14.4;3.8;15.5;0.0;18.5
