Station: Payerne
Land, < 1000 m
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
11.01.2019 10:00;31.3;20.1;0.4;0.26;17.6;13.6;0.5;26.0;-1.9;0.0;90.0
11.01.2019 11:00;41.5;13.1;0.4;0.23;14.6;11.4;0.4;17.6;-0.8;0.0;213.3
11.01.2019 12:00;47.1;10.2;0.4;0.22;13.7;11.0;0.3;13.8;0.1;0.0;347.0
11.01.2019 13:00;45.6;12.3;0.5;0.22;14.4;11.2;0.3;16.1;0.2;0.0;234.0
11.01.2019 14:00;45.1;13.2;0.5;0.22;14.6;11.5;0.3;16.3;0.5;0.0;184.5
11.01.2019 15:00;46.8;13.2;0.5;0.22;14.5;11.0;0.3;15.6;0.7;0.0;143.8
11.01.2019 16:00;43.8;15.8;0.5;0.23;14.9;11.2;0.3;17.5;0.7;0.0;80.5
11.01.2019 17:00;37.0;21.7;0.6;0.26;17.8;12.3;0.5;22.6;0.4;0.0;11.3
11.01.2019 18:00;32.5;25.3;0.8;0.26;18.7;13.0;0.5;25.7;0.2;0.0;0.0
11.01.2019 19:00;32.0;24.9;0.6;0.26;17.3;12.4;0.5;25.2;-0.1;0.0;0.0
11.01.2019 20:00;59.0;10.6;0.3;0.19;9.4;7.0;0.2;10.7;-0.8;0.0;0.0
11.01.2019 21:00;60.1;10.7;0.3;0.18;6.9;5.4;0.1;10.7;-1.2;0.0;0.0
11.01.2019 22:00;54.9;11.2;0.3;0.20;8.7;7.1;0.2;11.3;-1.0;0.2;0.0
11.01.2019 23:00;46.2;13.1;0.3;0.21;11.7;9.6;0.3;13.2;-1.1;0.0;0.0
12.01.2019 00:00;39.3;18.3;0.3;0.23;14.2;11.6;0.3;18.3;-0.9;0.0;0.0
12.01.2019 01:00;33.6;20.8;0.3;0.24;18.5;13.5;0.4;20.9;-0.7;0.0;0.0
12.01.2019 02:00;29.9;22.2;0.2;0.24;19.9;14.8;0.4;22.3;-0.7;0.0;0.0
12.01.2019 03:00;28.7;21.2;0.3;0.24;20.1;14.9;0.4;21.3;-0.6;0.0;0.0
12.01.2019 04:00;29.7;22.1;0.3;0.23;19.2;14.6;0.4;22.1;-0.5;0.0;0.0
12.01.2019 05:00;25.3;23.6;0.3;0.23;20.3;15.5;0.4;23.7;-0.5;0.0;0.0
12.01.2019 06:00;23.6;25.2;0.3;0.23;20.5;15.8;0.4;25.3;-0.4;0.0;0.0
12.01.2019 07:00;19.4;26.8;0.3;0.24;19.9;15.4;0.4;26.9;-0.5;0.0;0.0
12.01.2019 08:00;17.4;29.1;0.3;0.24;19.4;14.6;0.5;29.7;-0.2;0.0;0.0
12.01.2019 09:00;28.4;23.1;0.3;0.23;17.6;13.0;0.4;24.0;0.2;0.0;6.7
12.01.2019 10:00;29.4;21.0;0.3;0.23;17.9;12.6;0.4;24.5;0.5;0.0;46.0
12.01.2019 11:00;27.5;23.2;0.4;0.25;22.1;13.9;0.5;28.6;0.7;0.0;70.2
12.01.2019 12:00;28.8;27.0;0.4;0.24;18.5;12.4;0.5;35.1;1.7;0.0;107.7
12.01.2019 13:00;38.6;22.6;0.4;0.22;14.2;8.9;0.4;28.3;3.0;0.0;141.7
12.01.2019 14:00;47.5;14.6;0.3;0.20;11.8;6.7;0.3;17.9;4.2;0.0;186.5
12.01.2019 15:00;48.6;14.2;0.3;0.20;16.2;7.9;0.3;16.9;4.5;0.0;157.5
12.01.2019 16:00;48.6;14.4;0.3;0.20;12.8;7.0;0.3;15.4;4.3;0.0;55.8
12.01.2019 17:00;51.9;13.7;0.3;0.19;11.3;7.8;0.3;14.1;3.6;0.0;11.2
12.01.2019 18:00;53.5;13.6;0.3;0.18;12.0;8.1;0.2;13.7;3.4;0.0;0.2
12.01.2019 19:00;52.4;14.5;0.2;0.19;8.7;5.8;0.3;14.7;3.2;0.0;0.0
12.01.2019 20:00;41.4;19.4;0.3;0.23;12.8;9.4;0.4;19.6;3.0;0.0;0.0
12.01.2019 21:00;44.1;17.8;0.3;0.22;15.2;11.7;0.4;17.9;3.1;0.0;0.0
12.01.2019 22:00;42.7;18.8;0.3;0.23;16.8;12.7;0.5;18.9;3.1;0.0;0.0
12.01.2019 23:00;41.6;19.5;0.3;0.23;15.1;11.4;0.5;19.6;3.0;0.0;0.0
13.01.2019 00:00;53.6;13.5;0.2;0.19;10.3;7.8;0.3;13.6;2.8;0.0;0.0
13.01.2019 01:00;62.6;8.0;0.2;0.15;6.0;4.6;0.2;8.0;2.6;0.1;0.0
13.01.2019 02:00;61.6;7.1;0.2;0.16;4.8;3.7;0.2;7.2;2.5;0.0;0.0
13.01.2019 03:00;59.2;7.9;0.2;0.16;3.9;3.0;0.1;7.9;2.5;0.0;0.0
13.01.2019 04:00;56.7;8.4;0.2;0.16;3.9;3.1;0.1;8.5;2.3;0.0;0.0
13.01.2019 05:00;53.8;9.1;0.2;0.17;4.4;3.5;0.1;9.2;2.4;0.0;0.0
13.01.2019 06:00;53.2;7.1;0.1;0.17;3.5;2.8;0.1;7.2;2.4;0.4;0.0
13.01.2019 07:00;50.0;8.7;0.2;0.17;1.9;1.5;0.1;8.8;2.1;0.6;0.0
13.01.2019 08:00;47.0;10.3;0.1;0.17;1.2;0.9;0.1;10.4;2.1;0.2;0.0
13.01.2019 09:00;47.7;9.5;0.1;0.17;1.2;0.7;0.1;9.6;2.3;0.6;1.7
13.01.2019 10:00;48.4;8.6;0.2;0.17;1.0;0.6;0.1;8.9;2.5;0.1;13.2
13.01.2019 11:00;46.5;9.7;0.1;0.17;1.0;0.6;0.1;10.2;2.8;0.2;27.3
13.01.2019 12:00;44.9;11.4;0.2;0.18;1.1;0.7;0.1;12.5;3.2;0.0;50.3
13.01.2019 13:00;46.1;9.8;0.1;0.17;1.5;0.9;0.1;10.8;3.6;0.0;52.5
13.01.2019 14:00;44.3;11.1;0.1;0.18;1.9;1.2;0.1;11.8;3.7;0.1;24.7
13.01.2019 15:00;45.7;10.0;0.2;0.18;1.6;1.1;0.1;10.8;4.2;0.0;42.3
13.01.2019 16:00;48.0;8.1;0.1;0.17;1.7;1.3;0.1;8.7;4.8;0.0;41.2
13.01.2019 17:00;47.1;9.9;0.2;0.18;2.8;2.0;0.2;10.2;4.9;0.0;11.3
13.01.2019 18:00;45.3;11.6;0.2;0.18;3.4;2.4;0.2;11.8;5.0;0.0;0.0
13.01.2019 19:00;45.9;10.0;0.1;0.18;3.5;2.7;0.2;10.2;4.9;0.1;0.0
13.01.2019 20:00;46.5;9.9;0.1;0.18;3.5;2.7;0.2;10.0;4.9;0.0;0.0
13.01.2019 21:00;46.3;10.4;0.1;0.18;3.5;2.7;0.2;10.6;5.4;0.0;0.0
13.01.2019 22:00;51.9;8.3;0.1;0.17;3.8;2.9;0.2;8.5;6.0;0.0;0.0
13.01.2019 23:00;58.1;6.1;0.1;0.15;3.3;2.5;0.1;6.2;6.1;1.4;0.0
14.01.2019 00:00;61.1;4.9;0.1;0.15;2.7;1.8;0.1;5.0;5.9;0.4;0.0
14.01.2019 01:00;61.2;5.0;0.1;0.15;2.0;1.4;0.1;5.0;5.9;0.0;0.0
14.01.2019 02:00;61.8;4.0;0.1;0.14;1.4;1.0;0.0;4.1;6.2;0.0;0.0
14.01.2019 03:00;58.9;7.2;0.0;0.14;1.3;0.9;0.0;7.2;5.9;0.0;0.0
14.01.2019 04:00;58.4;5.5;0.1;0.14;1.0;0.6;0.0;5.6;5.9;0.0;0.0
14.01.2019 05:00;61.3;3.9;0.1;0.14;0.7;0.4;0.0;4.0;5.8;0.2;0.0
14.01.2019 06:00;61.6;5.4;0.1;0.14;1.4;0.5;0.0;5.5;5.6;0.8;0.0
14.01.2019 07:00;67.1;8.2;0.2;0.14;1.9;0.7;0.1;8.4;4.7;1.0;0.0
14.01.2019 08:00;62.2;12.7;0.1;0.14;1.8;0.8;0.1;12.9;4.2;0.0;0.0
14.01.2019 09:00;53.8;20.6;0.1;0.16;2.0;0.8;0.2;21.1;3.9;0.0;3.0
14.01.2019 10:00;69.8;8.8;0.2;0.15;2.5;1.3;0.1;9.1;4.7;0.0;24.5
14.01.2019 11:00;66.6;11.2;0.2;0.15;3.2;1.6;0.1;11.9;4.0;0.3;60.8
14.01.2019 12:00;70.6;7.3;0.1;0.15;3.2;1.5;0.1;8.4;4.6;0.0;138.5
14.01.2019 13:00;72.9;4.8;0.1;0.14;3.8;1.7;0.1;5.5;5.1;0.0;169.3
14.01.2019 14:00;72.3;4.5;0.0;0.14;4.9;2.3;0.1;5.0;5.5;0.0;124.0
14.01.2019 15:00;72.5;4.5;0.1;0.14;4.8;1.9;0.1;5.4;5.7;0.0;151.0
14.01.2019 16:00;72.2;4.7;0.0;0.14;4.6;2.1;0.1;5.2;5.7;0.0;59.8
14.01.2019 17:00;71.4;6.1;0.1;0.15;3.8;1.7;0.1;6.9;4.8;0.0;18.0
14.01.2019 18:00;67.0;6.7;0.0;0.16;4.0;2.1;0.1;7.1;4.2;0.0;0.0
14.01.2019 19:00;66.5;5.6;0.0;0.15;3.5;1.9;0.1;5.9;3.6;0.0;0.0
14.01.2019 20:00;68.2;4.6;0.0;0.15;3.0;1.8;0.1;4.7;3.6;0.0;0.0
14.01.2019 21:00;62.7;6.7;0.0;0.15;6.6;2.6;0.1;6.8;3.2;0.0;0.0
14.01.2019 22:00;63.1;5.9;0.0;0.15;6.5;2.8;0.1;6.0;3.0;0.0;0.0
14.01.2019 23:00;58.8;7.7;0.0;0.16;6.2;3.1;0.1;7.8;2.8;0.0;0.0
15.01.2019 00:00;53.7;10.4;0.0;0.16;5.2;3.4;0.2;10.5;2.7;0.2;0.0
15.01.2019 01:00;45.4;12.9;0.0;0.17;6.9;4.2;0.2;13.0;2.6;0.0;0.0
15.01.2019 02:00;44.8;11.4;0.1;0.18;7.4;4.3;0.2;11.5;2.6;0.0;0.0
15.01.2019 03:00;44.5;11.0;0.1;0.17;7.5;4.2;0.2;11.1;2.3;0.0;0.0
15.01.2019 04:00;42.1;9.2;0.1;0.17;7.2;4.0;0.2;9.3;2.0;0.0;0.0
15.01.2019 05:00;36.2;8.1;0.0;0.17;6.4;3.6;0.2;8.2;0.7;0.0;0.0
15.01.2019 06:00;35.2;9.6;0.0;0.17;5.2;3.2;0.1;9.8;0.1;0.0;0.0
15.01.2019 07:00;24.5;18.8;0.0;0.17;5.7;3.6;0.2;19.2;-0.5;0.0;0.0
15.01.2019 08:00;5.7;39.6;0.1;0.24;9.2;5.2;0.6;57.9;-0.9;0.0;0.0
15.01.2019 09:00;8.6;36.3;0.2;0.24;8.3;5.4;0.6;65.6;-1.3;0.0;14.2
15.01.2019 10:00;15.7;28.3;0.2;0.25;20.3;9.3;0.7;51.7;-0.6;0.0;133.8
15.01.2019 11:00;20.8;21.3;0.4;0.22;10.7;5.7;0.6;43.2;1.4;0.0;255.5
15.01.2019 12:00;41.8;14.9;0.4;0.20;9.1;5.5;0.4;23.9;3.4;0.0;342.3
15.01.2019 13:00;42.7;17.7;1.0;0.22;10.8;6.2;0.4;28.9;4.4;0.0;381.7
15.01.2019 14:00;61.6;9.1;0.7;0.17;7.8;4.8;0.2;12.8;5.2;0.0;365.5
15.01.2019 15:00;68.8;6.8;0.4;0.16;7.1;4.4;0.1;8.4;5.4;0.0;225.2
15.01.2019 16:00;74.1;4.9;0.3;0.15;5.9;3.5;0.1;5.7;5.4;0.0;191.3
15.01.2019 17:00;70.3;8.1;0.4;0.16;6.7;3.5;0.1;8.6;4.8;0.0;59.3
15.01.2019 18:00;47.0;22.4;0.3;0.20;8.6;4.3;0.4;22.7;2.7;0.0;0.5
15.01.2019 19:00;45.6;21.1;0.1;0.31;10.6;5.3;0.4;21.3;1.1;0.0;0.0
15.01.2019 20:00;31.3;31.0;0.2;0.25;9.5;6.1;0.6;32.2;0.1;0.0;0.0
15.01.2019 21:00;33.9;22.9;0.1;0.24;11.3;7.2;0.6;23.3;-0.7;0.0;0.0
15.01.2019 22:00;30.7;20.4;0.1;0.23;13.2;8.3;0.7;20.6;-1.4;0.0;0.0
15.01.2019 23:00;26.9;17.6;0.1;0.25;14.6;10.3;1.0;17.7;-1.6;0.0;0.0
16.01.2019 00:00;25.9;16.7;0.1;0.25;10.5;7.2;0.5;16.8;-1.9;0.0;0.0
16.01.2019 01:00;24.1;14.9;0.1;0.25;13.9;9.7;0.6;15.0;-2.4;0.0;0.0
16.01.2019 02:00;24.7;13.3;0.2;0.25;10.9;7.4;0.5;13.5;-2.6;0.0;0.0
16.01.2019 03:00;27.8;10.5;0.2;0.22;8.6;5.5;0.4;10.6;-2.8;0.0;0.0
16.01.2019 04:00;25.7;10.2;0.2;0.20;7.1;4.8;0.3;10.3;-3.2;0.0;0.0
16.01.2019 05:00;29.6;7.9;0.2;0.21;6.4;4.3;0.3;8.0;-3.1;0.0;0.0
16.01.2019 06:00;18.7;16.4;0.2;0.20;6.5;4.3;0.3;17.1;-3.7;0.0;0.0
16.01.2019 07:00;14.1;22.7;0.2;0.21;7.9;4.7;0.4;24.9;-3.2;0.0;0.0
16.01.2019 08:00;8.6;29.3;0.3;0.23;9.3;5.6;0.5;33.8;-3.2;0.0;0.0
16.01.2019 09:00;4.0;37.3;0.5;0.26;13.9;7.7;0.7;61.3;-3.3;0.0;25.8
16.01.2019 10:00;8.2;31.7;0.8;0.29;13.9;8.5;0.7;74.0;-2.5;0.0;109.5
16.01.2019 11:00;12.5;27.3;0.8;0.30;16.6;10.0;0.8;68.5;-1.3;0.0;179.5
16.01.2019 12:00;27.9;17.5;0.6;0.27;17.7;11.4;0.8;33.0;0.6;0.0;332.7
16.01.2019 13:00;34.0;17.2;0.6;0.26;19.2;12.7;0.7;29.8;1.9;0.0;369.0
16.01.2019 14:00;37.0;18.5;0.6;0.24;19.5;13.0;0.6;30.2;3.2;0.0;366.0
16.01.2019 15:00;35.0;22.3;0.7;0.25;21.5;14.1;0.7;35.2;4.4;0.0;307.8
16.01.2019 16:00;29.7;27.9;0.7;0.27;25.1;14.3;0.8;40.0;4.9;0.0;197.5
16.01.2019 17:00;17.2;38.1;0.8;0.34;24.7;14.4;0.8;49.0;3.9;0.0;57.5
16.01.2019 18:00;9.2;47.4;0.7;0.45;34.9;22.8;1.3;56.9;2.4;0.0;1.5
16.01.2019 19:00;8.5;51.3;0.5;0.29;20.1;11.6;1.0;57.5;1.7;0.0;0.0
16.01.2019 20:00;29.8;34.9;0.6;0.23;19.3;9.5;0.7;35.4;2.8;0.0;0.0
16.01.2019 21:00;35.9;29.2;0.7;0.23;18.1;8.8;0.6;29.4;3.5;0.0;0.0
16.01.2019 22:00;40.6;25.0;0.6;0.22;16.2;8.7;0.6;25.2;3.7;0.0;0.0
16.01.2019 23:00;50.6;16.5;0.6;0.20;13.4;8.2;0.5;16.6;4.6;0.0;0.0
17.01.2019 00:00;56.5;13.0;0.5;0.19;14.5;8.7;0.5;13.1;5.3;0.0;0.0
17.01.2019 01:00;59.4;11.3;0.5;0.19;15.1;9.3;0.4;11.4;5.4;0.0;0.0
17.01.2019 02:00;65.6;7.7;0.5;0.18;15.0;9.3;0.4;7.8;5.8;0.0;0.0
17.01.2019 03:00;69.3;5.7;0.4;0.17;14.1;8.6;0.3;5.8;6.1;0.0;0.0
17.01.2019 04:00;69.2;5.3;0.4;0.16;13.1;8.0;0.3;5.3;6.2;0.0;0.0
17.01.2019 05:00;70.5;5.5;0.4;0.16;12.0;7.4;0.3;5.6;6.7;0.0;0.0
17.01.2019 06:00;71.1;5.1;0.3;0.15;8.7;5.4;0.2;5.2;7.0;0.0;0.0
17.01.2019 07:00;68.1;7.2;0.3;0.15;8.0;4.7;0.2;7.3;6.2;0.0;0.0
17.01.2019 08:00;61.6;13.0;0.3;0.16;8.4;5.4;0.2;13.1;6.0;0.0;0.0
17.01.2019 09:00;62.6;10.5;0.4;0.16;9.1;5.7;0.3;10.7;6.1;0.0;1.8
17.01.2019 10:00;55.7;14.9;0.3;0.17;9.7;6.4;0.3;15.5;5.9;0.0;25.3
17.01.2019 11:00;61.7;12.1;0.2;0.15;7.5;4.8;0.2;12.9;6.3;0.0;50.3
17.01.2019 12:00;;;;;5.3;3.4;0.2;;5.8;0.5;37.7
17.01.2019 13:00;;;;0.16;5.2;3.3;0.2;;5.5;0.6;74.0
17.01.2019 14:00;69.2;6.2;0.2;0.15;4.9;2.7;0.1;6.8;5.5;0.1;54.8
17.01.2019 15:00;71.7;3.8;0.1;0.14;2.5;1.2;0.1;4.2;5.5;0.0;69.8
17.01.2019 16:00;66.6;6.0;0.2;0.15;3.4;1.9;0.1;6.6;5.1;0.0;59.0
17.01.2019 17:00;63.3;9.3;0.1;0.15;3.4;1.9;0.1;9.7;5.0;0.0;24.7
17.01.2019 18:00;65.4;8.7;0.1;0.16;3.6;1.8;0.1;9.0;3.8;0.1;0.0
17.01.2019 19:00;64.4;8.8;0.0;0.15;3.8;1.9;0.1;9.0;3.6;0.0;0.0
17.01.2019 20:00;58.2;13.0;0.1;0.16;4.1;2.3;0.2;13.1;3.0;0.0;0.0
17.01.2019 21:00;56.9;11.9;0.1;0.17;5.1;2.8;0.2;12.0;2.4;0.0;0.0
17.01.2019 22:00;58.2;12.1;0.0;0.17;5.8;3.3;0.2;12.2;2.6;0.0;0.0
17.01.2019 23:00;58.3;10.0;0.0;0.17;5.5;3.1;0.2;10.1;2.5;0.0;0.0
18.01.2019 00:00;60.9;6.9;0.0;0.16;5.0;2.8;0.1;7.0;2.7;0.0;0.0
18.01.2019 01:00;58.0;7.3;0.1;0.17;4.8;2.7;0.1;7.4;2.2;0.0;0.0
18.01.2019 02:00;63.3;5.0;0.1;0.16;4.7;2.8;0.1;5.0;2.1;0.0;0.0
18.01.2019 03:00;67.9;2.8;0.2;0.14;2.9;1.7;0.0;2.9;1.3;0.0;0.0
18.01.2019 04:00;68.6;2.5;0.1;0.14;1.1;0.6;0.0;2.6;0.4;0.2;0.0
18.01.2019 05:00;66.6;2.4;0.0;0.15;1.7;1.1;0.0;2.5;0.3;0.0;0.0
18.01.2019 06:00;61.1;4.2;0.1;0.16;1.7;1.1;0.1;4.3;0.1;0.0;0.0
18.01.2019 07:00;58.9;10.9;0.3;0.17;2.8;1.6;0.1;11.2;-0.8;0.0;0.0
18.01.2019 08:00;24.4;41.9;0.2;0.22;4.5;2.1;0.5;57.6;-2.2;0.0;0.0
18.01.2019 09:00;19.6;37.7;0.1;0.21;5.2;2.4;0.5;46.5;-3.0;0.0;16.8
18.01.2019 10:00;29.1;24.6;0.3;0.25;11.9;7.4;0.6;37.8;-1.9;0.0;147.8
18.01.2019 11:00;52.6;13.9;0.4;0.20;6.6;3.7;0.3;20.2;-0.2;0.0;276.7
18.01.2019 12:00;55.9;11.1;0.3;0.19;5.5;3.4;0.2;16.5;0.5;0.0;362.0
18.01.2019 13:00;61.5;8.0;0.2;0.18;5.6;3.6;0.2;11.6;1.4;0.0;387.8
18.01.2019 14:00;67.5;6.1;0.2;0.17;6.1;3.7;0.1;8.2;1.8;0.0;328.0
18.01.2019 15:00;71.2;4.4;0.2;0.16;5.1;3.1;0.1;5.5;1.9;0.0;249.2
18.01.2019 16:00;68.6;5.8;0.2;;6.0;3.7;;6.8;1.7;0.0;165.3
18.01.2019 17:00;62.9;9.9;0.2;0.18;8.1;4.7;0.2;10.6;0.8;0.0;40.5
18.01.2019 18:00;60.8;11.5;0.2;0.19;7.8;5.1;0.2;11.7;0.1;0.0;0.7
18.01.2019 19:00;55.2;14.6;0.1;0.19;9.7;5.7;0.3;14.6;-0.6;0.0;0.0
18.01.2019 20:00;30.5;37.0;0.2;0.26;10.4;6.6;0.5;37.9;-1.3;0.0;0.0
18.01.2019 21:00;40.4;22.9;0.4;0.27;12.4;8.4;0.6;23.0;-1.6;0.0;0.0
18.01.2019 22:00;38.5;21.3;0.5;0.27;14.9;10.1;0.6;21.3;-1.3;0.0;0.0
18.01.2019 23:00;39.2;18.9;0.3;0.25;14.3;9.5;0.4;19.0;-1.9;0.0;0.0
19.01.2019 00:00;32.3;20.3;0.2;0.25;13.6;9.5;0.5;20.4;-2.6;0.0;0.0
19.01.2019 01:00;29.6;18.3;0.2;0.25;14.1;10.1;0.4;18.4;-3.2;0.0;0.0
19.01.2019 02:00;26.5;20.1;0.2;0.25;15.7;11.2;0.4;20.2;-2.8;0.0;0.0
19.01.2019 03:00;20.9;19.0;0.2;0.27;16.3;11.7;0.5;19.2;-3.1;0.0;0.0
19.01.2019 04:00;21.0;19.3;0.1;0.26;16.4;11.8;0.4;19.5;-2.8;0.0;0.0
19.01.2019 05:00;18.5;18.4;0.2;0.27;17.5;12.5;0.4;18.9;-2.5;0.0;0.0
19.01.2019 06:00;12.8;26.1;1.3;0.27;19.1;13.6;0.5;27.5;-2.4;0.0;0.0
19.01.2019 07:00;9.4;26.6;0.9;0.27;18.9;14.0;0.5;27.6;-2.5;0.0;0.0
19.01.2019 08:00;14.4;23.6;0.5;0.26;20.7;14.8;0.5;24.1;-2.8;0.0;0.0
19.01.2019 09:00;10.2;29.2;0.4;0.28;22.1;16.1;0.7;33.5;-2.8;0.0;9.7
19.01.2019 10:00;15.5;26.5;0.6;0.28;23.5;16.9;0.7;36.3;-2.4;0.0;77.2
19.01.2019 11:00;23.4;22.2;0.7;0.28;24.6;18.0;0.7;33.6;-1.8;0.0;173.8
19.01.2019 12:00;32.8;20.0;1.3;0.29;26.5;19.0;0.7;32.4;-0.9;0.0;347.7
19.01.2019 13:00;49.2;14.1;0.9;0.23;23.4;16.9;0.4;19.1;-0.1;0.0;389.0
19.01.2019 14:00;49.4;15.1;1.0;0.23;23.5;16.7;0.4;20.3;0.7;0.0;368.7
19.01.2019 15:00;48.9;15.8;0.8;0.24;25.1;17.7;0.5;20.1;1.0;0.0;259.7
19.01.2019 16:00;47.0;17.4;0.7;0.23;26.8;18.3;0.4;20.4;1.1;0.0;152.0
19.01.2019 17:00;45.4;19.2;0.6;0.23;25.7;17.9;0.4;20.5;0.8;0.0;61.7
19.01.2019 18:00;35.5;24.6;0.8;0.28;26.1;18.3;0.5;24.9;-0.6;0.0;1.7
19.01.2019 19:00;24.7;26.2;0.4;0.35;26.0;18.8;0.8;26.3;-1.4;0.0;0.0
19.01.2019 20:00;21.9;28.6;0.4;0.29;27.9;19.8;0.8;29.0;-1.8;0.0;0.0
19.01.2019 21:00;11.3;36.5;0.3;0.33;28.4;20.3;0.8;37.0;-2.2;0.0;0.0
19.01.2019 22:00;14.2;32.8;0.3;0.31;29.5;20.7;0.9;34.1;-2.5;0.0;0.0
19.01.2019 23:00;18.1;24.9;0.3;0.33;30.6;22.3;0.9;25.1;-2.6;0.0;0.0
20.01.2019 00:00;15.5;28.4;0.2;0.32;30.9;22.7;0.8;29.6;-3.0;0.0;0.0
20.01.2019 01:00;18.8;23.8;0.2;0.31;33.0;23.7;0.8;23.9;-3.7;0.0;0.0
20.01.2019 02:00;9.5;28.0;0.3;0.40;30.9;22.5;0.9;32.5;-4.0;0.0;0.0
20.01.2019 03:00;9.5;26.9;0.3;0.35;30.7;22.2;0.8;28.9;-4.2;0.0;0.0
20.01.2019 04:00;14.9;20.8;0.3;0.29;30.6;22.1;0.7;21.0;-4.6;0.0;0.0
20.01.2019 05:00;15.2;18.1;0.3;0.27;27.7;20.3;0.6;18.2;-4.8;0.0;0.0
20.01.2019 06:00;19.6;16.2;0.3;0.25;26.6;19.4;0.5;16.3;-4.9;0.0;0.0
20.01.2019 07:00;18.0;17.4;0.3;0.25;23.8;17.3;0.5;17.5;-4.3;0.0;0.0
20.01.2019 08:00;16.2;19.3;0.3;0.27;23.1;16.9;0.5;19.6;-3.8;0.0;0.0
20.01.2019 09:00;15.5;19.5;0.4;0.26;23.5;16.6;0.6;21.0;-3.6;0.0;13.3
20.01.2019 10:00;19.9;20.0;0.4;0.25;24.7;16.7;0.6;25.4;-2.7;0.0;64.3
20.01.2019 11:00;23.0;16.9;0.5;0.28;26.5;18.4;0.7;26.7;-1.4;0.0;246.3
20.01.2019 12:00;33.0;17.2;0.7;0.27;34.7;23.2;0.7;24.2;-0.0;0.0;256.5
20.01.2019 13:00;34.3;20.6;1.5;0.30;39.1;26.5;0.7;28.0;0.6;0.0;238.5
20.01.2019 14:00;39.5;19.3;1.5;0.27;37.1;25.9;0.7;24.3;1.2;0.0;217.8
20.01.2019 15:00;44.4;19.3;1.2;0.26;33.2;22.9;0.6;23.1;1.5;0.0;179.3
20.01.2019 16:00;47.0;21.5;0.9;0.25;29.8;20.0;0.5;23.8;1.8;0.0;90.3
20.01.2019 17:00;46.1;20.1;0.7;0.25;26.0;18.1;0.5;20.8;1.5;0.0;18.0
20.01.2019 18:00;28.9;31.0;0.6;0.30;29.8;19.5;0.7;33.0;0.9;0.0;0.3
20.01.2019 19:00;18.1;40.2;0.6;0.36;28.9;19.1;0.8;40.6;0.3;0.0;0.0
20.01.2019 20:00;23.5;33.4;0.6;0.32;29.2;20.4;0.8;34.0;0.2;0.0;0.0
20.01.2019 21:00;13.2;39.9;0.5;0.35;30.1;20.5;0.9;40.6;0.0;0.0;0.0
20.01.2019 22:00;16.5;31.1;0.5;0.42;30.9;21.8;1.0;31.5;-0.1;0.0;0.0
20.01.2019 23:00;13.2;32.2;0.5;0.40;31.5;22.6;1.0;33.3;-0.3;0.0;0.0
21.01.2019 00:00;12.9;29.4;0.4;0.35;33.5;23.9;1.0;29.5;-0.5;0.0;0.0
21.01.2019 01:00;17.3;23.1;0.4;0.33;31.8;23.6;0.9;23.2;-0.7;0.0;0.0
21.01.2019 02:00;14.7;23.3;0.4;0.35;32.7;24.6;0.8;24.0;-0.7;0.0;0.0
21.01.2019 03:00;16.9;22.3;0.4;0.33;33.0;25.0;0.8;22.4;-0.7;0.0;0.0
21.01.2019 04:00;14.6;25.2;0.6;0.33;34.1;25.9;0.9;25.4;-0.7;0.0;0.0
21.01.2019 05:00;8.4;27.7;0.7;0.34;33.0;25.5;1.0;28.2;-0.8;0.0;0.0
21.01.2019 06:00;4.6;33.6;0.7;0.36;34.0;25.8;1.2;36.5;-0.9;0.0;0.0
21.01.2019 07:00;1.8;35.9;0.7;0.37;33.8;25.9;1.4;42.8;-1.0;0.0;0.0
21.01.2019 08:00;2.3;38.8;1.3;0.45;33.9;26.0;1.5;54.7;-0.7;0.0;0.0
21.01.2019 09:00;3.5;38.5;1.7;0.46;35.6;26.6;1.5;58.0;-0.8;0.0;12.0
21.01.2019 10:00;11.0;34.7;1.3;0.41;36.4;27.9;1.3;51.1;-0.5;0.0;65.8
21.01.2019 11:00;20.2;27.3;1.1;0.36;42.3;32.8;1.3;39.4;-0.1;0.0;174.8
21.01.2019 12:00;24.9;24.8;1.2;0.37;44.7;34.4;1.2;40.8;1.1;0.0;344.5
21.01.2019 13:00;29.0;24.5;1.1;0.36;45.9;34.8;1.2;38.2;1.6;0.0;258.0
21.01.2019 14:00;31.6;25.5;1.1;0.37;46.9;35.2;1.2;40.0;2.6;0.0;356.3
21.01.2019 15:00;37.1;24.9;1.1;0.35;45.1;34.2;1.1;35.7;3.3;0.0;302.3
21.01.2019 16:00;39.6;25.7;0.9;0.34;41.3;31.2;1.0;32.5;3.7;0.0;198.8
21.01.2019 17:00;31.4;32.3;0.9;0.35;41.6;30.9;1.1;36.5;3.0;0.0;71.0
21.01.2019 18:00;10.4;51.6;0.8;0.42;44.3;31.6;1.4;63.8;1.4;0.0;2.2
