Station: Basel-Binningen
Vorstädtisch
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];CPC [1/cm3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
01.02.2019 09:00;16.8;43.3;1.6;16.7;15.4;0.5;14442.9;48.1;3.6;0.0;6.7
01.02.2019 10:00;17.7;42.4;1.4;16.5;15.3;0.6;14145.3;48.1;3.6;0.2;16.0
01.02.2019 11:00;14.6;46.1;1.3;17.9;15.8;0.6;15878.6;57.4;3.6;1.0;35.8
01.02.2019 12:00;13.9;45.2;1.3;19.4;16.5;0.7;16312.8;60.4;3.7;0.7;44.5
01.02.2019 13:00;19.2;39.0;1.2;19.2;16.6;0.6;13716.3;51.3;3.9;0.6;74.2
01.02.2019 14:00;23.5;37.4;1.1;16.9;14.9;0.5;12698.7;46.1;4.2;0.2;61.7
01.02.2019 15:00;20.6;42.2;0.8;16.8;14.3;0.6;15149.4;49.4;4.0;1.9;27.5
01.02.2019 16:00;18.1;43.0;0.7;17.2;15.0;0.7;11860.0;50.7;3.7;1.4;26.5
01.02.2019 17:00;11.6;51.2;0.9;17.3;14.8;0.7;12374.8;58.4;3.5;1.3;6.2
01.02.2019 18:00;6.4;54.0;0.9;16.0;14.3;0.8;12290.4;58.6;3.2;1.2;0.0
01.02.2019 19:00;15.8;43.3;0.6;12.9;12.2;0.7;10739.5;44.3;3.3;1.3;0.0
01.02.2019 20:00;17.9;47.6;0.9;12.9;12.2;0.9;12259.1;56.1;3.4;0.6;0.0
01.02.2019 21:00;4.8;59.8;1.0;17.3;16.1;1.0;13334.1;73.8;3.2;0.0;0.0
01.02.2019 22:00;15.6;42.5;1.1;18.9;18.0;0.8;9457.8;43.8;3.0;0.0;0.0
01.02.2019 23:00;18.1;41.0;1.4;15.6;14.7;0.7;9981.1;41.8;2.9;0.0;0.0
02.02.2019 00:00;17.5;41.7;1.6;12.2;11.7;0.5;9478.2;42.2;2.9;0.0;0.0
02.02.2019 01:00;19.9;36.7;2.1;12.2;12.1;0.5;8984.8;37.2;2.8;0.0;0.0
02.02.2019 02:00;20.1;34.8;1.9;12.6;12.8;0.5;8158.9;35.1;2.7;0.0;0.0
02.02.2019 03:00;15.9;35.2;2.9;14.4;14.5;0.5;9244.1;35.4;2.3;0.0;0.0
02.02.2019 04:00;7.2;35.9;1.2;16.9;17.1;0.7;7791.6;38.1;1.7;0.0;0.0
02.02.2019 05:00;6.1;34.0;1.2;18.9;19.2;0.7;8069.5;36.0;1.0;0.0;0.0
02.02.2019 06:00;11.8;24.6;0.6;16.9;17.5;0.5;6041.2;25.5;1.1;0.0;0.0
02.02.2019 07:00;5.1;39.6;1.2;18.6;18.7;0.5;9365.2;43.8;1.9;0.0;0.0
02.02.2019 08:00;7.5;37.2;1.1;16.7;16.8;0.5;9089.2;41.0;2.2;0.0;0.2
02.02.2019 09:00;12.2;35.2;1.4;16.3;16.2;0.5;10755.4;41.2;2.2;0.0;19.7
02.02.2019 10:00;14.5;30.3;1.7;17.5;16.7;0.5;9858.9;43.8;2.7;0.0;85.7
02.02.2019 11:00;16.9;26.8;2.3;16.4;16.2;0.6;9382.4;44.8;3.6;0.0;171.3
02.02.2019 12:00;21.0;30.0;3.8;17.0;16.8;0.6;12459.6;48.7;4.6;0.0;211.7
02.02.2019 13:00;36.4;22.8;4.0;14.6;14.7;0.5;10503.2;36.9;6.4;0.0;422.8
02.02.2019 14:00;55.5;14.9;1.8;9.8;9.7;0.3;6231.8;18.2;7.0;0.0;249.3
02.02.2019 15:00;69.3;10.5;1.0;22.6;22.7;0.9;6850.9;11.8;7.2;0.0;152.8
02.02.2019 16:00;74.0;9.2;0.6;9.3;8.8;0.4;6101.4;9.8;7.0;0.0;57.8
02.02.2019 17:00;74.7;11.8;0.6;6.1;5.5;0.3;6760.9;12.1;6.6;0.0;37.2
02.02.2019 18:00;73.6;10.6;0.6;7.0;6.6;0.3;5360.9;10.4;6.0;0.0;3.5
02.02.2019 19:00;69.5;10.4;0.5;8.3;8.0;0.4;5556.1;10.2;5.8;0.0;0.0
02.02.2019 20:00;67.9;10.1;0.5;8.0;7.6;0.4;6197.4;9.7;5.4;0.0;0.0
02.02.2019 21:00;60.5;8.5;0.5;8.0;7.9;0.4;5348.6;8.4;4.9;0.0;0.0
02.02.2019 22:00;54.8;8.4;0.4;6.2;6.1;0.3;4757.7;8.2;4.4;0.0;0.0
02.02.2019 23:00;41.7;10.8;0.3;8.0;8.0;0.3;3474.0;10.7;3.9;0.0;0.0
03.02.2019 00:00;32.5;15.5;0.3;9.7;9.9;0.3;3041.2;15.5;3.7;0.0;0.0
03.02.2019 01:00;25.2;21.9;0.4;11.0;11.0;0.4;3148.2;21.8;3.5;0.0;0.0
03.02.2019 02:00;16.5;28.2;0.4;8.9;8.8;0.3;2669.7;28.2;3.2;0.0;0.0
03.02.2019 03:00;13.7;28.6;0.4;7.7;8.0;0.3;3047.6;28.8;2.9;0.0;0.0
03.02.2019 04:00;12.6;26.9;0.3;7.8;8.1;0.3;2608.8;27.0;2.8;0.0;0.0
03.02.2019 05:00;9.8;28.4;0.5;7.7;7.7;0.3;3198.1;29.0;2.6;0.2;0.0
03.02.2019 06:00;6.2;31.3;0.5;7.8;7.8;0.3;4694.8;32.5;2.5;0.6;0.0
03.02.2019 07:00;4.6;34.9;0.7;7.3;7.3;0.3;6466.9;37.1;1.9;0.6;0.0
03.02.2019 08:00;2.2;37.6;0.4;6.6;6.6;0.3;5286.4;41.7;1.2;1.4;0.0
03.02.2019 09:00;3.3;36.8;0.4;5.6;5.9;0.4;6581.6;43.9;0.9;0.3;1.0
03.02.2019 10:00;19.6;24.5;0.2;9.8;10.2;0.4;5441.1;27.1;1.0;0.1;17.2
03.02.2019 11:00;43.3;14.6;0.2;12.0;12.5;0.4;7892.4;15.3;0.8;0.1;24.2
03.02.2019 12:00;50.9;14.3;0.3;14.7;15.0;0.4;5417.6;14.7;1.1;0.0;24.0
03.02.2019 13:00;53.4;14.8;0.3;14.8;14.6;0.4;5718.1;15.5;1.5;0.0;58.5
03.02.2019 14:00;58.9;13.0;0.2;12.1;12.4;0.4;5459.0;13.4;1.7;0.0;53.8
03.02.2019 15:00;58.8;16.5;0.4;12.5;12.6;0.4;8498.9;17.1;1.9;0.0;31.3
03.02.2019 16:00;57.2;15.8;0.4;14.2;14.3;0.5;7749.1;16.2;2.2;0.0;45.7
03.02.2019 17:00;55.3;15.2;0.4;14.7;15.0;0.5;6913.5;15.5;2.5;0.0;23.7
03.02.2019 18:00;52.5;14.6;0.5;14.8;15.1;0.5;6130.6;14.5;2.1;0.0;5.2
03.02.2019 19:00;48.3;16.5;0.5;15.9;16.3;0.6;9082.9;16.2;1.1;0.1;0.0
03.02.2019 20:00;42.8;19.6;1.2;17.1;17.8;0.7;19857.7;19.5;1.0;0.0;0.0
03.02.2019 21:00;42.3;15.8;1.1;17.5;18.1;0.6;12834.2;15.6;0.9;0.0;0.0
03.02.2019 22:00;33.5;19.8;0.8;18.7;19.4;0.7;12274.7;19.9;0.8;0.0;0.0
03.02.2019 23:00;39.5;15.7;0.9;17.3;17.7;0.5;9808.4;15.6;0.9;0.0;0.0
04.02.2019 00:00;40.1;15.4;1.0;16.4;16.6;0.5;10985.8;15.3;0.6;0.0;0.0
04.02.2019 01:00;33.5;15.0;0.6;15.7;16.0;0.5;7972.9;14.7;-0.5;0.0;0.0
04.02.2019 02:00;33.9;13.8;0.6;15.6;15.8;0.5;5901.9;13.6;-0.8;0.0;0.0
04.02.2019 03:00;28.4;15.4;0.6;15.5;15.4;0.5;7126.3;15.4;-1.5;0.0;0.0
04.02.2019 04:00;19.4;23.7;0.7;15.9;16.1;0.6;8766.3;24.0;-2.0;0.0;0.0
04.02.2019 05:00;19.4;18.9;0.8;15.4;15.6;0.5;7297.7;19.2;-2.4;0.0;0.0
04.02.2019 06:00;12.3;27.4;1.1;16.1;16.1;0.5;9528.6;30.6;-2.2;0.0;0.0
04.02.2019 07:00;7.1;39.2;1.0;20.6;20.8;0.6;11345.0;45.9;-2.1;0.0;0.0
04.02.2019 08:00;2.4;45.2;1.1;21.6;21.0;0.8;13867.5;71.7;-2.4;0.0;0.5
04.02.2019 09:00;3.9;43.3;1.0;23.1;22.7;0.8;11744.4;78.2;-2.1;0.0;31.0
04.02.2019 10:00;8.6;41.9;2.8;25.2;24.4;0.8;13725.3;91.3;-2.0;0.0;136.8
04.02.2019 11:00;17.9;35.6;3.3;22.5;21.7;0.8;14451.1;78.6;-0.5;0.0;287.7
04.02.2019 12:00;43.5;15.2;1.4;16.4;15.8;0.4;6391.1;22.2;1.1;0.0;417.5
04.02.2019 13:00;50.6;12.4;1.2;16.9;16.6;0.5;7139.6;17.2;2.4;0.0;463.3
04.02.2019 14:00;56.4;10.6;0.9;14.0;13.7;0.3;5894.4;13.2;3.2;0.0;456.5
04.02.2019 15:00;57.7;11.0;0.8;14.1;13.9;0.3;5030.6;13.7;3.5;0.0;386.5
04.02.2019 16:00;56.9;13.6;0.8;14.4;14.0;0.3;6145.0;16.1;3.2;0.0;234.0
04.02.2019 17:00;53.3;17.3;0.6;14.0;13.1;0.4;6113.5;18.5;2.6;0.0;82.0
04.02.2019 18:00;44.6;22.9;0.6;15.2;14.3;0.5;7885.0;23.1;1.1;0.0;8.7
04.02.2019 19:00;27.3;41.7;1.2;17.6;16.4;0.7;12743.2;42.2;0.6;0.0;0.0
04.02.2019 20:00;20.9;48.6;1.4;19.8;18.7;0.7;13858.4;49.8;0.3;0.0;0.0
04.02.2019 21:00;25.8;41.2;1.5;22.5;22.0;1.0;11899.1;41.8;-0.1;0.0;0.0
04.02.2019 22:00;27.9;36.6;2.2;22.6;22.4;0.7;10488.9;36.8;-0.2;0.0;0.0
04.02.2019 23:00;36.5;24.9;1.0;22.5;22.7;0.6;7436.5;24.8;-0.3;0.0;0.0
05.02.2019 00:00;41.5;21.0;0.9;21.9;22.5;0.6;5747.8;21.0;-0.2;0.0;0.0
05.02.2019 01:00;36.1;25.3;1.9;22.7;22.8;0.6;7574.3;25.1;-0.3;0.0;0.0
05.02.2019 02:00;31.2;25.5;1.2;22.8;23.1;0.6;7012.2;25.6;-1.0;0.0;0.0
05.02.2019 03:00;30.2;25.3;1.2;22.5;22.8;0.6;7207.2;25.2;-1.5;0.0;0.0
05.02.2019 04:00;31.0;23.4;1.0;22.5;22.8;0.5;6628.8;23.2;-2.0;0.0;0.0
05.02.2019 05:00;29.0;23.7;1.0;20.9;21.4;0.6;7615.9;23.9;-2.4;0.0;0.0
05.02.2019 06:00;35.4;20.1;0.8;19.7;20.2;0.5;6941.6;19.9;-2.7;0.0;0.0
05.02.2019 07:00;29.4;24.1;0.8;18.7;19.1;0.5;8630.2;24.1;-3.0;0.0;0.0
05.02.2019 08:00;6.0;48.8;2.4;23.3;22.7;0.8;14720.5;59.9;-3.6;0.0;0.5
05.02.2019 09:00;17.1;38.4;1.5;20.6;19.3;0.6;12407.0;49.2;-3.2;0.0;44.5
05.02.2019 10:00;17.8;41.4;3.6;27.1;24.5;0.8;17183.0;72.8;-1.6;0.0;190.7
05.02.2019 11:00;25.8;35.2;3.0;30.4;27.4;0.8;17005.6;62.1;0.1;0.0;334.2
05.02.2019 12:00;;;;32.0;29.7;0.9;13883.8;;1.3;0.0;422.8
05.02.2019 13:00;34.6;;;32.7;30.5;0.7;10232.2;;2.0;0.0;457.5
05.02.2019 14:00;37.9;26.2;1.3;31.3;29.9;0.7;9394.5;41.4;3.2;0.0;445.0
05.02.2019 15:00;37.7;28.4;1.5;31.2;28.8;0.7;10193.3;43.1;3.4;0.0;374.8
05.02.2019 16:00;35.4;33.7;1.3;30.9;27.4;0.7;11600.5;47.0;4.0;0.0;261.7
05.02.2019 17:00;29.3;40.5;1.3;28.0;25.8;0.6;10636.6;50.1;2.6;0.0;119.3
05.02.2019 18:00;15.9;52.6;1.1;28.6;26.6;0.7;11941.8;58.1;0.9;0.0;14.3
05.02.2019 19:00;12.8;54.5;1.0;28.6;27.3;0.8;11798.6;57.1;-0.2;0.0;0.0
05.02.2019 20:00;11.0;53.9;1.0;29.6;29.2;0.9;12639.1;56.9;-0.9;0.0;0.0
05.02.2019 21:00;12.3;51.4;0.9;31.5;30.9;0.9;11697.8;54.0;-1.3;0.0;0.0
05.02.2019 22:00;11.2;54.2;2.0;29.7;29.8;0.9;11616.9;57.4;-1.7;0.0;0.0
05.02.2019 23:00;20.7;43.6;2.3;27.9;28.1;0.7;9162.8;44.2;-1.9;0.0;0.0
06.02.2019 00:00;17.5;46.2;1.7;27.5;27.4;0.7;8349.8;47.1;-2.1;0.0;0.0
06.02.2019 01:00;18.9;46.7;2.5;29.6;28.0;0.7;7505.9;47.2;-2.2;0.0;0.0
06.02.2019 02:00;19.0;46.8;1.4;28.6;27.3;0.6;5715.0;47.3;-2.4;0.0;0.0
06.02.2019 03:00;23.0;40.6;1.3;28.6;26.7;0.6;6191.7;40.9;-2.5;0.0;0.0
06.02.2019 04:00;28.8;31.9;1.3;29.8;28.0;0.6;5998.6;32.1;-2.6;0.0;0.0
06.02.2019 05:00;21.9;38.4;1.3;29.0;27.6;0.6;5800.2;38.8;-2.7;0.0;0.0
06.02.2019 06:00;17.3;43.9;2.0;26.8;25.7;0.5;6654.2;44.7;-2.8;0.0;0.0
06.02.2019 07:00;17.3;41.4;1.2;23.8;22.8;0.5;8965.8;42.2;-3.6;0.0;0.0
06.02.2019 08:00;15.5;45.5;1.2;22.4;21.2;0.6;11173.4;50.1;-3.4;0.0;1.0
06.02.2019 09:00;17.9;44.0;1.3;23.3;20.8;0.6;11982.3;55.3;-3.0;0.0;48.7
06.02.2019 10:00;27.4;36.1;1.5;23.7;21.0;0.6;11955.8;53.0;-2.0;0.0;198.0
06.02.2019 11:00;32.6;31.3;1.8;24.1;21.5;0.6;12921.8;49.6;-0.8;0.0;345.5
06.02.2019 12:00;32.7;31.4;1.8;27.0;23.1;0.6;13864.5;53.2;0.5;0.0;432.7
06.02.2019 13:00;35.0;28.8;1.4;27.5;24.1;0.6;10322.3;47.8;1.3;0.0;475.8
06.02.2019 14:00;36.3;28.8;1.2;28.2;24.8;0.6;10128.2;46.7;2.2;0.0;464.5
06.02.2019 15:00;34.9;31.1;1.4;29.8;25.2;0.6;10990.7;48.5;2.6;0.0;390.7
06.02.2019 16:00;32.5;34.0;1.2;30.0;25.9;0.6;11054.0;49.3;2.1;0.0;259.5
06.02.2019 17:00;25.2;41.6;1.1;28.7;25.3;0.7;11041.5;54.0;1.1;0.0;126.8
06.02.2019 18:00;15.2;52.3;0.9;27.0;24.3;0.8;11645.0;59.0;-0.1;0.0;16.7
06.02.2019 19:00;13.6;53.6;0.7;26.5;23.8;0.8;10472.7;56.3;-1.1;0.0;0.0
06.02.2019 20:00;15.1;50.8;0.8;28.2;25.7;0.8;10099.5;53.0;-1.6;0.0;0.0
06.02.2019 21:00;16.0;48.8;0.9;29.1;27.1;0.8;9750.7;50.4;-2.0;0.0;0.0
06.02.2019 22:00;12.0;52.2;1.1;29.9;28.1;0.8;9668.6;54.5;-2.2;0.0;0.0
06.02.2019 23:00;15.2;48.8;2.6;29.0;27.5;0.8;9684.0;49.9;-2.1;0.0;0.0
07.02.2019 00:00;18.4;44.9;2.9;29.5;27.9;0.7;8396.6;45.7;-2.3;0.0;0.0
07.02.2019 01:00;19.1;41.2;1.4;32.5;29.4;0.7;6698.1;41.7;-2.6;0.0;0.0
07.02.2019 02:00;19.5;39.9;1.4;34.2;30.9;0.7;6200.0;40.3;-2.8;0.0;0.0
07.02.2019 03:00;19.8;38.1;1.3;35.2;32.1;0.7;5687.3;38.5;-2.9;0.0;0.0
07.02.2019 04:00;17.8;38.1;1.3;36.0;33.0;0.7;6619.2;38.4;-2.9;0.0;0.0
07.02.2019 05:00;14.4;40.4;1.5;37.1;33.7;0.7;7216.4;41.6;-2.7;0.0;0.0
07.02.2019 06:00;12.5;41.2;1.5;37.9;34.6;0.7;8241.1;42.9;-2.5;0.0;0.0
07.02.2019 07:00;7.8;46.7;1.8;37.2;33.4;0.7;11664.1;52.5;-2.2;0.0;0.0
07.02.2019 08:00;3.4;52.4;1.9;37.8;33.4;0.8;14930.6;69.8;-1.9;0.0;0.3
07.02.2019 09:00;4.3;52.2;2.3;39.5;34.2;0.9;17363.4;82.2;-1.6;0.0;15.0
07.02.2019 10:00;7.1;49.1;2.6;40.3;34.2;0.9;18032.4;81.5;-0.9;0.0;45.7
07.02.2019 11:00;8.9;47.8;2.1;39.4;33.1;0.9;17659.2;80.5;-0.3;0.2;73.8
07.02.2019 12:00;10.9;45.0;2.4;42.4;35.5;1.0;16967.3;77.9;0.3;0.0;103.8
07.02.2019 13:00;11.8;43.5;2.1;39.5;34.6;0.9;13379.6;71.0;0.7;0.0;92.2
07.02.2019 14:00;11.5;44.8;1.9;39.3;34.0;0.9;13996.9;75.1;1.1;0.3;95.8
07.02.2019 15:00;9.5;47.1;2.5;38.7;34.1;1.0;14757.1;83.0;1.4;0.3;88.0
07.02.2019 16:00;6.8;50.2;2.8;38.6;33.4;1.0;15399.7;90.5;1.8;0.1;60.7
07.02.2019 17:00;3.5;55.6;3.8;38.5;32.7;1.1;16963.0;104.7;1.7;0.3;24.8
07.02.2019 18:00;1.7;55.2;2.0;33.2;29.4;1.1;13742.8;100.0;1.9;0.8;0.3
07.02.2019 19:00;9.4;53.3;1.8;22.5;20.2;1.0;14336.0;82.4;3.2;0.2;0.0
07.02.2019 20:00;34.7;40.0;1.7;11.7;10.5;0.6;12194.3;42.6;4.0;0.0;0.0
07.02.2019 21:00;16.0;55.4;2.8;16.1;14.0;1.1;17108.6;92.8;3.0;0.0;0.0
07.02.2019 22:00;21.2;47.8;2.6;15.9;13.8;1.0;17519.3;82.9;2.1;0.0;0.0
07.02.2019 23:00;12.8;54.7;2.8;16.8;14.7;1.0;16802.9;89.9;2.4;0.0;0.0
08.02.2019 00:00;2.1;64.2;3.8;22.3;19.0;1.4;18994.6;131.5;2.1;0.0;0.0
08.02.2019 01:00;2.0;59.8;4.2;20.4;17.6;1.2;17282.2;104.1;2.0;0.0;0.0
08.02.2019 02:00;2.2;59.2;4.6;18.0;15.6;0.9;15616.5;77.1;2.1;0.0;0.0
08.02.2019 03:00;15.3;44.0;3.4;11.7;9.8;0.6;10911.4;46.1;2.5;0.0;0.0
08.02.2019 04:00;10.5;45.7;4.2;11.1;9.2;0.6;12459.3;48.3;2.2;0.0;0.0
08.02.2019 05:00;3.8;50.7;4.7;12.6;10.1;0.6;13685.1;57.3;2.0;0.0;0.0
08.02.2019 06:00;4.8;47.1;6.1;15.3;13.1;0.7;15175.5;54.4;1.9;0.0;0.0
08.02.2019 07:00;4.9;48.8;5.7;15.0;12.4;0.6;15061.1;57.2;1.9;0.0;0.0
08.02.2019 08:00;2.1;53.0;5.8;17.4;14.6;0.7;20036.6;85.7;1.7;0.0;2.5
08.02.2019 09:00;5.8;52.1;5.3;19.5;15.8;0.8;20074.5;96.6;1.7;0.0;57.0
08.02.2019 10:00;17.1;44.2;6.6;17.3;13.1;0.7;18926.8;79.0;2.5;0.0;208.5
08.02.2019 11:00;21.5;41.3;4.9;17.3;14.3;0.6;17277.1;75.2;4.2;0.0;312.7
08.02.2019 12:00;24.0;44.8;5.7;18.1;13.4;0.7;19298.8;77.5;5.8;0.0;309.5
08.02.2019 13:00;33.3;35.3;4.8;18.6;13.7;0.6;17653.1;56.1;7.0;0.0;376.3
08.02.2019 14:00;42.0;29.9;3.5;15.2;11.5;0.4;13612.6;42.3;8.2;0.0;350.7
08.02.2019 15:00;44.9;32.8;2.8;14.6;9.1;0.3;15237.1;40.5;8.4;0.0;204.5
08.02.2019 16:00;61.2;22.1;2.0;8.6;4.7;0.2;10584.1;25.2;8.6;0.0;191.5
08.02.2019 17:00;54.2;28.4;1.6;9.1;4.6;0.3;11948.9;30.9;7.9;0.0;112.8
08.02.2019 18:00;42.2;40.5;2.0;10.0;5.1;0.4;16653.7;41.6;6.5;0.0;12.2
08.02.2019 19:00;32.8;47.4;1.8;11.5;6.7;0.5;19032.2;47.8;5.3;0.0;0.0
08.02.2019 20:00;28.5;47.9;1.8;13.5;8.9;0.6;18556.0;48.3;4.7;0.0;0.0
08.02.2019 21:00;21.5;52.6;4.0;13.8;10.0;0.7;20028.2;53.3;4.0;0.0;0.0
08.02.2019 22:00;25.1;45.2;2.5;14.2;10.2;0.6;16256.6;45.7;3.5;0.0;0.0
08.02.2019 23:00;24.6;41.4;3.7;13.7;10.7;0.7;15719.1;41.5;2.9;0.0;0.0
09.02.2019 00:00;25.6;36.2;3.8;14.0;11.5;0.7;13502.6;36.5;2.7;0.0;0.0
09.02.2019 01:00;23.4;34.8;4.1;14.4;12.6;0.6;13029.6;35.2;2.1;0.0;0.0
09.02.2019 02:00;23.2;32.0;2.2;14.7;13.4;0.6;9782.0;32.1;2.0;0.0;0.0
09.02.2019 03:00;9.6;40.3;2.0;14.5;13.5;0.7;10945.4;42.5;1.6;0.0;0.0
09.02.2019 04:00;9.9;39.0;2.5;15.4;14.0;0.7;11307.9;40.5;1.9;0.0;0.0
09.02.2019 05:00;50.3;19.8;2.5;10.9;9.8;0.3;5895.0;20.1;7.0;0.0;0.7
09.02.2019 06:00;83.5;4.3;1.5;2.0;1.3;0.0;1680.9;4.1;9.5;0.1;0.0
09.02.2019 07:00;81.4;4.6;1.1;2.4;1.7;0.0;2001.6;4.0;9.1;0.0;0.0
09.02.2019 08:00;80.9;4.6;0.9;2.7;2.1;0.0;1987.2;4.1;8.9;0.0;0.8
09.02.2019 09:00;79.3;5.8;0.8;3.2;2.5;0.1;2798.5;5.7;8.9;0.0;47.5
09.02.2019 10:00;81.4;5.1;0.8;3.4;2.5;0.0;2235.0;5.2;9.5;0.0;112.7
09.02.2019 11:00;86.2;4.3;0.8;4.6;3.1;0.0;1540.8;4.3;10.3;0.0;226.7
09.02.2019 12:00;87.1;4.2;0.9;4.0;2.9;0.0;1777.0;4.2;11.8;0.0;493.7
09.02.2019 13:00;90.6;3.9;0.7;4.9;3.1;0.0;1596.8;3.8;11.8;0.0;473.7
09.02.2019 14:00;89.2;4.0;0.6;5.5;3.3;0.1;1745.6;3.8;12.1;0.0;431.7
09.02.2019 15:00;87.8;4.1;0.6;5.2;3.2;0.1;1773.0;4.1;12.1;0.0;348.2
09.02.2019 16:00;84.2;4.6;0.5;4.5;2.9;0.1;2397.6;4.5;11.4;0.0;164.7
09.02.2019 17:00;85.3;5.1;0.4;4.2;2.9;0.1;2473.3;4.8;11.0;0.0;78.3
09.02.2019 18:00;83.9;5.5;0.4;4.3;3.1;0.1;2622.7;5.2;10.2;0.0;11.0
09.02.2019 19:00;75.8;8.2;0.5;5.7;3.9;0.2;6256.0;8.1;9.1;0.0;0.0
09.02.2019 20:00;69.2;9.9;0.6;5.2;4.1;0.3;7644.6;9.6;8.7;0.0;0.0
09.02.2019 21:00;73.0;7.6;0.5;4.2;3.3;0.2;5901.1;7.4;8.8;0.0;0.0
09.02.2019 22:00;74.6;6.7;0.5;3.5;2.8;0.2;4892.4;6.6;8.8;0.0;0.0
09.02.2019 23:00;38.2;38.7;1.8;8.3;6.5;0.6;14629.4;41.6;7.5;0.0;0.0
10.02.2019 00:00;29.9;41.2;5.1;10.8;8.7;0.7;15994.5;41.4;6.7;0.0;0.0
10.02.2019 01:00;24.6;41.2;4.3;11.6;8.5;0.8;15553.9;41.6;6.2;0.0;0.0
10.02.2019 02:00;19.7;42.8;8.6;11.7;9.1;0.7;17146.6;43.4;5.9;0.0;0.0
10.02.2019 03:00;33.2;29.6;6.8;8.3;6.6;0.4;12622.8;29.6;6.1;0.0;0.0
10.02.2019 04:00;28.9;28.4;3.9;8.5;6.4;0.4;11128.7;28.6;5.7;0.0;0.0
10.02.2019 05:00;39.0;21.0;3.3;7.6;5.8;0.3;9389.0;20.9;6.0;0.0;0.0
10.02.2019 06:00;36.6;22.3;3.7;7.7;5.9;0.4;10917.2;22.2;5.8;0.0;0.0
10.02.2019 07:00;35.0;23.8;3.5;7.0;5.7;0.4;11715.2;23.9;6.0;0.0;0.0
10.02.2019 08:00;51.6;17.9;2.4;5.9;4.4;0.3;8479.7;17.9;9.2;0.0;1.5
10.02.2019 09:00;83.4;4.8;1.3;2.9;2.0;0.1;2338.8;4.4;13.2;0.0;39.2
10.02.2019 10:00;82.5;4.3;1.0;3.5;2.4;0.1;2362.8;3.9;13.4;0.0;129.8
10.02.2019 11:00;83.6;4.3;0.7;4.0;2.7;0.1;2366.3;4.0;14.3;0.0;138.7
10.02.2019 12:00;84.6;4.1;0.6;4.2;2.9;0.1;2186.3;3.9;14.9;0.0;147.8
10.02.2019 13:00;85.6;3.4;0.5;4.5;2.0;0.1;2035.5;3.3;15.3;0.0;188.3
10.02.2019 14:00;84.5;3.6;0.4;5.1;1.9;0.1;1910.3;3.3;12.1;0.3;68.7
10.02.2019 15:00;83.6;3.4;0.4;3.0;1.5;0.1;2007.9;3.2;10.6;0.2;43.8
10.02.2019 16:00;82.6;3.6;0.4;2.8;1.7;0.1;2152.9;3.5;10.1;1.3;55.0
10.02.2019 17:00;82.4;4.1;0.4;2.9;1.6;0.1;1764.2;4.0;7.2;5.0;7.3
10.02.2019 18:00;86.4;4.3;0.4;1.2;0.7;0.1;2374.8;4.0;5.9;1.2;2.3
10.02.2019 19:00;86.1;4.7;0.3;1.5;0.9;0.1;3054.7;4.4;5.5;0.7;0.0
10.02.2019 20:00;91.5;3.6;0.2;1.1;0.7;0.0;2187.8;3.3;4.3;0.3;0.0
10.02.2019 21:00;86.1;3.7;0.2;1.5;1.0;0.0;2401.8;3.4;5.7;0.0;0.0
10.02.2019 22:00;84.5;3.3;0.2;1.3;0.9;0.0;1936.6;3.0;5.5;0.0;0.0
10.02.2019 23:00;83.9;2.9;0.2;1.4;0.9;0.0;1680.5;2.6;5.1;0.0;0.0
11.02.2019 00:00;82.7;2.7;0.1;0.9;0.6;0.0;1483.2;2.5;4.3;0.0;0.0
11.02.2019 01:00;81.5;2.5;0.2;1.2;0.9;0.0;1540.9;2.2;4.6;0.0;0.0
11.02.2019 02:00;79.1;2.6;0.2;1.6;1.1;0.0;1559.7;2.3;4.7;0.0;0.0
11.02.2019 03:00;76.9;2.9;0.2;1.7;1.2;0.0;1636.5;2.6;3.4;0.4;0.0
11.02.2019 04:00;74.3;2.9;0.2;2.6;1.7;0.0;1734.2;2.5;3.5;0.0;0.0
11.02.2019 05:00;75.8;2.9;0.2;4.1;2.4;0.0;1899.7;2.7;3.2;0.3;0.0
11.02.2019 06:00;74.3;3.4;0.2;2.1;1.4;0.0;2100.1;3.0;2.4;0.1;0.0
11.02.2019 07:00;71.6;4.1;0.3;3.0;2.0;0.1;2560.3;3.7;2.7;0.0;0.0
11.02.2019 08:00;69.6;6.3;0.2;4.2;3.0;0.1;3458.8;6.1;2.4;1.5;0.0
11.02.2019 09:00;67.3;8.6;0.3;5.6;3.8;0.1;5568.7;8.9;2.8;0.1;23.7
11.02.2019 10:00;71.5;6.3;0.3;6.0;3.5;0.1;4339.8;6.4;3.4;0.0;79.3
11.02.2019 11:00;72.3;6.5;0.3;6.4;3.6;0.1;4744.5;6.9;4.2;0.0;151.3
11.02.2019 12:00;71.9;7.3;0.3;5.7;3.3;0.1;5868.5;7.6;4.4;0.0;122.5
11.02.2019 13:00;72.3;5.7;0.3;6.1;3.7;0.1;3882.6;6.2;5.1;0.0;210.2
