Station: Jungfraujoch
Hochgebirge
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
13.02.2019 10:00;69.0;;0.0;;0.2;0.1;;-5.8;;306.5
13.02.2019 11:00;66.5;;0.0;;0.3;0.1;;-6.0;;455.7
13.02.2019 12:00;66.3;;0.0;;0.1;0.1;;-5.5;;555.7
13.02.2019 13:00;65.7;;0.0;;0.1;0.1;;-5.5;;599.2
13.02.2019 14:00;65.0;;0.0;0.07;0.3;0.2;;-5.4;;583.2
13.02.2019 15:00;64.7;;0.0;0.07;0.3;0.1;;-5.6;;505.5
13.02.2019 16:00;64.2;;0.0;0.07;0.5;0.3;;-5.3;;376.7
13.02.2019 17:00;64.2;;0.0;0.07;0.2;0.2;;-6.7;;90.8
13.02.2019 18:00;63.7;;0.0;0.07;0.2;0.1;;-7.1;;10.0
13.02.2019 19:00;63.5;;0.0;0.07;0.1;0.1;;-7.1;;0.0
13.02.2019 20:00;64.2;;0.0;0.07;0.1;0.1;;-7.0;;0.0
13.02.2019 21:00;64.8;;0.0;0.06;0.2;0.1;;-5.4;;0.0
13.02.2019 22:00;64.0;;0.0;0.06;0.9;0.2;;-5.5;;0.0
13.02.2019 23:00;64.0;;0.0;0.07;0.6;0.2;;-6.1;;0.0
14.02.2019 00:00;65.5;;0.0;;0.2;0.1;;-6.2;;0.0
14.02.2019 01:00;65.1;;0.0;0.07;0.3;0.1;;-6.1;;0.0
14.02.2019 02:00;66.0;;0.0;0.07;0.7;0.2;;-6.3;;0.0
14.02.2019 03:00;67.4;;0.0;0.07;1.1;0.2;;-6.5;;0.0
14.02.2019 04:00;68.1;;0.0;0.07;0.3;0.1;;-7.1;;0.0
14.02.2019 05:00;68.1;;0.0;0.07;1.0;0.2;;-7.1;;0.0
14.02.2019 06:00;68.5;;0.0;0.07;0.5;0.2;;-6.7;;0.0
14.02.2019 07:00;64.2;;0.0;0.07;0.1;0.1;;-5.8;;0.0
14.02.2019 08:00;63.9;;0.0;0.07;0.4;0.1;;-5.8;;3.8
14.02.2019 09:00;63.6;;0.0;0.07;0.1;0.1;;-5.6;;109.2
14.02.2019 10:00;63.3;;;0.07;0.3;0.2;;-5.6;;316.2
14.02.2019 11:00;61.8;;0.0;0.07;0.6;0.2;;-4.5;;457.5
14.02.2019 12:00;61.8;;0.0;0.07;0.3;0.2;;-4.6;;564.0
14.02.2019 13:00;62.5;;0.0;0.07;0.2;0.1;;-4.5;;606.3
14.02.2019 14:00;62.5;;0.0;0.06;0.3;0.2;;-4.2;;589.7
14.02.2019 15:00;62.1;;0.1;0.07;0.6;0.2;;-3.0;;511.0
14.02.2019 16:00;62.4;;0.0;0.07;1.1;0.3;;-3.1;;382.8
14.02.2019 17:00;65.6;;0.0;0.07;1.9;0.5;;-4.7;;87.8
14.02.2019 18:00;65.7;;0.0;0.07;0.2;0.1;;-5.1;;6.3
14.02.2019 19:00;65.1;;0.0;0.07;0.2;0.1;;-5.3;;0.0
14.02.2019 20:00;66.1;;0.0;0.07;0.1;0.1;;-5.5;;0.0
14.02.2019 21:00;65.6;;0.0;0.06;0.1;0.1;;-6.0;;0.0
14.02.2019 22:00;65.7;;0.0;0.07;0.2;0.1;;-6.5;;0.0
14.02.2019 23:00;65.5;;0.0;0.07;0.1;0.1;;-6.7;;0.0
15.02.2019 00:00;66.3;;0.0;0.07;0.2;0.1;;-7.0;;0.0
15.02.2019 01:00;66.3;;0.0;0.07;0.4;0.1;;-6.7;;0.0
15.02.2019 02:00;65.7;;0.0;0.06;0.1;0.1;;-7.5;;0.0
15.02.2019 03:00;66.0;;0.0;0.06;0.2;0.1;;-6.3;;0.0
15.02.2019 04:00;66.3;;0.0;0.06;0.1;0.1;;-6.3;;0.0
15.02.2019 05:00;66.9;;0.0;0.07;0.1;0.1;;-6.0;;0.0
15.02.2019 06:00;69.3;;0.0;0.07;0.1;0.1;;-6.0;;0.0
15.02.2019 07:00;68.4;;0.0;0.07;0.1;0.1;;-6.3;;0.0
15.02.2019 08:00;68.9;;0.0;0.07;0.1;0.1;;-6.3;;6.7
15.02.2019 09:00;70.4;;0.0;0.07;0.1;0.1;;-6.0;;146.3
15.02.2019 10:00;71.0;;0.0;0.08;0.4;0.3;;-6.0;;330.7
15.02.2019 11:00;71.1;;0.0;0.08;0.5;0.3;;-5.8;;482.7
15.02.2019 12:00;70.9;0.0;0.0;0.08;0.8;0.6;0.1;-5.6;;585.0
15.02.2019 13:00;73.1;0.0;0.0;0.09;0.4;0.3;0.1;-4.7;;628.7
15.02.2019 14:00;73.6;0.0;0.0;0.09;0.2;0.1;0.1;-4.4;;611.0
15.02.2019 15:00;73.3;0.1;0.0;0.09;1.3;0.3;0.1;-1.9;;533.0
15.02.2019 16:00;72.4;0.1;0.0;0.10;1.5;0.6;0.1;-1.0;;401.3
15.02.2019 17:00;72.0;0.1;0.0;0.10;4.5;0.8;0.1;-2.3;;93.2
15.02.2019 18:00;72.3;0.0;0.0;0.10;2.4;0.5;0.1;-2.7;;7.2
15.02.2019 19:00;73.6;0.0;0.0;0.10;0.1;0.1;0.0;-2.6;;0.0
15.02.2019 20:00;73.8;0.0;0.0;0.10;0.1;0.1;0.0;-2.9;;0.0
15.02.2019 21:00;73.1;0.0;0.0;0.10;0.1;0.1;0.0;-4.1;;0.0
15.02.2019 22:00;73.1;0.0;0.0;0.09;0.2;0.1;0.0;-4.3;;0.0
15.02.2019 23:00;73.3;0.0;0.0;0.09;0.1;0.1;0.0;-4.2;;0.0
16.02.2019 00:00;73.2;0.0;0.0;0.10;0.1;0.1;0.0;-3.9;;0.0
16.02.2019 01:00;72.9;0.0;0.0;0.10;0.1;0.1;0.0;-3.9;;0.0
16.02.2019 02:00;72.6;0.0;0.0;0.10;0.0;0.0;0.0;-3.5;;0.0
16.02.2019 03:00;72.8;0.0;0.0;0.10;0.1;0.0;0.0;-3.4;;0.0
16.02.2019 04:00;74.1;0.0;0.0;0.10;0.1;0.0;0.0;-3.3;;0.0
16.02.2019 05:00;73.5;0.0;0.0;0.10;0.1;0.1;0.0;-3.4;;0.0
16.02.2019 06:00;73.5;0.0;0.0;0.09;0.1;0.1;0.0;-5.9;;0.0
16.02.2019 07:00;73.3;0.0;0.0;0.09;0.2;0.1;0.0;-5.8;;0.0
16.02.2019 08:00;73.0;;0.0;0.09;0.1;0.1;;-5.4;;8.3
16.02.2019 09:00;73.2;;0.0;0.09;0.1;0.1;;-5.1;;154.5
16.02.2019 10:00;74.4;;0.0;0.09;0.2;0.2;;-5.1;;342.3
16.02.2019 11:00;72.3;;;0.09;0.8;0.7;;-4.2;;496.7
16.02.2019 12:00;72.1;0.1;0.0;0.09;0.6;0.5;0.1;-3.6;;599.8
16.02.2019 13:00;73.5;0.1;0.0;0.10;0.9;0.7;0.1;-2.4;;643.0
16.02.2019 14:00;73.8;0.1;0.0;0.10;0.3;0.2;0.1;-2.2;;624.8
16.02.2019 15:00;74.0;0.0;0.0;0.10;0.3;0.2;0.1;-1.4;;545.7
16.02.2019 16:00;74.1;0.0;0.0;0.10;0.4;0.2;0.1;-1.0;;411.3
16.02.2019 17:00;74.0;0.1;0.0;0.10;0.1;0.1;0.1;-1.9;;95.8
16.02.2019 18:00;75.3;0.1;0.0;0.10;0.1;0.0;0.1;-2.5;;7.0
16.02.2019 19:00;75.3;0.1;0.0;0.10;0.1;0.0;0.1;-2.4;;0.0
16.02.2019 20:00;75.7;0.1;0.0;0.10;0.1;0.0;0.1;-3.0;;0.0
16.02.2019 21:00;74.8;0.1;0.0;0.10;0.0;0.0;0.1;-3.2;;0.0
16.02.2019 22:00;75.3;0.0;0.0;0.10;0.1;0.0;0.1;-3.0;;0.0
16.02.2019 23:00;74.4;0.0;0.0;0.10;0.0;0.0;0.0;-2.8;;0.0
17.02.2019 00:00;73.9;0.0;0.0;0.10;0.1;0.0;0.0;-3.0;;0.0
17.02.2019 01:00;73.8;0.0;0.0;0.10;0.1;0.0;0.1;-2.9;;0.0
17.02.2019 02:00;74.1;0.1;0.0;0.10;0.1;0.0;0.1;-3.2;;0.0
17.02.2019 03:00;74.1;0.0;0.0;0.10;0.1;0.0;0.0;-4.2;;0.0
17.02.2019 04:00;74.5;0.0;0.0;0.10;0.1;0.0;0.0;-4.0;;0.0
17.02.2019 05:00;74.9;0.0;0.0;0.10;0.1;0.0;0.0;-4.2;;0.0
17.02.2019 06:00;75.2;0.0;0.0;0.10;0.0;0.0;0.0;-4.6;;0.0
17.02.2019 07:00;75.1;0.0;0.0;0.10;0.1;0.0;0.0;-4.3;;0.0
17.02.2019 08:00;75.0;0.0;0.0;0.10;0.1;0.0;0.1;-4.4;;9.3
17.02.2019 09:00;74.8;0.1;0.0;0.10;0.1;0.0;0.1;-4.2;;161.0
17.02.2019 10:00;74.3;0.0;0.0;0.10;0.1;0.0;0.1;-3.8;;348.7
17.02.2019 11:00;73.9;0.0;0.0;0.10;0.1;0.0;0.1;-3.2;;502.5
17.02.2019 12:00;74.0;0.0;0.0;0.10;0.2;0.0;0.1;-3.5;;606.0
17.02.2019 13:00;74.4;0.0;0.0;0.10;0.1;0.0;0.1;-3.7;;648.8
17.02.2019 14:00;74.6;0.0;0.0;0.10;0.1;0.0;0.1;-3.1;;628.3
17.02.2019 15:00;74.6;0.0;0.0;0.10;0.2;0.1;0.1;-3.0;;548.5
17.02.2019 16:00;74.5;0.0;0.0;0.10;0.1;0.0;0.1;-3.1;;415.2
17.02.2019 17:00;75.0;0.1;0.0;0.10;0.1;0.0;0.1;-4.8;;95.8
17.02.2019 18:00;77.3;0.1;0.0;0.09;0.1;0.0;0.1;-5.7;;6.3
17.02.2019 19:00;80.0;0.1;0.0;0.09;0.1;0.1;0.1;-6.0;;0.0
17.02.2019 20:00;83.0;0.1;0.0;0.09;0.2;0.1;0.1;-5.3;;0.0
17.02.2019 21:00;83.5;0.1;0.0;0.09;0.1;0.1;0.1;-5.0;;0.0
17.02.2019 22:00;82.7;0.1;0.0;0.09;0.1;0.1;0.1;-5.0;;0.0
17.02.2019 23:00;81.8;0.0;0.0;0.09;0.1;0.1;0.1;-5.3;;0.0
18.02.2019 00:00;76.3;0.0;0.0;0.09;0.2;0.1;0.0;-4.9;;0.0
18.02.2019 01:00;75.5;0.0;0.0;0.09;0.2;0.1;0.0;-4.9;;0.0
18.02.2019 02:00;75.9;0.0;0.0;0.09;0.2;0.1;0.0;-5.4;;0.0
18.02.2019 03:00;76.8;0.0;0.0;0.09;0.2;0.1;0.0;-5.7;;0.0
18.02.2019 04:00;76.5;0.0;0.0;0.09;0.2;0.1;0.0;-5.6;;0.0
18.02.2019 05:00;74.8;0.0;0.0;0.08;0.2;0.1;0.0;-5.6;;0.0
18.02.2019 06:00;73.7;0.0;0.0;0.08;0.2;0.1;0.0;-5.8;;0.0
18.02.2019 07:00;73.4;0.0;0.0;0.08;0.2;0.1;0.0;-6.1;;0.0
18.02.2019 08:00;73.3;0.0;0.0;0.08;0.2;0.1;0.0;-6.4;;10.3
18.02.2019 09:00;73.2;0.0;0.0;0.08;0.2;0.1;0.0;-5.9;;158.5
18.02.2019 10:00;72.3;0.0;0.0;0.09;0.2;0.1;0.1;-5.2;;341.7
18.02.2019 11:00;72.1;0.0;0.0;0.09;0.2;0.2;0.0;-5.2;;492.8
18.02.2019 12:00;72.9;0.0;;0.08;0.2;0.1;0.0;-4.8;;593.5
18.02.2019 13:00;73.1;0.0;0.0;0.08;0.3;0.2;0.1;-4.8;;634.7
18.02.2019 14:00;71.6;0.0;0.0;0.08;0.4;0.2;0.0;-4.8;;616.8
18.02.2019 15:00;71.8;0.0;0.0;0.09;0.2;0.1;0.0;-4.0;;540.7
18.02.2019 16:00;72.1;0.0;0.0;0.09;0.3;0.2;0.1;-3.0;;408.7
18.02.2019 17:00;72.2;0.0;0.0;0.09;0.2;0.2;0.1;-5.5;;96.7
18.02.2019 18:00;72.1;0.0;0.0;0.09;0.2;0.1;0.0;-6.3;;9.0
18.02.2019 19:00;71.0;0.0;0.0;0.09;0.3;0.1;0.0;-5.7;;0.0
18.02.2019 20:00;71.5;0.0;0.0;0.09;0.2;0.1;0.0;-6.1;;0.0
18.02.2019 21:00;72.1;;0.0;0.09;0.2;0.1;;-6.3;;0.0
18.02.2019 22:00;72.1;;0.0;0.09;0.2;0.2;;-6.8;;0.0
18.02.2019 23:00;72.0;;0.0;0.09;0.2;0.1;;-6.7;;0.0
19.02.2019 00:00;74.4;;0.0;0.09;0.2;0.1;;-6.3;;0.0
19.02.2019 01:00;76.7;;0.0;0.09;0.3;0.2;;-8.1;;0.0
19.02.2019 02:00;79.4;;0.0;0.09;0.3;0.2;;-8.4;;0.0
19.02.2019 03:00;81.0;;0.0;0.09;0.3;0.2;;-8.4;;0.0
19.02.2019 04:00;77.2;;0.0;0.09;0.3;0.2;;-9.2;;0.0
19.02.2019 05:00;74.5;;0.0;0.09;0.2;0.1;;-9.1;;0.0
19.02.2019 06:00;73.3;;0.0;0.09;0.2;0.1;;-9.5;;0.0
19.02.2019 07:00;73.4;;0.0;0.09;0.2;0.1;;-9.9;;0.0
19.02.2019 08:00;73.3;;0.0;0.09;0.2;0.1;;-10.3;;12.0
19.02.2019 09:00;72.7;;0.0;0.09;0.3;0.1;;-10.7;;167.8
19.02.2019 10:00;71.6;;0.0;0.09;0.4;0.2;;-10.8;;355.2
19.02.2019 11:00;71.0;;0.0;0.09;0.4;0.2;;-10.8;;510.7
19.02.2019 12:00;72.5;;0.0;0.09;0.7;0.3;;-9.6;;597.0
19.02.2019 13:00;70.9;;0.0;0.08;0.7;0.3;;-10.2;;650.7
19.02.2019 14:00;69.1;;0.0;0.08;2.5;1.1;;-10.6;;623.5
19.02.2019 15:00;67.7;;0.0;0.08;5.4;1.9;;-9.5;;549.2
19.02.2019 16:00;67.5;;0.0;0.09;8.0;2.7;;-9.8;;410.3
19.02.2019 17:00;66.8;;0.1;0.09;11.6;3.8;;-10.7;;109.0
19.02.2019 18:00;65.7;;0.0;0.08;18.7;5.9;;-11.3;;18.2
19.02.2019 19:00;63.6;;0.0;0.09;27.0;9.8;;-11.6;;0.0
19.02.2019 20:00;63.0;;0.0;0.09;29.2;10.5;;-11.6;;0.0
19.02.2019 21:00;63.3;;0.0;0.09;27.0;9.9;;-12.1;;0.0
19.02.2019 22:00;62.1;;0.0;0.09;31.2;11.4;;-12.0;;0.0
19.02.2019 23:00;62.2;;0.0;0.09;30.6;11.4;;-11.7;;0.0
20.02.2019 00:00;62.1;;0.0;0.09;31.1;11.5;;-11.6;;0.0
20.02.2019 01:00;62.1;;0.0;0.09;31.4;11.6;;-11.7;;0.0
20.02.2019 02:00;62.1;;0.0;0.09;39.8;13.9;;-11.8;;0.0
20.02.2019 03:00;62.6;;0.0;0.09;37.5;12.7;;-11.8;;0.0
20.02.2019 04:00;61.6;;0.0;;37.0;13.4;;-11.6;;0.0
20.02.2019 05:00;63.7;;0.0;;25.5;9.5;;-11.4;;0.0
20.02.2019 06:00;64.9;;0.0;;16.0;6.2;;-11.6;;0.0
20.02.2019 07:00;64.5;;0.0;;16.3;5.8;;-11.5;;0.0
20.02.2019 08:00;65.1;;0.0;;13.7;4.8;;-11.5;;10.0
20.02.2019 09:00;67.6;;0.0;0.09;4.7;1.7;;-11.2;;157.7
20.02.2019 10:00;68.6;;0.0;0.09;1.5;0.6;;-11.1;;346.0
20.02.2019 11:00;68.8;;0.0;0.09;2.1;0.8;;-11.1;;503.8
20.02.2019 12:00;71.1;;0.0;0.09;2.0;0.7;;-11.0;;606.7
20.02.2019 13:00;71.0;;;0.09;0.8;0.4;;-11.2;;648.2
20.02.2019 14:00;70.1;;0.0;0.09;1.1;0.5;;-11.2;;629.5
20.02.2019 15:00;70.5;;0.0;0.09;1.1;0.4;;-10.0;;551.8
20.02.2019 16:00;68.9;;0.0;0.09;3.8;1.1;;-10.5;;384.7
20.02.2019 17:00;68.3;;0.0;0.09;2.4;1.0;;-11.3;;131.3
20.02.2019 18:00;71.4;;0.0;0.09;2.9;1.0;;-11.6;;26.0
20.02.2019 19:00;89.8;;0.1;0.09;1.5;0.6;;-10.4;;0.0
20.02.2019 20:00;101.3;;0.0;0.09;1.0;0.4;;-9.8;;0.0
20.02.2019 21:00;114.6;;0.0;0.09;1.6;0.5;;-8.6;;0.0
20.02.2019 22:00;115.9;;0.0;0.09;6.1;1.0;;-7.8;;0.0
20.02.2019 23:00;112.9;;0.0;0.09;1.8;0.4;;-7.8;;0.0
21.02.2019 00:00;108.4;;0.0;0.09;0.7;0.3;;-7.8;;0.0
21.02.2019 01:00;106.9;;0.0;0.09;0.8;0.3;;-7.8;;0.0
21.02.2019 02:00;106.7;;0.0;0.09;0.8;0.4;;-7.7;;0.0
21.02.2019 03:00;104.5;;0.0;0.09;0.6;0.3;;-7.4;;0.0
21.02.2019 04:00;108.9;;0.0;0.09;0.5;0.3;;-7.9;;0.0
21.02.2019 05:00;100.9;0.0;0.0;0.09;0.4;0.2;0.0;-7.3;;0.0
21.02.2019 06:00;93.1;0.1;0.0;0.09;0.5;0.3;0.1;-6.7;;0.0
21.02.2019 07:00;97.0;0.0;0.0;0.09;0.6;0.3;0.0;-6.7;;0.0
21.02.2019 08:00;79.7;0.0;0.0;0.09;0.5;0.3;0.0;-6.0;;12.2
21.02.2019 09:00;76.5;0.0;0.0;0.10;0.4;0.2;0.0;-5.8;;171.3
21.02.2019 10:00;65.3;0.0;0.0;0.09;0.6;0.2;0.1;-4.9;;352.0
21.02.2019 11:00;73.4;0.0;0.0;0.09;4.7;1.2;0.0;-5.3;;501.2
21.02.2019 12:00;74.5;0.0;0.0;0.09;2.1;0.9;0.0;-5.3;;601.0
21.02.2019 13:00;85.7;0.0;0.0;0.09;1.0;0.5;0.1;-5.9;;641.7
21.02.2019 14:00;89.9;0.1;0.0;0.09;1.1;0.3;0.1;-6.1;;623.0
21.02.2019 15:00;90.6;0.1;0.0;0.09;0.8;0.3;0.1;-5.8;;547.3
21.02.2019 16:00;100.1;0.1;0.0;0.09;2.6;0.5;0.1;-7.2;;419.8
21.02.2019 17:00;74.9;0.0;0.0;0.07;1.7;0.4;0.1;-8.7;;139.2
21.02.2019 18:00;68.5;0.0;0.0;0.07;2.3;0.5;0.0;-9.9;;10.3
21.02.2019 19:00;67.2;0.0;0.0;0.07;2.2;0.9;0.0;-10.7;;0.0
21.02.2019 20:00;65.6;0.1;0.0;0.08;7.3;2.8;0.1;-10.7;;0.0
21.02.2019 21:00;63.9;0.1;0.0;0.08;13.8;5.3;0.1;-11.5;;0.0
21.02.2019 22:00;66.8;0.1;0.0;0.08;10.4;4.2;0.1;-12.1;;0.0
21.02.2019 23:00;77.8;0.1;0.0;0.08;7.6;2.5;0.1;-10.9;;0.0
22.02.2019 00:00;84.9;0.1;0.0;0.09;4.7;1.5;0.1;-11.1;;0.0
22.02.2019 01:00;77.4;0.1;0.0;0.10;3.6;0.9;0.1;-10.9;;0.0
22.02.2019 02:00;73.1;0.1;0.0;0.09;1.8;0.7;0.1;-11.2;;0.0
22.02.2019 03:00;70.5;0.0;0.0;0.09;1.8;0.7;0.0;-10.8;;0.0
22.02.2019 04:00;70.7;0.0;0.0;0.09;1.6;0.5;0.0;-10.9;;0.0
22.02.2019 05:00;70.2;0.0;0.0;0.09;1.8;0.6;0.0;-10.9;;0.0
22.02.2019 06:00;68.5;0.1;0.0;0.09;1.0;0.3;0.1;-10.2;;0.0
22.02.2019 07:00;74.2;0.0;0.0;0.09;0.8;0.3;0.1;-9.7;;0.0
22.02.2019 08:00;73.6;0.0;0.0;0.09;1.1;0.4;0.0;-10.1;;26.8
22.02.2019 09:00;77.0;;0.0;0.09;2.3;0.7;;-10.1;;183.5
22.02.2019 10:00;79.5;;0.0;0.09;2.6;0.8;;-8.7;;248.0
22.02.2019 11:00;78.9;;0.0;0.09;2.6;0.8;;-7.8;;340.5
22.02.2019 12:00;71.1;0.1;0.0;0.09;1.6;0.5;0.1;-7.3;;381.0
22.02.2019 13:00;65.8;0.0;0.0;0.09;1.1;0.3;0.0;-6.5;;371.7
22.02.2019 14:00;65.7;0.0;;0.09;0.5;0.2;0.0;-6.5;;360.3
22.02.2019 15:00;73.5;0.0;0.0;0.09;1.2;0.4;0.1;-6.1;;535.0
22.02.2019 16:00;78.6;0.0;0.0;0.09;0.6;0.3;0.0;-4.9;;435.8
22.02.2019 17:00;69.6;0.0;0.0;0.09;0.7;0.2;0.0;-5.4;;168.5
22.02.2019 18:00;70.6;0.0;0.0;0.09;0.6;0.2;0.0;-5.4;;9.7
22.02.2019 19:00;75.4;0.0;0.0;0.09;0.4;0.1;0.1;-5.0;;0.0
22.02.2019 20:00;81.2;;0.0;0.09;0.3;0.1;;-4.2;;0.0
22.02.2019 21:00;89.9;0.1;0.0;0.09;0.4;0.1;0.1;-3.7;;0.0
22.02.2019 22:00;89.4;0.1;0.0;0.09;0.3;0.2;0.1;-3.5;;0.0
22.02.2019 23:00;99.7;0.0;0.0;0.09;0.4;0.2;0.0;-3.1;;0.0
23.02.2019 00:00;112.1;0.1;0.0;0.09;0.5;0.2;0.1;-1.9;;0.0
23.02.2019 01:00;107.9;0.1;0.0;0.09;0.4;0.2;0.1;-1.9;;0.0
23.02.2019 02:00;113.1;0.1;0.0;0.09;0.4;0.2;0.1;-1.8;;0.0
23.02.2019 03:00;108.7;0.0;0.0;0.09;0.3;0.2;0.1;-1.6;;0.0
23.02.2019 04:00;102.2;0.0;0.0;0.09;0.4;0.2;0.0;-1.5;;0.0
23.02.2019 05:00;101.3;0.1;0.0;0.09;0.2;0.2;0.1;-2.1;;0.0
23.02.2019 06:00;100.2;0.1;0.0;0.09;0.3;0.2;0.1;-2.2;;0.0
23.02.2019 07:00;98.3;0.1;0.0;0.09;0.2;0.1;0.1;-2.3;;0.0
23.02.2019 08:00;91.3;0.0;0.0;0.09;0.4;0.2;0.1;-2.4;;17.3
23.02.2019 09:00;78.6;0.0;0.0;0.09;0.3;0.1;0.1;-1.6;;187.2
23.02.2019 10:00;75.0;0.0;0.0;0.09;0.2;0.1;0.1;-1.4;;370.5
23.02.2019 11:00;73.5;0.0;0.0;0.09;0.2;0.1;0.0;-1.0;;522.5
23.02.2019 12:00;72.2;;0.0;0.09;0.2;0.1;;-0.6;;622.2
23.02.2019 13:00;68.6;;0.0;0.09;0.2;0.1;;-0.8;;649.3
23.02.2019 14:00;68.3;;0.0;0.09;0.3;0.1;;-1.5;;614.3
23.02.2019 15:00;64.4;;0.0;0.09;0.2;0.1;;0.1;;546.7
23.02.2019 16:00;63.2;;0.0;0.09;0.2;0.1;;-0.1;;407.2
23.02.2019 17:00;62.2;;0.0;0.09;0.1;0.0;;-0.7;;164.2
23.02.2019 18:00;61.7;;0.0;0.09;0.1;0.0;;-1.7;;25.7
23.02.2019 19:00;61.5;0.0;0.0;0.08;0.1;0.1;0.0;-2.2;;0.0
23.02.2019 20:00;61.4;0.0;0.0;0.09;0.1;0.0;0.0;-2.4;;0.0
23.02.2019 21:00;63.6;0.0;0.0;0.09;0.1;0.1;0.0;-2.8;;0.0
23.02.2019 22:00;70.1;0.0;0.0;0.09;0.1;0.1;0.0;-3.0;;0.0
23.02.2019 23:00;72.1;0.0;0.0;0.09;0.2;0.1;0.0;-3.1;;0.0
24.02.2019 00:00;73.1;0.0;0.0;0.09;0.3;0.1;0.0;-4.1;;0.0
24.02.2019 01:00;69.1;0.0;0.0;0.09;0.2;0.1;0.0;-5.1;;0.0
24.02.2019 02:00;69.8;0.0;0.0;0.08;0.2;0.1;0.0;-5.1;;0.0
24.02.2019 03:00;68.3;0.0;0.0;0.08;0.1;0.1;0.0;-5.2;;0.0
24.02.2019 04:00;70.6;0.0;0.0;0.09;0.1;0.1;0.0;-5.5;;0.0
24.02.2019 05:00;67.3;0.0;0.0;0.08;0.1;0.1;0.0;-5.5;;0.0
24.02.2019 06:00;73.4;0.0;0.0;;0.1;0.1;0.0;-5.3;;0.0
24.02.2019 07:00;74.8;0.0;0.0;0.09;0.4;0.1;0.0;-4.8;;0.0
24.02.2019 08:00;73.9;0.0;0.0;0.09;0.2;0.1;0.0;-4.5;;24.0
24.02.2019 09:00;73.8;0.1;0.0;0.10;0.2;0.1;0.1;-4.1;;197.3
24.02.2019 10:00;74.4;0.0;0.0;0.10;0.2;0.1;0.0;-3.3;;383.3
24.02.2019 11:00;74.5;;0.0;0.10;0.2;0.2;;-1.9;;537.8
24.02.2019 12:00;73.5;0.1;0.0;0.10;0.2;0.2;0.1;-2.1;;637.2
24.02.2019 13:00;73.2;0.0;0.0;0.10;0.4;0.3;0.1;-2.4;;679.8
24.02.2019 14:00;73.8;0.1;0.0;0.09;0.5;0.3;0.1;-2.9;;660.5
24.02.2019 15:00;75.1;0.1;;0.09;0.6;0.3;0.1;-1.9;;580.0
24.02.2019 16:00;75.2;0.1;0.0;0.10;0.3;0.2;0.2;-2.4;;446.3
24.02.2019 17:00;76.1;0.1;0.0;0.10;0.3;0.1;0.1;-2.9;;191.8
24.02.2019 18:00;75.9;0.1;0.0;0.10;0.2;0.1;0.1;-3.6;;12.2
24.02.2019 19:00;77.7;0.1;0.0;0.09;0.2;0.1;0.1;-3.5;;0.0
24.02.2019 20:00;80.1;0.1;0.0;0.09;0.3;0.1;0.1;-3.3;;0.0
24.02.2019 21:00;75.8;0.1;0.0;0.09;0.3;0.2;0.1;-3.1;;0.0
24.02.2019 22:00;66.9;0.0;0.0;0.08;0.4;0.2;0.1;-2.9;;0.0
24.02.2019 23:00;68.1;0.0;0.0;0.08;0.4;0.2;0.0;-2.7;;0.0
25.02.2019 00:00;67.6;0.0;0.0;0.08;0.3;0.2;0.0;-1.9;;0.0
25.02.2019 01:00;66.9;0.0;0.0;0.08;0.2;0.1;0.0;-1.1;;0.0
25.02.2019 02:00;67.2;0.0;0.0;0.08;0.2;0.1;0.0;-1.2;;0.0
25.02.2019 03:00;68.0;0.0;0.0;0.08;0.2;0.1;0.0;-2.0;;0.0
25.02.2019 04:00;70.6;0.0;0.0;0.08;0.2;0.1;0.0;-3.0;;0.0
25.02.2019 05:00;71.9;0.0;0.0;0.08;0.3;0.1;0.0;-3.5;;0.0
25.02.2019 06:00;71.3;0.0;0.0;0.08;0.2;0.1;0.0;-3.4;;0.0
25.02.2019 07:00;69.4;0.0;0.0;0.08;0.1;0.1;0.0;-2.9;;0.0
25.02.2019 08:00;68.6;0.0;0.0;0.08;0.1;0.1;0.0;-1.9;;18.0
25.02.2019 09:00;68.4;0.0;0.0;0.08;0.2;0.1;0.1;-1.8;;183.7
25.02.2019 10:00;71.1;0.0;0.0;0.09;0.2;0.1;0.1;-1.9;;387.3
25.02.2019 11:00;74.9;0.0;0.0;0.09;0.2;0.1;0.0;-2.6;;547.2
25.02.2019 12:00;77.4;0.1;0.0;0.09;0.3;0.1;0.1;-3.2;;649.0
25.02.2019 13:00;80.2;0.1;0.0;0.09;0.3;0.1;0.1;-1.9;;693.2
25.02.2019 14:00;86.0;0.1;0.0;0.09;0.4;0.3;0.1;-1.4;;674.7
25.02.2019 15:00;86.3;0.1;0.0;0.10;0.2;0.1;0.1;0.4;;596.5
25.02.2019 16:00;86.6;0.0;0.0;0.10;0.3;0.2;0.1;0.5;;460.8
25.02.2019 17:00;86.7;0.0;0.0;0.10;0.2;0.1;0.1;-1.6;;199.7
25.02.2019 18:00;81.2;0.1;0.0;0.10;0.4;0.1;0.1;-2.8;;11.7
