Station: Rigi-Seebodenalp
Land, > 1000 m
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];CPC [1/cm3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
20.08.2019 10:00;62.1;3.8;0.0;0.10;1.9;2.1;1554.0;4.1;;0.9;58.3
20.08.2019 11:00;59.6;5.1;0.0;0.10;2.1;2.3;1646.9;5.3;;1.8;37.1
20.08.2019 12:00;56.4;6.5;0.0;0.20;0.9;1.0;2057.9;7.2;;4.0;56.6
20.08.2019 13:00;100.0;0.9;0.0;0.10;1.4;1.0;702.6;1.0;;1.5;128.9
20.08.2019 14:00;92.3;2.4;0.0;0.10;1.3;1.3;1233.8;2.6;;0.0;100.5
20.08.2019 15:00;84.3;3.1;0.0;0.10;1.9;2.0;1601.7;3.3;;2.4;74.5
20.08.2019 16:00;101.6;1.2;0.0;0.10;1.5;1.3;1102.5;1.3;;1.8;42.3
20.08.2019 17:00;98.2;2.4;0.0;0.10;1.4;1.3;1596.0;2.4;;0.3;43.6
20.08.2019 18:00;90.1;3.4;0.0;0.10;1.7;1.6;1887.8;3.4;;1.6;13.8
20.08.2019 19:00;84.1;3.8;0.0;0.10;1.4;1.5;2917.5;3.9;;3.2;-0.5
20.08.2019 20:00;92.0;2.8;0.0;0.10;1.8;1.8;2419.8;2.8;;3.2;-2.6
20.08.2019 21:00;86.1;2.9;0.0;0.10;1.5;1.5;1920.2;3.0;;3.2;-2.7
20.08.2019 22:00;96.4;1.4;0.0;0.10;1.1;1.1;1603.5;1.4;;0.4;-1.4
20.08.2019 23:00;95.2;1.2;0.0;0.10;0.6;0.5;1952.9;1.3;;0.0;-1.7
21.08.2019 00:00;93.8;1.0;0.0;0.10;0.9;0.9;1474.1;1.0;;0.0;-1.9
21.08.2019 01:00;81.8;2.3;0.1;0.20;1.7;1.6;1609.1;2.3;;0.0;-4.6
21.08.2019 02:00;76.9;2.3;0.0;0.10;1.8;1.6;1366.3;2.3;;0.0;-4.9
21.08.2019 03:00;80.9;2.0;0.0;0.10;2.7;2.3;1202.9;2.0;;0.0;-3.6
21.08.2019 04:00;76.8;1.9;0.0;0.10;2.7;2.2;1093.2;1.9;;0.0;-3.1
21.08.2019 05:00;74.0;1.7;0.0;0.10;2.1;1.6;963.1;1.7;;0.0;-4.1
21.08.2019 06:00;69.3;2.5;0.0;0.10;1.8;1.5;1123.5;2.6;;0.0;-0.2
21.08.2019 07:00;60.5;5.3;0.0;0.20;1.1;1.0;1555.7;5.4;;0.0;11.8
21.08.2019 08:00;61.8;6.1;0.0;0.20;1.4;1.2;1844.6;6.7;;0.0;69.9
21.08.2019 09:00;63.6;4.5;0.0;0.20;2.8;1.8;1765.5;5.3;;0.0;164.6
21.08.2019 10:00;65.3;3.1;0.0;0.20;2.8;1.9;2010.7;3.9;;0.0;368.2
21.08.2019 11:00;68.1;4.4;0.0;0.20;3.6;2.4;3092.8;5.0;;0.0;196.1
21.08.2019 12:00;73.3;3.8;0.0;0.20;3.3;2.4;3471.4;4.3;;0.0;178.1
21.08.2019 13:00;75.4;3.6;0.1;0.20;3.3;2.1;3396.4;3.8;;0.0;138.2
21.08.2019 14:00;74.0;3.7;0.0;0.20;3.0;2.1;3855.2;3.9;;0.0;89.5
21.08.2019 15:00;70.0;3.7;0.1;0.20;2.7;2.0;4576.4;3.9;;;93.3
21.08.2019 16:00;72.7;3.3;0.1;0.20;3.4;2.0;4116.2;3.5;13.9;0.0;91.2
21.08.2019 17:00;76.2;3.0;0.1;0.20;2.7;1.9;3672.6;3.1;13.9;0.0;51.1
21.08.2019 18:00;76.5;4.0;0.1;0.20;2.9;2.0;4593.0;4.1;13.8;0.0;26.3
21.08.2019 19:00;72.1;5.4;0.1;0.20;3.3;2.4;4945.6;5.4;13.6;0.0;7.3
21.08.2019 20:00;68.6;5.3;0.1;0.20;4.1;2.7;4621.9;5.3;13.4;0.0;0.5
21.08.2019 21:00;68.0;4.9;0.0;0.20;3.9;2.8;3894.8;4.9;13.3;0.0;0.0
21.08.2019 22:00;66.8;4.5;0.0;0.20;4.6;3.0;3247.1;4.5;13.1;0.0;-0.4
21.08.2019 23:00;61.2;4.9;0.1;0.20;4.7;3.4;3348.2;4.9;12.2;0.0;-0.6
22.08.2019 00:00;57.0;4.7;0.1;0.20;5.5;4.4;3117.4;4.7;12.1;0.0;-0.5
22.08.2019 01:00;54.6;4.2;0.1;0.20;4.2;4.9;2710.7;4.3;12.2;0.0;0.0
22.08.2019 02:00;56.2;4.2;0.1;0.20;4.1;5.3;2647.7;4.2;12.3;0.0;0.0
22.08.2019 03:00;48.4;3.9;0.1;0.20;3.7;4.8;2430.3;3.9;12.3;0.0;-0.4
22.08.2019 04:00;51.9;4.2;0.0;0.20;3.6;4.7;2408.1;4.2;11.4;0.0;-1.2
22.08.2019 05:00;51.8;4.1;0.0;0.20;3.8;5.1;2291.0;4.1;11.0;0.0;-0.6
22.08.2019 06:00;47.6;3.7;0.0;0.20;3.7;5.3;1994.8;3.7;11.0;0.0;2.0
22.08.2019 07:00;46.9;3.5;0.0;0.20;3.2;4.9;1844.8;3.6;11.4;0.0;8.5
22.08.2019 08:00;47.4;3.9;0.0;0.20;3.2;4.7;2097.6;4.1;11.3;0.0;43.3
22.08.2019 09:00;45.8;4.6;0.0;0.20;3.5;5.4;1997.7;5.3;11.6;0.0;101.1
22.08.2019 10:00;33.9;8.9;0.0;0.20;3.3;4.7;2876.5;11.6;11.7;0.0;143.7
22.08.2019 11:00;32.4;11.3;0.1;0.20;3.5;5.1;3064.4;15.3;12.0;0.0;141.9
22.08.2019 12:00;32.7;12.5;0.0;0.20;4.6;6.6;3232.9;17.5;12.3;0.0;167.1
22.08.2019 13:00;32.1;12.3;0.1;0.20;5.6;7.9;3453.5;15.9;12.4;0.0;126.6
22.08.2019 14:00;33.1;11.7;0.0;0.20;5.6;8.0;3471.8;14.6;12.4;0.0;113.1
22.08.2019 15:00;34.1;12.1;0.0;0.20;5.9;8.3;3472.1;14.9;12.4;0.0;103.0
22.08.2019 16:00;35.3;11.6;0.1;0.20;6.4;9.3;2710.6;14.2;12.6;0.0;112.2
22.08.2019 17:00;36.2;11.9;0.0;0.20;6.9;10.0;2380.9;13.9;12.7;0.0;87.2
22.08.2019 18:00;36.0;10.9;0.0;0.20;6.2;9.4;1686.3;12.2;12.7;0.0;52.2
22.08.2019 19:00;32.7;10.0;0.0;0.20;5.2;8.0;1282.7;10.7;12.6;0.0;22.5
22.08.2019 20:00;30.8;8.9;0.0;0.20;5.0;7.6;1169.2;9.0;12.5;0.0;1.8
22.08.2019 21:00;38.2;7.2;0.1;0.20;5.6;8.4;1251.0;7.3;12.3;0.0;-0.8
22.08.2019 22:00;46.6;5.8;0.0;0.20;5.0;7.0;1104.3;5.8;11.9;0.0;-2.1
22.08.2019 23:00;58.0;5.2;0.0;0.20;5.1;7.3;1313.9;5.2;12.1;0.0;-2.0
23.08.2019 00:00;51.5;5.4;0.1;0.20;6.1;8.9;1269.2;5.4;11.7;0.0;-1.3
23.08.2019 01:00;54.9;5.0;0.0;0.20;5.8;8.6;1338.1;5.0;11.9;0.0;0.0
23.08.2019 02:00;56.7;4.7;0.0;0.20;6.4;9.1;1238.1;4.7;12.1;0.0;0.0
23.08.2019 03:00;52.3;5.1;0.0;0.20;6.2;8.9;1144.9;5.1;12.0;0.0;0.0
23.08.2019 04:00;45.8;4.8;0.0;0.20;5.7;8.5;1073.7;4.9;11.8;0.0;0.0
23.08.2019 05:00;43.8;4.7;0.0;0.20;5.7;8.5;1063.7;4.8;11.7;0.0;0.0
23.08.2019 06:00;42.6;4.8;0.0;0.20;6.1;9.3;1101.1;4.9;11.8;0.0;1.5
23.08.2019 07:00;41.2;5.0;0.1;0.20;5.7;8.7;1159.3;5.2;11.8;0.0;21.0
23.08.2019 08:00;40.8;5.3;0.0;0.20;5.7;8.6;1058.1;5.8;12.0;0.0;66.0
23.08.2019 09:00;37.1;5.3;0.0;0.20;5.6;8.6;1191.0;6.0;12.3;0.0;98.7
23.08.2019 10:00;34.8;5.9;0.0;0.20;5.3;8.1;1365.5;6.9;12.3;0.0;111.3
23.08.2019 11:00;39.2;6.2;0.1;0.20;6.3;9.2;1390.7;7.3;12.1;0.0;137.7
23.08.2019 12:00;34.8;8.6;0.0;0.20;6.8;10.0;1991.4;11.2;12.6;0.0;175.5
23.08.2019 13:00;31.2;9.9;0.0;0.20;7.7;11.2;2654.7;13.6;13.6;0.0;210.6
23.08.2019 14:00;32.5;11.8;0.0;0.20;9.0;12.6;3585.0;15.2;13.7;0.0;155.9
23.08.2019 15:00;39.0;9.7;0.1;0.20;8.7;11.8;4436.0;11.1;13.6;0.0;116.9
23.08.2019 16:00;45.1;8.4;0.0;0.20;9.1;12.1;2756.1;9.3;13.8;0.0;106.6
23.08.2019 17:00;43.7;8.2;0.0;0.20;9.2;12.0;2524.4;9.0;14.3;0.0;92.3
23.08.2019 18:00;44.0;7.2;0.0;0.20;8.7;11.7;1911.3;7.8;14.7;0.0;73.6
23.08.2019 19:00;49.6;6.4;0.0;0.20;7.8;11.0;1461.9;6.6;14.8;0.0;33.3
23.08.2019 20:00;52.6;5.8;0.0;0.20;7.4;10.1;1262.5;5.8;14.7;0.0;2.9
23.08.2019 21:00;52.0;5.8;0.0;0.20;7.7;10.6;1402.4;5.8;14.2;0.0;-1.2
23.08.2019 22:00;48.5;5.7;0.0;0.20;6.9;9.7;1382.5;5.7;13.8;0.0;-1.6
23.08.2019 23:00;46.5;5.4;0.0;0.20;7.7;10.6;1367.0;5.5;13.4;0.0;-1.3
24.08.2019 00:00;46.6;5.2;0.0;0.20;7.1;10.1;1387.5;5.2;13.2;0.0;-1.5
24.08.2019 01:00;43.2;5.2;0.0;0.20;9.1;10.6;1464.3;5.2;12.8;0.0;-1.2
24.08.2019 02:00;44.0;4.5;0.0;0.20;8.4;9.4;1421.9;4.5;12.7;0.0;-1.1
24.08.2019 03:00;43.0;4.7;0.0;0.20;9.0;10.5;1239.8;4.8;12.8;0.0;-1.0
24.08.2019 04:00;42.5;4.7;0.0;0.20;9.1;10.5;1224.3;4.7;13.1;0.0;-1.0
24.08.2019 05:00;38.8;5.2;0.0;0.20;9.7;11.5;1156.4;5.2;12.4;0.0;-1.0
24.08.2019 06:00;40.5;5.2;0.0;0.20;10.4;12.3;1131.9;5.2;12.5;0.0;4.2
24.08.2019 07:00;45.1;4.6;0.0;0.20;9.6;11.3;1184.8;4.9;13.0;0.0;96.5
24.08.2019 08:00;52.1;4.2;0.1;0.20;10.0;11.5;1303.2;4.6;13.7;0.0;269.4
24.08.2019 09:00;56.9;4.5;0.0;0.20;11.6;13.4;1552.7;4.9;14.7;0.0;395.7
24.08.2019 10:00;49.9;4.8;0.1;0.20;11.7;13.1;1786.9;5.8;16.3;0.0;612.8
24.08.2019 11:00;50.7;5.9;0.1;0.20;12.6;14.3;2374.3;7.5;15.8;0.0;754.2
24.08.2019 12:00;57.8;5.9;0.1;0.20;13.1;14.8;2691.8;7.1;16.7;0.0;825.1
24.08.2019 13:00;70.4;5.2;0.1;0.20;11.3;12.9;2509.3;5.7;18.3;0.0;852.7
24.08.2019 14:00;85.2;4.7;0.1;0.20;10.2;11.0;2685.1;4.9;19.6;0.0;822.7
24.08.2019 15:00;95.8;4.0;0.1;0.20;7.7;8.5;2506.3;4.2;20.7;0.0;735.5
24.08.2019 16:00;99.0;3.6;0.1;0.20;8.0;7.7;2731.6;3.8;22.4;0.0;610.3
24.08.2019 17:00;101.1;4.0;0.1;0.20;10.6;10.7;3065.8;4.1;22.0;0.0;450.7
24.08.2019 18:00;103.3;3.8;0.1;0.20;9.2;9.2;2954.8;4.0;21.6;0.0;265.6
24.08.2019 19:00;98.4;3.4;0.1;0.20;8.0;8.0;2377.8;3.5;20.3;0.0;94.8
24.08.2019 20:00;94.4;3.2;0.1;0.20;7.8;8.0;2291.8;3.2;18.0;0.0;4.2
24.08.2019 21:00;94.0;3.1;0.1;0.20;7.1;7.7;2206.6;3.1;17.6;0.0;-1.7
24.08.2019 22:00;92.5;3.1;0.1;0.20;8.2;8.5;2664.0;3.1;17.3;0.0;-1.7
24.08.2019 23:00;91.4;2.9;0.1;0.20;8.0;8.4;2462.3;2.9;17.5;0.0;-1.7
25.08.2019 00:00;90.9;2.9;0.1;0.20;7.9;8.4;2317.2;2.9;17.1;0.0;-1.8
25.08.2019 01:00;89.6;2.9;0.1;0.20;9.8;8.7;2210.9;2.9;16.8;0.0;-1.9
25.08.2019 02:00;85.9;2.8;0.0;0.20;9.6;8.5;2071.4;2.8;16.7;0.0;-1.8
25.08.2019 03:00;86.0;3.0;0.1;0.20;10.8;9.2;2239.6;3.0;16.6;0.0;-1.6
25.08.2019 04:00;84.3;2.8;0.1;0.20;9.8;8.8;2167.9;2.8;16.6;0.0;-1.8
25.08.2019 05:00;80.6;2.6;0.1;0.20;9.7;8.4;2073.5;2.6;16.1;0.0;-1.8
25.08.2019 06:00;76.1;2.7;0.1;0.20;10.8;9.3;2175.0;2.7;15.6;0.0;2.2
25.08.2019 07:00;73.9;2.5;0.1;0.20;9.1;8.0;1962.1;2.5;16.0;0.0;97.1
25.08.2019 08:00;68.1;2.4;0.0;0.20;9.1;7.1;1927.6;2.6;18.3;0.0;275.6
25.08.2019 09:00;79.7;2.2;0.1;0.20;9.1;7.6;1948.7;2.4;19.3;0.0;459.9
25.08.2019 10:00;82.8;2.4;0.1;0.20;9.7;8.4;2127.7;2.5;19.2;0.0;623.6
25.08.2019 11:00;84.6;3.1;0.2;0.20;11.1;9.2;2806.8;3.4;20.0;0.0;754.4
25.08.2019 12:00;92.0;3.0;0.2;0.20;10.6;8.9;2882.8;3.3;20.3;0.0;833.4
25.08.2019 13:00;109.2;3.2;0.2;0.20;9.9;8.4;2924.5;3.4;21.4;0.0;866.1
25.08.2019 14:00;110.2;2.9;0.2;0.20;10.0;8.3;2919.5;3.1;22.3;0.0;842.7
25.08.2019 15:00;108.4;3.5;0.3;0.20;11.9;10.0;3492.2;3.6;22.2;0.0;753.1
25.08.2019 16:00;111.9;3.7;0.3;0.20;13.0;10.8;3889.7;3.9;22.5;0.0;615.3
25.08.2019 17:00;114.0;3.6;0.2;0.20;12.0;10.1;3716.4;3.8;22.8;0.0;449.5
25.08.2019 18:00;111.6;3.2;0.2;0.20;9.3;7.6;3359.5;3.3;22.8;0.0;279.0
25.08.2019 19:00;104.5;2.8;0.1;0.20;14.2;7.1;2842.8;2.9;21.2;0.0;98.7
25.08.2019 20:00;107.4;2.6;0.1;0.20;6.6;4.9;2578.4;2.6;18.7;0.0;3.3
25.08.2019 21:00;104.3;2.4;0.1;0.20;6.2;5.1;2330.4;2.4;18.5;0.0;-2.5
25.08.2019 22:00;99.8;2.3;0.1;0.20;6.3;5.4;2254.4;2.4;17.7;0.0;-2.3
25.08.2019 23:00;103.3;2.0;0.1;0.20;8.2;5.3;1967.6;2.1;17.0;0.0;-2.2
26.08.2019 00:00;102.2;1.8;0.1;0.20;6.0;4.9;1761.8;1.8;16.9;0.0;-2.0
26.08.2019 01:00;106.4;1.5;0.1;0.20;5.0;4.2;1539.8;1.5;17.1;0.0;-2.1
26.08.2019 02:00;105.1;1.5;0.1;0.20;4.9;4.1;1620.0;1.6;17.0;0.0;-2.0
26.08.2019 03:00;105.3;1.7;0.1;0.20;5.8;4.9;1742.9;1.7;17.5;0.0;-2.1
26.08.2019 04:00;113.7;2.3;0.2;0.20;7.0;5.7;2312.1;2.3;17.4;0.0;-2.2
26.08.2019 05:00;109.5;2.3;0.2;0.20;7.6;6.4;2356.2;2.3;17.0;0.0;-2.2
26.08.2019 06:00;94.2;2.5;0.1;0.20;8.7;7.0;2094.8;2.5;16.2;0.0;2.3
26.08.2019 07:00;101.2;2.9;0.1;0.20;8.2;6.4;2040.8;2.9;17.3;0.0;100.5
26.08.2019 08:00;85.0;2.3;0.1;0.20;13.2;6.9;1998.1;2.5;18.6;0.0;280.3
26.08.2019 09:00;91.4;2.5;0.2;0.20;8.5;6.7;2239.4;2.7;18.8;0.0;464.4
26.08.2019 10:00;77.3;5.0;0.2;0.20;8.8;6.9;3427.2;6.3;19.9;0.0;628.4
26.08.2019 11:00;74.9;5.6;0.2;0.20;10.1;7.9;4044.6;7.2;19.2;0.0;756.1
26.08.2019 12:00;90.7;4.2;0.2;0.20;10.3;8.0;3977.5;4.9;19.9;0.0;838.3
26.08.2019 13:00;99.6;6.7;0.3;0.20;12.9;8.9;6049.6;7.9;20.8;0.0;865.2
26.08.2019 14:00;114.6;5.7;0.3;0.20;13.9;9.4;6843.5;6.3;21.8;0.0;832.8
26.08.2019 15:00;119.4;4.2;0.3;0.20;10.1;7.7;5448.4;4.5;23.4;0.0;746.4
26.08.2019 16:00;120.0;3.1;0.2;0.20;8.2;5.7;3934.7;3.3;24.6;0.0;617.3
26.08.2019 17:00;127.8;4.2;0.2;0.20;9.9;7.1;5228.0;4.4;23.6;0.0;453.2
26.08.2019 18:00;120.2;3.5;0.2;0.20;8.1;6.0;4132.2;3.6;23.7;0.0;265.4
26.08.2019 19:00;99.1;2.1;0.1;0.20;7.8;4.2;2140.3;2.2;21.4;0.0;91.9
26.08.2019 20:00;106.4;2.1;0.1;0.20;5.5;4.2;2263.3;2.1;19.7;0.0;2.4
26.08.2019 21:00;112.0;2.1;0.1;0.20;6.2;4.5;2323.3;2.1;19.1;0.0;-2.3
26.08.2019 22:00;107.9;2.2;0.1;0.20;23.8;7.0;2451.6;2.2;18.7;0.0;-1.9
26.08.2019 23:00;114.6;2.7;0.2;0.20;8.0;5.8;2909.2;2.8;19.0;0.0;-2.0
27.08.2019 00:00;115.2;3.0;0.2;0.20;8.3;6.5;3186.9;3.0;18.5;0.0;-2.0
27.08.2019 01:00;114.1;2.7;0.2;0.20;8.3;6.3;2987.5;2.7;18.5;0.0;-1.7
27.08.2019 02:00;111.5;3.0;0.3;0.20;8.8;6.8;3210.2;3.0;18.1;0.0;-1.9
27.08.2019 03:00;107.3;2.5;0.3;0.20;7.9;6.4;2792.5;2.5;17.8;0.0;-1.9
27.08.2019 04:00;104.2;2.6;0.3;0.20;8.8;6.6;2764.5;2.6;18.0;0.0;-1.6
27.08.2019 05:00;103.3;2.6;0.3;0.20;8.9;6.9;2784.2;2.6;18.1;0.0;-1.8
27.08.2019 06:00;107.9;2.6;0.3;0.20;8.5;6.9;2819.3;2.6;18.2;0.0;2.9
27.08.2019 07:00;95.9;2.7;0.2;0.20;12.9;7.4;2598.5;2.8;18.2;0.0;89.1
27.08.2019 08:00;88.2;3.5;0.1;0.20;26.4;8.5;2462.7;3.7;19.7;0.0;256.4
27.08.2019 09:00;93.7;2.4;0.1;0.20;21.8;7.8;2375.6;2.6;21.2;0.0;429.4
27.08.2019 10:00;100.0;2.1;0.2;0.20;9.4;6.5;2387.6;2.3;21.7;0.0;580.0
27.08.2019 11:00;104.5;2.2;0.2;0.20;7.9;6.2;2417.8;2.4;22.8;0.0;722.2
27.08.2019 12:00;103.5;2.9;0.2;0.20;8.8;6.5;2870.0;3.2;24.5;0.0;805.3
27.08.2019 13:00;105.8;3.0;0.2;0.20;9.6;6.9;3302.8;3.3;23.6;0.0;829.9
27.08.2019 14:00;122.6;3.3;0.3;0.20;9.6;6.8;4459.8;3.5;24.1;0.0;799.9
27.08.2019 15:00;129.2;3.4;0.5;0.20;11.4;7.8;4619.1;3.6;25.0;0.0;703.7
27.08.2019 16:00;138.8;4.1;0.6;0.20;13.9;9.7;5287.7;4.3;24.3;0.0;554.9
27.08.2019 17:00;142.0;4.4;0.5;0.20;16.3;10.7;5250.4;4.6;25.0;0.0;413.2
27.08.2019 18:00;142.7;4.3;0.4;0.20;22.3;11.3;4328.4;4.4;24.1;0.0;194.7
27.08.2019 19:00;121.8;3.4;0.3;0.20;19.9;9.6;2952.7;3.4;21.6;0.0;42.1
27.08.2019 20:00;123.1;3.2;0.2;0.20;11.9;8.3;2595.2;3.2;20.9;0.0;0.5
27.08.2019 21:00;126.4;3.2;0.2;0.20;12.0;8.6;2665.1;3.2;21.2;0.0;-1.1
27.08.2019 22:00;124.0;3.2;0.3;0.20;18.9;9.6;2660.1;3.2;20.7;0.0;-1.1
27.08.2019 23:00;121.9;3.4;0.3;0.20;11.3;9.0;3759.4;3.4;20.5;0.0;-0.8
28.08.2019 00:00;121.9;3.9;0.4;0.20;16.3;13.8;4141.7;3.9;20.3;0.0;-1.2
28.08.2019 01:00;119.3;3.9;0.4;0.20;13.7;11.1;3983.5;3.9;20.0;0.0;-0.7
28.08.2019 02:00;124.4;5.3;0.6;0.20;16.0;12.3;3846.8;5.3;19.9;0.0;-0.3
28.08.2019 03:00;121.3;5.3;0.5;0.20;15.4;11.8;3422.9;5.3;19.1;0.0;-0.9
28.08.2019 04:00;117.9;4.4;0.5;0.20;13.9;10.9;3065.8;4.4;18.7;0.0;-0.9
28.08.2019 05:00;112.7;4.1;0.8;0.20;11.9;10.1;2861.0;4.1;18.2;0.0;-0.8
28.08.2019 06:00;104.6;4.0;0.4;0.20;11.5;9.9;2761.4;4.0;17.9;0.0;0.7
28.08.2019 07:00;106.8;4.2;0.5;0.20;17.2;11.0;2952.6;4.2;18.2;0.0;30.9
28.08.2019 08:00;108.9;4.0;0.3;0.20;16.4;10.4;2818.5;4.1;18.8;0.0;80.0
28.08.2019 09:00;104.8;4.4;0.3;0.20;22.1;11.3;2939.8;4.7;20.5;0.0;412.6
28.08.2019 10:00;109.2;4.0;0.4;0.20;14.0;10.5;3161.2;4.3;22.2;0.0;586.5
28.08.2019 11:00;108.9;5.4;0.4;0.20;14.2;11.1;4863.6;6.0;21.8;0.0;707.0
28.08.2019 12:00;122.5;5.3;0.4;0.20;15.6;11.4;5153.6;5.8;22.1;0.0;791.3
28.08.2019 13:00;125.5;4.0;0.3;0.20;12.8;10.1;4204.9;4.2;23.7;0.0;746.1
28.08.2019 14:00;128.6;3.6;0.3;0.20;13.0;10.3;4305.6;3.8;23.0;0.0;357.3
28.08.2019 15:00;128.3;3.8;0.3;0.20;18.1;11.1;3928.0;3.9;23.1;0.0;320.2
28.08.2019 16:00;127.8;3.9;0.4;0.20;14.9;11.3;3963.5;4.0;22.5;0.0;243.2
28.08.2019 17:00;124.6;4.0;0.3;0.20;14.7;11.0;3881.0;4.1;22.7;0.0;213.7
28.08.2019 18:00;117.5;3.7;0.2;0.20;21.6;10.7;3200.2;3.8;22.2;0.0;156.0
28.08.2019 19:00;114.5;3.1;0.2;0.20;21.9;10.3;2655.3;3.2;20.4;0.0;42.6
28.08.2019 20:00;116.6;3.3;0.2;0.20;15.0;9.8;2714.0;3.3;19.7;0.0;0.3
28.08.2019 21:00;120.3;3.3;0.2;0.20;11.1;9.1;2647.5;3.3;20.1;0.0;-0.7
28.08.2019 22:00;120.2;3.7;0.2;0.20;21.2;10.9;2814.7;3.7;20.2;0.0;-1.0
28.08.2019 23:00;118.4;3.7;0.2;0.20;11.2;8.7;2787.1;3.7;19.4;0.0;-0.8
29.08.2019 00:00;120.6;2.7;0.1;0.20;7.2;4.9;1727.4;2.7;17.4;7.3;-1.8
29.08.2019 01:00;115.8;1.8;0.0;0.10;3.9;3.0;850.6;1.8;16.6;2.4;-0.9
29.08.2019 02:00;115.3;1.8;0.0;0.10;4.0;3.1;1024.0;1.8;16.7;1.0;-1.0
29.08.2019 03:00;113.4;1.7;0.0;0.10;3.3;2.5;935.5;1.8;17.3;0.0;-0.3
29.08.2019 04:00;113.7;1.8;0.0;0.10;3.7;2.9;1184.7;1.8;18.2;0.0;0.0
29.08.2019 05:00;114.6;1.6;0.0;0.10;2.8;2.0;875.6;1.7;18.7;0.0;-0.2
29.08.2019 06:00;103.4;2.1;0.0;0.10;4.5;3.3;1194.3;2.1;17.5;0.0;0.9
29.08.2019 07:00;109.4;2.0;0.1;0.10;4.9;3.8;1359.3;2.0;17.4;0.1;3.3
29.08.2019 08:00;110.3;2.5;0.0;0.10;6.1;5.0;1867.1;2.6;17.1;0.3;16.1
29.08.2019 09:00;;;;;5.6;4.4;1525.4;;16.7;0.3;47.2
29.08.2019 10:00;99.0;2.1;0.1;0.10;6.6;5.1;1535.7;2.2;17.8;0.1;144.1
29.08.2019 11:00;98.3;2.1;0.0;0.10;6.5;4.9;1691.0;2.2;18.5;0.0;401.8
29.08.2019 12:00;98.7;2.4;0.1;0.10;6.7;5.0;2223.1;2.7;20.3;0.0;692.1
29.08.2019 13:00;100.1;2.4;0.1;0.10;6.9;5.0;2663.0;2.6;20.6;0.0;727.3
29.08.2019 14:00;106.3;2.0;0.1;0.10;6.5;4.8;2745.6;2.1;21.5;0.0;792.6
29.08.2019 15:00;105.5;2.4;0.1;0.10;7.0;5.3;5013.8;2.6;22.3;0.0;707.6
29.08.2019 16:00;105.6;3.8;0.2;0.20;8.7;6.2;8564.7;4.2;22.8;0.0;578.7
29.08.2019 17:00;109.8;3.0;0.1;0.10;6.5;4.3;6448.3;3.3;23.4;0.0;421.5
29.08.2019 18:00;112.1;2.4;0.1;0.10;6.6;4.9;3996.9;2.6;22.6;0.0;239.6
29.08.2019 19:00;104.9;2.2;0.1;0.10;6.2;4.3;2759.6;2.2;21.0;0.0;70.9
29.08.2019 20:00;104.0;2.2;0.1;0.10;9.0;6.9;2778.8;2.3;19.2;0.0;0.6
29.08.2019 21:00;98.3;2.7;0.1;0.20;9.3;6.5;3420.6;2.7;18.5;0.0;-1.9
29.08.2019 22:00;98.5;2.6;0.1;0.20;8.4;6.3;2994.2;2.6;17.9;0.0;-1.8
29.08.2019 23:00;103.9;1.8;0.0;0.10;8.7;6.6;1512.0;1.8;17.8;0.0;-1.5
30.08.2019 00:00;100.9;1.9;0.0;0.10;8.5;6.4;1515.4;1.9;17.7;0.0;-1.7
30.08.2019 01:00;99.6;2.4;0.1;0.20;7.5;6.4;2355.4;2.4;17.5;0.0;-1.6
30.08.2019 02:00;98.7;2.2;0.1;0.10;8.4;7.1;1918.8;2.2;17.0;0.0;-1.8
30.08.2019 03:00;98.9;2.4;0.1;0.10;7.8;6.6;2198.3;2.4;17.2;0.0;-1.5
30.08.2019 04:00;93.0;2.1;0.1;0.10;7.5;6.3;1838.1;2.0;16.7;0.0;-1.8
30.08.2019 05:00;90.6;2.1;0.1;0.10;6.8;5.7;1976.7;2.1;16.2;0.0;-1.9
30.08.2019 06:00;87.3;2.2;0.1;0.10;7.5;6.1;2035.8;2.3;15.9;0.0;1.6
30.08.2019 07:00;84.7;2.3;0.1;0.10;7.5;6.2;2087.4;2.4;16.2;0.0;79.5
30.08.2019 08:00;76.1;2.5;0.1;0.10;7.1;6.0;2097.9;2.7;18.1;0.0;249.6
30.08.2019 09:00;84.6;2.8;0.1;0.10;7.5;6.2;2567.3;3.1;17.8;0.0;432.4
30.08.2019 10:00;72.4;4.1;0.1;0.20;7.9;6.5;4019.0;5.1;18.8;0.0;595.6
30.08.2019 11:00;72.8;5.0;0.2;0.20;9.5;7.6;5310.5;6.3;18.8;0.0;720.9
30.08.2019 12:00;78.9;8.7;0.3;0.20;15.4;12.2;7581.0;11.4;19.7;0.0;795.9
30.08.2019 13:00;102.2;5.7;0.3;0.20;15.3;11.8;7222.3;6.5;20.9;0.0;820.9
30.08.2019 14:00;110.6;4.4;0.3;0.20;11.6;9.3;6425.4;4.7;22.6;0.0;794.7
30.08.2019 15:00;117.5;4.6;0.3;0.20;12.5;9.7;6846.8;5.0;23.6;0.0;708.2
