Station: Magadino-Cadenazzo
Land, < 1000 m
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
23.07.2019 01:00;57.6;14.7;0.1;23.2;21.8;0.6;15.7;22.1;0.0;0.0
23.07.2019 02:00;60.0;13.5;0.1;22.1;21.7;0.7;14.2;21.8;0.0;0.0
23.07.2019 03:00;50.8;11.3;0.1;21.8;21.8;0.7;12.1;21.0;0.0;0.0
23.07.2019 04:00;48.4;9.6;0.1;20.7;21.0;0.7;10.2;20.6;0.0;0.0
23.07.2019 05:00;42.3;10.6;0.2;21.4;21.0;0.7;11.2;20.4;0.0;0.7
23.07.2019 06:00;35.7;16.0;0.4;22.3;20.7;0.8;17.9;21.1;0.0;39.0
23.07.2019 07:00;40.6;16.1;1.5;26.5;20.6;0.8;19.5;22.9;0.0;172.0
23.07.2019 08:00;59.5;15.5;4.9;24.1;18.9;0.7;19.1;24.8;0.0;332.3
23.07.2019 09:00;76.2;11.4;4.1;21.6;18.0;0.7;13.7;26.3;0.0;497.0
23.07.2019 10:00;92.1;9.3;2.4;23.3;19.0;0.7;11.4;27.7;0.0;636.3
23.07.2019 11:00;110.1;5.3;1.1;22.2;20.2;0.6;6.0;29.3;0.0;755.5
23.07.2019 12:00;126.3;4.3;0.6;22.3;20.7;0.6;4.8;30.3;0.0;835.0
23.07.2019 13:00;143.1;4.6;0.4;24.5;21.4;0.6;5.1;31.1;0.0;862.2
23.07.2019 14:00;147.1;5.6;0.2;39.5;23.6;0.7;6.2;32.0;0.0;816.3
23.07.2019 15:00;160.2;5.8;0.2;35.9;23.9;0.7;6.6;32.3;0.0;711.5
23.07.2019 16:00;167.8;5.0;0.2;24.0;21.1;0.6;5.5;32.6;0.0;651.8
23.07.2019 17:00;169.0;5.0;0.1;22.6;20.2;0.6;5.3;32.3;0.0;490.5
23.07.2019 18:00;162.4;4.9;0.1;24.8;20.0;0.6;5.1;31.5;0.0;322.5
23.07.2019 19:00;161.9;5.7;0.0;26.0;21.1;0.6;5.9;30.7;0.0;153.3
23.07.2019 20:00;148.9;6.0;0.0;24.2;21.7;0.6;6.2;29.3;0.0;30.5
23.07.2019 21:00;121.1;8.6;0.1;23.7;21.7;0.6;8.9;26.5;0.0;0.3
23.07.2019 22:00;85.8;12.6;0.0;25.8;22.5;0.6;13.7;25.0;0.0;0.0
23.07.2019 23:00;84.7;13.4;0.0;24.9;22.6;0.7;14.4;23.9;0.0;0.0
24.07.2019 00:00;68.9;12.0;0.1;25.8;23.2;0.7;13.1;23.4;0.0;0.0
24.07.2019 01:00;71.7;12.4;0.0;24.9;23.7;0.8;13.3;23.1;0.0;0.0
24.07.2019 02:00;70.9;10.3;0.0;26.0;24.3;0.7;11.0;22.8;0.0;0.0
24.07.2019 03:00;58.5;12.9;0.0;24.3;23.9;0.7;13.7;22.4;0.0;0.0
24.07.2019 04:00;53.8;12.6;0.0;24.7;24.2;0.7;13.7;22.0;0.0;0.0
24.07.2019 05:00;40.2;15.0;0.1;24.9;24.4;0.7;16.2;21.5;0.0;0.7
24.07.2019 06:00;41.7;18.5;0.3;28.5;26.1;0.9;20.1;21.9;0.0;29.2
24.07.2019 07:00;42.2;21.4;0.9;43.2;27.4;1.4;31.2;23.5;0.0;140.5
24.07.2019 08:00;67.2;19.1;1.9;30.0;26.7;1.0;22.5;25.6;0.0;284.5
24.07.2019 09:00;90.9;13.3;2.2;29.7;25.8;0.9;15.5;27.0;0.0;456.2
24.07.2019 10:00;113.7;8.6;1.7;36.2;27.0;0.9;9.7;28.4;0.0;610.3
24.07.2019 11:00;133.6;5.6;0.9;28.6;26.2;0.8;6.4;30.1;0.0;738.5
24.07.2019 12:00;149.2;4.0;0.4;31.7;25.6;0.7;4.7;31.4;0.0;807.5
24.07.2019 13:00;155.8;4.4;0.2;27.0;25.6;0.7;4.9;32.0;0.0;832.8
24.07.2019 14:00;160.2;4.7;0.1;28.1;25.8;0.7;5.0;32.7;0.0;815.2
24.07.2019 15:00;172.5;5.8;0.0;29.9;25.9;0.8;6.1;33.4;0.0;743.7
24.07.2019 16:00;174.1;4.8;0.0;29.7;24.9;0.7;5.3;33.6;0.0;642.3
24.07.2019 17:00;164.4;5.7;0.0;26.9;24.0;0.7;6.1;33.3;0.0;469.2
24.07.2019 18:00;152.5;7.0;0.0;29.4;24.2;0.7;7.3;32.1;0.0;276.5
24.07.2019 19:00;153.6;7.4;0.0;29.4;24.6;0.8;8.1;31.3;0.0;97.8
24.07.2019 20:00;126.7;8.7;0.0;29.8;24.8;0.7;9.3;28.6;0.0;21.3
24.07.2019 21:00;100.8;10.0;0.0;26.0;23.8;0.8;10.7;27.0;0.0;0.2
24.07.2019 22:00;77.2;13.7;0.1;26.6;24.5;0.8;14.8;26.1;0.0;0.0
24.07.2019 23:00;64.2;14.0;0.0;26.6;25.1;0.9;15.1;25.1;0.0;0.0
25.07.2019 00:00;62.8;13.5;0.0;26.8;25.7;0.7;14.6;24.6;0.0;0.0
25.07.2019 01:00;55.8;13.9;0.0;29.2;25.8;0.8;15.0;24.0;0.0;0.0
25.07.2019 02:00;53.4;13.1;0.0;28.6;26.9;0.8;14.6;24.3;0.0;0.0
25.07.2019 03:00;39.9;13.9;0.0;28.5;27.1;0.8;15.0;24.5;0.0;0.0
25.07.2019 04:00;36.9;14.9;0.0;29.1;26.9;0.8;16.2;24.0;0.0;0.0
25.07.2019 05:00;39.6;13.9;0.0;28.9;27.0;0.8;15.3;23.6;0.0;0.3
25.07.2019 06:00;31.7;14.6;0.0;31.2;27.1;0.8;17.1;23.0;0.0;25.3
25.07.2019 07:00;30.2;15.9;0.0;33.8;27.1;0.9;19.4;24.7;0.0;92.5
25.07.2019 08:00;43.7;23.2;0.0;37.7;29.1;1.6;29.0;26.2;0.0;172.3
25.07.2019 09:00;79.1;13.3;1.2;31.6;27.6;1.0;16.2;27.9;0.0;455.5
25.07.2019 10:00;98.1;10.4;1.3;37.9;28.3;0.9;12.2;29.4;0.0;603.7
25.07.2019 11:00;108.3;6.5;0.5;36.5;28.2;0.8;7.6;30.4;0.0;728.0
25.07.2019 12:00;133.7;5.1;0.1;34.6;28.3;0.8;5.7;31.3;0.0;836.0
25.07.2019 13:00;132.4;6.1;0.0;40.2;29.8;0.7;6.6;30.2;1.6;715.0
25.07.2019 14:00;98.1;10.3;0.0;40.9;30.4;0.9;11.7;28.9;0.6;463.2
25.07.2019 15:00;124.4;7.0;0.0;28.5;25.0;0.8;7.8;32.2;0.0;717.7
25.07.2019 16:00;145.0;5.2;0.0;27.2;23.2;0.8;5.7;32.6;0.0;457.7
25.07.2019 17:00;130.3;4.4;0.0;25.9;22.2;0.6;4.9;32.7;0.0;457.5
25.07.2019 18:00;121.5;4.8;0.0;25.0;22.4;0.7;5.5;31.6;0.0;249.8
25.07.2019 19:00;108.4;5.8;0.0;25.6;22.3;0.6;6.4;30.5;0.0;118.3
25.07.2019 20:00;100.8;6.2;0.0;25.1;22.5;0.6;6.6;29.2;0.0;30.8
25.07.2019 21:00;67.8;12.4;0.0;25.5;22.7;0.6;13.3;26.4;0.0;0.2
25.07.2019 22:00;51.8;18.5;0.0;26.4;23.1;0.7;19.8;25.4;0.0;0.0
25.07.2019 23:00;28.9;26.7;0.1;27.3;23.9;0.7;30.9;24.5;0.0;0.0
26.07.2019 00:00;36.7;20.5;0.0;26.4;23.9;0.8;22.5;23.7;0.0;0.0
26.07.2019 01:00;29.8;20.8;0.0;28.2;24.5;0.8;23.0;23.1;0.0;0.0
26.07.2019 02:00;28.5;19.5;0.0;28.8;25.2;0.8;21.6;22.8;0.0;0.0
26.07.2019 03:00;26.5;19.9;0.0;29.1;25.1;0.7;22.6;22.6;0.0;0.0
26.07.2019 04:00;29.7;20.0;0.1;29.3;26.5;0.8;21.9;22.1;0.0;0.0
26.07.2019 05:00;27.8;20.2;0.2;28.3;25.8;0.8;22.2;22.2;0.0;0.3
26.07.2019 06:00;30.6;23.5;0.4;31.2;27.0;1.0;26.7;22.8;0.0;28.5
26.07.2019 07:00;32.3;24.6;0.8;31.2;26.2;1.1;30.5;23.6;0.0;110.3
26.07.2019 08:00;56.6;18.9;3.2;31.7;26.4;1.1;24.0;25.9;0.0;298.2
26.07.2019 09:00;79.9;9.9;6.0;30.1;25.2;0.9;12.0;27.7;0.0;470.3
26.07.2019 10:00;95.0;9.8;4.0;30.5;25.8;0.8;11.6;28.8;0.0;624.3
26.07.2019 11:00;113.3;7.5;2.1;29.9;26.0;0.8;8.5;30.1;0.0;745.0
26.07.2019 12:00;123.9;4.0;1.1;26.2;24.2;0.7;4.5;31.3;0.0;823.8
26.07.2019 13:00;133.1;4.0;0.5;27.9;24.6;0.6;4.4;32.2;0.0;867.5
26.07.2019 14:00;145.2;5.0;0.4;28.0;23.4;0.6;5.5;32.5;0.0;749.2
26.07.2019 15:00;136.1;6.7;0.3;32.0;21.5;0.7;7.4;30.6;2.8;252.2
26.07.2019 16:00;110.8;6.0;0.2;29.4;18.0;0.4;6.5;23.9;9.0;66.0
26.07.2019 17:00;91.2;6.6;0.0;12.7;8.8;0.2;7.0;23.6;0.0;122.8
26.07.2019 18:00;82.9;4.5;0.0;9.5;6.6;0.2;5.1;24.1;0.0;203.8
26.07.2019 19:00;75.6;6.0;0.3;10.7;8.6;0.3;6.5;23.7;0.0;95.8
26.07.2019 20:00;62.6;7.5;0.4;9.1;7.6;0.2;8.0;23.2;0.0;16.2
26.07.2019 21:00;54.0;7.7;0.5;7.8;6.1;0.2;8.0;22.7;0.0;0.2
26.07.2019 22:00;44.8;9.8;2.0;7.6;5.9;0.2;10.2;21.8;0.0;0.0
26.07.2019 23:00;41.4;10.7;3.2;8.6;6.7;0.3;11.1;21.6;0.0;0.0
27.07.2019 00:00;33.5;13.3;2.9;9.0;6.4;0.3;14.1;21.2;0.0;0.0
27.07.2019 01:00;65.9;8.4;1.4;9.4;7.0;0.2;8.7;21.0;0.0;0.0
27.07.2019 02:00;74.3;4.4;0.2;8.2;6.6;0.2;4.8;21.2;0.0;0.0
27.07.2019 03:00;58.0;5.9;0.4;8.2;6.7;0.2;6.3;20.4;0.0;0.0
27.07.2019 04:00;42.9;8.6;1.0;11.8;9.5;0.3;9.1;20.3;0.0;0.0
27.07.2019 05:00;37.6;11.2;3.6;13.0;10.6;0.4;11.7;20.4;0.0;0.2
27.07.2019 06:00;41.0;9.1;2.3;11.3;8.8;0.3;9.7;20.4;0.0;24.7
27.07.2019 07:00;31.7;11.3;2.2;12.9;9.8;0.4;13.5;21.0;0.0;111.2
27.07.2019 08:00;41.1;10.7;3.3;13.2;9.6;0.4;13.0;22.1;0.0;132.0
27.07.2019 09:00;40.2;13.5;3.7;14.2;10.0;0.5;16.8;22.3;0.0;163.5
27.07.2019 10:00;47.2;10.2;2.3;12.4;9.7;0.4;14.7;23.8;0.0;487.3
27.07.2019 11:00;64.7;6.7;0.8;11.7;9.4;0.3;8.7;25.0;0.0;536.7
27.07.2019 12:00;87.4;4.0;0.6;12.0;10.0;0.3;4.8;26.8;0.0;853.8
27.07.2019 13:00;100.5;3.6;0.6;13.0;10.8;0.3;4.0;27.7;0.0;698.3
27.07.2019 14:00;103.2;3.4;0.7;17.1;11.6;0.3;4.0;27.4;0.0;670.8
27.07.2019 15:00;110.0;3.5;0.2;18.7;10.9;0.3;3.6;23.0;0.0;60.8
27.07.2019 16:00;107.2;4.1;0.0;13.6;8.0;0.2;4.2;18.3;21.4;4.5
27.07.2019 17:00;101.3;6.6;0.0;7.2;5.4;0.2;6.7;18.8;1.7;11.8
27.07.2019 18:00;97.4;5.1;0.0;5.5;4.1;0.1;5.3;19.1;0.0;67.7
27.07.2019 19:00;90.2;5.3;0.0;6.2;4.4;0.2;5.7;19.4;0.0;83.7
27.07.2019 20:00;76.9;7.1;0.4;7.5;5.2;0.2;7.4;19.0;0.0;21.2
27.07.2019 21:00;68.3;7.2;0.8;8.3;5.4;0.2;7.4;18.8;0.0;0.2
27.07.2019 22:00;58.6;9.2;1.2;9.1;6.1;0.2;9.5;18.6;0.0;0.0
27.07.2019 23:00;48.7;8.5;0.6;10.1;5.8;0.2;8.7;18.3;0.0;0.0
28.07.2019 00:00;35.4;11.0;0.5;11.6;6.3;0.3;11.6;18.1;0.0;0.0
28.07.2019 01:00;32.0;12.1;0.6;13.9;7.1;0.2;12.6;18.1;0.0;0.0
28.07.2019 02:00;30.7;11.2;0.3;13.7;6.7;0.2;11.7;18.0;0.0;0.0
28.07.2019 03:00;25.4;8.9;0.3;13.7;6.7;0.2;9.5;17.8;0.5;0.0
28.07.2019 04:00;20.0;9.7;0.2;14.1;7.1;0.2;10.2;17.8;0.3;0.0
28.07.2019 05:00;25.2;9.6;2.4;13.4;7.3;0.2;10.0;17.9;0.1;0.0
28.07.2019 06:00;22.7;9.0;4.0;14.4;7.2;0.2;9.8;17.7;0.0;14.3
28.07.2019 07:00;18.1;8.6;2.6;12.9;6.9;0.2;9.8;17.8;0.0;23.7
28.07.2019 08:00;17.4;8.9;2.5;13.3;7.1;0.2;10.8;18.0;0.1;51.2
28.07.2019 09:00;21.7;7.1;4.1;12.0;6.6;0.2;11.9;18.9;0.0;275.2
28.07.2019 10:00;40.1;4.1;2.3;11.2;5.9;0.1;6.8;20.6;0.0;544.8
28.07.2019 11:00;54.2;3.7;1.5;9.9;5.7;0.1;5.3;22.3;0.0;601.7
28.07.2019 12:00;60.5;2.8;1.0;9.9;6.0;0.2;3.4;22.4;0.0;304.5
28.07.2019 13:00;64.6;3.2;0.9;9.8;6.1;0.2;4.0;22.9;0.0;383.7
28.07.2019 14:00;73.5;3.1;0.7;9.8;6.2;0.2;3.8;23.6;0.0;429.3
28.07.2019 15:00;94.4;1.5;0.3;8.8;5.5;0.1;1.8;25.1;0.0;650.2
28.07.2019 16:00;98.9;2.0;0.2;8.2;5.2;0.1;2.3;25.1;0.0;366.7
28.07.2019 17:00;96.5;2.5;0.2;8.6;5.5;0.1;2.7;24.9;0.0;302.5
28.07.2019 18:00;91.9;2.6;0.2;8.5;5.6;0.1;3.0;25.2;0.0;226.8
28.07.2019 19:00;74.9;3.8;0.2;9.7;5.9;0.2;4.0;24.4;0.0;107.7
28.07.2019 20:00;53.1;4.8;0.2;10.4;6.0;0.2;5.1;23.0;0.0;28.2
28.07.2019 21:00;42.6;6.6;0.1;12.4;6.2;0.2;6.8;21.3;0.0;0.3
28.07.2019 22:00;27.7;9.5;0.1;10.2;5.4;0.2;10.0;20.0;0.0;0.0
28.07.2019 23:00;22.3;10.1;0.1;10.7;4.9;0.2;10.7;19.5;0.0;0.0
29.07.2019 00:00;25.9;9.2;0.1;11.4;4.4;0.2;9.6;18.9;0.0;0.0
29.07.2019 01:00;28.7;7.8;0.1;11.4;3.4;0.1;8.3;18.2;0.0;0.0
29.07.2019 02:00;44.0;5.9;0.2;8.2;2.5;0.1;6.7;19.1;0.0;0.0
29.07.2019 03:00;50.6;4.8;0.3;5.4;1.4;0.0;4.9;20.5;0.0;0.0
29.07.2019 04:00;62.3;3.9;0.8;3.4;0.8;0.0;4.1;22.2;0.0;0.0
29.07.2019 05:00;66.0;3.6;1.0;2.6;0.5;0.0;3.8;22.6;0.0;0.0
29.07.2019 06:00;58.7;5.3;0.8;3.4;0.6;0.1;5.6;20.6;0.0;24.0
29.07.2019 07:00;49.2;6.5;0.4;4.0;0.8;0.1;7.7;20.6;0.0;162.2
29.07.2019 08:00;56.9;5.8;0.6;3.4;0.7;0.1;7.6;23.2;0.0;342.5
29.07.2019 09:00;68.8;5.1;0.7;3.6;0.6;0.1;6.4;24.7;0.0;517.8
29.07.2019 10:00;79.6;4.5;0.7;2.5;0.5;0.1;5.4;26.3;0.0;681.3
29.07.2019 11:00;91.8;2.6;0.5;2.4;0.4;0.1;3.2;27.9;0.0;806.5
29.07.2019 12:00;98.4;2.7;0.3;1.4;0.4;0.1;3.2;29.2;0.0;871.5
29.07.2019 13:00;105.3;3.0;0.4;2.1;0.5;0.1;3.4;29.6;0.0;895.2
29.07.2019 14:00;103.8;2.1;0.2;2.5;0.5;0.0;2.4;30.4;0.0;867.3
29.07.2019 15:00;105.3;1.7;0.1;2.6;0.4;0.0;2.1;30.9;0.0;792.0
29.07.2019 16:00;110.4;2.8;0.2;2.1;0.4;0.1;3.3;31.4;0.0;682.7
29.07.2019 17:00;124.2;4.4;0.3;2.9;0.5;0.1;4.7;31.2;0.0;534.8
29.07.2019 18:00;124.7;5.0;0.3;3.1;0.8;0.1;5.5;30.8;0.0;362.7
29.07.2019 19:00;114.3;5.3;0.2;4.3;1.0;0.2;5.6;29.2;0.0;179.3
29.07.2019 20:00;90.6;6.0;0.2;6.1;1.4;0.2;6.2;25.6;0.0;26.2
29.07.2019 21:00;96.2;6.7;0.2;6.9;1.8;0.2;6.8;23.8;0.0;0.3
29.07.2019 22:00;88.2;7.4;0.2;6.4;2.1;0.2;7.5;22.4;0.0;0.0
29.07.2019 23:00;55.7;10.6;0.1;11.3;2.8;0.2;11.0;20.8;0.0;0.0
30.07.2019 00:00;53.4;9.8;0.1;8.3;2.7;0.2;10.1;19.8;0.0;0.0
30.07.2019 01:00;44.0;10.5;0.1;8.7;2.8;0.2;10.9;19.0;0.0;0.0
30.07.2019 02:00;39.5;10.3;0.1;10.5;3.1;0.2;10.7;18.3;0.0;0.0
30.07.2019 03:00;32.6;12.4;0.3;8.5;2.8;0.2;12.6;18.0;0.0;0.0
30.07.2019 04:00;30.7;10.4;0.3;9.4;3.0;0.2;10.8;17.4;0.0;0.0
30.07.2019 05:00;29.6;11.1;0.4;8.7;2.9;0.3;11.4;17.1;0.0;0.2
30.07.2019 06:00;25.9;10.0;0.3;8.7;2.8;0.3;11.2;17.2;0.0;21.5
30.07.2019 07:00;26.6;14.1;0.8;12.6;3.5;0.6;19.3;19.4;0.0;169.2
30.07.2019 08:00;49.9;15.8;4.8;10.4;3.1;0.4;20.7;22.4;0.0;342.7
30.07.2019 09:00;68.8;10.5;4.0;9.8;2.8;0.3;13.1;24.3;0.0;514.0
30.07.2019 10:00;90.3;7.7;2.7;8.5;2.8;0.3;9.2;26.0;0.0;669.0
30.07.2019 11:00;103.2;7.2;1.5;10.6;3.2;0.3;8.3;27.6;0.0;788.8
30.07.2019 12:00;108.0;4.1;0.8;6.6;2.5;0.2;4.7;28.8;0.0;868.7
30.07.2019 13:00;120.4;4.6;0.5;9.0;2.7;0.3;5.4;29.5;0.0;893.8
30.07.2019 14:00;142.3;6.2;0.7;11.1;3.4;0.4;6.8;30.6;0.0;870.3
30.07.2019 15:00;151.9;5.5;0.5;11.3;3.6;0.3;6.0;31.2;0.0;789.5
30.07.2019 16:00;150.6;5.7;0.5;13.8;3.7;0.3;6.0;31.6;0.0;674.5
30.07.2019 17:00;158.9;6.1;0.4;14.3;3.9;0.3;6.6;31.5;0.0;521.5
30.07.2019 18:00;168.9;6.2;0.4;11.3;4.4;0.4;6.5;30.8;0.0;342.2
30.07.2019 19:00;135.8;6.8;0.4;13.0;4.5;0.3;7.1;29.3;0.0;128.3
30.07.2019 20:00;113.4;7.8;0.3;12.8;4.7;0.3;8.1;25.4;0.0;13.3
30.07.2019 21:00;91.1;11.9;1.5;11.7;4.8;0.3;12.3;25.2;0.0;0.0
30.07.2019 22:00;90.9;7.1;1.7;8.7;3.7;0.2;7.5;25.9;0.0;0.0
30.07.2019 23:00;75.9;7.4;2.5;7.1;3.5;0.2;7.7;24.4;0.0;0.0
31.07.2019 00:00;62.3;6.8;1.8;7.8;3.6;0.2;7.1;22.2;0.0;0.0
31.07.2019 01:00;55.9;8.3;1.5;9.2;4.0;0.2;8.7;21.9;0.0;0.0
31.07.2019 02:00;87.6;4.0;0.4;11.8;4.6;0.1;4.2;22.5;0.0;0.0
31.07.2019 03:00;78.3;3.9;1.1;8.8;4.8;0.1;4.0;22.6;0.0;0.0
31.07.2019 04:00;65.0;4.8;1.7;7.4;5.0;0.1;5.2;21.9;0.0;0.0
31.07.2019 05:00;59.8;4.1;1.0;7.9;5.1;0.1;4.1;21.2;0.0;0.2
31.07.2019 06:00;55.7;6.0;0.7;8.9;4.9;0.2;6.3;20.9;0.0;23.7
31.07.2019 07:00;47.0;8.0;0.7;10.0;5.5;0.2;8.7;20.4;0.1;13.8
31.07.2019 08:00;38.1;19.7;0.5;14.4;6.3;0.4;21.1;19.9;3.2;9.8
31.07.2019 09:00;52.4;16.1;0.2;11.2;5.8;0.3;17.3;19.5;1.2;41.2
31.07.2019 10:00;55.3;11.1;0.1;8.4;4.8;0.3;12.3;20.1;4.4;79.0
31.07.2019 11:00;58.9;7.2;0.1;7.8;4.5;0.2;8.5;20.4;3.9;274.5
31.07.2019 12:00;59.7;5.0;0.1;6.1;3.8;0.2;6.8;22.8;0.0;713.5
31.07.2019 13:00;73.0;3.7;0.1;5.9;3.5;0.1;4.9;24.6;0.0;773.7
31.07.2019 14:00;84.2;4.0;0.0;5.5;3.3;0.2;5.1;26.5;0.0;871.8
31.07.2019 15:00;88.8;3.7;0.1;4.7;3.1;0.1;4.5;27.8;0.0;781.7
31.07.2019 16:00;94.8;3.2;0.1;4.9;3.1;0.1;3.6;28.3;0.0;667.3
31.07.2019 17:00;98.7;3.2;0.2;5.5;3.3;0.2;3.7;28.7;0.0;518.3
31.07.2019 18:00;99.7;3.8;0.2;6.6;3.7;0.2;3.9;28.4;0.0;287.2
31.07.2019 19:00;75.4;6.6;0.6;7.5;3.9;0.2;6.9;26.9;0.0;102.7
31.07.2019 20:00;61.3;7.6;1.2;7.9;4.0;0.2;7.9;24.9;0.0;20.8
31.07.2019 21:00;47.1;9.1;1.5;8.4;4.3;0.2;9.4;23.5;0.0;0.0
31.07.2019 22:00;47.0;7.7;2.2;8.5;4.4;0.2;7.9;23.3;0.0;0.0
31.07.2019 23:00;42.7;7.7;2.7;9.4;4.6;0.2;8.0;22.6;0.0;0.0
01.08.2019 00:00;41.0;7.5;2.9;11.1;4.7;0.2;7.8;22.1;0.0;0.0
01.08.2019 01:00;40.7;7.3;4.6;8.9;4.7;0.2;7.6;21.8;0.0;0.0
01.08.2019 02:00;37.0;7.4;4.1;9.5;4.8;0.2;7.4;20.7;0.0;0.0
01.08.2019 03:00;35.3;7.3;4.9;9.6;4.9;0.2;7.6;20.2;0.0;0.0
01.08.2019 04:00;34.3;7.3;6.0;9.8;5.1;0.2;7.6;19.7;0.0;0.0
01.08.2019 05:00;26.2;9.1;6.1;10.8;5.3;0.2;10.0;18.4;0.0;0.0
01.08.2019 06:00;20.5;17.5;5.6;14.1;6.1;0.2;22.6;17.7;0.0;20.8
01.08.2019 07:00;23.8;12.2;6.2;11.9;5.6;0.3;16.5;19.4;0.0;118.5
01.08.2019 08:00;34.5;8.6;10.6;9.1;5.3;0.3;11.8;21.4;0.0;290.7
01.08.2019 09:00;43.0;6.6;10.0;10.0;5.4;0.3;9.6;22.9;0.0;488.0
01.08.2019 10:00;58.5;4.0;5.4;9.0;5.4;0.2;5.4;24.7;0.0;641.3
01.08.2019 11:00;72.8;3.1;2.4;8.6;5.5;0.2;3.8;26.3;0.0;750.3
01.08.2019 12:00;80.8;1.9;1.1;9.2;5.7;0.2;2.5;27.4;0.0;826.0
01.08.2019 13:00;100.5;2.3;0.5;10.6;6.7;0.2;2.6;28.5;0.0;864.3
01.08.2019 14:00;111.8;2.8;0.5;11.5;7.8;0.3;3.1;29.4;0.0;859.7
01.08.2019 15:00;127.8;3.0;0.5;13.3;9.2;0.3;3.5;30.0;0.0;772.3
01.08.2019 16:00;140.5;4.4;0.5;14.8;10.0;0.4;4.7;29.7;0.0;569.5
01.08.2019 17:00;147.1;4.6;0.5;15.6;10.7;0.4;5.0;29.5;0.0;434.5
01.08.2019 18:00;150.9;5.1;0.5;15.7;10.8;0.4;5.3;29.3;0.0;277.8
01.08.2019 19:00;118.0;8.2;0.3;16.8;11.7;0.8;8.7;27.2;0.0;95.7
01.08.2019 20:00;120.0;6.8;0.2;17.4;11.4;0.2;7.0;25.5;0.0;23.7
01.08.2019 21:00;121.9;6.4;0.2;12.3;7.7;0.3;6.5;22.7;0.0;0.0
01.08.2019 22:00;109.5;7.1;1.4;18.4;14.4;0.3;7.4;22.4;0.0;0.0
01.08.2019 23:00;107.2;4.9;0.6;16.3;12.4;0.2;5.0;22.1;0.0;0.0
02.08.2019 00:00;92.0;5.8;0.3;14.3;10.9;0.2;6.0;21.5;0.0;0.0
02.08.2019 01:00;98.5;4.3;0.1;12.5;8.4;0.2;4.4;21.3;0.0;0.0
02.08.2019 02:00;89.5;3.9;0.1;11.6;7.7;0.2;4.1;21.0;0.0;0.0
02.08.2019 03:00;76.5;5.0;0.2;12.3;8.1;0.2;5.1;20.4;0.3;0.0
02.08.2019 04:00;61.0;6.5;0.3;14.4;8.9;0.3;6.8;19.9;0.0;0.0
02.08.2019 05:00;59.2;7.0;0.4;16.2;9.7;0.3;7.4;19.6;6.1;0.0
02.08.2019 06:00;61.4;9.9;0.9;14.8;9.4;0.3;11.6;19.9;0.0;15.0
02.08.2019 07:00;67.2;6.7;1.1;11.4;7.1;0.3;7.4;20.5;0.0;149.8
02.08.2019 08:00;64.9;6.8;2.1;10.2;5.7;0.2;8.1;21.1;0.0;241.5
02.08.2019 09:00;64.3;5.6;2.0;10.1;5.3;0.2;7.3;22.5;0.0;490.0
02.08.2019 10:00;73.0;4.7;1.8;8.8;4.9;0.2;6.1;24.2;0.0;663.8
02.08.2019 11:00;81.8;3.4;0.8;9.5;5.6;0.2;4.0;24.6;0.0;451.7
02.08.2019 12:00;92.1;4.1;0.2;9.6;5.4;0.2;4.2;19.7;2.4;9.7
02.08.2019 13:00;76.2;9.2;0.1;8.8;4.7;0.2;9.7;18.3;0.4;10.0
02.08.2019 14:00;59.3;15.4;0.1;9.5;5.1;0.3;16.0;18.5;0.0;14.0
02.08.2019 15:00;46.4;19.3;0.1;10.4;5.5;0.6;21.1;19.1;0.0;60.2
02.08.2019 16:00;58.7;8.8;0.2;8.1;4.2;0.2;10.5;20.5;0.0;231.0
02.08.2019 17:00;64.6;7.3;0.2;7.6;3.5;0.2;8.9;21.9;0.0;320.8
02.08.2019 18:00;64.7;5.6;0.3;7.1;3.2;0.2;6.8;23.3;0.0;382.5
02.08.2019 19:00;59.3;6.0;0.6;7.6;3.4;0.2;6.9;23.1;0.0;185.3
02.08.2019 20:00;49.0;7.0;0.5;8.6;3.5;0.2;7.3;20.8;0.0;22.8
02.08.2019 21:00;46.1;6.8;0.2;8.6;3.4;0.2;6.9;19.4;0.0;0.0
02.08.2019 22:00;47.0;8.6;0.2;8.5;3.6;0.2;8.8;19.1;0.0;0.0
02.08.2019 23:00;57.8;7.1;0.1;7.7;3.4;0.2;7.3;18.1;0.0;0.0
03.08.2019 00:00;41.6;6.9;0.1;9.9;4.0;0.2;7.2;15.3;0.0;0.0
03.08.2019 01:00;35.1;7.6;0.1;11.6;4.3;0.2;8.0;14.5;0.0;0.0
03.08.2019 02:00;28.6;7.3;0.1;12.3;4.2;0.1;7.5;13.7;0.0;0.0
03.08.2019 03:00;23.6;11.2;0.1;13.4;4.6;0.2;11.6;13.3;0.0;0.0
03.08.2019 04:00;21.0;9.9;0.1;12.6;4.7;0.2;10.4;13.1;0.0;0.0
03.08.2019 05:00;17.3;11.9;0.1;11.8;4.6;0.2;12.4;12.4;0.0;0.0
