Station: Lausanne-César-Roux
Stadt, Verkehr
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
25.09.2019 15:00;43.3;42.1;0.40;11.0;3.7;91.1;15.8;0.0;282.3
25.09.2019 16:00;39.4;48.8;0.50;13.8;4.0;100.0;17.0;0.0;326.1
25.09.2019 17:00;39.6;47.1;0.50;10.1;3.8;95.4;16.7;0.0;95.7
25.09.2019 18:00;40.6;37.7;0.40;7.6;3.2;59.0;16.1;0.0;8.1
25.09.2019 19:00;35.7;45.3;0.40;8.0;3.6;74.0;15.8;0.0;0.8
25.09.2019 20:00;40.0;31.9;0.30;7.1;3.4;46.1;15.4;0.0;-0.5
25.09.2019 21:00;37.0;33.5;0.30;7.4;3.4;54.7;15.8;0.1;-0.5
25.09.2019 22:00;37.2;30.8;0.30;7.4;3.3;49.7;15.2;0.3;-2.3
25.09.2019 23:00;41.1;23.2;0.30;6.3;3.0;40.5;14.6;0.2;-2.2
26.09.2019 00:00;47.8;13.2;0.20;5.6;2.6;21.3;14.0;0.0;-1.5
26.09.2019 01:00;50.5;9.1;0.20;5.0;2.6;12.0;13.5;0.2;-1.0
26.09.2019 02:00;52.1;7.3;0.20;4.5;2.2;10.2;13.3;0.0;-1.0
26.09.2019 03:00;51.1;7.0;0.20;3.9;1.8;9.1;13.5;0.0;-0.5
26.09.2019 04:00;47.0;9.9;0.20;4.0;1.9;15.5;13.4;0.8;-1.2
26.09.2019 05:00;38.7;20.0;0.20;2.8;1.2;31.9;13.3;0.0;-1.0
26.09.2019 06:00;26.6;32.4;0.30;3.5;1.6;61.8;13.4;0.0;-0.3
26.09.2019 07:00;23.1;39.1;0.40;5.5;2.4;83.1;13.5;0.0;2.2
26.09.2019 08:00;18.1;41.1;0.40;7.4;3.0;92.3;14.0;0.0;29.5
26.09.2019 09:00;15.2;46.5;0.60;16.8;3.7;107.4;14.5;0.0;56.3
26.09.2019 10:00;19.7;40.6;0.30;17.3;3.4;96.4;14.8;0.0;76.4
26.09.2019 11:00;21.5;35.7;0.40;13.3;3.0;74.8;15.5;0.0;129.0
26.09.2019 12:00;27.6;28.9;0.30;9.1;2.7;60.5;16.1;0.0;295.5
26.09.2019 13:00;32.4;31.4;0.40;9.6;2.6;81.4;18.0;0.0;555.9
26.09.2019 14:00;36.1;30.3;0.30;11.3;2.7;67.5;18.3;0.0;365.2
26.09.2019 15:00;39.6;32.1;0.30;10.9;2.5;66.3;19.6;0.0;572.0
26.09.2019 16:00;43.0;28.0;0.30;8.0;2.0;51.8;19.4;0.0;374.2
26.09.2019 17:00;39.0;40.8;0.50;6.1;1.9;83.1;19.9;0.0;338.9
26.09.2019 18:00;41.4;34.5;0.40;8.3;2.3;55.7;18.8;0.0;90.5
26.09.2019 19:00;31.7;43.9;0.50;6.2;2.4;68.1;17.9;0.0;4.1
26.09.2019 20:00;36.7;28.7;0.30;7.3;2.7;35.2;17.4;0.0;-1.0
26.09.2019 21:00;39.9;25.3;0.30;5.7;2.1;32.6;17.4;0.0;-1.0
26.09.2019 22:00;32.9;31.8;0.30;5.3;2.0;44.1;17.5;0.0;-1.3
26.09.2019 23:00;14.7;38.0;0.40;7.3;2.6;52.5;17.2;0.0;-0.2
27.09.2019 00:00;32.0;24.8;0.30;5.6;2.1;32.2;17.5;0.0;-0.1
27.09.2019 01:00;31.2;19.8;0.20;5.2;1.9;27.9;17.0;0.0;-1.0
27.09.2019 02:00;24.6;20.0;0.20;6.9;2.1;24.4;16.5;0.0;-0.9
27.09.2019 03:00;20.4;25.1;0.20;6.9;2.1;36.7;16.3;0.0;-0.8
27.09.2019 04:00;27.8;13.1;0.20;6.5;1.9;19.6;15.8;0.0;-0.9
27.09.2019 05:00;17.2;23.7;0.20;7.9;2.2;42.0;15.7;0.0;-0.8
27.09.2019 06:00;15.8;28.7;0.30;7.9;2.6;61.7;15.4;0.0;-1.4
27.09.2019 07:00;8.1;39.6;0.40;9.7;3.1;93.0;15.5;0.0;4.2
27.09.2019 08:00;12.3;38.3;0.40;16.6;4.5;100.7;16.1;0.0;43.4
27.09.2019 09:00;17.0;33.8;0.30;15.9;4.1;90.7;16.3;0.0;104.9
27.09.2019 10:00;26.7;30.5;0.30;13.8;3.7;77.7;17.5;0.0;366.0
27.09.2019 11:00;30.2;33.4;0.40;15.3;4.3;82.5;18.8;0.0;585.3
27.09.2019 12:00;49.7;30.0;0.40;17.2;5.4;55.0;20.4;0.0;511.3
27.09.2019 13:00;58.0;35.3;0.30;17.2;5.0;71.3;21.5;0.0;505.5
27.09.2019 14:00;63.2;39.9;0.40;18.8;5.1;75.1;23.2;0.0;685.9
27.09.2019 15:00;63.1;44.1;0.40;18.7;4.8;87.6;23.4;0.0;553.3
27.09.2019 16:00;63.4;43.8;0.40;16.2;4.4;72.9;23.4;0.0;401.4
27.09.2019 17:00;61.4;42.3;0.40;13.8;4.1;67.8;22.8;0.0;204.4
27.09.2019 18:00;58.8;48.3;0.50;14.9;4.1;77.6;21.5;0.0;37.8
27.09.2019 19:00;53.2;53.7;0.40;14.6;5.0;84.8;21.0;0.0;0.4
27.09.2019 20:00;59.6;39.1;0.40;14.6;5.5;54.4;20.5;0.0;-1.0
27.09.2019 21:00;50.7;39.1;0.30;16.4;6.1;49.9;20.2;0.0;-1.0
27.09.2019 22:00;53.0;39.0;0.30;16.0;5.6;51.2;19.9;0.0;-1.2
27.09.2019 23:00;54.0;32.0;0.30;13.8;5.7;44.1;19.6;0.0;-1.0
28.09.2019 00:00;58.6;16.9;0.20;12.0;3.7;24.7;17.2;0.9;-2.2
28.09.2019 01:00;62.8;14.9;0.20;6.0;2.0;21.3;15.7;0.0;-0.1
28.09.2019 02:00;63.2;14.1;0.20;6.8;2.6;21.0;16.0;0.0;-0.5
28.09.2019 03:00;65.0;10.5;0.20;8.1;2.9;16.0;15.9;0.0;-1.0
28.09.2019 04:00;64.3;13.3;0.20;8.6;3.1;22.4;15.7;0.0;-1.7
28.09.2019 05:00;65.5;12.3;0.20;9.1;2.8;20.3;15.5;0.0;-2.0
28.09.2019 06:00;57.4;21.1;0.20;9.2;3.0;31.3;15.0;0.0;-2.0
28.09.2019 07:00;40.0;31.4;0.20;9.3;3.1;37.8;14.1;0.0;4.3
28.09.2019 08:00;44.2;27.3;0.20;8.7;2.9;31.8;14.3;0.0;49.1
28.09.2019 09:00;49.0;28.5;0.20;8.5;3.0;41.5;15.6;0.0;139.4
28.09.2019 10:00;53.5;29.0;0.30;9.0;3.0;48.5;16.2;0.0;292.5
28.09.2019 11:00;57.1;30.4;0.30;9.3;3.2;54.7;17.8;0.0;611.1
28.09.2019 12:00;63.8;28.4;0.30;10.3;3.4;54.5;19.2;0.0;694.0
28.09.2019 13:00;68.7;26.5;0.30;10.7;3.5;47.0;20.0;0.0;645.2
28.09.2019 14:00;68.8;27.0;0.30;9.5;3.0;48.8;20.5;0.0;678.2
28.09.2019 15:00;71.8;25.9;0.30;7.2;2.7;44.3;21.2;0.0;591.2
28.09.2019 16:00;70.7;29.2;0.30;8.0;3.0;47.0;21.5;0.0;455.7
28.09.2019 17:00;61.7;34.7;0.30;9.1;3.2;55.7;21.3;0.0;278.9
28.09.2019 18:00;60.8;28.6;0.30;8.6;3.3;41.6;20.1;0.0;106.8
28.09.2019 19:00;54.6;33.1;0.30;9.5;3.8;45.3;18.6;0.0;3.4
28.09.2019 20:00;39.5;40.6;0.30;10.8;4.3;49.2;17.2;0.0;-2.0
28.09.2019 21:00;38.4;37.3;0.30;12.2;4.9;41.7;16.3;0.0;-2.0
28.09.2019 22:00;41.0;32.5;0.30;11.8;4.8;37.4;15.8;0.0;-2.0
28.09.2019 23:00;33.5;41.4;0.30;11.3;4.9;48.5;15.4;0.0;-2.0
29.09.2019 00:00;30.6;41.8;0.30;11.5;5.1;47.5;14.8;0.0;-2.0
29.09.2019 01:00;17.0;52.7;0.40;9.5;4.8;69.7;14.1;0.0;-2.0
29.09.2019 02:00;12.3;49.6;0.30;10.3;4.9;66.6;13.6;0.0;-2.0
29.09.2019 03:00;24.6;33.2;0.30;10.9;4.9;41.9;13.3;0.0;-2.0
29.09.2019 04:00;29.7;26.2;0.20;8.3;3.9;34.2;13.0;0.0;-2.0
29.09.2019 05:00;17.8;35.0;0.20;8.0;3.7;45.8;12.5;0.0;-1.9
29.09.2019 06:00;36.3;19.2;0.20;9.1;3.5;24.1;12.6;0.0;-1.9
29.09.2019 07:00;16.8;31.0;0.30;9.1;3.8;37.6;11.8;0.0;3.6
29.09.2019 08:00;29.6;17.7;0.20;10.4;4.3;22.3;12.1;0.0;26.4
29.09.2019 09:00;41.1;22.5;0.30;9.8;4.2;43.7;13.4;0.0;55.9
29.09.2019 10:00;47.4;22.4;0.30;9.5;4.1;42.4;14.4;0.0;317.2
29.09.2019 11:00;54.1;20.3;0.30;9.4;4.1;36.2;16.0;0.0;594.3
29.09.2019 12:00;61.1;20.1;0.30;8.5;3.7;34.5;18.3;0.0;678.7
29.09.2019 13:00;66.4;24.4;0.30;9.4;3.9;42.2;19.5;0.0;705.5
29.09.2019 14:00;76.1;22.2;0.30;9.3;3.2;36.6;22.0;0.0;676.0
29.09.2019 15:00;80.7;22.3;0.30;7.3;2.6;35.1;23.5;0.0;586.5
29.09.2019 16:00;78.6;31.4;0.30;7.2;2.3;48.6;24.4;0.0;461.7
29.09.2019 17:00;75.8;33.4;0.30;7.4;2.3;53.6;24.6;0.0;269.6
29.09.2019 18:00;71.4;34.3;0.40;7.7;2.4;53.1;23.4;0.0;95.6
29.09.2019 19:00;66.6;37.0;0.30;8.3;2.9;54.3;22.4;0.0;2.3
29.09.2019 20:00;66.3;30.9;0.30;10.3;3.5;43.0;21.8;0.0;-1.4
29.09.2019 21:00;69.5;26.0;0.30;12.0;3.8;39.3;21.5;0.0;-1.0
29.09.2019 22:00;74.4;20.0;0.20;12.7;4.3;32.5;20.8;0.0;-1.8
29.09.2019 23:00;77.8;13.6;0.20;14.6;4.9;18.6;20.0;0.0;-1.9
30.09.2019 00:00;84.1;10.3;0.20;14.3;5.0;15.3;20.2;0.0;-1.4
30.09.2019 01:00;85.2;5.6;0.20;12.9;4.9;7.9;20.0;0.0;-1.0
30.09.2019 02:00;78.9;5.3;0.20;11.6;4.6;7.7;19.6;0.0;-1.0
30.09.2019 03:00;72.0;5.8;0.20;10.9;4.2;8.9;19.0;0.0;-1.0
30.09.2019 04:00;69.5;3.7;0.20;7.8;3.4;5.1;18.8;0.0;-1.4
30.09.2019 05:00;56.5;15.9;0.20;7.2;2.9;27.1;18.3;0.0;-1.0
30.09.2019 06:00;43.2;27.6;0.30;6.2;2.5;42.0;18.0;0.0;-0.9
30.09.2019 07:00;38.9;29.5;0.30;6.1;1.6;40.8;17.7;0.0;2.6
30.09.2019 08:00;27.2;48.8;0.30;8.7;1.9;74.1;17.7;0.0;34.2
30.09.2019 09:00;32.9;39.5;0.30;10.4;2.1;68.5;17.7;0.0;104.0
30.09.2019 10:00;35.4;39.4;0.30;12.4;2.8;73.1;18.1;0.0;262.6
30.09.2019 11:00;42.6;34.6;0.30;10.0;2.0;75.3;19.1;0.0;543.6
30.09.2019 12:00;50.3;28.3;0.30;4.5;1.2;63.2;20.4;0.0;668.4
30.09.2019 13:00;56.0;32.3;0.30;9.0;1.6;62.0;21.4;0.0;692.8
30.09.2019 14:00;57.1;38.1;0.30;10.0;1.6;73.5;22.0;0.0;656.8
30.09.2019 15:00;55.2;38.7;0.30;11.2;1.9;72.9;22.2;0.0;556.8
30.09.2019 16:00;53.8;47.0;0.40;9.6;2.1;88.8;22.2;0.0;448.6
30.09.2019 17:00;58.9;43.7;0.50;7.1;1.7;78.4;21.5;0.0;274.5
30.09.2019 18:00;57.9;40.9;0.40;5.3;1.6;62.4;20.6;0.0;101.0
30.09.2019 19:00;30.6;54.9;0.40;7.2;2.8;65.1;19.1;0.0;1.5
30.09.2019 20:00;31.7;52.1;0.40;8.6;3.6;64.8;18.0;0.0;-2.0
30.09.2019 21:00;42.8;37.7;0.30;7.3;3.0;44.4;17.3;0.0;-2.0
30.09.2019 22:00;32.3;42.2;0.30;6.1;2.2;53.3;16.9;0.0;-2.0
30.09.2019 23:00;36.2;32.5;0.30;6.8;2.5;40.9;16.2;0.0;-2.0
01.10.2019 00:00;20.8;38.7;0.30;7.2;2.6;46.0;15.1;0.0;-2.0
01.10.2019 01:00;22.2;27.5;0.20;;2.5;30.2;14.6;0.0;-2.0
01.10.2019 02:00;26.6;21.7;0.20;;2.3;24.0;14.3;0.0;-2.0
01.10.2019 03:00;28.8;16.7;0.20;;2.2;18.2;13.9;0.0;-2.0
01.10.2019 04:00;24.0;19.2;0.20;;2.2;22.0;13.5;0.0;-1.7
01.10.2019 05:00;21.4;29.2;0.20;;2.6;43.9;13.5;0.0;-2.0
01.10.2019 06:00;9.4;39.9;0.30;;3.0;62.7;12.9;0.0;-1.6
01.10.2019 07:00;6.5;52.6;0.40;;3.4;95.9;13.1;0.0;3.2
01.10.2019 08:00;14.2;47.6;0.40;;4.2;109.5;13.8;0.0;28.8
01.10.2019 09:00;20.0;47.0;0.40;;4.7;123.4;14.9;0.0;49.7
01.10.2019 10:00;22.7;44.1;0.40;;4.9;108.7;15.3;0.0;297.1
01.10.2019 11:00;29.7;44.1;0.40;;4.7;103.4;17.2;0.0;575.0
01.10.2019 12:00;49.9;34.9;0.40;;4.3;69.3;18.8;0.0;672.1
01.10.2019 13:00;56.8;34.4;0.30;;4.5;64.5;19.9;0.0;675.9
01.10.2019 14:00;64.9;34.0;0.30;;5.1;52.7;21.4;0.0;648.1
01.10.2019 15:00;57.2;49.7;0.30;;5.4;82.0;22.5;0.0;403.9
01.10.2019 16:00;53.4;54.2;0.40;;4.3;86.6;22.3;0.0;260.6
01.10.2019 17:00;48.7;53.4;0.50;;3.8;75.9;22.2;0.0;88.2
01.10.2019 18:00;54.5;33.7;0.40;;3.0;46.5;21.5;0.0;9.4
01.10.2019 19:00;64.1;15.6;0.20;;2.0;20.1;18.3;1.2;-2.1
01.10.2019 20:00;61.0;17.1;0.20;;2.3;24.1;15.1;3.9;-1.0
01.10.2019 21:00;45.8;30.3;0.30;;2.3;39.4;15.4;0.6;-0.3
01.10.2019 22:00;52.8;23.8;0.30;;2.6;34.7;14.7;7.4;-0.8
01.10.2019 23:00;62.3;16.4;0.20;;1.9;22.7;14.5;0.0;-3.3
02.10.2019 00:00;64.0;12.2;0.20;;1.9;15.3;14.5;0.0;-4.2
02.10.2019 01:00;68.0;7.1;0.10;;1.5;9.7;14.5;0.0;-3.9
02.10.2019 02:00;65.6;8.8;0.10;;1.5;13.1;14.2;0.4;-4.3
02.10.2019 03:00;69.5;5.1;0.10;;0.8;6.4;14.4;0.0;-4.4
02.10.2019 04:00;68.2;4.7;0.10;;0.8;6.7;14.5;0.0;-4.0
02.10.2019 05:00;56.9;18.6;0.20;;1.4;35.5;14.4;0.0;-4.5
02.10.2019 06:00;47.9;31.2;0.30;;1.4;60.2;14.3;0.0;-4.3
02.10.2019 07:00;38.0;43.8;0.40;;1.5;89.7;14.4;0.0;-0.2
02.10.2019 08:00;35.8;43.5;0.30;;1.6;88.9;13.6;0.1;21.8
02.10.2019 09:00;27.3;48.3;0.30;;2.1;94.0;13.9;0.3;66.0
02.10.2019 10:00;32.8;44.0;0.30;;2.5;89.0;12.8;0.5;100.5
02.10.2019 11:00;37.2;43.0;0.30;;2.1;89.6;14.0;0.0;352.4
02.10.2019 12:00;37.7;41.9;0.40;;3.0;84.0;15.0;0.0;160.3
02.10.2019 13:00;38.2;46.5;0.40;;3.0;99.8;15.0;0.4;133.5
02.10.2019 14:00;45.0;43.7;0.30;;1.6;92.8;16.0;0.0;452.4
02.10.2019 15:00;40.7;48.6;0.30;;1.6;104.6;16.2;0.3;161.4
02.10.2019 16:00;49.2;32.0;0.30;;1.4;53.6;15.3;0.4;256.5
02.10.2019 17:00;41.4;44.6;0.40;;1.8;81.4;15.5;0.0;42.9
02.10.2019 18:00;47.1;20.8;0.30;;1.6;27.7;13.3;2.9;20.7
02.10.2019 19:00;48.3;16.4;0.20;;1.0;19.9;12.4;0.0;0.3
02.10.2019 20:00;54.6;10.5;0.20;;1.2;13.5;11.9;0.0;-0.1
02.10.2019 21:00;50.9;13.9;0.20;;1.5;19.5;11.8;0.0;0.0
02.10.2019 22:00;55.6;10.5;0.20;;2.1;12.9;11.2;0.0;0.0
02.10.2019 23:00;59.7;9.9;0.20;;2.5;12.7;10.6;0.0;-0.7
03.10.2019 00:00;57.1;9.8;0.20;;2.6;12.2;9.7;0.0;-1.4
03.10.2019 01:00;58.5;5.0;0.20;;2.8;5.7;9.0;0.0;-1.3
03.10.2019 02:00;60.3;4.2;0.10;;2.8;4.4;9.1;0.0;-1.0
03.10.2019 03:00;66.6;3.2;0.10;;2.5;3.6;8.9;0.0;-1.7
03.10.2019 04:00;66.3;3.1;0.10;;2.5;3.5;8.5;0.0;-2.0
03.10.2019 05:00;56.8;10.7;0.20;;2.6;12.5;8.1;0.0;-2.0
03.10.2019 06:00;58.1;11.1;0.20;;2.8;13.4;8.0;0.0;-2.0
03.10.2019 07:00;47.5;24.0;0.20;;3.5;35.0;8.1;0.0;2.0
03.10.2019 08:00;23.2;57.4;0.40;;4.3;124.0;8.2;0.0;25.5
03.10.2019 09:00;41.3;31.7;0.30;;3.2;59.6;9.3;0.0;54.2
03.10.2019 10:00;50.3;23.7;0.20;;3.3;41.3;10.8;0.0;307.1
03.10.2019 11:00;59.6;16.9;0.20;;3.3;27.2;12.1;0.0;588.9
03.10.2019 12:00;59.3;14.0;0.20;;3.5;22.0;13.5;0.0;668.3
03.10.2019 13:00;59.0;19.4;0.20;;3.8;36.1;14.5;0.0;688.8
03.10.2019 14:00;54.0;30.0;0.30;;4.8;53.4;15.2;0.0;656.4
03.10.2019 15:00;51.7;39.7;0.30;;4.9;80.5;15.7;0.0;568.1
03.10.2019 16:00;50.2;45.0;0.50;;5.2;84.3;15.8;0.0;350.5
03.10.2019 17:00;57.8;37.3;0.40;;4.3;61.8;14.8;0.0;148.6
03.10.2019 18:00;60.0;28.4;0.30;;2.9;38.4;13.9;0.0;49.2
03.10.2019 19:00;32.5;46.9;0.30;;3.5;55.8;13.3;0.0;-0.3
03.10.2019 20:00;42.2;36.6;0.30;;4.6;41.5;13.0;0.0;-1.0
03.10.2019 21:00;54.9;25.4;0.20;;5.3;30.0;12.4;0.0;-1.0
03.10.2019 22:00;57.4;22.3;0.20;;4.2;26.1;12.0;0.0;-1.6
03.10.2019 23:00;38.3;35.3;0.30;;4.1;42.0;11.4;0.0;-2.0
04.10.2019 00:00;41.5;24.7;0.20;;4.5;29.6;10.8;0.0;-1.7
04.10.2019 01:00;32.8;24.9;0.30;;4.7;28.9;10.3;0.0;-2.0
04.10.2019 02:00;24.8;23.5;0.20;;4.5;27.8;9.4;0.0;-2.0
04.10.2019 03:00;25.2;19.9;0.20;;4.6;23.6;9.0;0.0;-2.0
04.10.2019 04:00;22.0;17.6;0.20;;4.6;20.9;8.8;0.0;-1.4
04.10.2019 05:00;21.2;26.1;0.20;;5.8;40.1;9.3;0.0;-1.0
04.10.2019 06:00;15.7;41.5;0.40;;5.8;75.0;10.0;0.0;-1.1
04.10.2019 07:00;19.5;45.2;0.30;;5.8;95.9;9.7;0.0;3.4
04.10.2019 08:00;18.9;54.8;0.40;;6.3;109.6;10.3;0.0;22.7
04.10.2019 09:00;20.9;41.8;0.30;;6.5;83.7;10.6;0.0;45.8
04.10.2019 10:00;16.3;52.0;0.30;;7.3;124.1;10.3;0.6;50.9
04.10.2019 11:00;17.6;47.1;0.40;;6.0;110.6;10.9;0.0;69.7
04.10.2019 12:00;24.8;41.2;0.40;;6.5;82.8;11.5;0.0;78.4
04.10.2019 13:00;32.9;41.3;0.30;;5.5;78.8;11.7;0.0;68.3
04.10.2019 14:00;41.3;39.3;0.40;;3.6;80.3;12.6;0.0;108.9
04.10.2019 15:00;30.0;47.9;0.40;;4.0;102.9;12.9;0.0;56.5
04.10.2019 16:00;27.3;46.3;0.40;;4.5;83.5;13.0;0.0;45.5
04.10.2019 17:00;25.4;46.6;0.50;;4.5;87.1;12.5;0.1;10.8
04.10.2019 18:00;29.4;42.7;0.40;;4.1;68.7;11.9;0.1;4.2
04.10.2019 19:00;21.2;44.9;0.30;;5.2;70.1;12.5;0.0;-0.3
04.10.2019 20:00;37.6;38.1;0.30;;4.2;58.7;13.4;0.0;-0.6
04.10.2019 21:00;37.2;37.5;0.30;;4.1;56.2;13.5;0.0;-0.9
04.10.2019 22:00;39.9;37.3;0.30;;4.9;57.2;13.8;0.0;-0.8
04.10.2019 23:00;42.1;31.8;0.30;;6.0;46.3;13.6;0.0;-1.0
05.10.2019 00:00;46.0;30.8;0.30;;6.2;48.6;13.3;0.0;-0.4
05.10.2019 01:00;50.1;28.0;0.20;;5.6;45.1;13.4;0.0;-0.6
05.10.2019 02:00;56.3;17.8;0.20;;5.1;25.4;12.6;0.0;-1.9
05.10.2019 03:00;49.3;21.5;0.20;;5.5;37.2;12.6;0.0;-1.1
05.10.2019 04:00;53.5;17.1;0.20;;4.2;28.8;12.5;0.0;0.0
05.10.2019 05:00;50.6;17.6;0.20;;5.1;27.4;11.9;0.3;-1.7
05.10.2019 06:00;41.5;22.2;0.30;;5.3;34.2;11.6;0.0;-1.3
05.10.2019 07:00;35.4;24.2;0.20;;5.4;37.5;11.5;0.0;0.1
05.10.2019 08:00;37.3;21.6;0.20;;5.5;30.8;11.5;0.0;29.7
05.10.2019 09:00;32.0;27.8;0.30;;5.5;43.0;11.4;0.4;37.5
05.10.2019 10:00;35.1;29.5;0.30;;5.3;53.2;11.6;0.4;116.4
05.10.2019 11:00;39.8;26.5;0.30;;5.6;46.4;12.2;0.0;135.1
05.10.2019 12:00;38.5;27.5;0.30;;5.9;46.4;12.7;0.1;158.3
05.10.2019 13:00;43.5;29.6;0.30;;5.4;58.2;13.8;0.2;461.7
05.10.2019 14:00;45.7;30.3;0.30;;3.7;56.7;15.3;0.0;405.5
05.10.2019 15:00;50.0;27.1;0.30;;3.9;48.0;15.2;0.0;309.2
05.10.2019 16:00;54.5;21.4;0.20;;2.9;34.8;16.2;0.0;377.0
05.10.2019 17:00;48.5;33.9;0.30;;2.5;59.4;16.6;0.0;245.2
05.10.2019 18:00;46.0;33.4;0.40;;2.9;50.9;15.1;0.0;40.9
05.10.2019 19:00;20.9;46.0;0.40;;3.4;61.8;14.4;0.0;-0.5
05.10.2019 20:00;21.8;44.4;0.40;;4.8;69.0;14.2;0.0;-0.2
05.10.2019 21:00;19.1;40.0;0.30;;4.8;54.8;14.0;0.0;-0.6
05.10.2019 22:00;34.3;17.2;0.20;;2.9;20.5;13.9;0.0;0.0
05.10.2019 23:00;37.9;15.1;0.20;;1.6;18.2;13.9;0.0;0.0
06.10.2019 00:00;37.2;15.5;0.20;;1.5;19.4;13.6;0.0;-0.3
06.10.2019 01:00;36.3;9.9;0.20;;1.4;12.1;13.2;0.0;-0.2
06.10.2019 02:00;30.6;13.7;0.20;;1.8;18.3;13.0;0.0;-0.5
06.10.2019 03:00;27.0;18.5;0.20;;2.1;27.9;12.8;0.0;-0.8
06.10.2019 04:00;20.1;21.9;0.20;;2.3;29.3;12.7;0.0;-0.5
06.10.2019 05:00;21.0;17.9;0.20;;3.0;28.7;12.4;0.0;-0.5
06.10.2019 06:00;18.0;15.1;0.20;;3.8;18.4;12.0;0.0;-0.4
06.10.2019 07:00;18.0;13.3;0.20;;3.8;17.7;11.7;0.0;2.2
06.10.2019 08:00;22.9;15.2;0.20;;3.4;26.0;12.0;0.0;29.7
06.10.2019 09:00;24.1;16.5;0.30;;3.3;33.0;12.5;0.0;96.8
06.10.2019 10:00;29.2;16.3;0.30;;2.9;34.2;12.8;0.0;157.8
06.10.2019 11:00;30.8;17.3;0.20;;3.2;36.0;13.2;0.0;255.4
06.10.2019 12:00;33.1;16.1;0.30;;3.6;36.0;14.3;0.0;425.5
06.10.2019 13:00;35.5;20.7;0.30;;4.0;42.9;14.7;0.0;284.2
06.10.2019 14:00;37.3;24.0;0.30;;3.8;47.0;15.2;0.0;171.3
06.10.2019 15:00;41.0;22.3;0.30;;2.8;44.5;15.1;0.0;126.1
06.10.2019 16:00;44.1;23.4;0.30;;2.4;43.4;14.9;0.0;62.9
06.10.2019 17:00;43.2;29.1;0.30;;2.5;56.0;14.4;0.0;24.8
06.10.2019 18:00;39.8;36.3;0.40;;2.9;75.2;13.7;1.1;2.4
06.10.2019 19:00;45.2;28.7;0.30;;2.9;53.5;13.2;0.1;-1.3
06.10.2019 20:00;48.6;21.1;0.30;;3.0;36.2;12.4;0.2;-1.2
06.10.2019 21:00;52.4;14.8;0.20;;2.3;21.6;11.5;0.4;-1.0
06.10.2019 22:00;50.1;11.5;0.20;;2.0;14.1;11.6;0.1;-1.0
06.10.2019 23:00;54.2;7.8;0.20;;2.0;9.2;11.1;1.2;-1.0
07.10.2019 00:00;50.2;13.2;0.20;;2.7;16.8;10.7;0.0;-0.4
07.10.2019 01:00;49.1;8.9;0.20;;2.6;10.3;10.3;0.0;-1.1
07.10.2019 02:00;53.7;4.1;0.10;;2.4;4.9;9.9;0.1;-1.8
07.10.2019 03:00;56.6;3.4;0.10;;2.4;3.6;9.7;0.0;-1.6
07.10.2019 04:00;60.3;4.2;0.10;;2.1;4.6;9.5;0.0;-1.3
07.10.2019 05:00;42.2;18.2;0.20;;2.1;27.9;9.0;0.0;-0.9
07.10.2019 06:00;47.0;21.1;0.20;;1.7;29.0;9.4;0.0;-0.1
07.10.2019 07:00;23.5;48.4;0.40;;2.4;85.9;9.7;0.0;1.1
07.10.2019 08:00;13.8;57.4;0.40;;3.6;97.1;10.3;0.0;27.4
07.10.2019 09:00;22.6;55.5;0.30;;4.1;109.4;10.9;0.0;125.6
07.10.2019 10:00;27.6;49.0;0.30;;4.9;93.1;11.7;0.0;255.8
07.10.2019 11:00;52.2;24.2;0.20;;3.4;39.1;13.1;0.0;457.2
07.10.2019 12:00;45.9;32.9;0.30;;4.0;65.0;13.8;0.0;583.8
07.10.2019 13:00;46.1;38.3;0.40;;4.2;77.2;14.8;0.0;729.6
07.10.2019 14:00;47.8;34.1;0.30;;4.1;63.9;15.4;0.0;467.9
07.10.2019 15:00;53.4;40.0;0.30;;3.8;73.9;16.0;0.0;548.7
07.10.2019 16:00;51.4;20.8;0.30;;2.2;32.9;16.5;0.0;359.8
07.10.2019 17:00;47.0;18.4;0.30;;1.6;26.6;16.1;0.0;226.6
07.10.2019 18:00;48.8;15.7;0.20;;1.7;20.3;14.7;0.0;65.0
07.10.2019 19:00;46.0;16.8;0.20;;2.0;20.0;13.2;0.0;-1.0
07.10.2019 20:00;48.3;14.0;0.20;;2.2;16.1;12.4;0.0;-2.0
07.10.2019 21:00;44.0;16.0;0.20;;2.4;18.4;11.8;0.0;-2.0
07.10.2019 22:00;38.9;20.9;0.30;;2.1;26.1;11.4;0.0;-2.0
07.10.2019 23:00;27.4;24.9;0.30;;2.6;32.3;10.8;0.0;-2.0
08.10.2019 00:00;17.6;26.1;0.30;;2.8;33.1;10.0;0.0;-1.8
08.10.2019 01:00;15.1;20.3;0.20;;2.8;27.4;9.5;0.0;-1.5
08.10.2019 02:00;18.3;14.6;0.20;;2.6;18.1;9.4;0.0;-1.0
08.10.2019 03:00;15.9;17.8;0.20;;2.8;27.1;9.7;0.0;-1.0
